cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.003818843568175496,0.027784046019636778,0.0038225866480606227,0.20621927000076146,0.35703639793974834,0.1894663737858584,0.21576054536257327,0.030278575771491234,0.0067806525456223085,0.2162455664183975,-0.20268426132715292,-0.012249387903548039,0.025810692994792658,0.5154487207006733,0.16581777423422855,28.728070175438596,1.1540197607896705,59.2168353141086,0.3728813559322034,0.022491178998734953,-0.03490692482026931,0.03394558833521732,0.01810479448824066,-0.01781682472395842,-0.1627996446197112
