cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.025875934523140298,0.04176509178992619,0.02650012113956837,0.48102088535292276,0.2092567081855978,0.2278229958833904,0.2501632886851983,-1.1314371092281548,0.004888348855263088,0.13346891269916816,-0.12369221498864198,-0.006265900098743049,0.016042597809269223,0.4286855216320088,0.16121172658516914,79.59574468085107,inf,481020.88535292284,1.0,0.013181933572169185,-0.020476743773676788,0.020048281149816615,0.00878098741062572,-0.009647341535371794,-0.12294511993632895
