symbol,timestamp,open,high,low,close,volume
STEEMUSDT,2025-04-25 16:30:00,0.14771,0.14849,0.14761,0.14849,39889.0
STEEMUSDT,2025-04-25 16:45:00,0.14849,0.14859,0.14827,0.14845,24168.0
STEEMUSDT,2025-04-25 17:00:00,0.14845,0.14918,0.14841,0.14918,24470.0
STEEMUSDT,2025-04-25 17:15:00,0.14918,0.14931,0.14889,0.14901,19148.0
STEEMUSDT,2025-04-25 17:30:00,0.14901,0.14905,0.14747,0.14796,79034.0
STEEMUSDT,2025-04-25 17:45:00,0.14796,0.14796,0.14738,0.14746,19658.0
STEEMUSDT,2025-04-25 18:00:00,0.14746,0.14836,0.1474,0.14826,24377.0
STEEMUSDT,2025-04-25 18:15:00,0.14826,0.14872,0.14814,0.14866,35890.0
STEEMUSDT,2025-04-25 18:30:00,0.14866,0.14907,0.14853,0.14907,23619.0
STEEMUSDT,2025-04-25 18:45:00,0.14907,0.14907,0.148,0.14812,19629.0
STEEMUSDT,2025-04-25 19:00:00,0.14812,0.14823,0.14756,0.14759,42953.0
STEEMUSDT,2025-04-25 19:15:00,0.14759,0.14823,0.14759,0.14821,37356.0
STEEMUSDT,2025-04-25 19:30:00,0.14821,0.14842,0.14798,0.14828,37029.0
STEEMUSDT,2025-04-25 19:45:00,0.14828,0.14866,0.14822,0.14856,35886.0
STEEMUSDT,2025-04-25 20:00:00,0.14856,0.14888,0.14848,0.14886,32020.0
STEEMUSDT,2025-04-25 20:15:00,0.14886,0.14899,0.14837,0.14858,33255.0
STEEMUSDT,2025-04-25 20:30:00,0.14858,0.14895,0.14858,0.14865,28639.0
STEEMUSDT,2025-04-25 20:45:00,0.14865,0.14909,0.14865,0.1489,22595.0
STEEMUSDT,2025-04-25 21:00:00,0.1489,0.14919,0.14882,0.14892,36212.0
STEEMUSDT,2025-04-25 21:15:00,0.14892,0.14893,0.14841,0.14849,38512.0
STEEMUSDT,2025-04-25 21:30:00,0.14849,0.14884,0.14839,0.14884,36981.0
STEEMUSDT,2025-04-25 21:45:00,0.14884,0.14893,0.14795,0.14803,32998.0
STEEMUSDT,2025-04-25 22:00:00,0.14803,0.14852,0.14798,0.14833,21239.0
STEEMUSDT,2025-04-25 22:15:00,0.14833,0.14836,0.14813,0.1482,21099.0
STEEMUSDT,2025-04-25 22:30:00,0.1482,0.14839,0.14811,0.14824,21914.0
STEEMUSDT,2025-04-25 22:45:00,0.14824,0.14835,0.14787,0.14787,29093.0
STEEMUSDT,2025-04-25 23:00:00,0.14787,0.14833,0.14778,0.14809,19264.0
STEEMUSDT,2025-04-25 23:15:00,0.14809,0.14809,0.14732,0.14755,19370.0
STEEMUSDT,2025-04-25 23:30:00,0.14755,0.14755,0.1472,0.14743,31157.0
STEEMUSDT,2025-04-25 23:45:00,0.14743,0.14743,0.14708,0.14722,19773.0
STEEMUSDT,2025-04-26 00:00:00,0.14722,0.14755,0.14696,0.14747,38536.0
STEEMUSDT,2025-04-26 00:15:00,0.14747,0.14824,0.14725,0.14808,32442.0
STEEMUSDT,2025-04-26 00:30:00,0.14808,0.14846,0.1479,0.14839,28299.0
STEEMUSDT,2025-04-26 00:45:00,0.14839,0.14901,0.14838,0.14901,30980.0
STEEMUSDT,2025-04-26 01:00:00,0.14901,0.14913,0.1485,0.14887,32273.0
STEEMUSDT,2025-04-26 01:15:00,0.14887,0.15039,0.14873,0.15028,59754.0
STEEMUSDT,2025-04-26 01:30:00,0.15028,0.15205,0.15023,0.1508,410373.0
STEEMUSDT,2025-04-26 01:45:00,0.1508,0.15097,0.1504,0.15068,70477.0
STEEMUSDT,2025-04-26 02:00:00,0.15068,0.15164,0.15059,0.15095,61006.0
STEEMUSDT,2025-04-26 02:15:00,0.15095,0.15172,0.15087,0.15172,41782.0
STEEMUSDT,2025-04-26 02:30:00,0.15172,0.15235,0.15165,0.15225,206264.0
STEEMUSDT,2025-04-26 02:45:00,0.15225,0.15239,0.15176,0.15176,40555.0
STEEMUSDT,2025-04-26 03:00:00,0.15176,0.15273,0.15167,0.15249,39380.0
STEEMUSDT,2025-04-26 03:15:00,0.15249,0.15253,0.15189,0.15199,36851.0
STEEMUSDT,2025-04-26 03:30:00,0.15199,0.15213,0.15179,0.15189,31242.0
STEEMUSDT,2025-04-26 03:45:00,0.15189,0.15239,0.15189,0.1521,33454.0
STEEMUSDT,2025-04-26 04:00:00,0.1521,0.15264,0.15208,0.1524,16376.0
STEEMUSDT,2025-04-26 04:15:00,0.1524,0.15244,0.1519,0.1519,19853.0
STEEMUSDT,2025-04-26 04:30:00,0.1519,0.1519,0.15103,0.15131,21237.0
STEEMUSDT,2025-04-26 04:45:00,0.15131,0.15161,0.15097,0.15129,23148.0
STEEMUSDT,2025-04-26 05:00:00,0.15129,0.15129,0.15053,0.15059,34336.0
STEEMUSDT,2025-04-26 05:15:00,0.15059,0.15119,0.15033,0.15034,44323.0
STEEMUSDT,2025-04-26 05:30:00,0.15034,0.15065,0.15009,0.15017,31597.0
STEEMUSDT,2025-04-26 05:45:00,0.15017,0.15054,0.14985,0.15016,40150.0
STEEMUSDT,2025-04-26 06:00:00,0.15016,0.15035,0.14987,0.15018,21047.0
STEEMUSDT,2025-04-26 06:15:00,0.15018,0.15064,0.15012,0.15042,23466.0
