,equity
3732,313590.6285726724
3733,315467.86104716716
3734,314438.2533933133
3735,314901.2624739688
3736,315698.7503055851
3737,317536.74576278403
3738,314727.02233304374
3739,316520.9663603421
3740,317591.1227043855
3741,317192.3872824408
3742,319689.3142740376
3743,322715.41031992965
3744,319643.80331116985
3745,316330.6145151152
3746,316018.7789773604
3747,314579.9659850106
3748,314105.74273481
3749,317873.571218104
3750,316060.1038524071
3751,314844.1882625759
3752,316049.41273764014
3753,314583.92768996506
3754,313261.4953119316
3755,314082.02437701565
3756,313750.03944720863
3757,314554.8071494038
3758,314358.7155664231
3759,314797.2449193569
3760,313038.8460398326
3761,313310.0875874964
3762,313759.8431282212
3763,313698.66053332266
3764,314078.0451367199
3765,314344.07023778046
3766,314187.21093510446
3767,314041.1150326076
3768,314147.261082829
3769,313480.63959776174
4424,313480.63959776174
4425,313479.6042724967
4426,313423.60929782136
4427,313432.2035679113
4428,313445.1012392068
4429,313498.1980214964
4430,314459.12614563986
4431,312357.8383743356
4432,308575.3434297827
4433,308032.52375693154
4434,308018.11569715454
4435,308067.6273351457
4436,309057.4069810534
4437,310938.1575802289
4438,313148.10336471413
4439,310671.2531582001
4440,312374.68132727337
4441,312987.2298764112
4442,312732.35278365016
4443,291133.67212255165
4444,279865.3206839414
4445,280702.1547219091
4446,281447.55736573617
4447,279184.374629753
4448,278969.57840794517
4449,282309.26294344506
4450,279032.26962614886
4451,273434.4275630311
4452,274136.05523846514
4453,270915.91131963825
4454,281372.6633425013
4455,285629.3031188882
4456,281026.12083923863
4457,282089.27444393607
4458,278091.82494685135
4459,265490.016565625
4460,263991.8276104532
4461,258577.3902104247
4462,261692.141315261
4463,256682.06792564172
4464,252797.64092443272
4465,253249.08638134587
4466,253562.1793228107
4467,252327.9764515511
4468,250625.7284654372
4469,246890.6508550524
4470,247908.2001561153
4471,248225.95131220616
4472,245806.16917643097
4473,245766.57607458526
4474,244975.01063553474
4475,244514.82102596338
4476,243742.58790425118
4477,244595.43190459878
4478,245206.57880287064
4479,246840.79253984717
4480,243202.02825927085
4481,242312.09382895127
4482,239917.98272112073
4483,239713.9921373677
4484,239537.51705676562
4485,239581.90822537144
4486,238276.49944610355
4487,237220.56256945585
4488,237399.8164293652
4489,236911.47835337074
4490,237971.05449260073
4491,239417.33383753392
4492,229552.5700724808
4493,231724.6022561626
4494,232792.2761196902
4495,233176.38132898076
4496,230777.5239402432
4497,226817.2112729626
4498,221715.5227946901
4499,222407.5988782148
4500,222673.176018588
4501,221110.98120918017
4502,221395.6479448254
4503,221402.1168613354
4504,221391.14085840367
4505,221282.67072046164
4506,221526.37597884418
4507,219702.17763825008
4508,221504.28839667473
4509,218329.09804126425
4510,219646.34930678658
4511,216827.28636446194
4512,218847.73494403053
4513,217711.1414904611
4514,217185.22175142064
4515,215544.58102375196
4516,215714.1040025647
4517,215672.66967028557
4518,215473.69997122936
4519,215552.7288092442
4520,215529.18926589793
4521,215783.99619446596
4522,215635.625895343
4523,215337.9089085556
4524,216250.89674076764
4525,216598.34146559995
4526,215147.89880706737
4527,214236.34634938106
4528,212718.33522789946
4529,211862.23071271618
4530,211761.3570379317
4531,212222.98685693054
4532,210847.7148364237
4533,214513.70788956122
4534,223412.1786273844
4535,220882.3618202279
4536,219569.0971397688
4537,216390.62556577905
4538,209998.4939055164
4539,218276.71444189432
4540,223312.14268718145
4541,218228.09173157034
4542,224574.54597997057
4543,231001.21093530857
4544,226560.733367312
4545,228573.1040853785
4546,223952.99980797336
4547,227067.95295067292
4548,223456.54522739697
4549,239825.440303764
4550,252256.27883574853
4551,241702.31374432571
4552,241002.1299285026
4553,234662.13629717933
4554,237603.7852924235
4555,220247.44282758757
4556,219658.95851745846
4557,211111.47797470653
4558,214156.768072921
4559,206275.34470459758
4560,211547.15995938226
4561,211684.9381929538
4562,210882.86033294964
4563,210485.35102289185
4564,208809.9147520237
4565,207398.17915189208
4566,207624.98872063175
4567,207900.60734356954
4568,206026.3464499306
4569,205781.2766825563
4570,201473.43848343598
4571,199215.54719550675
4572,199328.4335361831
4573,199118.55167095872
4574,199177.60714020877
4575,199253.21265633087
4576,198960.42292591356
4577,200101.43146360054
4578,199251.1199769396
4579,196902.24150993978
4580,198646.98369698034
4581,200129.53878331836
4582,201331.5917617963
4583,200911.67293239693
4584,198837.37131771428
4585,200156.75935201527
4586,198989.0019589574
4587,204242.11672439636
4588,205058.69905549375
4589,205813.39493569653
4590,205637.8024638765
4591,205270.8612542603
4592,198786.55779181104
4593,197641.81206374368
4594,199835.92449980378
4595,201287.4147464908
4596,200153.69187927604
4597,200511.81409154742
4598,203012.23748078648
4599,201859.677731423
4600,210408.19882479886
4601,219487.17407158812
4602,221446.39445156918
4603,218577.1508878868
4604,218061.4802329251
4605,220118.9150861874
4606,214134.26570061364
4607,217528.1968346857
4608,216374.31532748952
4609,217167.75983911037
4610,216692.56019319166
4611,214836.86367096007
4612,228436.62643188937
4613,225503.5808499844
4614,225090.72830650472
4615,227055.90267044678
4616,215063.05619473464
4617,226854.74588679
4618,240038.74444742376
4619,251723.12844254906
4620,241170.68463748076
4621,243602.66834358964
4622,246450.85800052166
4623,236444.80890933282
4624,252975.36035091084
4625,250935.17519406698
4626,242964.45804929544
4627,231593.1282160463
4628,223136.35783614262
4629,229528.19708461929
4630,217899.54667841026
4631,216863.6031380048
4632,212012.0523037676
4633,213024.641412193
4634,205665.8394236479
4635,208418.95472200736
4636,210325.80347144854
4637,207861.5610050777
4638,208398.24648151052
4639,208512.95140108772
4640,208556.9587471062
4641,207816.77809525072
4642,207811.99773120874
4643,208138.13212853117
4644,207370.11871063936
4645,205508.74513196392
4646,205011.37938972138
4647,203724.50384078303
4648,204362.45821874254
4649,205150.24216665997
4650,204856.27219907666
4651,205503.94377986502
4652,205793.43980114357
4653,209240.44269783102
4654,213035.10862139025
4655,209570.3293310629
4656,214140.830939967
4657,199561.36498952634
4658,199685.63674155893
4659,190271.5416886527
4660,192269.27133679125
4661,187601.13990477446
4662,188105.68421470726
4663,191330.62536057815
4664,187763.77418626277
4665,188326.0277842755
4666,187518.4697226038
4667,187478.58165724488
4668,186900.15215224554
4669,185431.00361151274
4670,184806.81483036143
4671,184750.67847554677
4672,184776.43065298581
4673,184758.99597276933
4674,184956.66131958258
4675,185609.34163068605
4676,185047.2494338278
4677,184986.22540158062
4678,184635.82852333665
4679,185979.21325127143
4680,185082.46739952295
4681,180974.23868088488
4682,178484.78981054062
4683,176960.72750600893
4684,177035.5716506449
4685,176916.53023178384
4686,177269.771563934
4687,176458.66741957932
4688,175101.96962609622
4689,177236.44357655212
4690,175535.255132555
4691,175334.3203690836
4692,175721.34758162408
4693,175053.53464404828
4694,173551.73533322694
4695,174501.31967261553
4696,173614.1295122413
4697,173031.40887999104
4698,173358.45144514056
4699,173056.66376935333
4700,173049.0141512442
4701,173044.97317150474
4702,171715.96335069774
4703,171763.49527640108
4704,171579.3737546784
4705,169780.8122948655
4706,171405.88964807062
4707,173566.6722050055
4708,173649.14182929724
4709,175923.5249343606
4710,181199.86201547316
4711,189772.3987243557
4712,190223.73531671893
4713,193228.82711300367
4714,185951.9125010549
4715,182493.02902849318
4716,195744.2346525687
4717,205256.20991603736
4718,207656.3472928957
4719,204456.86562600668
4720,208659.5148508199
4721,213347.76173495996
4722,224429.52468383423
4723,225823.904147771
4724,221230.17232044585
4725,209376.70155226425
4726,213970.2278831504
4727,202533.11185227826
4728,202819.87194011643
4729,195929.7850873637
4730,210442.9865550314
4731,208094.32008498284
4732,202003.7486935047
4733,197517.40493007805
4734,191372.38955082465
4735,199536.40979411142
4736,193017.31904966995
4737,193015.89944475325
4738,203506.70100284432
4739,204696.6752185081
5278,204696.6752185081
5279,204694.69805333467
5280,204670.4649358658
5281,204744.65797940505
5282,204457.50372155514
5283,204488.9897278808
5284,204288.90706812672
5285,204182.4824053817
5286,204172.76165381848
5287,204466.7853240957
5288,204442.0002260328
5289,204277.06639490876
5290,205649.1855347653
5291,204206.92561668679
5292,204792.28432027018
5293,204585.35963697688
5294,204349.06379633414
5295,203880.23959163573
5296,202576.45164811538
5297,203749.36979772936
5298,204532.35265863658
5299,204552.6014739028
5300,203951.06307402608
5301,204239.24727055363
5302,203611.47134662906
5303,202681.23446809797
5304,202640.11950356062
5305,203720.62081357703
5306,203519.548038601
5307,203473.41467904788
5308,203770.73933691543
5309,205110.40275549158
5310,205143.18101824162
5311,205623.89529441507
5312,206216.17528995007
5313,208141.11181825644
5314,205657.39208752807
5315,206292.87267593862
5316,207222.99039409298
5317,208783.54951739305
5318,211999.75582890504
5319,212470.29992234442
5320,210447.7841493337
5321,213955.44180097582
5322,213846.12609765562
5323,214825.9306128228
5324,207407.27391850244
5325,207195.59147974648
5326,203840.2624484357
5327,203303.74175010473
5328,203518.2718853869
5329,201665.43667899453
5330,200596.27532140416
5331,201111.52273973776
5332,201811.12080645253
5333,199608.8651489826
5334,199942.40521095693
5335,199824.2252270273
5336,199632.76098329504
5337,199715.39295031634
5338,199715.39295031634
5339,199715.39295031634
5340,199715.39295031634
5341,199713.56118069886
5342,199752.26314805707
5343,199680.31670222123
5344,199381.84465851827
5345,199525.54890400846
5346,199993.57978125667
5347,200035.1193759701
5348,199604.29422598108
5349,199867.771833445
5350,200194.82461832653
5351,200345.4707961896
5352,199039.0369910808
5353,199565.3459579021
5354,199335.452092191
5355,199585.71760629513
5356,200010.40354754787
5357,199661.5865756969
5358,199567.7441676412
5359,200305.34820665303
5360,200270.22116491987
5361,200482.45852190486
5362,201821.17155969003
5363,201645.68409324705
5364,202516.01988798194
5365,201768.7987277334
5366,203639.66749447843
5367,201805.88377544883
5368,201727.62386228403
5369,199506.13150721078
5370,200234.43750146005
5371,199363.50182930124
5372,201367.44550735317
5373,201254.16692919531
5374,200902.47269293485
5375,199759.95554807468
5376,199665.0813587332
5377,201178.9930308451
5378,200049.8243606961
5379,200945.09860701382
5380,201747.10134192716
5381,203422.71051299194
5382,203551.8942865759
5383,202495.05444168916
5384,203353.86749248698
5385,203110.92103192653
5386,203009.61815838664
5387,203360.2641795039
5388,203008.10946279083
5389,203649.00497398927
5390,203796.8549719638
5391,201272.06354687628
5392,200083.81778141673
5393,199972.8542351726
5394,200545.35613545933
5395,200772.8523790546
5396,198642.83075880833
5397,198751.59730882983
5398,199010.86903433688
5399,199779.84732380538
5400,199723.5910028563
5401,200095.99640202543
5402,199700.30791255835
5403,199900.50795879026
5404,198551.88463018442
5405,198639.44806808283
5406,198106.75533698642
5407,198081.19006031714
5408,198092.9111340275
5409,198106.76939610683
5410,197779.19906678295
5411,197729.94588474868
5412,197591.53702936324
5413,197663.49691871315
5414,197648.9881012276
5415,198068.1488425784
5416,198250.25956300818
5417,198210.99726520144
5418,199970.7356740723
5419,200217.21452133238
5420,200505.56127812492
5421,200221.2650929877
5422,199704.67242406728
5423,201088.66256990828
5424,201183.7497604068
5425,203391.49084976054
5426,203850.13589515982
5427,203385.193439924
5428,202451.27993439685
5429,205162.0845503038
5430,204485.9719239445
5431,201943.95568546496
5432,204198.35549460415
5433,205540.75216839358
5434,203851.62312138078
5435,199242.08290398496
5436,200669.99280726115
5437,201792.09925828202
5438,203547.26029415167
5439,206888.49031117558
5440,206785.00900830614
5441,207233.06421897965
5442,207246.1804889846
5443,207883.3556073778
5444,207406.26889477353
5445,205159.35683456835
5446,199459.94715401327
5447,198846.97663285804
5448,200273.98742483323
5449,202248.6776523274
5450,203558.68989011555
5451,204898.81524500874
5452,206715.2073260847
5453,206458.05494001048
5454,207682.04015955693
5455,208324.76366721973
5456,211769.05010876182
5457,211052.687852744
5458,211700.70011105624
5459,210814.5174141442
5460,212509.39059927632
5461,209812.94389292825
5462,207369.78204160414
5463,205974.13207722869
5464,209894.64994323454
5465,209422.07311251978
5466,208717.61637195045
5467,203449.9013647427
5468,202686.45237136233
5469,204841.85877861286
5470,206594.48692256794
5471,206944.75039960194
5472,208005.27777574412
5473,208846.9501532353
5474,209531.88145122997
5475,209073.9776121284
5476,212026.637111384
5477,212741.92612378523
5478,211170.05380373704
5479,213274.0976127103
5480,211813.17525095036
5481,209762.64405883665
5482,212056.29563633818
5483,209366.11815690505
5484,207106.249640913
5485,206549.9852649892
5486,203638.04113015384
5487,206020.3349725656
5488,203544.19256881782
5489,203912.42930475823
5490,204013.52476614085
5491,204048.26398890995
5492,204559.59209638924
5493,204641.51956143914
5494,205367.18970329248
5495,205360.0184128922
5496,205638.0789376675
5497,204940.66930775924
5498,205356.2883346689
5499,206403.4690929203
5500,206490.7581151053
5501,206438.09226360676
5502,204897.963620424
5503,204553.22972682107
5504,205921.075825631
5505,205866.40694724242
5506,206325.57921676096
5507,204443.29585944186
5508,204781.85515529502
5509,205865.55913291863
5510,205896.85109998798
5511,205129.2720626524
5512,205624.34021906997
5513,205413.83380680834
5514,204540.46930367037
5515,204825.39901851772
5516,205251.4374736778
5517,205522.270654021
5518,206030.06942460182
5519,205518.59724174236
5520,205612.6073461181
5521,203987.8605954645
5522,204637.45891236226
5523,205763.0748490779
5524,206144.55254939524
5525,206433.74604435617
5526,207115.32818340242
5527,207321.80123486806
5528,207057.5294824763
5529,207088.52190265025
5530,204969.93104215586
5531,207901.27710316653
5532,208504.52169616477
5533,208612.17469694072
5534,209429.2950702563
5535,210131.05917945714
5536,210569.30654137296
5537,207784.7935456765
5538,209993.93341628282
5539,210609.0036211458
5540,206926.01120982342
5541,210452.01831626787
5542,207360.04234450118
5543,202639.48054570146
5544,198854.99727339446
5545,199266.74740511883
5546,199003.70529081437
5547,199156.5462873247
5548,198954.5142384982
5549,198995.15761262365
5550,198459.57477209374
5551,197894.5535801581
5552,198073.84358168265
5553,199082.94265075517
5554,198940.86670823357
5555,199449.67822154146
5556,198419.01981811202
5557,198596.8539545722
5558,197824.73331086914
5559,198029.67702994417
5560,196681.60625724986
5561,196424.445710353
5562,196135.8853245959
5563,196060.5498659965
5564,196079.1605838934
5565,196210.6319961611
5566,196104.18244388522
5567,196115.45867376073
5568,196105.79534523984
5569,196103.7208303168
5570,196112.31396609597
5571,196117.29611803804
5572,196197.1900515178
5573,196576.66819364784
5574,196564.6032545648
5575,196654.11504874958
5576,196975.4673235404
5577,197358.8307628595
5578,197331.15120660016
5579,197382.90282121513
5580,198348.12125240793
5581,199178.45743380167
5582,199116.84754994433
5583,198170.09775195055
5584,199134.18520015795
5585,200477.7932300054
5586,198305.33798090692
5587,197663.1999879028
5588,197950.0045238359
5589,200312.34161761834
5590,200328.21066990794
5591,198924.32306559227
5592,202052.3270682768
5593,205916.58904387322
5594,206738.00119002545
5595,203804.91262589663
5596,205390.61286753183
5597,208544.15697155977
5598,209505.3412815729
5599,209893.90434701383
5600,216327.08484483502
5601,216799.83901024057
5602,207230.19475891013
5603,209296.59626180594
5604,213028.4536678875
5605,212545.02115337344
5606,213662.04032956157
5607,217198.58489084945
5608,215066.28695111175
5609,203731.8363241431
5610,205629.90314350338
5611,209108.7319014672
5612,204887.14258063765
5613,207352.70714157994
5614,203172.51058706694
5615,202417.71290132983
5616,199532.97781313528
5617,199089.5998049447
5618,198846.46175269756
5619,198866.0478379012
5620,198787.0979926339
5621,198857.81701233084
5622,198961.74813973572
5623,198940.82208382973
5624,199259.80086508745
5625,199398.80440244375
5626,200911.2041802428
5627,200181.3072452377
5628,200879.78841978882
5629,200854.80467608417
5630,201247.5452931179
5631,198591.51315789073
5632,199404.74685879998
5633,200521.34732315192
5634,198713.8984132626
5635,198468.63564066548
5636,200351.60439859342
5637,201071.31869068614
5638,200433.77018698832
5639,200779.51596792456
5640,198899.0399734688
5641,198660.26954417126
5642,198748.32439911857
5643,197599.33115819344
5644,197618.6812891832
5645,197574.1996446936
5646,197535.80428232014
5647,197620.9433714022
5648,197974.4851162124
5649,198037.15230676642
5650,198487.2957658081
5651,198380.65609167615
5652,198454.62990907935
5653,199775.50126018905
5654,200242.73539192387
6004,200242.73539192387
6005,200242.10088155133
6006,200255.33149419382
6007,200339.4812054822
6008,199079.52024305507
6009,198760.50174916975
6010,198946.67091602748
6011,197865.73291309076
6012,196601.85754300622
6013,196454.37601766657
6014,195837.3443746882
6015,197145.23282260186
6016,197429.2201008746
6017,199598.62311960533
6018,196780.89550939543
6019,195745.97200403927
6020,194280.28235552585
6021,195232.14919048193
6022,195263.8268664189
6023,203126.28401435283
6024,203310.25645902517
6025,207695.7425395216
6026,201665.01670591327
6027,191275.5838331376
6028,189657.9840221835
6029,192288.22045774924
6030,190373.81810314348
6031,192948.28020160072
6032,195884.59990991655
6033,183230.19709638297
6034,184542.81017587832
6035,184620.349614319
6036,184893.4162324137
6037,186151.0947282072
6038,186429.40901320416
6039,185523.76792398264
6040,185546.56433608948
6041,186210.53202520707
6042,184860.62321012234
6043,185240.20457094445
6044,184948.42014389724
6045,183445.20751055723
6046,183406.7468291247
6047,183735.2467333218
6048,182288.97429420616
6049,182201.86166245394
6050,184633.75364867118
6051,182896.16257850316
6052,181990.8185253043
6053,184937.20444485368
6054,185402.16016083374
6055,182615.15356653556
6056,186656.77999030612
6057,188582.33327286266
6058,200440.3006538185
6059,197601.01149520915
6060,205283.55056521393
6061,209727.9478332972
6062,217772.54866654033
6063,228868.34187360838
6064,228272.68996952398
6065,222184.54493103534
6066,223502.92557859907
6067,213936.43253150594
6068,213409.94166653114
6069,210607.26109453346
6070,206169.7160843879
6071,204255.5269643378
6072,207506.02697014058
6073,196632.25100110608
6074,204167.27341797837
6075,206934.18841813743
6076,207599.0936344807
6077,217001.0942267249
6078,216820.6508739852
6079,212668.70811636612
6080,200342.73799874933
6081,200342.72189816897
6082,207415.56288237186
6083,208391.08782461242
6084,210874.70593202626
6085,224815.76503045284
6086,225683.50730884838
6087,220892.36431293958
6088,216239.72334451147
6089,220898.65814626362
6090,211304.34304179516
6091,210459.63502395942
6092,207757.70971609475
6093,206306.19467153915
6094,204681.0386764892
6095,210401.58106745474
6096,210687.4163180592
6097,208811.68863232652
6098,195839.4039298652
6099,194042.7915230936
6100,194330.06060798105
6101,192499.23075046545
6102,192211.16172140575
6103,192142.16069010607
6104,192316.37594021452
6105,192306.89516879254
6106,191345.14417990542
6107,188674.15099170833
6108,189824.1177481753
6109,189352.10565504382
6110,187028.02370622748
6111,184947.38444055844
6112,184683.65315821976
6113,183291.6428865092
6114,183511.14278780518
6115,181754.45484312667
6116,182423.9752624606
6117,183519.20834796742
6118,185571.18292799767
6119,196252.89210594786
6120,192571.28610866054
6121,178852.6119797513
6122,172374.1295139644
6123,175653.28046402003
6124,182696.82887295535
6125,187877.55578727706
6126,189177.06109760085
6127,199383.2144467734
6128,199258.92831690403
6129,207163.85844617223
6130,205241.63760656485
6131,208251.07426255065
6132,200588.38663249725
6133,200384.64634709462
6134,200384.24357054502
6135,206398.09742746133
6136,209750.30912138236
6137,206594.1604865801
6138,202996.15287971654
6139,202533.00987266703
6140,200440.1278641973
6141,180539.9709471469
6142,184131.76897256778
6143,190213.5619156287
6144,185684.00760641598
6145,183235.3869779595
6146,200635.88091210774
6147,206906.3576296939
6148,208345.27933753576
6149,201669.63301401198
6150,200052.33886000866
6151,207462.57875652646
6152,202487.2216676539
6153,201700.6284937103
6154,201938.49490571706
6155,201398.30436703638
6156,207370.370281307
6157,217165.49087965756
6158,215128.06413936857
6159,219753.63661892407
6160,227869.73750656573
6161,232453.78576393175
6162,236608.41793989693
6163,221266.35796444246
6164,228106.5327876922
6165,222301.31687826247
6166,209198.10366578898
6167,207359.06448374895
6168,210417.57420650954
6169,214664.60860067222
6170,213990.18673206877
6171,205856.1287122305
6172,205154.8346073233
6173,205371.2034285235
6174,208727.80116451276
6175,200619.72404416514
6176,196996.68178838104
6177,197032.0480103828
6178,195027.43891471368
6179,195008.01619903988
6180,192643.46247644455
6181,195603.73579389093
6182,197591.87390657392
6183,196406.0616885619
6184,195483.63696812076
6185,201083.83079504088
6186,188884.18963513497
6187,197566.2802434315
6188,194226.69586849332
6189,194476.59010626774
6190,200182.9018742851
6191,195464.30516431681
6192,205468.9464323134
6193,200773.3566205401
6194,207831.7254969474
6195,200785.9463470833
6196,204004.3617170189
6197,193117.0109931043
6198,206553.3384055898
6199,206411.83869502138
6200,213429.51021845994
6201,210067.87811879604
6202,210953.8579212107
6203,207064.6007932332
6204,209611.53161295623
6205,207027.7955671633
6206,200356.384641122
6207,195179.03284679385
6208,192322.21914626227
6209,189084.0954972603
6210,190251.40386828344
6211,187787.40686050578
6212,188198.61462125665
6213,189030.25944533266
6214,187119.46182935065
6215,187316.01514454695
6216,187276.11441825406
6217,187271.5324970531
6218,187264.4993858523
6219,187274.63395387132
6220,187159.81529373277
6221,187227.07668838205
6222,186909.890402592
6223,186487.36035421697
6224,186319.59606622436
6225,186437.27572362428
6226,184168.5208036358
6227,185073.71779666518
6228,184076.2816423686
6229,184185.12480096804
6230,185516.9365803694
6231,182018.1993732241
6232,180906.88253236355
6233,180973.3400750535
6234,181213.73823358788
6235,182082.38227307124
6236,182050.07192046914
6237,184013.32744085128
6238,180980.90692736045
6239,179323.43824590312
6240,183965.78196578147
6241,178308.7455091896
6242,177539.1234526082
6243,177754.7435552131
6244,182569.60339509757
6245,176501.5821732627
6246,171878.09299177382
6247,173571.31673284734
6248,170935.43778376473
6249,170918.8121942237
6250,170734.40685111246
6251,170887.36178744564
6252,170438.98267512166
6253,170432.1815695889
6254,170426.873876329
6255,176417.54103310732
6256,178239.96122452166
6257,176711.56012379177
6258,177844.2810271665
6259,180083.7010814481
6260,171744.39420323086
6261,167265.2494814588
6262,157262.10577090445
6263,159047.0170349719
6264,155749.32539754474
6265,152518.0380748844
6266,153194.39824143625
6267,152757.2620511193
6268,153243.70245401468
6269,152820.13113271867
6270,152642.30234266308
6271,153765.15275893768
6272,155468.34636097105
6273,153916.69771347646
6274,158023.4839823394
6275,134374.6888776669
6276,135703.68675434883
6277,136126.03288445462
6278,136136.46906396805
6279,135384.87729495368
6280,135510.81962016848
6281,135519.40104195048
6282,135522.27417837377
6283,135606.3058108887
6284,135813.6013457076
6285,135489.506819764
6286,136456.361542461
6287,136655.24335664426
6288,136190.40338538037
6289,136215.7617625358
6290,137042.699865209
6291,134826.97904846314
6292,136335.7096210446
6293,135823.25162891424
6294,137028.76344041544
6295,137908.46030413912
6296,139040.56799928026
6297,137723.31998908485
6298,136183.09552177502
6299,135332.2564530429
6300,135290.7750366962
6301,137690.5625349945
6302,136973.97740466052
6303,137110.01460126048
6304,139728.76786140644
6305,137061.88267585044
6306,137446.4007566424
6307,138449.4516486635
6308,137822.12318169646
6309,138983.7215771042
6310,133706.34797829576
6311,125168.64423074649
6312,123036.01472217303
6313,121966.77196381334
6314,121297.81506191821
6315,122018.20529529703
6316,120479.56176350819
6317,120569.76155733842
6318,120204.89906664804
6319,120200.4692369572
7163,120200.4692369572
7164,120200.4692369572
7165,120200.4692369572
7166,120196.75455561068
7167,120282.9890903593
7168,120419.59623010605
7169,120434.86863355357
7170,120980.53620105691
7171,120970.80641926099
7172,121031.65592156153
7173,119309.33752481907
7174,119631.10188391621
7175,120216.33629971433
7176,119548.41363084053
7177,120699.9076868207
7178,121131.40617465827
7179,121802.03069231901
7180,121729.48647804788
7181,121236.75844556185
7182,120943.97322785376
7183,120948.41450846243
7184,122487.58901297284
7185,122122.50057873242
7186,122598.59720447799
7187,122496.49222021009
7188,122190.00276678713
7189,122640.8856668892
7190,122144.3625643435
7191,119923.14348403442
7192,119550.4527594777
7193,119312.16693003241
7194,119314.26218662356
7195,119784.06776781932
7196,119836.17717412977
7197,119278.54785001413
7198,119183.31929919084
7199,119090.5451073104
7200,118856.29080997746
7201,118873.1883827219
7202,118894.85628248144
7203,118739.96605200003
7204,118877.08161439605
7205,118868.55428634153
7206,118220.81351644827
7207,118102.36871561926
7208,118013.54754286745
7209,117973.69796747711
7210,118034.66180167564
7211,118094.85523689158
7212,118187.48928621334
7213,118476.90398729894
7214,118450.69414666867
7215,118589.2507222243
7216,118568.45738513244
7217,118614.0579835596
7218,119526.58964802058
7219,119358.96359494286
7220,119029.4527177952
7221,118437.64868182692
7222,119848.15824175479
7223,119471.13887012655
7224,119866.9720447125
7225,119643.18576124127
7226,119367.3812932331
7227,119742.1105033132
7228,119022.71847425296
7229,120715.36181968759
7230,120655.20716265355
7231,120505.42061586113
7232,121056.85348480906
7233,121070.45625116781
7234,121471.90859904264
7235,122278.74734783832
7236,121827.55030779332
7237,122101.66323675866
7238,123097.29110805015
7239,120017.3191615553
7240,121637.1954967759
7241,121911.53082168869
7242,122324.07158441015
7243,122696.92108854029
7244,122699.86869035549
7245,122228.82531511759
7246,122426.64372210414
7247,122348.91018107026
7248,122508.58436235048
7249,123801.96442546691
7250,124406.5906234444
7251,127993.31982385855
7252,128692.66092943985
7253,128270.12196943133
7254,126588.9428621634
7255,127563.60277635575
7256,126607.33667870719
7257,123971.04306897227
7258,123722.61582022022
7259,120643.23591811831
7260,120666.63204378456
7261,122520.43500194116
7262,122854.30766009504
7263,122649.78570359472
7264,120856.6687600807
7265,122288.76344655103
7266,121656.7609408478
7267,121550.68275510246
7268,121108.51920759885
7269,122419.38519047937
7270,123126.39580337952
7271,123285.94953716936
7272,123175.39749733514
7273,123219.2190455527
7274,123580.66754786693
7275,123973.0133326653
7276,124612.41816898696
7277,124616.62384966089
7278,124724.36063270093
7279,124088.37060926446
7280,124823.09926035997
7281,124922.30999816349
7282,125237.70161658016
7283,126007.61931242456
7284,126512.33052353401
7285,126250.45679444617
7286,126344.82195739551
7287,126473.50027197525
7288,126640.72626683203
7289,126377.77016627669
7290,126341.46474343794
7291,128352.54963577629
7292,128068.53005791664
7293,129139.03511821007
7294,128621.35008479006
7295,128183.07738762216
7296,127847.62980485456
7297,128823.02491991453
7298,131409.6026660398
7299,130896.4595568889
7300,133097.54885896016
7301,133490.39965501032
7302,129379.38228828853
7303,128878.55718769785
7304,129793.01558781251
7305,132050.2873122781
7306,132152.45461312382
7307,133789.44765327466
7308,134662.36780885106
7309,127446.10744477453
7310,129683.84829913257
7311,134402.20976198587
7312,133706.88959207392
7313,134310.7948463151
7314,135068.77445212845
7315,136750.56862992415
7316,137937.86655719957
7317,137148.94345698584
7318,137359.3964347356
7319,138907.76644840898
7320,139579.2647688041
7321,138661.8586678131
7322,140417.45252220298
7323,141279.86237060194
7324,141843.1758162525
7325,135660.9497270587
7326,134315.4481054609
7327,134119.99159519427
7328,135871.0930036974
7329,136742.14002538068
7330,134303.03847613727
7331,134491.21794575668
7332,136381.88992115957
7333,135610.23097757366
7334,134785.16313823254
7335,135571.41373359025
7336,135453.93224941313
7337,133927.78727065393
7338,134323.84140019852
7339,134029.3071049398
7340,133586.84520781675
7341,133078.55787724248
7342,133131.558002647
7343,133110.25138108284
7344,132915.81229903962
7345,132931.13079773184
7346,132918.60197374638
7347,132875.25768574598
7348,132885.9358557996
7349,132849.9559180524
7350,132939.03920003085
7351,133082.51046021553
7352,133024.3682352974
7353,133197.8790455445
7354,133208.55652198687
7355,133199.76511499422
7356,133304.80401210417
7357,133218.95419341885
7358,132952.18494516486
7359,132765.6658691805
7360,132283.97663716017
7361,132292.36713859352
7362,132296.36844978342
7363,132482.56381388666
7364,131999.46144635268
7365,132220.0896369217
7366,132687.6656546804
7367,132894.1449907161
7368,132814.7503615806
7369,133284.690927192
7370,133756.94308170705
7371,134072.97911070072
7372,134316.84615245773
7373,134060.32083936114
7374,133374.0809853507
7375,131846.78199901202
7376,130072.96242726271
7377,130781.51807888523
7378,131574.92050472336
7379,132930.5268795414
7380,130915.02746171116
7381,131623.08965454556
7382,130471.28767778227
7383,129705.64681323942
7384,129663.06133848176
7385,130382.15081414643
7386,130553.46837656872
7387,129942.02391316043
7388,129158.20969350383
7389,129120.55130422395
7390,129185.18104364336
