date,drawdown
2006-08-22,-0.12824106530300416
2006-08-23,-0.1298164738620159
2006-08-24,-0.12827666388729753
2006-08-25,-0.12846208446278617
2006-08-28,-0.12572478778150986
2006-08-29,-0.12591864140742137
2006-08-30,-0.12474052982045492
2006-08-31,-0.1255154312714103
2006-09-01,-0.12319409690646699
2006-09-04,-0.12077472348807661
2006-09-05,-0.12202693311594137
2006-09-06,-0.1315557165549991
2006-09-07,-0.13774755682736128
2006-09-08,-0.1338789250081216
2006-09-11,-0.13336025260846973
2006-09-12,-0.12066631278328188
2006-09-13,-0.11562662500482623
2006-09-14,-0.11654338318068047
2006-09-15,-0.11159453182560464
2006-09-18,-0.11190382919844333
2006-09-19,-0.12091596369069335
2006-09-20,-0.10550964105809812
2006-09-21,-0.11001602505189123
2006-09-22,-0.1229945077562552
2006-09-25,-0.11152054728747907
2006-09-26,-0.09503995122313169
2006-09-27,-0.0910512805692274
2006-09-28,-0.0892283042345432
2006-09-29,-0.08970100421686111
2006-10-02,-0.09546840297333392
2006-10-03,-0.09352381322192993
2006-10-04,-0.0662081087261196
2006-10-05,-0.05825745443474872
2006-10-06,-0.06031975497787545
2006-10-09,-0.05950086933920007
2006-10-10,-0.0497961888416838
2006-10-11,-0.05375454147596004
2006-10-12,-0.029733702808461326
2006-10-13,-0.02360846640781633
2006-10-16,-0.016637374355013446
2006-10-17,-0.03811213436818062
2006-10-18,-0.023066945747848178
2006-10-19,-0.022555571446433165
2006-10-20,-0.015677049352907257
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,-0.024421520836667265
2006-10-30,-0.024620528509309514
2006-10-31,-0.021999713884916727
2006-11-01,-0.030944253120906096
2006-11-02,-0.04930561776675502
2006-11-03,-0.04968296389519755
2006-11-06,-0.0032041306061739716
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,-0.008135092359948248
2006-11-10,-0.0046836561509487895
2006-11-13,0.0
2006-11-14,0.0
2006-11-15,0.0
2006-11-16,0.0
2006-11-17,-0.006864461370887143
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-23,-0.00024174257261611043
2006-11-24,-0.025943119423066263
2006-11-27,-0.08432410370538035
2006-11-28,-0.0814320610473882
2006-11-29,-0.04860059429711305
2006-11-30,-0.05629815727678589
2006-12-01,-0.07303268479583469
2006-12-04,-0.048247729811635165
2006-12-05,-0.031028488288033285
2006-12-06,-0.033683046154058705
2006-12-07,-0.03445982649457768
2006-12-08,-0.029469613192092514
2006-12-11,-0.020020719775976747
2006-12-12,-0.02094897971166787
2006-12-13,-0.012907951384868888
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,-0.00473530381284859
2006-12-19,-0.006906143875249682
2006-12-20,-0.004867865893260048
2006-12-21,-0.014061470903041884
2006-12-22,-0.03683742375329224
2006-12-26,-0.02837127243050508
2006-12-27,0.0
2006-12-28,-0.0025193966642464982
2006-12-29,-0.013372008810129454
2007-01-02,-0.0021653569802246864
2007-01-03,-0.0030922266328239356
2007-01-04,-0.00298730370492839
2007-01-05,-0.02514553405859432
2007-01-08,-0.019328233795013805
2007-01-09,-0.019379703876186927
2007-01-10,-0.022284966823701402
2007-01-11,0.0
2007-01-12,0.0
2007-01-15,0.0
2007-01-16,-0.0007153331554846654
2007-01-17,-0.004563697288303636
2007-01-18,-0.012589286879128081
2007-01-19,0.0
2007-01-22,-0.021012317557598692
2007-01-23,-0.014466019400388053
2007-01-24,0.0
2007-01-25,-0.029256353859064
2007-01-26,-0.03568442413815509
2007-01-29,-0.03240897386527597
2007-01-30,-0.013062790542703762
2007-01-31,-0.0015691374000982306
2007-02-01,0.0
2007-02-02,0.0
2007-02-05,-0.0033496228343661283
2007-02-06,-0.0018782656138324194
2007-02-07,0.0
2007-02-08,-0.007708021461734549
2007-02-09,-0.01572318705848974
2007-02-12,-0.02914240210467134
2007-02-13,-0.010452913020369992
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,-0.0017165288978355786
2007-02-19,0.0
2007-02-20,0.0
2007-02-21,-0.009942100662815978
2007-02-22,-0.005626138735726038
2007-02-23,-0.008593669325338671
2007-02-26,-0.004458381219381913
2007-02-27,-0.11148892668510835
2007-02-28,-0.12007782098022579
2007-03-01,-0.13017812694390207
2007-03-02,-0.1409389633928535
2007-03-05,-0.15275938883008278
2007-03-06,-0.1411408867730629
2007-03-07,-0.1406459458210797
2007-03-08,-0.13315400353980245
2007-03-09,-0.13273255828095232
2007-03-12,-0.13179161918656457
2007-03-13,-0.14307695463979042
2007-03-14,-0.14851852188679515
2007-03-15,-0.14353374702353505
2007-03-16,-0.14448904035725207
2007-03-19,-0.1412291403117124
2007-03-20,-0.13956829097327073
2007-03-21,-0.1357605321315848
2007-03-22,-0.13435468536177197
2007-03-23,-0.13331299238467742
2007-03-26,-0.13461116493866376
2007-03-27,-0.13537137481028305
2007-03-28,-0.13796950226907723
2007-03-29,-0.13551062512957857
2007-03-30,-0.13535764465536093
2007-04-02,-0.13437632594928972
2007-04-03,-0.1301233160497267
2007-04-04,-0.12929440316149432
2007-04-05,-0.12812723955411331
2007-04-09,-0.12799656093403688
2007-04-10,-0.12465810446018932
2007-04-11,-0.12669369883922998
2007-04-12,-0.1257306087851009
2007-04-13,-0.12213709932515149
2007-04-16,-0.11275391082853925
2007-04-17,-0.11136356697918681
2007-04-18,-0.11457106858377697
2007-04-19,-0.1176914314965557
2007-04-20,-0.10621977917487901
2007-04-23,-0.10814134602218839
2007-04-24,-0.11319560794802297
2007-04-25,-0.10171842790587682
2007-04-26,-0.09906424863340735
2007-04-27,-0.09992320016322387
2007-04-30,-0.10624668524018988
2007-05-01,-0.10367874150375989
2007-05-02,-0.0940409659824879
2007-05-03,-0.08744390801167934
2007-05-04,-0.08050004856413617
2007-05-07,-0.07668770274159165
2007-05-08,-0.08985835814725884
2007-05-09,-0.0809497778582613
2007-05-10,-0.10991498265538313
2007-05-11,-0.0891295880260945
2007-05-14,-0.09391995417989618
2007-05-15,-0.08943800681618297
2007-05-16,-0.0812662240663169
2007-05-17,-0.07998005792547602
2007-05-18,-0.05695381633215346
2007-05-21,-0.053311883207895816
2007-05-22,-0.04887491707971536
2007-05-23,-0.038749774978408036
2007-05-24,-0.05759953763045378
2007-05-25,-0.04538664055611774
2007-05-29,-0.03733900666249179
2007-05-30,-0.028967039572632802
2007-05-31,-0.011601857065845933
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,-0.015742246772600055
2007-06-06,-0.055537205598560124
2007-06-07,-0.09270354114579282
2007-06-08,-0.08428769933926261
2007-06-11,-0.07166128197797095
2007-06-12,-0.0840484544870419
2007-06-13,-0.0709016818808138
2007-06-14,-0.05194895190035986
2007-06-15,-0.031887507294612094
2007-06-18,-0.03243593365585706
2007-06-19,-0.031208561759891285
2007-06-20,-0.0382841801606254
2007-06-21,-0.03367201257524477
2007-06-22,-0.042647463976762445
2007-06-25,-0.044870397694365294
2007-06-26,-0.046922171211996044
2007-06-27,-0.04079149490063916
2007-06-28,-0.04105554962817948
2007-06-29,-0.04204469321421633
2007-07-02,-0.03530503013546693
2007-07-03,-0.03302498075005633
2007-07-04,-0.03302498075005633
2007-07-05,-0.03302498075005633
2007-07-06,-0.03302498075005633
2007-07-09,-0.03302498075005633
2007-07-10,-0.03302498075005633
2007-07-11,-0.03302498075005633
2007-07-12,-0.03302498075005633
2007-07-13,-0.03302498075005633
2007-07-16,-0.03302498075005633
2007-07-17,-0.03302498075005633
2007-07-18,-0.03302498075005633
2007-07-19,-0.03302498075005633
2007-07-20,-0.03302498075005633
2007-07-23,-0.03302498075005633
2007-07-24,-0.03302498075005633
2007-07-25,-0.03302498075005633
2007-07-26,-0.03302498075005633
2007-07-27,-0.03302498075005633
2007-07-30,-0.03302498075005633
2007-07-31,-0.03302498075005633
2007-08-01,-0.03302498075005633
2007-08-02,-0.03302498075005633
2007-08-03,-0.03309471613286885
2007-08-06,-0.03337166428448901
2007-08-07,-0.03554584181871989
2007-08-08,-0.03845782449203472
2007-08-09,-0.03369516203411094
2007-08-10,-0.030242322896868457
2007-08-13,-0.03432145635791162
2007-08-14,-0.032797190394625475
2007-08-15,-0.03343664880018815
2007-08-16,-0.028040108379849826
2007-08-17,-0.03143457597066157
2007-08-20,-0.03229076573912071
2007-08-21,-0.032999923746434234
2007-08-22,-0.03728337307167828
2007-08-23,-0.03745971911733681
2007-08-24,-0.03924156575422444
2007-08-27,-0.03714009581398037
2007-08-28,-0.031471204648907625
2007-08-29,-0.03535874442643905
2007-08-30,-0.03751832281036316
2007-08-31,-0.04745080314776817
2007-09-03,-0.047906299304137145
2007-09-04,-0.05194906155807977
2007-09-05,-0.04581622707278166
2007-09-06,-0.04758669401918103
2007-09-07,-0.03892332794269571
2007-09-10,-0.03614251150690739
2007-09-11,-0.04188347428815031
2007-09-12,-0.04255469636482079
2007-09-13,-0.04729863676306123
2007-09-14,-0.04531135343896453
2007-09-17,-0.043497482201036775
2007-09-18,-0.05354560393862551
2007-09-19,-0.06331363444753424
2007-09-20,-0.06280669094702673
2007-09-21,-0.06475694343627347
2007-09-24,-0.065158643378871
2007-09-25,-0.0646683095108529
2007-09-26,-0.06410366054407113
2007-09-27,-0.06397703011303746
2007-09-28,-0.06481058201089696
2007-10-01,-0.06098926152125528
2007-10-02,-0.060844939535988574
2007-10-03,-0.06233496032525021
2007-10-04,-0.06170217902632058
2007-10-05,-0.054742253841425614
2007-10-08,-0.05752922238995861
2007-10-09,-0.052846657824719756
2007-10-10,-0.053471489694334906
2007-10-11,-0.053482760844610566
2007-10-12,-0.050239868916065245
2007-10-15,-0.061703404421364016
2007-10-16,-0.06767513861056274
2007-10-17,-0.06425597587663612
2007-10-18,-0.07047804373273625
2007-10-19,-0.09521582690559927
2007-10-22,-0.10134536538097672
2007-10-23,-0.09218296271281157
2007-10-24,-0.09509979450237194
2007-10-25,-0.08436654051105197
2007-10-26,-0.07457566812271732
2007-10-29,-0.06575651140476702
2007-10-30,-0.0730431419821056
2007-10-31,-0.06149488015416349
2007-11-01,-0.09230699126764386
2007-11-02,-0.09537144219763172
2007-11-05,-0.10274157666419592
2007-11-06,-0.09484572560554039
2007-11-07,-0.1101972140012415
2007-11-08,-0.10820119331450151
2007-11-09,-0.11134639424342652
2007-11-12,-0.11356053160870883
2007-11-13,-0.11492623505493849
2007-11-14,-0.11484832973081172
2007-11-15,-0.1252199451093865
2007-11-16,-0.1295634243912287
2007-11-19,-0.13424139147448277
2007-11-20,-0.12940558055885953
2007-11-21,-0.1315265636594466
2007-11-22,-0.1310320562848467
2007-11-23,-0.13326369457124443
2007-11-26,-0.12945499194058052
2007-11-27,-0.13272496547981139
2007-11-28,-0.14488987946310428
2007-11-29,-0.14546368302586965
2007-11-30,-0.14842799082551372
2007-12-03,-0.14743122388074714
2007-12-04,-0.14634920013477792
2007-12-05,-0.14978001133971852
2007-12-06,-0.15239842904629652
2007-12-07,-0.15162226534008627
2007-12-10,-0.15162820761623674
2007-12-11,-0.14951139469222074
2007-12-12,-0.1479486473366789
2007-12-13,-0.15303108001556287
2007-12-14,-0.15081014829663197
2007-12-17,-0.15318008931820049
2007-12-18,-0.15303837669314924
2007-12-19,-0.15332880942776006
2007-12-20,-0.15282708271637702
2007-12-21,-0.15029129049499979
2007-12-24,-0.15120499585331504
2007-12-26,-0.15129721105171245
2007-12-27,-0.14846674798512016
2007-12-28,-0.14769528210877958
2007-12-31,-0.14692331819886317
2008-01-02,-0.15061072163388678
2008-01-03,-0.15244000427473603
2008-01-04,-0.1542610246054611
2008-01-07,-0.15454000636948328
2008-01-08,-0.1490472878621043
2008-01-09,-0.15418950686775468
2008-01-10,-0.15829574950139136
2008-01-11,-0.15452566882285756
2008-01-14,-0.1576886508125671
2008-01-15,-0.15337345634768518
2008-01-16,-0.15349207479043137
2008-01-17,-0.1413322027098024
2008-01-18,-0.13859211872702693
2008-01-21,-0.1328567098635347
2008-01-22,-0.1273741904308343
2008-01-23,-0.13073794367116276
2008-01-24,-0.14879110948644447
2008-01-25,-0.14051741756927683
2008-01-28,-0.149461975025462
2008-01-29,-0.15430830125102313
2008-01-30,-0.15147848745889914
2008-01-31,-0.16022562839371346
2008-02-01,-0.17062782816824196
2008-02-04,-0.16669976858790592
2008-02-05,-0.14367699572992776
2008-02-06,-0.14293145286434283
2008-02-07,-0.1427519072563247
2008-02-08,-0.14205485004881313
2008-02-11,-0.14455375603271992
2008-02-12,-0.15612723034545284
2008-02-13,-0.1633311426088545
2008-02-14,-0.15667503787201276
2008-02-15,-0.15274887958982086
2008-02-18,-0.15727438526578497
2008-02-19,-0.15798323742145914
2008-02-20,-0.15881603505683006
2008-02-21,-0.1523231417345967
2008-02-22,-0.15301373172856958
2008-02-25,-0.16272205962231912
2008-02-26,-0.16990687966601492
2008-02-27,-0.16973297257598208
2008-02-28,-0.16283717780928542
2008-02-29,-0.14889484902626293
2008-03-03,-0.14779896252758173
2008-03-04,-0.1427135633936294
2008-03-05,-0.15024581168708318
2008-03-06,-0.13360682363400023
2008-03-07,-0.12543476905883555
2008-03-10,-0.11250013405616999
2008-03-11,-0.14223263504933703
2008-03-12,-0.1439067074402618
2008-03-13,-0.13824676818542614
2008-03-14,-0.12273374933628689
2008-03-17,-0.0952488627062118
2008-03-18,-0.13564835922501772
2008-03-19,-0.12351366170749223
2008-03-20,-0.1313043451349215
2008-03-24,-0.1375135824482503
2008-03-25,-0.15553398562045018
2008-03-26,-0.1493895500952067
2008-03-27,-0.15229660065621553
2008-03-28,-0.1485782677345634
2008-03-31,-0.1484921159746584
2008-04-01,-0.1727021941650686
2008-04-02,-0.17627397471356432
2008-04-03,-0.1748394080486657
2008-04-04,-0.17604502833562763
2008-04-07,-0.17914861915623603
2008-04-08,-0.17601931217809996
2008-04-09,-0.17231452300179062
2008-04-10,-0.1721895655465585
2008-04-11,-0.16417961299329709
2008-04-14,-0.1614684081088752
2008-04-15,-0.1634280088795368
2008-04-16,-0.17005086355965993
2008-04-17,-0.1693187214543268
2008-04-18,-0.17608750175971166
2008-04-21,-0.1746524548092797
2008-04-22,-0.1732330482453437
2008-04-23,-0.17484750104706315
2008-04-24,-0.1754759457841727
2008-04-25,-0.17733019010056794
2008-04-28,-0.17778515128775696
2008-04-29,-0.1777245472044845
2008-04-30,-0.17893031396519765
2008-05-01,-0.1762154866172435
2008-05-02,-0.17573102364720616
2008-05-05,-0.1769765043806486
2008-05-06,-0.17535722783412444
2008-05-07,-0.18056113561166776
2008-05-08,-0.17949540548292908
2008-05-09,-0.18329117269805284
2008-05-12,-0.17864707654247114
2008-05-13,-0.17795768138217782
2008-05-14,-0.17539017418228808
2008-05-15,-0.1710096926721002
2008-05-16,-0.16586948058360063
2008-05-19,-0.16047360938373656
2008-05-20,-0.17370881946068006
2008-05-21,-0.1888440192900246
2008-05-22,-0.1853350840686021
2008-05-23,-0.2015102737884913
2008-05-26,-0.2009216597096033
2008-05-27,-0.19742131354049397
2008-05-28,-0.191305689713419
2008-05-29,-0.18725765786581006
2008-05-30,-0.18356322932591262
2008-06-02,-0.19488245832809437
2008-06-03,-0.1972245737987698
2008-06-04,-0.20116812766040026
2008-06-05,-0.19366103068397356
2008-06-06,-0.2169027159511453
2008-06-09,-0.21595128161182664
2008-06-10,-0.21939363808405665
2008-06-11,-0.22864559705628884
2008-06-12,-0.2257657705630537
2008-06-13,-0.22308097337881594
2008-06-16,-0.22349468975810582
2008-06-17,-0.22306161331184948
2008-06-18,-0.2244170097706364
2008-06-19,-0.22460828212026285
2008-06-20,-0.22370047865317222
2008-06-23,-0.2238947076198574
2008-06-24,-0.2220851932446095
2008-06-25,-0.2262038437950602
2008-06-26,-0.2131266414486842
2008-06-27,-0.21067876719508116
2008-06-30,-0.2110006528470877
2008-07-01,-0.2063533178300302
2008-07-02,-0.19864439757412988
2008-07-03,-0.20266176735772568
2008-07-04,-0.19585020869575576
2008-07-07,-0.2036948980752138
2008-07-08,-0.20521109062781606
2008-07-09,-0.20096342677069745
2008-07-10,-0.19808215499348414
2008-07-11,-0.1788428011681945
2008-07-14,-0.17830879549814538
2008-07-15,-0.15969216245879692
2008-07-16,-0.18425301547857476
2008-07-17,-0.20229665787432938
2008-07-18,-0.21324950048899138
2008-07-21,-0.21652011436927177
2008-07-22,-0.2258052375958466
2008-07-23,-0.23604638599629646
2008-07-24,-0.21342157563049646
2008-07-25,-0.21552237479734715
2008-07-28,-0.19868652501140505
2008-07-29,-0.21639837358619485
2008-07-30,-0.22959180253098255
2008-07-31,-0.2239258921558095
2008-08-01,-0.21602534143016894
2008-08-04,-0.20851747719435976
2008-08-05,-0.23364410067612806
2008-08-06,-0.23716863967750734
2008-08-07,-0.22927033498315852
2008-08-08,-0.23932425152124304
2008-08-11,-0.24432653365205148
2008-08-12,-0.23991295229618304
2008-08-13,-0.23342203654832006
2008-08-14,-0.23573401603056232
2008-08-15,-0.2370698870565654
2008-08-18,-0.2321369205225553
2008-08-19,-0.22423795627017296
2008-08-20,-0.2272889367002715
2008-08-21,-0.2241864335623216
2008-08-22,-0.23178278691019383
2008-08-25,-0.22486553982089397
2008-08-26,-0.22770065258875938
2008-08-27,-0.22877689405193946
2008-08-28,-0.23615652070522475
2008-08-29,-0.23421219622429978
2008-09-01,-0.23418998238698474
2008-09-02,-0.23768462684610214
2008-09-03,-0.23513631844557603
2008-09-04,-0.22260415094347785
2008-09-05,-0.21662800963536433
2008-09-08,-0.2267816348860061
2008-09-09,-0.22054324231008138
2008-09-10,-0.22070664229952108
2008-09-11,-0.2219586935888257
2008-09-12,-0.2247929134874893
2008-09-15,-0.20837471694968213
2008-09-16,-0.20733227439014068
2008-09-17,-0.19076474338071026
2008-09-18,-0.20051012239902644
2008-09-19,-0.23307504114706357
2008-09-22,-0.22390098875217057
2008-09-23,-0.219987417954138
2008-09-24,-0.219036951373502
2008-09-25,-0.22795262772638214
2008-09-26,-0.22370180353977065
2008-09-29,-0.196166509843275
2008-09-30,-0.20634722422108376
2008-10-01,-0.2047230230228202
2008-10-02,-0.18994713373656869
2008-10-03,-0.19625053724522967
2008-10-06,-0.16449775703641445
2008-10-07,-0.15216021165447324
2008-10-08,-0.12860293766552633
2008-10-09,-0.10645252274695571
2008-10-10,-0.08304442709264748
2008-10-13,-0.1485687262193618
2008-10-14,-0.15344626844899012
2008-10-15,-0.12243434205228698
2008-10-16,-0.11996586955840738
2008-10-17,-0.12533170601806665
2008-10-20,-0.13606982764287334
2008-10-21,-0.12942959880283567
2008-10-22,-0.11224475153771862
2008-10-23,-0.11188604779772093
2008-10-24,-0.09299226300180652
2008-10-27,-0.08884628177305565
2008-10-28,-0.1384772037654961
2008-10-29,-0.13630600986499097
2008-10-30,-0.14234128406749935
2008-10-31,-0.14917036632171576
2008-11-03,-0.15029197830423535
2008-11-04,-0.16624663834139652
2008-11-05,-0.15381212270943256
2008-11-06,-0.13625930736299785
2008-11-07,-0.14386888940611442
2008-11-10,-0.14461104979145778
2008-11-11,-0.13397063985521507
2008-11-12,-0.12287896377741703
2008-11-13,-0.1372339084912081
2008-11-14,-0.13321950216697664
2008-11-17,-0.12364467611731089
2008-11-18,-0.1261995683558398
2008-11-19,-0.1077604909403046
2008-11-20,-0.09030646070202764
2008-11-21,-0.097625057393385
2008-11-24,-0.1262733108044899
2008-11-25,-0.12779095221199943
2008-11-26,-0.13471890597978842
2008-11-27,-0.13883711280010458
2008-11-28,-0.14095547582025192
2008-12-01,-0.1121113870867243
2008-12-02,-0.12487344674060186
2008-12-03,-0.1312602391806479
2008-12-04,-0.12530871440582259
2008-12-05,-0.12529130898984842
2008-12-08,-0.14692343407633157
2008-12-09,-0.1447854373712445
2008-12-10,-0.14756589245907925
2008-12-11,-0.14154824439966007
2008-12-12,-0.1385085986320137
2008-12-15,-0.1361147436409641
2008-12-16,-0.1446135793058243
2008-12-17,-0.1429446730545917
2008-12-18,-0.13929824010666825
2008-12-19,-0.13979357237506929
2008-12-22,-0.13669771662740215
2008-12-23,-0.13508405530802492
2008-12-24,-0.13604896729716687
2008-12-26,-0.136757674539162
2008-12-29,-0.13624252339855414
2008-12-30,-0.1394766972925916
2008-12-31,-0.1394766972925916
2009-01-02,-0.1394766972925916
2009-01-05,-0.1394766972925916
2009-01-06,-0.1394766972925916
2009-01-07,-0.1394766972925916
2009-01-08,-0.1394766972925916
2009-01-09,-0.1394766972925916
2009-01-12,-0.1394766972925916
2009-01-13,-0.1394766972925916
2009-01-14,-0.1394766972925916
2009-01-15,-0.1394766972925916
2009-01-16,-0.1394766972925916
2009-01-19,-0.1394766972925916
2009-01-20,-0.1394766972925916
2009-01-21,-0.1394766972925916
2009-01-22,-0.1394766972925916
2009-01-23,-0.1394766972925916
2009-01-26,-0.1394766972925916
2009-01-27,-0.1394766972925916
2009-01-28,-0.1394766972925916
2009-01-29,-0.1394766972925916
2009-01-30,-0.1394766972925916
2009-02-02,-0.1394766972925916
2009-02-03,-0.1394766972925916
2009-02-04,-0.13952596773622272
2009-02-05,-0.14005998426701105
2009-02-06,-0.1427028486091405
2009-02-09,-0.1431579625068078
2009-02-10,-0.141570768663695
2009-02-11,-0.14181150812807974
2009-02-12,-0.1406078231829737
2009-02-13,-0.1406649850742735
2009-02-16,-0.14020900533318148
2009-02-17,-0.13881337396022597
2009-02-18,-0.13853323494027403
2009-02-19,-0.13800856801122807
2009-02-20,-0.13340702810544858
2009-02-23,-0.12808584219254182
2009-02-24,-0.13031075708562745
2009-02-25,-0.12744737373896098
2009-02-26,-0.12980598270435828
2009-02-27,-0.12397165356877649
2009-03-02,-0.11365515850002095
2009-03-03,-0.11224554954204158
2009-03-04,-0.12635136960095616
2009-03-05,-0.112386453061043
2009-03-06,-0.11112544476824171
