cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.1278595306526018,-0.02923949494775746,0.1279586081950931,-0.6291629075417838,2.6866165420847343,0.1342901189115945,0.20827405904568103,34.70264963497016,-0.039574549957611095,2.008675289913676,-2.087824389828898,-0.2172953696778446,0.13814626976262243,1.0398111243072037,0.4579586540090156,91.97560975609755,0.0,-629162.9075417849,0.0,0.16924093425115483,-0.028214626066198654,0.026385647939976012,0.01805098666332782,-0.015439570157356074,-4.405451791703734
