period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2005-12,2005-12-22,2005-12-30,6,0.0,0.0,0.0,
2006-01,2006-01-02,2006-01-31,22,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,20,-0.0020308426139350466,0.0052512549216480395,-0.020610059657436675,-0.3867347223161835
2006-03,2006-03-01,2006-03-31,23,0.020392660266506324,0.008165473167008509,-0.027111525409692305,2.4974254215787655
2006-04,2006-04-03,2006-04-28,19,0.017450938298683827,0.012023766648954203,-0.034826314646952294,1.4513703407743417
2006-05,2006-05-01,2006-05-31,23,-0.05943613770924305,0.012692482958054654,-0.09732902869241389,-4.682782549770915
2006-06,2006-06-01,2006-06-30,22,-0.015968155020403607,0.01030255315088538,-0.05152296845135984,-1.5499221199389142
2006-07,2006-07-03,2006-07-31,21,0.0011376595338130624,0.006050456752125311,-0.021721133639522328,0.18802870269479124
2006-08,2006-08-01,2006-08-31,23,-0.004741388319336903,0.0025508506814089704,-0.013040190654094896,-1.8587478890446
2006-09,2006-09-01,2006-09-29,21,0.044690590441432976,0.010220389411969016,-0.023754949686045856,4.372689595280605
2006-10,2006-10-02,2006-10-31,22,0.13576797042436484,0.01711958631639562,-0.03415214153741597,7.930563736481081
2006-11,2006-11-01,2006-11-30,22,0.02962412506468759,0.027111851704012403,-0.10589784076900477,1.0926632894020802
2006-12,2006-12-01,2006-12-29,20,0.052731983884895195,0.015086522254950689,-0.04252845311112541,3.4953041525253465
2007-01,2007-01-02,2007-01-31,22,0.028427373074815465,0.016291626600394963,-0.040751791534460735,1.744906986397926
2007-02,2007-02-01,2007-02-28,20,-0.08346525872783106,0.028023020426137725,-0.13351257149648643,-2.978453337955714
2007-03,2007-03-01,2007-03-30,22,-0.03289654873451353,0.003669608380141694,-0.022947241385783412,-8.964593854901569
2007-04,2007-04-02,2007-04-30,20,0.010873883924644057,0.0061731741104716405,-0.016683482308783137,1.7614737135307001
2007-05,2007-05-01,2007-05-31,22,0.1313659766106876,0.019539556161851195,-0.052385846024087246,6.723078841840073
