period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2014-10,2014-10-01,2014-10-31,23,-23.10887233585712,2.1168745499369583,-4.887086550231129,-10.916505343476928
2014-09,2014-09-01,2014-09-30,22,-1.0148799802674922,0.23171108039289054,-1.0147824152030673,-4.379937198284416
2019-05,2019-05-01,2019-05-31,23,-0.19224801832338445,0.034176087957538,-0.21251424255010054,-5.625220141118625
2016-06,2016-06-01,2016-06-30,22,-0.1773360907621906,0.029261994325735678,-0.20299594224080197,-6.060287237709734
2014-08,2014-08-01,2014-08-29,21,-0.16212719598358805,0.022268606072560218,-0.18943295446399988,-7.280527369127254
