name,cagr,total_return,annualised_return_plain,annualised_return_log,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,avg_cost_pct,cost_sharp
SP500 (ewmac),-0.021661657376771726,0.3046619070117187,0.027806288363958043,-0.021576632527395567,0.3108254463392214,0.08859470295592904,0.0895159936201141,0.4958454488127498,0.13823188552879703,28.43362831858407,1.0748997818366808,77.71288215020364,0.2765957446808511,0.01958016267057694,-0.029027099765538605,0.0302196967202899,0.012730845680441262,-0.013325292253647647,-0.20444281542687315,0.0034059224262564885,0.18391772225434155,-0.1771058774018286,-0.013064072979724695,0.01987591783223767,0.001568992688510421,0.027900650847698702
SP500 (trend_breakout),0.006813877317527917,0.3104087195800782,0.04729884016473718,0.006786746575019783,0.27795344382861564,0.16694417671929268,0.1631514930505819,0.5475497185620317,0.14599879691137368,20.759124087591243,1.414622998743689,486.03561451967295,0.3225806451612903,0.017509421152963757,-0.026999899120180137,0.02581713077835257,0.012321679627623424,-0.013049229543943774,-0.23426905267242948,0.005827571236947283,0.17094048812788493,-0.15928534565399038,-0.00924172061833319,0.020896863092227755,0.0015812965090949752,0.01589015972784716
DAX (ewmac),-0.007085321459228577,-0.2867935096885089,0.03322333256313326,-0.00711333757617435,0.2813819337474027,0.11570140244191236,0.13717928172297417,0.3715273828371757,0.1367956107897093,28.81578947368421,1.0590667531040094,48.72545963275575,0.2833333333333333,0.017725395717192394,-0.027924993653507646,0.027274807814486386,0.01252079869261205,-0.01228390005036103,-0.1382208262624388,0.0026972677362366903,0.16771434938523092,-0.16231981391275754,-0.012283504601355247,0.017678040073828626,0.0003675148838607051,0.021497942405118223
DAX (trend_breakout),0.020649222490841668,-0.18739118139681477,0.052801644007785864,0.020732007455996095,0.24749948013566686,0.20709811743902212,0.23778236312331263,0.3495160501168393,0.12621197935759482,26.081967213114755,1.3171121486191526,196.49917868900758,0.36363636363636365,0.015591001763255837,-0.024708834793740732,0.02432802741690731,0.011177083821024662,-0.011500668358668887,-0.11065380369885303,0.0057424500767031435,0.15606032103797376,-0.14457542088456746,-0.00790602392799598,0.019390924081402267,0.0003531791713749822,0.024635635393954303
Portfolio,0.019502119134907847,0.3461208288260924,0.036293529305076344,0.019976264016698334,0.17542903629043766,0.19845505704640837,0.22188898830285317,0.4670836645398843,0.17937200128080827,85.45454545454545,1.0205811931934416,9.733129925257616,0.5329991645781119,0.01105099054200531,-0.016997596162620997,0.016412910041150565,0.007036995403002788,-0.007716210748241824,-0.12094796826189314,0.0034978971379232204,0.11110712048053871,-0.10411132620469228,-0.005833304059253401,0.01282909833509984,,
