period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2010-08,2010-08-02,2010-08-31,22,-0.019464624202149672,0.004360143144108176,-0.029008787028758642,-4.464216783444839
2010-09,2010-09-01,2010-09-30,21,0.025207138284461195,0.0056896106630284415,-0.011753158660253504,4.430380174914121
2010-10,2010-10-01,2010-10-29,21,0.08175796215309883,0.014931443935704536,-0.04267975302724236,5.475556316264674
2010-11,2010-11-01,2010-11-30,21,-0.012073284859729028,0.02586151808022347,-0.11089023081747318,-0.466843625431315
2010-12,2010-12-01,2010-12-31,22,0.11909282250871467,0.010914766225655093,-0.01145662385045243,10.911165667367909
2011-01,2011-01-03,2011-01-31,20,0.03137630090816823,0.028137934057692465,-0.08594561948120794,1.115089005604889
2011-02,2011-02-01,2011-02-28,19,0.08732850072035814,0.022682329702002527,-0.08018701925682903,3.850067513684376
2011-03,2011-03-01,2011-03-31,23,-0.03830548007184398,0.012072546126589213,-0.062400555191858165,-3.1729412892842848
2011-04,2011-04-01,2011-04-29,20,0.020258695970511553,0.003880504353424433,-0.014799816114940856,5.2206347746096045
2011-05,2011-05-02,2011-05-31,21,-0.0532594950878833,0.01338978918529284,-0.06923546416926651,-3.9776201365726354
2011-06,2011-06-01,2011-06-30,22,-0.058391294771908187,0.006270616383042663,-0.040277251715195805,-9.311890762415805
2011-07,2011-07-01,2011-07-29,20,-0.02234311659546173,0.002577264101232741,-0.014237964418160387,-8.669315878327994
2011-08,2011-08-01,2011-08-31,23,-0.03127915107639623,0.00840128150642867,-0.03555672491153394,-3.723140458090993
2011-09,2011-09-01,2011-09-30,21,0.01777689012815964,0.005167298958952113,-0.016104309745358703,3.44026739489535
2011-10,2011-10-03,2011-10-31,21,-0.039439100811746286,0.005345072566662053,-0.04879343015048876,-7.378590340893282
2011-11,2011-11-01,2011-11-30,21,-0.018352336172421935,0.002638857853567065,-0.020764722804142544,-6.954651288857503
2011-12,2011-12-01,2011-12-30,20,-0.0006862542685109885,0.0001308748942412609,-0.0005745524456669537,-5.243589861061627
2012-01,2012-01-03,2012-01-31,20,0.0,0.0,0.0,
2012-02,2012-02-01,2012-02-29,20,0.038276040693373314,0.016925587612846484,-0.03137425433211094,2.2614305375325277
2012-03,2012-03-01,2012-03-30,22,0.11516972544496284,0.02757012904316819,-0.0997278588776851,4.1773371921703655
2012-04,2012-04-02,2012-04-30,20,-0.07070742441162159,0.021206593298883827,-0.1226636041684882,-3.3342189108395432
2012-05,2012-05-01,2012-05-31,22,-0.03825331706935986,0.0058418919836610485,-0.054023065237349566,-6.548104137554925
2012-06,2012-06-01,2012-06-29,21,-0.03800924256895488,0.01083395006127241,-0.061848626993251554,-3.5083457422260658
2012-07,2012-07-02,2012-07-31,21,-0.0027734063256290575,0.0009232765586151594,-0.0045542011145099925,-3.003873866124083
2012-08,2012-08-01,2012-08-31,23,0.0072209869768185,0.00563935796706376,-0.019033094450353838,1.28046260212459
2012-09,2012-09-04,2012-09-28,19,0.008039212852896549,0.020915301464775566,-0.09111509879034274,0.3843699248818269
2012-10,2012-10-01,2012-10-31,21,-0.04544316172402496,0.011446665701273805,-0.07641099684187502,-3.9699911668572594
2012-11,2012-11-01,2012-11-30,21,-0.04925798190334585,0.00747264838825207,-0.06314785769577491,-6.591770326138388
2012-12,2012-12-03,2012-12-31,20,-0.005050091209996221,0.0022621294917810103,-0.015655439596193754,-2.232450099936677
2013-01,2013-01-02,2013-01-31,21,0.028832837405158074,0.004317271668621505,-0.009911662417615097,6.678485770242097
2013-02,2013-02-01,2013-02-28,19,-0.04774658026578038,0.027507590947587826,-0.12349379809616767,-1.7357601527794762
2013-03,2013-03-01,2013-03-28,20,0.0817682808509832,0.011617141373148345,-0.027546463840787405,7.038588773653126
2013-04,2013-04-01,2013-04-30,22,-0.0200264981439362,0.02296106835265052,-0.09155879930622735,-0.8721936556416563
2013-05,2013-05-01,2013-05-31,22,0.017872756315619798,0.014011533233492168,-0.05322481379382893,1.2755746296842116
2013-06,2013-06-03,2013-06-28,20,-0.06129355579527729,0.02399457777962163,-0.08986865610688577,-2.5544752801332193
2013-07,2013-07-02,2013-07-31,21,0.0,0.0,0.0,
2013-08,2013-08-01,2013-08-30,22,-0.0978805848932659,0.0183135032041401,-0.10169098640657759,-5.344722077594538
2013-09,2013-09-03,2013-09-30,20,0.031193215041197764,0.0065306712676845655,-0.02284110440300624,4.776417884567208
2013-10,2013-10-01,2013-10-31,23,0.025501210687353337,0.014489605900640655,-0.06391726302419132,1.7599657894232863
2013-11,2013-11-01,2013-11-29,20,0.06751241604710412,0.014268009776153853,-0.03752489046181773,4.731733234437344
2013-12,2013-12-02,2013-12-31,21,0.05516030112291026,0.020038826272892905,-0.06808662915758179,2.7526712578733807
2014-01,2014-01-02,2014-01-31,21,-0.0850062402216144,0.025809639853534877,-0.10458601087437314,-3.2935849048653805
2014-02,2014-02-03,2014-02-28,19,0.004053714141849518,0.007421600668790064,-0.004297449653160479,0.546204831377756
2014-03,2014-03-03,2014-03-31,21,-0.02018214754125458,0.01060665282490461,-0.04962540983831476,-1.9027819496332095
2014-04,2014-04-01,2014-04-30,21,-0.02621098110445874,0.009127299969958886,-0.05434161679836991,-2.871712465978787
2014-05,2014-05-01,2014-05-30,21,0.007472144864094421,0.0018883103687724237,-0.005105862170497577,3.957053346559764
2014-06,2014-06-02,2014-06-30,21,0.06965774765589527,0.012759686251632221,-0.03591923905250982,5.459205366196574
2014-07,2014-07-01,2014-07-31,22,-0.054214546857041634,0.03265693401235729,-0.12215265433331768,-1.660123599984218
2014-08,2014-08-01,2014-08-29,21,0.036530425855770154,0.006893327366349488,-0.023473697154316686,5.299389382563973
2014-09,2014-09-02,2014-09-30,21,-0.06790445087803199,0.019658083754216665,-0.08409483864422551,-3.45427620143629
2014-10,2014-10-01,2014-10-31,23,-0.0845435946527976,0.008299081340267078,-0.07079114644596707,-10.18710278721968
2014-11,2014-11-03,2014-11-28,19,0.027831893408504893,0.0036316972536345983,-0.003840675623506984,7.663605048755308
2014-12,2014-12-01,2014-12-31,21,-0.11865394688763431,0.03429139349262387,-0.21466168806686903,-3.460166963268989
2015-01,2015-01-02,2015-01-30,20,0.0,0.0,0.0,
2015-02,2015-02-02,2015-02-27,19,-0.00359764881397151,0.0015588521073191563,-0.0058688527845141,-2.3078833438270068
2015-03,2015-03-02,2015-03-31,22,-0.05434032688522794,0.015929805314304154,-0.07570752906923661,-3.4112360956748855
2015-04,2015-04-01,2015-04-30,21,-0.010662520267400888,0.008824495312881205,-0.04385825376516417,-1.2082866939525367
2015-05,2015-05-01,2015-05-29,20,0.02001601223777305,0.013466416616349933,-0.03195601945232729,1.4863651413748094
2015-06,2015-06-01,2015-06-30,22,-0.048634958294438646,0.012802643335029241,-0.0651561297189649,-3.7988216200141114
2015-07,2015-07-01,2015-07-31,22,-0.02489263790156926,0.0040895175119669835,-0.043491178009703035,-6.086937598072872
2015-08,2015-08-03,2015-08-31,21,-0.06391701259567129,0.01568204383757227,-0.08911594548061574,-4.075808820437926
2015-09,2015-09-01,2015-09-30,21,0.022045606849557586,0.01793674522534758,-0.059609345935502156,1.2290750954305525
2015-10,2015-10-01,2015-10-30,22,-0.07987738362729802,0.007898133237014012,-0.07803761079108584,-10.113451018141681
2015-11,2015-11-02,2015-11-30,20,-0.019875318018432786,0.017861251451774304,-0.10049223537177099,-1.1127617833552423
2015-12,2015-12-01,2015-12-31,22,-0.06427564922766948,0.02170166862071011,-0.09779826019059601,-2.9617837388932675
2016-01,2016-01-04,2016-01-29,19,-0.05499774284934977,0.029459018099689413,-0.09121133532862757,-1.866923828324394
2016-02,2016-02-01,2016-02-29,20,0.015573549826008115,0.029930716164321428,-0.14634332632255775,0.5203199863480844
2016-03,2016-03-01,2016-03-31,22,-0.05270674214840121,0.011872748048842249,-0.02487341583678071,-4.439304357472727
2016-04,2016-04-01,2016-04-29,21,-0.0703994395142189,0.02683917397691298,-0.13112237520912517,-2.6230106625031158
2016-05,2016-05-02,2016-05-31,21,0.009481722337196352,0.026550018973600036,-0.08679177742483535,0.35712676313431213
2016-06,2016-06-01,2016-06-30,21,-0.1764153055746932,0.0366203247424019,-0.20263602619802323,-4.817415105290578
2016-07,2016-07-01,2016-07-29,20,0.0,0.0,0.0,
2016-08,2016-08-01,2016-08-31,23,-0.043778186263588315,0.012142435540309277,-0.051918126535203446,-3.605387577991067
2016-09,2016-09-01,2016-09-30,21,-0.07484241074077835,0.03913802783880424,-0.17425325066719544,-1.912268319932417
2016-10,2016-10-03,2016-10-31,21,-0.02132963265680854,0.004719595351694938,-0.021888455916997507,-4.519377418478996
2016-11,2016-11-01,2016-11-30,21,-0.011913263432585808,0.0030021322546973698,-0.01122645471031325,-3.9682673586233213
2016-12,2016-12-01,2016-12-30,21,-0.009759408744392961,0.009595603207270183,-0.045677458122617365,-1.017070895240715
2017-01,2017-01-03,2017-01-31,20,0.07719845744727216,0.013367268981954464,-0.027462642279564298,5.77518545871176
2017-02,2017-02-01,2017-02-28,19,0.15117419758548478,0.014055095322886449,-0.025524786856857773,10.755828695044285
2017-03,2017-03-01,2017-03-31,23,0.01768048597533789,0.027661451159376543,-0.09983637594616468,0.6391742021583942
2017-04,2017-04-03,2017-04-28,19,0.028522590204590248,0.011765897892233706,-0.03942440301667194,2.4241745479889896
2017-05,2017-05-01,2017-05-31,22,0.005779696626671438,0.018716997449903152,-0.07889470782112262,0.3087940062043094
2017-06,2017-06-01,2017-06-30,22,-0.005914037677185013,0.011462209186007623,-0.03434597857207211,-0.5159596707068054
2017-07,2017-07-03,2017-07-31,20,0.03314072793719425,0.006105063348818405,-0.015317253975460465,5.428400336518772
2017-08,2017-08-01,2017-08-31,23,-0.01253602158541911,0.011189127843148872,-0.046819300469326586,-1.1203752214784948
2017-09,2017-09-01,2017-09-29,20,0.016717352673125907,0.00433939728024452,-0.0084428062595856,3.85245959138913
2017-10,2017-10-02,2017-10-31,22,0.08515605798171011,0.018969414482250428,-0.04222761754140836,4.489124219484483
2017-11,2017-11-01,2017-11-30,21,0.08661552909818404,0.016797885468586533,-0.05636816216502649,5.15633525780149
2017-12,2017-12-01,2017-12-29,19,0.03414902505877815,0.01052176360718035,-0.019920311718795936,3.245560947166109
2018-01,2018-01-02,2018-01-31,21,0.0,0.0,0.0,
2018-02,2018-02-01,2018-02-28,19,0.007867355626693273,0.001229289945640353,-0.002907943148204195,6.399918631560161
2018-03,2018-03-01,2018-03-29,21,-0.01801608481799366,0.003626517512959548,-0.02681017567710442,-4.967874759631588
2018-04,2018-04-02,2018-04-30,21,-0.009638957999284603,0.003532125755298998,-0.019878104133478014,-2.728939643449545
2018-05,2018-05-01,2018-05-31,22,-0.011549560918736712,0.003460386470210166,-0.018484646742440436,-3.3376505827209675
2018-06,2018-06-01,2018-06-29,21,-0.054372047890935526,0.020034628204106685,-0.12063582292241237,-2.7139035143058146
2018-07,2018-07-02,2018-07-31,21,0.04028619306019143,0.015266915680377259,-0.06963040337002757,2.6387905654035766
2018-08,2018-08-01,2018-08-31,23,0.11797038176803909,0.015219369280276911,-0.04584406895621507,7.751331845329444
2018-09,2018-09-04,2018-09-28,19,-0.002921190103065685,0.018420904555504297,-0.054033774567843196,-0.15858016604254174
2018-10,2018-10-01,2018-10-31,23,-0.19931360451396474,0.028988083384713356,-0.2173491570920425,-6.875708264971779
2018-11,2018-11-01,2018-11-30,21,-0.0200391808623811,0.01099437256962898,-0.039720500789504176,-1.8226761677822012
2018-12,2018-12-03,2018-12-31,19,0.06201798435023864,0.0222941183993361,-0.08692947760973113,2.7818092305495914
2019-01,2019-01-02,2019-01-31,21,-0.06891621572154161,0.014647506249677703,-0.09883953293676306,-4.704979437920227
2019-02,2019-02-01,2019-02-28,19,0.010493935142335209,0.004992223065502871,-0.01107744483595352,2.102056539670698
2019-03,2019-03-01,2019-03-29,21,0.054918386691607424,0.03145284565122664,-0.09483324542859495,1.7460546273168653
2019-04,2019-04-01,2019-04-30,21,0.15568293087743812,0.014979956384370628,-0.02059339755644185,10.392749276618073
2019-05,2019-05-01,2019-05-31,22,-0.19308459529128708,0.034546254355695895,-0.21033438216084588,-5.589161513814067
2019-06,2019-06-03,2019-06-28,19,-0.026324288125933792,0.0029028282232860902,-0.0263375508272925,-9.068496687046089
2019-07,2019-07-01,2019-07-31,22,0.0,0.0,0.0,
2019-08,2019-08-01,2019-08-30,22,-0.0016474349914568087,0.00048386445413035265,-0.0016474349914568087,-3.404744815193619
2019-09,2019-09-03,2019-09-30,20,-0.00284743616498373,0.0004285935444744421,-0.0037806610292535625,-6.643674879600358
2019-10,2019-10-01,2019-10-31,23,-0.00026759296901091023,0.0012966315899309907,-0.003201121654884176,-0.20637548173969142
2019-11,2019-11-01,2019-11-29,20,0.07005610886922042,0.012354582841195496,-0.019390744764198553,5.6704552286155065
2019-12,2019-12-02,2019-12-31,21,0.1389146548750202,0.023428462285663004,-0.032238919790267495,5.929311671471871
2020-01,2020-01-02,2020-01-31,21,0.03573149556377664,0.029477688668860608,-0.10082437059810889,1.2121539095269154
2020-02,2020-02-03,2020-02-28,19,-0.05524992051430455,0.02583838623789795,-0.17019549698471748,-2.138288359250076
2020-03,2020-03-02,2020-03-31,22,-0.006859492416579127,0.007864758895013153,-0.035005507750075715,-0.8721808904947562
2020-04,2020-04-01,2020-04-30,21,-0.01693083333593992,0.0044343838150424884,-0.026726123831117832,-3.818080265967617
2020-05,2020-05-01,2020-05-29,20,0.008082866034964331,0.001270328318354915,-0.001795285533200297,6.362816539768007
2020-06,2020-06-01,2020-06-30,22,0.014072416333307025,0.012810277940292634,-0.04494871376315923,1.0985254495567611
2020-07,2020-07-01,2020-07-31,22,0.048904984531678464,0.008345955591920539,-0.021438412562269638,5.85972259174514
2020-08,2020-08-03,2020-08-31,21,0.1375875700217135,0.010689841796645243,-0.02234520910302551,12.870870555342751
2020-09,2020-09-01,2020-09-30,21,-0.09646099734244873,0.026580480438291216,-0.15881693431255628,-3.6290163214465183
2020-10,2020-10-01,2020-10-30,22,-0.015795819501243313,0.006485265233742991,-0.037610841390259386,-2.4356474148593468
2020-11,2020-11-02,2020-11-30,20,0.03981572908969011,0.004307686406164015,-0.007368864036478295,9.242949772926002
2020-12,2020-12-01,2020-12-31,22,0.06100532947522175,0.007112260257796457,-0.01191021898550293,8.577488346035668
