date,pnl,equity
2006-05-01,-162.601318359375,501306.23523404106
2006-05-02,606.2410497301025,501912.47628377116
2006-05-03,-882.6869782535226,501029.7893055177
2006-05-04,657.550160633413,501687.3394661511
2006-05-05,876.0463759477716,502563.38584209885
2006-05-08,60.30337216594489,502623.6892142648
2006-05-09,93.40149310032464,502717.09070736513
2006-05-10,-222.8445692025707,502494.24613816256
2006-05-11,-1006.2359425985771,501488.01019556395
2006-05-12,-1264.5431206680605,500223.4670748959
2006-05-15,-226.41580684144887,499997.05126805446
2006-05-16,-68.09940499864751,499928.9518630558
2006-05-17,-1203.6384406841787,498725.31342237163
2006-05-18,-55.50583297766296,498669.807589394
2006-05-19,34.028104105149396,498703.83569349913
2006-05-22,-191.4865199011101,498512.349173598
2006-05-23,-2.2565799560546873,498510.09259364195
2006-05-24,-9.949951171875,498500.1426424701
2006-05-25,-73.82317297363281,498426.31946949643
2006-05-26,-72.80029296875,498353.5191765277
2006-05-29,0.0,498353.5191765277
2006-05-30,200.45373413859085,498553.97291066626
2006-05-31,-192.46293175965548,498361.5099789066
2006-06-01,-175.07051034626784,498186.43946856033
2006-06-02,1.446262980112806,498187.88573154045
2006-06-05,314.252934170363,498502.1386657108
2006-06-06,166.18721921765243,498668.32588492846
2006-06-07,24.357674760278314,498692.68355968874
2006-06-08,185.4054427689407,498878.0890024577
2006-06-09,-48.09147415723326,498829.9975283005
2006-06-12,306.7960314068047,499136.7935597073
2006-06-13,463.50079871078856,499600.2943584181
2006-06-14,-161.9293214881327,499438.36503692996
2006-06-15,-818.4851617008318,498619.8798752291
2006-06-16,186.16561500518583,498806.0454902343
2006-06-19,12.087937620817684,498818.1334278551
2006-06-20,-136.76825355156325,498681.36517430353
2006-06-21,-206.01554783713073,498475.3496264664
2006-06-22,23.465362573042498,498498.81498903944
2006-06-23,23.47197936850786,498522.286968408
2006-06-26,-85.40668562388606,498436.88028278406
2006-06-27,307.62767682026885,498744.5079596043
2006-06-28,-130.28056280163582,498614.2273968027
2006-06-29,-858.1794080047412,497756.04798879795
2006-06-30,-89.87576272664595,497666.1722260713
2006-07-03,-189.73918205930573,497476.433044012
2006-07-04,-20.87307729193708,497455.55996672006
2006-07-05,224.4428742120508,497680.0028409321
2006-07-06,-120.92694737226704,497559.07589355984
2006-07-07,103.46614721859805,497662.54204077844
2006-07-10,-49.78657574625686,497612.7554650322
2006-07-11,64.36364023137139,497677.11910526355
2006-07-12,110.61437934666174,497787.7334846102
2006-07-13,303.5387018552865,498091.2721864655
2006-07-14,193.65089219913352,498284.92307866464
2006-07-17,23.68439239653526,498308.6074710612
2006-07-18,-0.7953970862589799,498307.8120739749
2006-07-19,-525.9718531354638,497781.8402208395
2006-07-20,98.55148480925709,497880.39170564874
2006-07-21,206.6249910355946,498087.0166966843
2006-07-24,-471.9365798073122,497615.080116877
2006-07-25,-64.2339237901615,497550.8461930868
2006-07-26,-17.244859477330465,497533.6013336095
2006-07-27,-44.45038970513269,497489.15094390436
2006-07-28,-214.88070155773684,497274.2702423466
2006-07-31,39.40473498834763,497313.674977335
2006-08-01,137.96495422325097,497451.6399315582
2006-08-02,-140.00436851754785,497311.6355630407
2006-08-03,35.463573814147,497347.0991368549
2006-08-04,4.5501708984375,497351.6493077533
2006-08-07,15.674059082031249,497367.3233668353
2006-08-08,0.0,497367.3233668353
2006-08-09,0.0,497367.3233668353
2006-08-10,0.0,497367.3233668353
2006-08-11,0.0,497367.3233668353
2006-08-14,0.0,497367.3233668353
2006-08-15,0.0,497367.3233668353
2006-08-16,0.0,497367.3233668353
2006-08-17,-2.29747998046875,497365.02588685486
2006-08-18,21.607918034705754,497386.63380488957
2006-08-21,-54.762767287795896,497331.8710376018
2006-08-22,43.20999460760504,497375.0810322094
2006-08-23,-113.09195501275826,497261.98907719663
2006-08-24,79.8852447012905,497341.8743218979
2006-08-25,-15.325434529414867,497326.54888736847
2006-08-28,156.02379299065797,497482.5726803591
2006-08-29,24.970679283920674,497507.5433596431
2006-08-30,45.628865608983325,497553.172225252
2006-08-31,-51.39283108571544,497501.7793941663
2006-09-01,185.0561334524136,497686.83552761876
2006-09-04,85.31911395862699,497772.1546415774
2006-09-05,-12.101439281709489,497760.0532022957
2006-09-06,-574.2453813097975,497185.80782098585
2006-09-07,-342.22690156337933,496843.5809194225
2006-09-08,223.79601865230035,497067.37693807477
2006-09-11,30.635182673433796,497098.01212074823
2006-09-12,662.5146059411345,497760.52672668936
2006-09-13,252.25842162241923,498012.78514831176
2006-09-14,-75.77515080571175,497937.00999750604
2006-09-15,265.5374062395096,498202.5474037456
2006-09-18,27.182024914809794,498229.72942866036
2006-09-19,-462.7960051870905,497766.93342347327
2006-09-20,825.3849746147171,498592.318398088
2006-09-21,-356.66592907446045,498235.6524690135
2006-09-22,-684.9998685817852,497550.65260043176
2006-09-25,728.442964021815,498279.0955644536
2006-09-26,920.4602019299494,499199.55576638354
2006-09-27,156.13731126361978,499355.6930776471
2006-09-28,131.38842634496046,499487.0815039921
2006-09-29,-73.5596985752955,499413.5218054168
2006-10-02,-379.3163549056798,499034.20545051113
2006-10-03,167.8843974719057,499202.08984798304
2006-10-04,1695.5396181596004,500897.6294661426
2006-10-05,426.71938619386674,501324.3488523365
2006-10-06,-179.25783730612602,501145.0910150304
2006-10-09,60.49575002804985,501205.5867650584
2006-10-10,568.5529925734736,501774.13975763187
2006-10-11,-277.52219697088003,501496.617560661
2006-10-12,1500.145001797809,502996.7625624588
2006-10-13,371.6522256774381,503368.41478813626
2006-10-16,437.5542239624774,503805.96901209874
2006-10-17,-1234.9780945832717,502570.9909175155
2006-10-18,825.2941288541556,503396.28504636965
2006-10-19,50.24863587599248,503446.53368224564
2006-10-20,394.28793314828357,503840.8216153939
2006-10-23,1334.3934761600644,505175.215091554
2006-10-24,95.69386242656037,505270.90895398054
2006-10-25,725.1339913353149,505996.0429453158
2006-10-26,984.3902237275006,506980.43316904333
2006-10-27,-1627.2171981286592,505353.2159709147
2006-10-30,-7.380420787027106,505345.83555012767
2006-10-31,165.3762267145794,505511.21177684225
2006-11-01,-663.6396155866794,504847.5721612556
2006-11-02,-1101.2071950500424,503746.3649662055
2006-11-03,-60.084490277600764,503686.2804759279
2006-11-06,3021.0148074583713,506707.2952833863
2006-11-07,722.9405084673535,507430.2357918536
2006-11-08,44.338726308992136,507474.57451816264
2006-11-09,-572.3907489743071,506902.1837691883
2006-11-10,239.4581600278616,507141.64192921616
2006-11-13,1043.8323866121937,508185.47431582835
2006-11-14,755.5447770995544,508941.0190929279
2006-11-15,1152.8764490135625,510093.8955419415
2006-11-16,551.7898425838212,510645.68538452534
2006-11-17,-451.7828652944602,510193.90251923085
2006-11-20,689.1150697701265,510883.017589001
2006-11-21,392.803280751029,511275.82086975203
2006-11-22,645.9079778968589,511921.7288476489
2006-11-23,-15.95477124885656,511905.77407640003
2006-11-24,-1729.8966603574381,510175.87741604255
2006-11-27,-3951.785432353763,506224.0919836888
2006-11-28,205.62577486541937,506429.7177585542
2006-11-29,2178.8684961482495,508608.5862547025
2006-11-30,-475.40606948779896,508133.1801852147
2006-12-01,-1081.8596352456407,507051.32054996904
2006-12-04,1614.4410207838519,508665.7615707529
2006-12-05,1071.0902796657756,509736.85185041866
2006-12-06,-175.02681755600497,509561.82503286266
2006-12-07,-101.873724919511,509459.95130794315
2006-12-08,319.56101202615537,509779.5123199693
2006-12-11,590.0087181548588,510369.52103812416
2006-12-12,-67.00584763288498,510302.5151904913
2006-12-13,489.13164608222064,510791.6468365735
2006-12-14,1412.8574269057335,512204.50426347926
2006-12-15,420.9000697731972,512625.40433325246
2006-12-18,-330.78967080991936,512294.61466244253
2006-12-19,-128.07018203660846,512166.5444804059
2006-12-20,123.7777469420895,512290.322227348
2006-12-21,-612.1222680442183,511678.1999593038
2006-12-22,-1503.5179143866376,510174.68204491714
2006-12-26,583.3013916015625,510757.9834365187
2006-12-27,1912.9598802941205,512670.9433168128
2006-12-28,-177.175048107747,512493.76826870505
2006-12-29,-731.1739074797676,511762.5943612253
2007-01-02,670.7819022936746,512433.376263519
2007-01-03,-72.47915703838225,512360.8971064806
2007-01-04,23.68013681843877,512384.57724329905
2007-01-05,-1415.00597408068,510969.57126921834
2007-01-08,363.84855830669403,511333.41982752504
2007-01-09,-7.9367346715740865,511325.48309285345
2007-01-10,-168.39625925223294,511157.08683360124
2007-01-11,1448.7978845323776,512605.8847181336
2007-01-12,599.2155605269363,513205.10027866054
2007-01-15,169.1143724200989,513374.21465108066
2007-01-16,-48.35191406880038,513325.86273701186
2007-01-17,-248.1257471513884,513077.7369898605
2007-01-18,-539.4510112945102,512538.285978566
2007-01-19,976.7545584945474,513515.04053706053
2007-01-22,-1375.5585131676933,512139.4820238928
2007-01-23,447.9560494953431,512587.4380733882
2007-01-24,2021.3234097766294,514608.7614831648
2007-01-25,-1977.0467882771418,512631.71469488763
2007-01-26,-402.2288589072414,512229.4858359804
2007-01-29,198.86621617269702,512428.3520521531
2007-01-30,1215.5285043339804,513643.88055648707
2007-01-31,710.9403042425737,514354.82086072967
2007-02-01,1024.6295644990169,515379.4504252287
2007-02-02,434.4693892463407,515813.919814475
2007-02-05,-213.3586449809829,515600.561169494
2007-02-06,95.70763036550488,515696.2687998595
2007-02-07,522.5190999127384,516218.7878997723
2007-02-08,-499.7881566935685,515718.9997430787
2007-02-09,-565.8998769389461,515153.09986613976
2007-02-12,-889.9170117327235,514263.18285440706
2007-02-13,1240.4846965973898,515503.66755100444
2007-02-14,1464.9117893162183,516968.57934032066
2007-02-15,73.51457000409545,517042.09391032474
2007-02-16,-116.03800030990783,516926.05591001484
2007-02-19,355.225687633676,517281.2815976485
2007-02-20,279.02129542443436,517560.30289307295
2007-02-21,-705.9897682070732,516854.3131248659
2007-02-22,318.4627007506741,517172.77582561655
2007-02-23,-195.36993873355073,516977.405886883
2007-02-26,307.75997194132424,517285.16585882433
2007-02-27,-7649.33631469769,509635.82954412664
2007-02-28,-637.8366370703955,508997.99290705624
2007-03-01,-570.9381134259679,508427.05479363026
2007-03-02,-516.8099895063174,507910.24480412394
2007-03-05,-560.7263177730985,507349.51848635083
2007-03-06,451.08016228408087,507800.5986486349
2007-03-07,50.40661643128397,507851.0052650662
2007-03-08,300.55953556101304,508151.56480062724
2007-03-09,13.380158675601704,508164.94495930284
2007-03-12,16.083905234001577,508181.02886453684
2007-03-13,-387.0051166992188,507794.0237478376
2007-03-14,-469.3478870762714,507324.6758607613
2007-03-15,183.00040954223368,507507.67627030355
2007-03-16,-10.210867024119944,507497.46540327946
2007-03-19,0.0,507497.46540327946
2007-03-20,0.0,507497.46540327946
2007-03-21,0.0,507497.46540327946
2007-03-22,-2.8286201464126117,507494.636783133
2007-03-23,55.98044937720988,507550.61723251024
2007-03-26,-96.08115929132327,507454.5360732189
2007-03-27,-4.996410864230711,507449.5396623547
2007-03-28,-112.09050424624002,507337.44915810844
2007-03-29,133.43299789802404,507470.88215600647
2007-03-30,18.300559585855808,507489.1827155923
2007-04-02,45.37779326736927,507534.5605088597
2007-04-03,210.5295277304249,507745.0900365901
2007-04-04,45.91527035203762,507791.00530694216
2007-04-05,53.96598483139155,507844.97129177355
2007-04-09,4.2498779296875,507849.22116970323
2007-04-10,198.24375171633437,508047.46492141957
2007-04-11,-84.80147836636752,507962.6634430532
2007-04-12,17.992192208301276,507980.6556352615
2007-04-13,207.2573022740493,508187.91293753556
2007-04-16,570.1199018398233,508758.0328393754
2007-04-17,91.10164021753008,508849.1344795929
2007-04-18,-258.7308867600188,508590.4035928329
2007-04-19,-199.76871085425606,508390.6348819786
2007-04-20,747.395172172517,509138.03005415114
2007-04-23,-119.17199149206094,509018.8580626591
2007-04-24,-374.75867862918955,508644.0993840299
2007-04-25,745.0110129820634,509389.110397012
2007-04-26,201.24415901092627,509590.3545560229
2007-04-27,-64.88959082728066,509525.4649651956
2007-04-30,-478.0593020677567,509047.40566312784
2007-05-01,196.502685546875,509243.9083486747
2007-05-02,730.7293416488968,509974.63769032364
2007-05-03,486.8208559548863,510461.45854627853
2007-05-04,556.2991465842393,511017.75769286277
2007-05-07,301.02047327709124,511318.77816613985
2007-05-08,-1057.0414872312072,510261.73667890864
2007-05-09,733.054213273339,510994.790892182
2007-05-10,-2379.834522206573,508614.9563699754
2007-05-11,1624.0588380780678,510239.01520805346
2007-05-14,-368.0623608596147,509870.95284719387
2007-05-15,360.3018569983542,510231.2547041922
2007-05-16,643.2485539814271,510874.50325817365
2007-05-17,106.70402574539185,510981.20728391904
2007-05-18,1815.4303012550845,512796.6375851741
2007-05-21,291.2945310375653,513087.9321162117
2007-05-22,359.668679697597,513447.6007959093
2007-05-23,794.5823643042132,514242.1831602135
2007-05-24,-1452.5612851448059,512789.6218750687
2007-05-25,940.6717564371229,513730.2936315058
2007-05-29,604.760502487421,514335.0541339932
2007-05-30,615.1196149834432,514950.17374897667
2007-05-31,1293.823338777844,516243.99708775454
2007-06-01,1527.4787100777028,517771.47579783225
2007-06-04,79.42831354262307,517850.90411137487
2007-06-05,-1192.1902427803725,516658.7138685945
2007-06-06,-3004.0501068076833,513654.66376178677
2007-06-07,-2793.4055858436086,510861.25817594316
2007-06-08,534.9160628241012,511396.1742387673
2007-06-11,981.3090013030949,512377.48324007035
2007-06-12,-832.5147028718908,511544.9685371985
2007-06-13,807.573474960804,512352.5420121593
2007-06-14,1337.1116635231044,513689.6536756824
2007-06-15,1269.4101986496244,514959.063874332
2007-06-18,-26.39184690825641,514932.67202742375
2007-06-19,65.53550333948806,514998.20753076323
2007-06-20,-320.52974404068664,514677.67778672255
2007-06-21,277.9770776367188,514955.6548643593
2007-06-22,-490.7470703125,514464.9077940468
2007-06-25,-122.99944897460938,514341.9083450722
2007-06-26,-99.49240173339844,514242.41594333877
2007-06-27,333.7424393310547,514576.15838266985
2007-06-28,-12.60009765625,514563.5582850136
2007-06-29,-47.19970703125,514516.35857798235
2007-07-02,321.6015625,514837.96014048235
2007-07-03,108.798828125,514946.75896860735
2007-07-04,0.0,514946.75896860735
2007-07-05,0.0,514946.75896860735
2007-07-06,0.0,514946.75896860735
2007-07-09,0.0,514946.75896860735
2007-07-10,0.0,514946.75896860735
2007-07-11,0.0,514946.75896860735
2007-07-12,0.0,514946.75896860735
2007-07-13,0.0,514946.75896860735
2007-07-16,0.0,514946.75896860735
2007-07-17,0.0,514946.75896860735
2007-07-18,0.0,514946.75896860735
2007-07-19,0.0,514946.75896860735
2007-07-20,0.0,514946.75896860735
2007-07-23,0.0,514946.75896860735
2007-07-24,0.0,514946.75896860735
2007-07-25,0.0,514946.75896860735
2007-07-26,0.0,514946.75896860735
2007-07-27,0.0,514946.75896860735
2007-07-30,0.0,514946.75896860735
2007-07-31,0.0,514946.75896860735
2007-08-01,0.0,514946.75896860735
2007-08-02,0.0,514946.75896860735
2007-08-03,-9.150942930370615,514937.608025677
2007-08-06,-36.34219284297433,514901.265832834
2007-08-07,-285.3038691957481,514615.96196363826
2007-08-08,-382.1214738204726,514233.8404898178
2007-08-09,624.9747343652998,514858.8152241831
2007-08-10,453.09472205280326,515311.9099462359
2007-08-13,-535.2794521506875,514776.6304940852
2007-08-14,200.0199938422884,514976.6504879275
2007-08-15,-83.91217111959122,514892.7383168079
2007-08-16,708.1546184490435,515600.89293525694
2007-08-17,-445.4349850785127,515155.4579501784
2007-08-20,-112.35248725611018,515043.1054629223
2007-08-21,-93.05841872259043,514950.0470441997
2007-08-22,-562.0905591908377,514387.9564850089
2007-08-23,-23.14080076332902,514364.81568424555
2007-08-24,-233.82071234460454,514130.99497190095
2007-08-27,275.7629013779224,514406.75787327887
2007-08-28,743.8935220241547,515150.651395303
2007-08-29,-510.13779818787845,514640.5135971151
2007-08-30,-269.317609064281,514371.19598805084
2007-08-31,-650.4519831026807,513720.7440049482
2007-09-03,-28.344696667045355,513692.39930828114
2007-09-04,-353.67112241405994,513338.7281858671
2007-09-05,536.515956108924,513875.244141976
2007-09-06,-154.88495063479058,513720.3591913412
2007-09-07,759.9258276028559,514480.28501894407
2007-09-10,187.07991404738277,514667.36493299145
2007-09-11,-426.1506148597691,514241.2143181317
2007-09-12,-42.67598712700419,514198.5383310047
2007-09-13,-298.5667520246934,513899.97157898
2007-09-14,103.11136390955653,514003.08294288954
2007-09-17,125.60914340266027,514128.6920862922
2007-09-18,-700.4451202686048,513428.2469660236
2007-09-19,-540.090763383815,512888.15620263974
2007-09-20,73.5744997560978,512961.73070239584
2007-09-21,-121.14844021873363,512840.58226217714
2007-09-24,9.162532201968133,512849.7447943791
2007-09-25,22.953937148005945,512872.6987315271
2007-09-26,0.0,512872.6987315271
2007-09-27,0.0,512872.6987315271
2007-09-28,-2.52675,512870.1719815271
2007-10-01,98.19450943406574,512968.36649096117
2007-10-02,32.43860765884165,513000.80509862
2007-10-03,-28.984412172476876,512971.82068644755
2007-10-04,3.3546908758580685,512975.1753773234
2007-10-05,309.15396530414,513284.32934262755
2007-10-08,-134.03451407896216,513150.29482854856
2007-10-09,214.2390539983171,513364.5338825469
2007-10-10,-14.195873531280085,513350.3380090156
2007-10-11,79.85984356852714,513430.1978525841
2007-10-12,140.51323514219655,513570.71108772635
2007-10-15,-570.2588229179303,513000.4522648084
2007-10-16,-286.80492702609735,512713.6473377823
2007-10-17,197.2381786024198,512910.88551638473
2007-10-18,-395.00904037966393,512515.87647600507
2007-10-19,-1201.944265023658,511313.9322109814
2007-10-22,-397.5469200307579,510916.38529095065
2007-10-23,400.33788552516376,511316.7231764758
2007-10-24,-134.55331265274435,511182.16986382304
2007-10-25,570.7833141528536,511752.9531779759
2007-10-26,409.5182239743881,512162.4714019503
2007-10-29,434.41359782218933,512596.8849997725
2007-10-30,-332.67197866667993,512264.2130211058
2007-10-31,514.3628598819487,512778.57588098774
2007-11-01,-1412.6127824648283,511365.9630985229
2007-11-02,-166.09413847775758,511199.86896004516
2007-11-05,-317.6863277768716,510882.1826322683
2007-11-06,295.41609779698774,511177.5987300653
2007-11-07,-613.5289229707028,510564.0698070946
2007-11-08,80.70145373721421,510644.7712608318
2007-11-09,-34.420041082290645,510610.3512197495
2007-11-12,-18.589933189154603,510591.76128656033
2007-11-13,-294.9696388229495,510296.7916477374
2007-11-14,68.61148327123374,510365.4031310086
2007-11-15,-245.5325636787644,510119.87056732987
2007-11-16,-121.32825235787239,509998.54231497203
2007-11-19,121.71272258342779,510120.2550375554
2007-11-20,-239.83343798900023,509880.4215995664
2007-11-21,392.3110503847767,510272.7326499512
2007-11-22,-129.78228787472472,510142.95036207646
2007-11-23,-378.01389820640907,509764.93646387005
2007-11-26,455.53720668460056,510220.4736705547
2007-11-27,-211.52330540488992,510008.95036514977
2007-11-28,-1473.8329662112399,508535.1173989386
2007-11-29,-129.5948492733296,508405.52254966524
2007-11-30,-427.0986605926583,507978.42388907255
2007-12-03,135.99273369641742,508114.416622769
2007-12-04,138.1171938633779,508252.53381663235
2007-12-05,-423.8172963125327,507828.7165203198
2007-12-06,-225.8069005126953,507602.90961980715
2007-12-07,13.399658203125,507616.3092780103
2007-12-10,-59.862873323261844,507556.446404687
2007-12-11,156.4419829499093,507712.8883876369
2007-12-12,53.4566539619118,507766.34504159883
2007-12-13,-225.34551476128402,507540.99952683755
2007-12-14,131.2465155632235,507672.2460424008
2007-12-17,-66.91435564425774,507605.3316867565
2007-12-18,-8.93456968915416,507596.39711706736
2007-12-19,-9.403929638210688,507586.99318742915
2007-12-20,10.07950575381983,507597.07269318297
2007-12-21,70.35216622659937,507667.42485940957
2007-12-24,-59.949951171875,507607.4749082377
2007-12-26,-6.0504150390625,507601.42449319863
2007-12-27,159.45807777374284,507760.8825709724
2007-12-28,31.169846015400253,507792.0524169878
2007-12-31,50.6500244140625,507842.70244140184
2008-01-02,-67.96890805196017,507774.7335333499
2008-01-03,-60.01136143092299,507714.72217191895
2008-01-04,28.102125293860666,507742.82429721276
2008-01-07,-33.049338141223416,507709.77495907154
2008-01-08,311.0055904937908,508020.78054956533
2008-01-09,-288.0607423663605,507732.71980719897
2008-01-10,-220.74781700102054,507511.97199019796
2008-01-11,289.6490478515625,507801.6210380495
2008-01-14,-228.44970703125,507573.17133101827
2008-01-15,527.1197824707032,508100.291113489
2008-01-16,151.80873101388744,508252.09984450287
2008-01-17,881.6364036879055,509133.7362481908
2008-01-18,343.6069434466323,509477.3431916374
2008-01-21,1511.1610450368607,510988.5042366743
2008-01-22,425.63828428336234,511414.1425209576
2008-01-23,120.59498086710164,511534.73750182474
2008-01-24,-2099.6058659751525,509435.1316358496
2008-01-25,656.5061936815036,510091.6378295311
2008-01-28,-706.7394356832374,509384.89839384786
2008-01-29,-469.1516552681569,508915.7467385797
2008-01-30,246.93434160086326,509162.68108018057
2008-01-31,-612.036497368128,508550.64458281244
2008-02-01,-854.5760445750616,507696.06853823736
2008-02-04,270.6361525654793,507966.70469080284
2008-02-05,1793.1910565858707,509759.8957473887
2008-02-06,14.271668357774615,509774.1674157465
2008-02-07,68.00752139941324,509842.1749371459
2008-02-08,33.6574581707213,509875.8323953166
2008-02-11,-166.34421119932085,509709.4881841173
2008-02-12,-948.3933802193421,508761.09480389795
2008-02-13,-475.72196061722934,508285.3728432807
2008-02-14,492.10899707791395,508777.48184035864
2008-02-15,352.88701780699193,509130.36885816563
2008-02-18,-395.9027445525862,508734.46611361305
2008-02-19,-72.09519694838673,508662.37091666466
2008-02-20,20.894745116238482,508683.2656617809
2008-02-21,422.18148543313146,509105.447147214
2008-02-22,27.751731664757187,509133.1988788788
2008-02-25,-693.5586827186635,508439.6401961601
2008-02-26,-550.4948246748088,507889.1453714853
2008-02-27,11.410375851506362,507900.5557473368
2008-02-28,452.4462462570518,508353.0019935939
2008-02-29,914.7827821711544,509267.78477576503
2008-03-03,71.90320324593782,509339.687979011
2008-03-04,332.1672320550998,509671.8552110661
2008-03-05,-599.7737835307978,509072.0814275353
2008-03-06,1165.1157033094205,510237.1971308447
2008-03-07,563.2567117414837,510800.4538425862
2008-03-10,898.0856164223986,511698.5394590086
2008-03-11,-2128.841375274267,509569.6980837343
2008-03-12,-167.95896869385615,509401.73911504046
2008-03-13,447.3825509090312,509849.12166594947
2008-03-14,1124.1871951352805,510973.30886108475
2008-03-17,2044.4694651025347,513017.7783261873
2008-03-18,-2953.967419493968,510063.81090669334
2008-03-19,797.329857361503,510861.14076405484
2008-03-20,-433.7478680946925,510427.39289596013
2008-03-24,-407.39990234375,510019.9929936164
2008-03-25,-1343.676615935065,508676.31637768133
2008-03-26,403.1481334379278,509079.46451111924
2008-03-27,-190.73713161534397,508888.7273795039
2008-03-28,243.96691456949338,509132.6942940734
2008-03-31,5.6525812754407525,509138.3468753488
2008-04-01,-1588.469403373485,507549.87747197534
2008-04-02,-234.3513338629877,507315.52613811236
2008-04-03,94.12465488002636,507409.6507929924
2008-04-04,-79.10304637858644,507330.5477466138
2008-04-07,-202.44624286843464,507128.10150374536
2008-04-08,222.8197990290355,507350.9213027744
2008-04-09,270.7034056773409,507621.62470845174
2008-04-10,-6.951449528569356,507614.67325892317
2008-04-11,596.0149104595184,508210.6881693827
2008-04-14,200.43737208703533,508411.1255414697
2008-04-15,-157.58416061964817,508253.5413808501
2008-04-16,-681.1054295787476,507572.4359512713
2008-04-17,62.63282372953836,507635.06877500087
2008-04-18,-634.484398682032,507000.58437631885
2008-04-21,100.75003262527753,507101.3344089441
2008-04-22,154.2804844379425,507255.61489338207
2008-04-23,-125.87788891792297,507129.73700446414
2008-04-24,-85.68292065802962,507044.0540838061
2008-04-25,-165.18218734860187,506878.8718964575
2008-04-28,-45.00203534960747,506833.8698611079
2008-04-29,62.253236083779484,506896.1230971917
2008-04-30,-102.33996777632025,506793.78312941536
2008-05-01,0.0,506793.78312941536
2008-05-02,-2.4139000244140627,506791.369229391
2008-05-05,-32.0501708984375,506759.31905849255
2008-05-06,53.85009765625,506813.1691561488
2008-05-07,-131.62769209229947,506681.54146405647
2008-05-08,18.823512081231456,506700.3649761377
