date,equity
0,100000.0
1,100000.0
2,100000.0
3,99999.999954291
4,100000.00042429831
5,100000.00037829
6,100000.00078141762
7,99999.99915741858
8,99999.99946740393
9,99999.9985314176
10,99999.997485859
11,99999.99819685752
12,99999.99584185268
13,99999.99602957186
14,99999.99602957186
15,99999.99602957186
16,99999.99602957186
17,99999.99602957186
18,99999.99598386807
19,99999.99547286954
20,99999.99571087003
21,99999.99450345377
22,99999.99450345377
23,99999.99450345377
24,99999.99445835817
25,99999.99337135871
26,99999.9935583582
27,99999.99323736213
28,99999.99365036258
29,99999.99224882768
30,99999.98406326248
31,99999.98481526431
32,99999.98573548615
33,99999.98592850371
34,99999.98624152856
35,99999.99348052902
36,99999.98942353466
37,99999.99533263211
38,99999.99330200924
39,99999.99445702626
40,99999.99673501686
41,99999.99716701146
42,99999.99611703592
43,99999.99658801979
44,100000.00294901809
45,100000.00190700147
46,100000.00411702348
47,100000.0088240061
48,99999.9982480164
49,100000.0058129422
50,99999.99796296615
51,99999.99214394772
52,99999.99492384688
53,99999.99109082705
54,99999.98670838564
55,99999.98569738722
56,99999.98608135934
57,99999.98554226647
58,99999.98460023779
59,99999.99025825695
60,99999.9893972585
61,99999.98624224175
62,99999.98911931981
63,99999.99160418239
64,99999.99533820308
65,99999.99606217767
66,99999.99455728334
67,99999.98869324558
68,99999.98452024799
69,99999.9871994852
70,99999.99424049992
71,99999.99245050977
72,100000.00004248919
73,99999.99928752093
74,100000.0009292922
75,100000.0011123
76,99999.99263126965
77,99999.9964052684
78,99999.98764630874
79,99999.98778627453
80,99999.98969625965
81,99999.98701327652
82,99999.9977352478
83,100000.00366925646
84,100000.00764227907
85,100000.00877826549
86,100000.00848277324
87,100000.01145879886
88,100000.00683379832
89,99999.99592368992
90,99999.99712766937
91,99999.98950077374
92,99999.99629475495
93,100000.00147036886
94,100000.00289412682
95,100000.00364615323
96,100000.00186288687
97,99999.99659491802
98,99999.9821693805
99,99999.9778309061
100,99999.97637490055
101,99999.98043290742
102,99999.97838891367
103,99999.97526491532
104,99999.9747629135
105,99999.97930359287
106,99999.97940232222
107,99999.98094231212
108,99999.98058630632
109,99999.98171230708
110,99999.98468432801
111,99999.9873898538
112,99999.98548482475
113,99999.97760370416
114,99999.97852770299
115,99999.98080970932
116,99999.98081171127
117,99999.97839572054
118,99999.97971571537
119,99999.97993571042
120,99999.97872369895
121,99999.98099571995
122,99999.97963571045
123,99999.97421625511
124,99999.97448325944
125,99999.97348426067
126,99999.97441225116
127,99999.97404977746
128,99999.97404977746
129,99999.97404977746
130,99999.97404977746
131,99999.97404977746
132,99999.97404977746
133,99999.97400505347
134,99999.97417604951
135,99999.97393905006
136,99999.97164404334
137,99999.97271204842
138,99999.97359604476
139,99999.97153404578
140,99999.97073704893
141,99999.97073967899
142,99999.97073967899
143,99999.97073967899
144,99999.97073967899
145,99999.97073967899
146,99999.97073967899
147,99999.97073967899
148,99999.9706940918
149,99999.97033509532
150,99999.96990609153
151,99999.96930776979
152,99999.96930776979
153,99999.96930776979
154,99999.96930776979
155,99999.96926205819
156,99999.97024706766
157,99999.97045206027
158,99999.97088802098
159,99999.9699320154
160,99999.97019200066
161,99999.9690260098
162,99999.96964002326
163,99999.96944600476
164,99999.97078401706
165,99999.97123793131
166,99999.97156492097
167,99999.97109990646
168,99999.9732107047
169,99999.97410670055
170,99999.96891070581
171,99999.96641471048
172,99999.96837471961
173,99999.96862271757
174,99999.97400670026
175,99999.97598831686
176,99999.97509335857
177,99999.9767833606
178,99999.9774969466
179,99999.97523472927
180,99999.97719371316
181,99999.96575636395
182,99999.96006190713
183,99999.96585688773
184,99999.97084687627
185,99999.97092013957
186,99999.97229416261
187,99999.97024456419
188,99999.96967054093
189,99999.97074856794
190,99999.97828652267
191,99999.98844546193
192,99999.9863064485
193,99999.97929150806
194,99999.98333354824
195,99999.98645444615
196,99999.99966645609
197,100000.00184350686
198,100000.0061125499
199,100000.0015702491
200,100000.00202395847
201,100000.00836687852
202,100000.0125698574
203,100000.02035989743
204,100000.02050589357
205,100000.02770887357
206,100000.03332310525
207,100000.02679252405
208,100000.0286046339
209,100000.02989853076
210,100000.01465062582
211,100000.02104252129
212,100000.01802731473
213,100000.03140329372
214,100000.03755428441
215,100000.03998356067
216,100000.0357639709
217,100000.03949002203
218,100000.03978904556
219,100000.04551398683
220,100000.04888403791
221,100000.05373408912
222,100000.04798103272
223,100000.04913305964
224,100000.06016211779
225,100000.06624504382
226,100000.06034900721
227,100000.0439099559
228,100000.04653619725
229,100000.06261221417
230,100000.06203220892
231,100000.06823361937
232,100000.07684445164
233,100000.0764019006
234,100000.0831309109
235,100000.08057092343
236,100000.08367485659
237,100000.08550691379
238,100000.07828991544
239,100000.06790084482
240,100000.07361989167
241,100000.08279184667
242,100000.07451641266
243,100000.06985945118
244,100000.07385545007
245,100000.07795144919
246,100000.07229619831
247,100000.08033221489
248,100000.08773422278
249,100000.0906692107
250,100000.08748624883
251,100000.09087788561
252,100000.09492889028
253,100000.09419069294
254,100000.09628468905
255,100000.09161866891
256,100000.09605470815
257,100000.09834767909
258,100000.0940286807
259,100000.10497243062
260,100000.10449943207
261,100000.10046041416
262,100000.11135942413
263,100000.10784838507
264,100000.10918041776
265,100000.10833341975
266,100000.09999694444
267,100000.09976654261
268,100000.09436150792
269,100000.10971547748
270,100000.11527051286
271,100000.1210075312
272,100000.120446551
273,100000.11823457324
274,100000.11753156947
275,100000.12424756719
276,100000.1172355956
277,100000.11019883785
278,100000.11479780533
279,100000.11731492644
280,100000.11875781431
281,100000.12307981652
282,100000.12866683512
283,100000.1308248335
284,100000.13601680806
285,100000.13879068228
286,100000.13445764368
287,100000.13371168321
288,100000.11234073974
289,100000.10923571915
290,100000.1122606571
291,100000.1070946845
292,100000.11063617074
293,100000.11509120496
294,100000.11517920558
295,100000.11403217058
296,100000.11693820417
297,100000.11614521008
298,100000.11488521105
299,100000.11717018682
300,100000.11854419968
301,100000.12257818882
302,100000.1002731566
303,100000.08896416088
304,100000.07888136664
305,100000.07888267584
306,100000.07888267584
307,100000.07888267584
308,100000.07888267584
309,100000.07888267584
310,100000.07888267584
311,100000.07888267584
312,100000.07888267584
313,100000.07888267584
314,100000.07888267584
315,100000.07888267584
316,100000.07883378358
317,100000.07921178683
318,100000.07825978412
319,100000.07915279019
320,100000.07965778325
321,100000.0811564159
322,100000.0817864213
323,100000.08199042539
324,100000.08158700656
325,100000.08567300842
326,100000.08464703099
327,100000.084491025
328,100000.08899403173
329,100000.08859313319
330,100000.08842134876
331,100000.0813517244
332,100000.08331675285
333,100000.0881267544
334,100000.09114493342
335,100000.0941599264
336,100000.08977670045
337,100000.08458370261
338,100000.09796670954
339,100000.082447883
340,100000.08454585838
341,100000.09020191785
342,100000.0934198651
343,100000.10024964236
344,100000.1026296374
345,100000.11228519818
346,100000.11577116401
347,100000.11919016209
348,100000.11897919993
349,100000.10171804288
350,100000.10920703974
351,100000.10433102124
352,100000.11679200835
353,100000.11501401555
354,100000.1224480329
355,100000.1214072822
356,100000.11824359784
357,100000.12226263335
358,100000.11000997444
359,100000.11905286077
360,100000.12699183507
361,100000.11991782706
362,100000.12863387757
363,100000.13427785457
364,100000.13465888535
365,100000.1460938861
366,100000.1571048885
367,100000.15182687726
368,100000.1480008705
369,100000.12504678142
370,100000.11342076592
371,100000.1101247783
372,100000.1230297974
373,100000.1201827602
374,100000.1201967617
375,100000.13864483075
376,100000.15733684886
377,100000.15788484778
378,100000.15762483761
379,100000.16332186805
380,100000.16332186805
381,100000.16332186805
382,100000.16332186805
383,100000.16332186805
384,100000.16332186805
385,100000.16332186805
386,100000.16332186805
387,100000.16332186805
388,100000.16332186805
389,100000.16332186805
390,100000.16332186805
391,100000.16332186805
392,100000.16332186805
393,100000.16332186805
394,100000.16332186805
395,100000.16327276258
396,100000.16221875694
397,100000.16157976663
398,100000.16549376222
399,100000.16203275797
400,100000.1611287648
401,100000.15905075852
402,100000.16349076801
403,100000.16343576304
404,100000.16350776023
405,100000.16614576502
406,100000.16812977708
407,100000.16767276947
408,100000.16420577146
409,100000.16424476079
410,100000.16408776591
411,100000.162392768
412,100000.1625497629
413,100000.16086276065
414,100000.16212075826
415,100000.1655637692
416,100000.16242376155
417,100000.16303576207
418,100000.16135128196
419,100000.16135128196
420,100000.16135128196
421,100000.16135128196
422,100000.16135128196
423,100000.16135128196
424,100000.16135128196
425,100000.16135128196
426,100000.16135128196
427,100000.16135128196
428,100000.16135128196
429,100000.16135128196
430,100000.16135128196
431,100000.16135128196
432,100000.16135128196
433,100000.16135128196
434,100000.16130093767
435,100000.16212194732
436,100000.16271794439
437,100000.16225494315
438,100000.16428395033
439,100000.16424294685
440,100000.16353894176
441,100000.1638639423
442,100000.16533894473
443,100000.16483794294
444,100000.16609495184
445,100000.16577569654
446,100000.16416370659
447,100000.16564171192
448,100000.16302369001
449,100000.16098770036
450,100000.16152969342
451,100000.16129768621
452,100000.15335767057
453,100000.15392766654
454,100000.15525366957
455,100000.15488267291
456,100000.15473467462
457,100000.15682267836
458,100000.15739267436
459,100000.1563966767
460,100000.15805200404
461,100000.15471497484
462,100000.14742743438
463,100000.14724818131
464,100000.14952518661
465,100000.14294572338
466,100000.14294572338
467,100000.1428966493
468,100000.1443486411
469,100000.14016163554
470,100000.14120864628
471,100000.1431516422
472,100000.14239264454
473,100000.14493964524
474,100000.14411626647
475,100000.13239461403
476,100000.1300016177
477,100000.1333496201
478,100000.13124861634
479,100000.12716960706
480,100000.12709961185
481,100000.12595760601
482,100000.12682960418
483,100000.12779260587
484,100000.1255209057
485,100000.1255209057
486,100000.1255209057
487,100000.1255209057
488,100000.1255209057
489,100000.1255209057
490,100000.1255209057
491,100000.1255209057
492,100000.1255209057
493,100000.1255209057
494,100000.1255209057
495,100000.1255209057
496,100000.1255209057
497,100000.1255209057
498,100000.1255209057
499,100000.1255209057
500,100000.1255209057
501,100000.1255209057
502,100000.1255209057
503,100000.1255209057
504,100000.12547267303
505,100000.12501766757
506,100000.12761668205
507,100000.12572267327
508,100000.12460267675
509,100000.12653367281
510,100000.12501067284
511,100000.12854068214
512,100000.12926821908
513,100000.13725821963
514,100000.13887023358
515,100000.14180822593
516,100000.13618822285
517,100000.13349422505
518,100000.13778622297
519,100000.13311622142
520,100000.13144820163
521,100000.13274620139
522,100000.1281981973
523,100000.12477628548
524,100000.12623629706
525,100000.1306542958
526,100000.13167330348
527,100000.13062729381
528,100000.1311426682
529,100000.12957467297
530,100000.1275816971
531,100000.12574669722
532,100000.12758169707
533,100000.12746869645
534,100000.1275896927
535,100000.12646469125
536,100000.12821469347
537,100000.1271566965
538,100000.12528768778
539,100000.12433868757
540,100000.12446568966
541,100000.12569968776
542,100000.12940469732
543,100000.12933370113
544,100000.1297926983
545,100000.12909770229
546,100000.13203370462
547,100000.13313070312
548,100000.13508523833
549,100000.12558280662
550,100000.12677080861
551,100000.12609981166
552,100000.12883381169
553,100000.12994228503
554,100000.11906765316
555,100000.12229965163
556,100000.11919065124
557,100000.11715364929
558,100000.1168426504
559,100000.11802865032
560,100000.11956565165
561,100000.12061965682
562,100000.11987165787
563,100000.11507623827
564,100000.11507623827
565,100000.11507623827
566,100000.11507623827
567,100000.11507623827
568,100000.11507623827
569,100000.11507623827
570,100000.11507623827
571,100000.11507623827
572,100000.11507623827
573,100000.11507623827
574,100000.11507623827
575,100000.11507623827
576,100000.11507623827
577,100000.11507623827
578,100000.11507623827
579,100000.11507623827
580,100000.11507623827
581,100000.11507623827
582,100000.11502831083
583,100000.11448530483
584,100000.11395030665
585,100000.11632530937
586,100000.11678131575
587,100000.11614031158
588,100000.1172173148
589,100000.11464830543
590,100000.11515931675
591,100000.11421931323
592,100000.11574930765
593,100000.11569531588
594,100000.11625731604
595,100000.11769983754
596,100000.11805584384
597,100000.11831185
598,100000.11566585078
599,100000.11108001859
600,100000.11144402045
601,100000.1096020262
602,100000.11054401942
603,100000.11109301905
604,100000.11183502426
605,100000.11204702401
606,100000.11057602627
607,100000.10977402343
608,100000.10951834082
609,100000.11645736209
610,100000.10571335544
611,100000.0977855383
612,100000.0977855383
613,100000.09773882844
614,100000.0973008275
615,100000.09528482212
616,100000.09527382358
617,100000.09619482058
618,100000.09750682134
619,100000.0970048311
620,100000.09949482376
621,100000.09948782912
622,100000.09981253976
623,100000.0982765519
624,100000.10604054878
625,100000.1069945537
626,100000.10667055432
627,100000.10568854645
628,100000.11036655433
629,100000.110045295
630,100000.11322228823
631,100000.10680531319
632,100000.11550832544
633,100000.11289830045
634,100000.11706831247
635,100000.12042529882
636,100000.12444230806
637,100000.11530731134
638,100000.11062567307
639,100000.11091268511
640,100000.12128669562
641,100000.11893869472
642,100000.1130686682
643,100000.12715169194
644,100000.11375367685
645,100000.12756567988
646,100000.11359469038
647,100000.11748299398
648,100000.1343410338
649,100000.13035300355
650,100000.14333800582
651,100000.13238399841
652,100000.12036299861
653,100000.11153699922
654,100000.10414450003
655,100000.10319839264
656,100000.10319839264
657,100000.10319839264
658,100000.10319839264
659,100000.10319839264
660,100000.10319839264
661,100000.10319839264
662,100000.10319839264
663,100000.10319839264
664,100000.10319839264
665,100000.10319839264
666,100000.10319839264
667,100000.10319839264
668,100000.10319839264
669,100000.10319839264
670,100000.10319839264
671,100000.10319839264
672,100000.10319839264
673,100000.10315354637
674,100000.10056018987
675,100000.10051569961
676,100000.09976269593
677,100000.09806169325
678,100000.09779670276
679,100000.10369670852
680,100000.10160670392
681,100000.10732770583
682,100000.10231570093
683,100000.09745870133
684,100000.10225770503
685,100000.10414470648
686,100000.10437970428
687,100000.10204869599
688,100000.10163969899
689,100000.1123247074
690,100000.10633070653
691,100000.10686069976
692,100000.11153870769
693,100000.11304371426
694,100000.11727771563
695,100000.12334372614
696,100000.12447272535
697,100000.13197473665
698,100000.1330447393
699,100000.12263172495
700,100000.12316572218
701,100000.13218273156
702,100000.12832372989
703,100000.12891173114
704,100000.1244267217
705,100000.12746172915
706,100000.13328873241
707,100000.1321557353
708,100000.13528973602
709,100000.13807474346
710,100000.12891572811
711,100000.12995772774
712,100000.12755772463
713,100000.12609172544
714,100000.12633672697
715,100000.1223516057
716,100000.1223516057
717,100000.12231350805
718,100000.1196638865
719,100000.1196638865
720,100000.11962590745
721,100000.12429091547
722,100000.11839190913
723,100000.12219191363
724,100000.12444591419
725,100000.12360891364
726,100000.12886291792
727,100000.13427692636
728,100000.12951791727
729,100000.12433991375
730,100000.12378191134
731,100000.12075290979
732,100000.11989690897
733,100000.12789991539
734,100000.12463991366
735,100000.12244691166
736,100000.12499891673
737,100000.12191390921
738,100000.11851271059
739,100000.11851271059
740,100000.11851271059
741,100000.11851271059
742,100000.11851271059
743,100000.11851271059
744,100000.11851271059
745,100000.11851271059
746,100000.11851271059
747,100000.11851271059
748,100000.11851271059
749,100000.11851271059
750,100000.11851271059
751,100000.11851271059
752,100000.11851271059
753,100000.11851271059
754,100000.11851271059
755,100000.11851271059
756,100000.11851271059
757,100000.11851271059
758,100000.11851271059
759,100000.11851271059
760,100000.11851271059
761,100000.11851271059
762,100000.11851271059
763,100000.11851271059
764,100000.11851271059
765,100000.11847570814
766,100000.1229657159
767,100000.11946370963
768,100000.12073771018
769,100000.12029270842
770,100000.11983070834
771,100000.11891670577
772,100000.11607870192
773,100000.11897370649
774,100000.12089970976
775,100000.12094371005
776,100000.11963670774
777,100000.12026471144
778,100000.11890271028
779,100000.11662770758
780,100000.11649870353
781,100000.12077171265
782,100000.12011371016
783,100000.11996870876
784,100000.12080370732
785,100000.12457071627
786,100000.12464571637
787,100000.12559371561
788,100000.12648271819
789,100000.12911985199
790,100000.12312238193
791,100000.12391108392
792,100000.1263250884
793,100000.12987309093
794,100000.13672710373
795,100000.137625103
796,100000.13431710284
797,100000.14038111245
798,100000.14018144115
799,100000.1422364367
800,100000.12928104238
801,100000.12892903997
802,100000.12305303144
803,100000.12189103049
804,100000.12242302576
805,100000.1175414613
806,100000.11591846134
807,100000.11694946229
808,100000.1184025892
809,100000.12629513183
810,100000.12823014405
811,100000.10820812131
812,100000.12775313755
813,100000.13066114907
814,100000.12809913402
815,100000.10850637419
816,100000.10850637419
817,100000.10850637419
818,100000.10850637419
819,100000.10850637419
820,100000.10850637419
821,100000.10850637419
822,100000.10850637419
823,100000.10850637419
824,100000.10846954417
825,100000.10952554508
826,100000.11084954554
827,100000.11127954478
828,100000.10755854457
829,100000.1093275467
830,100000.10867454305
831,100000.10951154347
832,100000.11094254482
833,100000.11007054677
834,100000.10983554284
835,100000.11168354901
836,100000.1116005472
837,100000.11207154993
838,100000.11504355034
839,100000.1146995497
840,100000.11627255565
841,100000.11502040493
842,100000.11938840312
843,100000.1153904003
844,100000.11521239716
845,100000.11032639298
846,100000.11215639987
847,100000.11011839712
848,100000.11544621219
849,100000.11525004766
850,100000.11427997031
851,100000.11276597323
852,100000.11263297137
853,100000.11496597569
854,100000.11323897175
855,100000.11461597527
856,100000.11584697643
857,100000.11821997723
858,100000.11836808211
859,100000.11577208294
860,100000.11791208787
861,100000.11743808827
862,100000.11724808562
863,100000.11790608201
864,100000.1172500876
865,100000.118398087
866,100000.11866208877
867,100000.1141640732
868,100000.11181407051
869,100000.11156208048
870,100000.11309407682
871,100000.11362764989
872,100000.11080864644
873,100000.1110146464
874,100000.11147735361
875,100000.1146323559
876,100000.10714529734
877,100000.10797829385
878,100000.10718729568
879,100000.10758829708
880,100000.10477590581
881,100000.08695805784
882,100000.08515144153
883,100000.08515144153
884,100000.08515144153
885,100000.08515144153
886,100000.08515144153
887,100000.08515144153
888,100000.08515144153
889,100000.08511262671
890,100000.08507662814
891,100000.08615162905
892,100000.08649663057
893,100000.08640654811
894,100000.09085054611
895,100000.09144455299
896,100000.09202855012
897,100000.09151655014
898,100000.09062255517
899,100000.09290281736
900,100000.09312181169
901,100000.09766682325
902,100000.09857283001
903,100000.09769381302
904,100000.09596188364
905,100000.10132187413
906,100000.0999698708
907,100000.0948698657
908,100000.09945387884
909,100000.10222187477
910,100000.09876588978
911,100000.08898226696
912,100000.09196427035
913,100000.09400128393
914,100000.09723413152
915,100000.10473814273
916,100000.10451411907
917,100000.10535780103
918,100000.099004767
919,100000.10184578545
920,100000.10988324239
921,100000.10164421967
922,100000.0770832195
923,100000.0821553157
924,100000.08980432102
925,100000.08455232656
926,100000.07649931681
927,100000.08368133874
928,100000.08691234732
929,100000.08644848206
930,100000.08909247849
931,100000.09040849529
932,100000.09672936115
933,100000.0919093858
934,100000.0878280258
935,100000.09071002295
936,100000.08893599792
937,100000.06968243305
938,100000.06459643098
939,100000.06203641956
940,100000.0694764144
941,100000.0685284157
942,100000.067116403
943,100000.05618380649
944,100000.05479180132
945,100000.05919351414
946,100000.06166753903
947,100000.06307235998
948,100000.07257035181
949,100000.07746139541
950,100000.07614037387
951,100000.07172235295
952,100000.0814443814
953,100000.08207338583
954,100000.06968363622
955,100000.07139564912
956,100000.08414565821
957,100000.07800263546
958,100000.07877065365
959,100000.06134398934
960,100000.04875462604
961,100000.04769265043
962,100000.04141778605
963,100000.0461137841
964,100000.04008904872
965,100000.04075805533
966,100000.04101105838
967,100000.041120055
968,100000.0431330563
969,100000.04326344536
970,100000.03676857718
971,100000.03676158255
972,100000.03731158275
