date,price,price_diff,sigma_price,ewma_short,ewma_long,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,forecast_scale,buffer_contracts,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-01-03,1268.800048828125,0.0,,1268.800048828125,1268.800048828125,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-04,1273.4599609375,4.659912109375,,1269.2438499813989,1268.9151083863812,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-05,1273.47998046875,0.02001953125,,1269.6472909801942,1269.027821277304,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-06,1285.449951171875,11.969970703125,,1271.1523062365447,1269.4333059660587,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-09,1290.1500244140625,4.7000732421875,,1272.9616127296417,1269.944829878355,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-10,1289.68994140625,-0.4600830078125,,1274.5547868893186,1270.4323634963278,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-11,1294.1800537109375,4.4901123046875,,1276.4238599199489,1271.0187262176762,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-12,1286.06005859375,-8.1199951171875,,1277.3415931269776,1271.3901171405423,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-13,1287.6099853515625,1.5499267578125,,1278.3195352436048,1271.790607713654,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-17,1282.9300537109375,-4.679931640625,,1278.7586322404936,1272.0656557629698,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-18,1277.9300537109375,-5.0,,1278.6797199995835,1272.2104557123023,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-19,1285.0400390625,7.1099853515625,,1279.2854646722424,1272.5272355481097,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-20,1261.489990234375,-23.550048828125,,1277.5906575829217,1272.254710972462,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-23,1263.8199462890625,2.3299560546875,,1276.2791612692208,1272.04644517781,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-24,1266.8599853515625,3.0400390625,,1275.3820968961104,1271.9183844413594,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-25,1264.6800537109375,-2.179931640625,,1274.3628546879986,1271.7396602257934,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-01-26,1273.8299560546875,9.14990234375,,1274.3121024372072,1271.791272468482,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-27,1283.719970703125,9.8900146484375,,1275.208089891104,1272.0858082273621,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-30,1285.18994140625,1.469970703125,,1276.158742416356,1272.4093670712853,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-01-31,1280.0799560546875,-5.1099853515625,,1276.5321913342923,1272.5987643301346,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-02-01,1282.4599609375,2.3800048828125,,1277.096740820312,1272.8422506661188,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-02-02,1270.8399658203125,-11.6199951171875,,1276.5008574869787,1272.7928115341235,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-02-03,1264.030029296875,-6.8099365234375,,1275.3131595641116,1272.5764465406112,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-02-06,1265.02001953125,0.989990234375,,1274.332860513363,1272.3898680959355,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-02-07,1254.780029296875,-10.239990234375,,1272.4706861117927,1271.9550572613907,,,,,0,3.355344827847685,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-02-08,1265.6500244140625,10.8699951171875,,1271.8210992834374,1271.799377438,,,,,0,3.355344827847685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
