cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.006813877317527917,0.042064392178664804,0.006786746575019783,0.3104087195800782,0.27795344382861564,0.16694417671929268,0.1631514930505819,,0.005827571236947283,0.17094048812788493,-0.15928534565399038,-0.00924172061833319,0.020896863092227755,0.5475497185620317,0.14599879691137368,20.759124087591243,1.414622998743689,486.03561451967295,0.3225806451612903,0.017509421152963757,-0.026999899120180137,0.02581713077835257,0.012321679627623424,-0.013049229543943774,-0.23426905267242948
