cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.0007420898449043159,0.02778708379460315,-0.0007413852584284697,0.2784110819140624,0.24040214391747894,0.11984164147024232,0.11563155486925407,-1.9710583058525546,0.003811163605982609,0.14609455345409242,-0.1384722262421272,-0.009171853952074347,0.016794181164039565,0.5369337867295059,0.13060244636676324,21.118518518518517,1.309229549349915,342.44295028483066,0.3333333333333333,0.015143911606009721,-0.02340764814239693,0.022134650651868593,0.010641499999430185,-0.011422448359133511,-0.20104570011587475
