cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.021661657376771726,0.022286982649285185,-0.021576632527395567,0.3046619070117187,0.3108254463392214,0.08859470295592904,0.0895159936201141,,0.0034059224262564885,0.18391772225434155,-0.1771058774018286,-0.013064072979724695,0.01987591783223767,0.4958454488127498,0.13823188552879703,28.43362831858407,1.0748997818366808,77.71288215020364,0.2765957446808511,0.01958016267057694,-0.029027099765538605,0.0302196967202899,0.012730845680441262,-0.013325292253647647,-0.20444281542687315
