period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2006-01,2006-01-04,2006-01-31,19,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,19,-0.001996574370184856,0.0006996314326140841,-0.0028908456253777803,-2.8537516713977658
2006-03,2006-03-01,2006-03-31,23,0.003147596691462473,0.003452499831594529,-0.009865727358676413,0.9116862693686977
2006-04,2006-04-03,2006-04-28,19,-0.0012170474711981072,0.00958953229395552,-0.033795884550841704,-0.12691416368296057
2006-05,2006-05-01,2006-05-31,22,-0.03479738407360111,0.009485708066233545,-0.06002222677967406,-3.668401328675718
2006-06,2006-06-01,2006-06-30,22,-0.015387916384632327,0.014953917898151177,-0.05966235950862486,-1.0290223932909788
2006-07,2006-07-03,2006-07-31,20,0.007454366505175836,0.009033673912396031,-0.029552435500996954,0.8251755130265367
2006-08,2006-08-01,2006-08-31,23,-0.01745032725170992,0.004442574638744763,-0.02767123583963882,-3.927976155880739
2006-09,2006-09-01,2006-09-29,20,0.04194819113879111,0.01105314260207754,-0.024105420531518762,3.7951370618258884
2006-10,2006-10-02,2006-10-31,22,0.128682160863264,0.019248600835381015,-0.03915359344325542,6.685273488903788
2006-11,2006-11-01,2006-11-30,21,0.0673381138396918,0.024708666582126844,-0.0791278760614883,2.7252831963178945
2006-12,2006-12-01,2006-12-29,20,0.018003891751779078,0.016550005715764052,-0.04951281314398581,1.0878480685133651
2007-01,2007-01-03,2007-01-31,20,0.023369339229914576,0.01756238818492586,-0.04890767976259969,1.3306470044872902
2007-02,2007-02-01,2007-02-28,19,-0.07189495190817452,0.02425723045933164,-0.11019440289026017,-2.9638565717017737
2007-03,2007-03-01,2007-03-30,22,-0.022211352028928544,0.002819645344859544,-0.019383639334375036,-7.877356657432733
2007-04,2007-04-02,2007-04-30,20,-0.003012179390092795,0.00792540897429433,-0.029080005938989184,-0.38006611392076417
2007-05,2007-05-01,2007-05-31,22,0.0604234942940125,0.020754429179048267,-0.06132839271967172,2.911354187231052
2007-06,2007-06-01,2007-06-29,21,-0.04219603143091,0.01677261630155354,-0.0798681833767586,-2.5157691961868616
2007-07,2007-07-02,2007-07-31,20,0.01872238049955155,0.0032145318037495063,0.0,5.8242946850652775
2007-08,2007-08-01,2007-08-31,23,-0.028231337054313466,0.008174414806373622,-0.03056895917795266,-3.4536217849259847
2007-09,2007-09-04,2007-09-28,19,-0.016295725837781605,0.004924460813941949,-0.02224505940877486,-3.3091391024263523
2007-10,2007-10-01,2007-10-31,23,0.022569155167110333,0.016428554484268342,-0.06584439323608415,1.3737760792480014
2007-11,2007-11-01,2007-11-30,21,-0.10747021655031663,0.012751699098335475,-0.08682039510149298,-8.427913466397989
2007-12,2007-12-03,2007-12-31,20,-0.002342241382030874,0.004215905562673353,-0.017785904918454665,-0.5555725447857595
2008-01,2008-01-02,2008-01-31,21,0.02035755741484091,0.017352353448498226,-0.07596158414315968,1.173187111204375
2008-02,2008-02-01,2008-02-29,20,0.07048931562737937,0.021561184031066917,-0.05545969691955477,3.2692692352058796
2008-03,2008-03-03,2008-03-31,20,-0.009298017967380834,0.028829070130922622,-0.09953076766075997,-0.32252229867822196
2008-04,2008-04-01,2008-04-30,22,-0.035109822630190135,0.007370174794695316,-0.021026651177808775,-4.763770684985712
2008-05,2008-05-01,2008-05-30,21,-0.0017418117081136053,0.008297361609534338,-0.04429683736482459,-0.2099235624625692
2008-06,2008-06-02,2008-06-30,21,-0.026383850109103157,0.010359883835843716,-0.05242861009531674,-2.546732234373016
2008-07,2008-07-01,2008-07-31,22,-0.013551389278929848,0.02116117125441651,-0.08320949756890439,-0.6403893771287146
2008-08,2008-08-01,2008-08-29,21,-0.029333223897835325,0.010699795827107337,-0.05147677273012263,-2.741475105863351
2008-09,2008-09-02,2008-09-30,21,0.04383141296714399,0.021483148099141394,-0.06048755033846642,2.040269552901131
2008-10,2008-10-01,2008-10-31,23,0.07124033706166077,0.030227387625990896,-0.08500804481283564,2.3568142223579076
2008-11,2008-11-03,2008-11-28,19,0.032791487718495604,0.020328179943273694,-0.0782216171027228,1.6131049513532982
2008-12,2008-12-01,2008-12-30,21,-0.0027912487147668807,0.016962334551143064,-0.061743150320326845,-0.16455569287063632
2009-01,2009-01-02,2009-01-30,20,0.0,0.0,0.0,
2009-02,2009-02-02,2009-02-27,19,0.015914374892071592,0.004300082298537362,-0.013084007443930457,3.7009465836234665
2009-03,2009-03-02,2009-03-31,22,-0.07635405800881623,0.015160804638006486,-0.11476861079072154,-5.036280054516692
2009-04,2009-04-01,2009-04-30,21,0.006163535265079512,0.0027759216143478913,-0.0068412974822990025,2.2203563793812044
2009-05,2009-05-01,2009-05-29,20,0.018778289382603175,0.009495324733771767,-0.025094797282363968,1.9776353004352696
2009-06,2009-06-01,2009-06-30,22,-0.0018832289609179709,0.011202060481142627,-0.05281313565281032,-0.16811451465452887
2009-07,2009-07-01,2009-07-31,22,0.026188111379733314,0.008379884717369659,-0.038834899628222175,3.1251159488448708
2009-08,2009-08-03,2009-08-31,21,0.026776711827528166,0.017131124229128845,-0.05814310890346586,1.5630446355644587
2009-09,2009-09-01,2009-09-30,21,0.057281602242773344,0.018571402699448295,-0.05359872661867582,3.0843982638142364
2009-10,2009-10-01,2009-10-30,22,-0.05796830770760619,0.021593786468152427,-0.09017263954491805,-2.684490179297674
2009-11,2009-11-02,2009-11-30,20,0.02362256525324158,0.007236749215224656,-0.020276376533673868,3.2642509158040856
2009-12,2009-12-01,2009-12-31,22,0.02750433619467363,0.008309982435365963,-0.021531407573226136,3.30979474488653
2010-01,2010-01-04,2010-01-29,19,-0.07496745571456842,0.023361666475804992,-0.12447604814368962,-3.208994349448917
2010-02,2010-02-01,2010-02-26,19,-0.01220389512992981,0.002862398804616348,-0.022299661097736623,-4.263520202093404
2010-03,2010-03-01,2010-03-31,23,0.026410435263806376,0.008762739908426836,-0.02500823333275548,3.013947183164519
2010-04,2010-04-01,2010-04-30,21,0.09257863050221671,0.034936529657492305,-0.09630568253410599,2.6499091755772826
2010-05,2010-05-03,2010-05-28,20,-0.0809659045170884,0.01742167409854727,-0.11176719972915106,-4.647423896182277
2010-06,2010-06-01,2010-06-30,22,0.004645002258969022,0.005857728794662647,-0.02710085218817415,0.7929698389589805
2010-07,2010-07-02,2010-07-30,20,0.0,0.0,0.0,
2010-08,2010-08-02,2010-08-31,22,-0.018504963553541143,0.004609845683308002,-0.030540155625324195,-4.014226250684833
2010-09,2010-09-01,2010-09-30,21,0.0275332277623217,0.005775703608017795,-0.011960471530267025,4.767077681081184
2010-10,2010-10-01,2010-10-29,21,0.08250437763974339,0.014813007581651409,-0.04279259619088116,5.569724931616182
2010-11,2010-11-01,2010-11-30,21,-0.011378808906337468,0.02575153313345268,-0.11011893317568255,-0.44186918298684746
2010-12,2010-12-01,2010-12-31,22,0.12017304340465884,0.010876639567226534,-0.01121731773203194,11.048729036380317
2011-01,2011-01-03,2011-01-31,20,0.03276139014383772,0.028058499716784747,-0.08549183698231722,1.167610188517659
2011-02,2011-02-01,2011-02-28,19,0.08859099371378298,0.022595560834531278,-0.07923230162572836,3.920725595728313
2011-03,2011-03-01,2011-03-31,23,-0.03606150157261501,0.011937328343256533,-0.06068864020628584,-3.020902209914194
2011-04,2011-04-01,2011-04-29,20,0.020727227498089196,0.003742067193875958,-0.014082223356738477,5.538977902911559
2011-05,2011-05-02,2011-05-31,21,-0.04958721947422118,0.013190617194402633,-0.06653588731071669,-3.759279701882581
2011-06,2011-06-01,2011-06-30,22,-0.05492703893162809,0.006169194795248804,-0.03837623835547688,-8.90343728065291
2011-07,2011-07-01,2011-07-29,20,-0.022655187663388476,0.0025654479299484414,-0.014389583912958193,-8.830889685546564
2011-08,2011-08-01,2011-08-31,23,-0.03434852943649713,0.007858373281641672,-0.03664967584117751,-4.370946531229358
2011-09,2011-09-01,2011-09-30,21,0.016522040393045057,0.005190547317252746,-0.01637543524134888,3.183101777750452
2011-10,2011-10-03,2011-10-31,21,-0.03752448475893699,0.005041163408297101,-0.04675744109707414,-7.443616030612409
