date,price,price_diff,sigma_price,ann_std,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,forecast_scale,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-06-30,6.085000038146973,0.0,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-05,5.764999866485596,-0.32000017166137695,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-06,5.664000034332275,-0.10099983215332031,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-07,5.5229997634887695,-0.14100027084350586,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-10,5.607999801635742,0.08500003814697266,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-11,5.632999897003174,0.02500009536743164,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-12,5.7820000648498535,0.1490001678466797,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-13,6.129000186920166,0.3470001220703125,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-14,6.3470001220703125,0.21799993515014648,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-17,5.7829999923706055,-0.564000129699707,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-18,5.554999828338623,-0.22800016403198242,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-19,5.861999988555908,0.30700016021728516,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-20,6.091000080108643,0.22900009155273438,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-21,6.138999938964844,0.04799985885620117,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-24,6.605000019073486,0.4660000801086426,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-25,6.408999919891357,-0.1960000991821289,,,,,,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-26,6.88700008392334,0.4780001640319824,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-27,7.041999816894531,0.1549997329711914,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-28,7.184000015258789,0.1420001983642578,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-31,8.211000442504883,1.0270004272460938,,,,,,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-01,7.573999881744385,-0.637000560760498,,,10.520827383218387,13.57768380553562,13.57768380553562,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-02,7.798999786376953,0.22499990463256836,,,12.26468781069948,15.828227857146258,15.828227857146258,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-03,7.291999816894531,-0.5069999694824219,,,10.11738846719284,13.057024561056386,13.057024561056386,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-04,7.245999813079834,-0.046000003814697266,,,8.854369536846786,11.427031875880463,11.427031875880463,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-07,6.9070000648498535,-0.33899974822998047,,,6.8614180301190535,8.855022621049667,8.855022621049667,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-08,7.1579999923706055,0.25099992752075195,,,6.30866519212265,8.141665868433527,8.141665868433527,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-09,7.651000022888184,0.4930000305175781,,,7.259936043096567,9.369331180056152,9.369331180056152,0.0,0,1.2905528539697533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-10,7.52899980545044,-0.12200021743774325,,,7.665699087581697,9.892989835151893,9.892989835151893,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-11,7.269000053405762,-0.2599997520446786,,,7.3849392452952625,9.530654419409037,9.530654419409037,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-14,6.913000106811523,-0.3559999465942383,,,6.404318166605707,8.265111087643334,8.265111087643334,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-15,6.861000061035156,-0.05200004577636719,,,5.506774680270052,7.1067837797908915,7.1067837797908915,0.0,0,1.2905528539697533,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-16,6.765999794006348,-0.0950002670288086,0.34898482377655776,0.8128713473590444,4.227323937002096,5.455584971552708,5.455584971552708,244.98988861675187,200,1.2905528539697533,0.0,-0.0,200.0,600.0,0.0,0.27063999176025394,-600.2706399917603,7733.0626933415715,0.07203247679901129,1,OOS
2006-08-17,6.689000129699707,-0.07699966430664062,0.34940149702039996,0.8140341152655521,2.662459109649801,3.4360442025363187,3.4360442025363187,155.8531424396103,200,1.2905528539697533,200.0,-15.399932861328125,0.0,0.0,0.0,0.0,-15.399932861328125,7717.662760480243,0.07388046874237066,1,OOS
2006-08-18,6.730999946594238,0.04199981689453125,0.34389265195361585,0.7969722850710943,1.3577235251449662,1.7522139702777102,1.7522139702777102,80.67239754893544,127,1.2905528539697533,200.0,8.39996337890625,73.0,219.0,0.0,0.09827259922027588,-210.69830922031403,7506.96445125993,0.0991642658488083,1,OOS
2006-08-21,6.624000072479248,-0.10699987411499023,0.3439681142673519,0.796589297051659,-0.5013417593599532,-0.6470080383562048,-0.6470080383562048,-30.284158637535672,17,1.2905528539697533,127.0,-13.58898401260376,110.0,330.0,0.0,0.14572800159454347,-343.7347120141983,7163.229739245731,0.14041243129051212,1,OOS
2006-08-22,7.007999897003174,0.3839998245239258,0.34804511526780896,0.8044170229147699,-1.1749525562133203,-1.5163383747001575,-1.5163383747001575,-66.43262576728388,-23,1.2905528539697533,17.0,6.527997016906738,40.0,120.0,0.0,0.05606399917602539,-113.52806698226928,7049.701672263462,0.1540357993283845,1,OOS
2006-08-23,6.875,-0.13299989700317383,0.34939622728713393,0.8079141372942299,-2.4946319720162786,-3.219454411089802,-3.219454411089802,-143.15449889860287,-99,1.2905528539697533,-23.0,3.058997631072998,76.0,228.0,0.0,0.10450000000000001,-225.045502368927,6824.656169894535,0.18104125961265566,1,OOS
2006-08-24,7.078999996185303,0.20399999618530273,0.350585896224912,0.8102481551823052,-3.1161711413275284,-4.021583559898425,-4.021583559898425,-173.16804960008437,-130,1.2905528539697533,-99.0,-20.19599962234497,31.0,93.0,0.0,0.04388979997634888,-113.23988942232133,6711.416280472214,0.19463004634333425,1,OOS
2006-08-25,7.1570000648498535,0.07800006866455078,0.35013207890338943,0.8085813873742966,-3.4633530222346023,-4.469640127149637,-4.469640127149637,-190.7560969048656,-148,1.2905528539697533,-130.0,-10.140008926391602,18.0,54.0,0.0,0.025765200233459472,-64.16577412662507,6647.250506345588,0.2023299392385293,1,OOS
2006-08-28,6.4720001220703125,-0.684999942779541,0.3682823246997962,0.8448609328606365,-5.093971635115071,-6.574039631738725,-6.574039631738725,-296.94034196245804,-252,1.2905528539697533,-148.0,101.37999153137207,104.0,312.0,0.0,0.13461760253906252,-210.754626071167,6436.495880274421,0.22762049436706933,1,OOS
2006-08-29,6.815999984741211,0.34399986267089844,0.3712317195543749,0.8518858963036612,-5.533155003206204,-7.140828980844786,-7.140828980844786,-303.73738857985194,-261,1.2905528539697533,-252.0,-86.6879653930664,9.0,27.0,0.0,0.01226879997253418,-113.70023419303894,6322.795646081382,0.24126452247023403,1,OOS
