Date,Open,High,Low,Close,Tickvol,Volume,Spread
2017-06-05 00:00:00,2.556,2.5593,2.528,2.5477,7930,0,0
2017-06-06 00:00:00,2.5455,2.5531,2.5033,2.535,8300,0,0
2017-06-07 00:00:00,2.5353,2.5463,2.5209,2.5419,7981,0,0
2017-06-08 00:00:00,2.5414,2.6049,2.5308,2.6014,10082,0,0
2017-06-09 00:00:00,2.6002,2.6399,2.5855,2.6332,8940,0,0
2017-06-12 00:00:00,2.6359,2.6369,2.6011,2.6056,7714,0,0
2017-06-13 00:00:00,2.6063,2.6165,2.5724,2.5909,7710,0,0
2017-06-14 00:00:00,2.5901,2.5969,2.5548,2.5588,9170,0,0
2017-06-15 00:00:00,2.5598,2.5777,2.5287,2.5629,8583,0,0
2017-06-16 00:00:00,2.5624,2.5734,2.5511,2.5665,6447,0,0
2017-06-19 00:00:00,2.5659,2.5953,2.5555,2.5869,6817,0,0
2017-06-20 00:00:00,2.5862,2.5897,2.5453,2.5528,6780,0,0
2017-06-21 00:00:00,2.5536,2.6029,2.5385,2.5912,8077,0,0
2017-06-22 00:00:00,2.59,2.6079,2.5672,2.5867,8789,0,0
2017-06-23 00:00:00,2.5857,2.6429,2.584,2.6167,7413,0,0
2017-06-26 00:00:00,2.6156,2.6377,2.5954,2.6189,6541,0,0
2017-06-27 00:00:00,2.6195,2.6514,2.6076,2.6385,5899,0,0
2017-06-28 00:00:00,2.6388,2.6596,2.6312,2.6568,5995,0,0
2017-06-29 00:00:00,2.6561,2.697,2.6546,2.6789,7137,0,0
2017-06-30 00:00:00,2.6786,2.7004,2.6643,2.6897,6491,0,0
2017-07-03 00:00:00,2.6941,2.6978,2.6683,2.6711,6594,0,0
2017-07-04 00:00:00,2.6696,2.674,2.6501,2.6661,4791,0,0
2017-07-05 00:00:00,2.6641,2.6721,2.6274,2.6464,6040,0,0
2017-07-06 00:00:00,2.6459,2.6539,2.635,2.6466,4876,0,0
2017-07-07 00:00:00,2.6458,2.6526,2.6258,2.6333,5717,0,0
2017-07-10 00:00:00,2.6369,2.6441,2.6159,2.6368,5033,0,0
2017-07-11 00:00:00,2.6363,2.6613,2.6265,2.6601,5634,0,0
2017-07-12 00:00:00,2.6584,2.6829,2.6564,2.667,6345,0,0
2017-07-13 00:00:00,2.669,2.6811,2.6453,2.65,4563,0,0
2017-07-14 00:00:00,2.6505,2.6808,2.6476,2.6783,4985,0,0
2017-07-17 00:00:00,2.6769,2.7226,2.6688,2.7112,6348,0,0
2017-07-18 00:00:00,2.712,2.7187,2.6974,2.7121,4592,0,0
2017-07-19 00:00:00,2.7134,2.7204,2.6917,2.6922,4521,0,0
2017-07-20 00:00:00,2.6927,2.7079,2.6853,2.7023,4835,0,0
2017-07-21 00:00:00,2.7028,2.7362,2.6978,2.7099,5617,0,0
2017-07-24 00:00:00,2.7106,2.7301,2.7033,2.7294,3962,0,0
2017-07-25 00:00:00,2.7302,2.8401,2.721,2.8329,8773,0,0
2017-07-26 00:00:00,2.8284,2.8907,2.8182,2.857,11973,0,0
2017-07-27 00:00:00,2.8585,2.8832,2.8483,2.8529,7591,0,0
2017-07-28 00:00:00,2.8544,2.87,2.8281,2.8676,6880,0,0
2017-07-31 00:00:00,2.8695,2.9069,2.8645,2.8781,8191,0,0
2017-08-01 00:00:00,2.8759,2.8889,2.8538,2.8619,6304,0,0
2017-08-02 00:00:00,2.8639,2.8784,2.849,2.87,6249,0,0
2017-08-03 00:00:00,2.8715,2.882,2.8479,2.8662,6021,0,0
2017-08-04 00:00:00,2.8687,2.8858,2.8537,2.8769,6341,0,0
2017-08-07 00:00:00,2.8813,2.9148,2.8604,2.8994,8286,0,0
2017-08-08 00:00:00,2.9004,2.9345,2.881,2.9315,8286,0,0
2017-08-09 00:00:00,2.9325,2.943,2.9052,2.917,9106,0,0
2017-08-10 00:00:00,2.9175,2.9272,2.8835,2.8932,7993,0,0
2017-08-11 00:00:00,2.8942,2.9111,2.8607,2.9049,9091,0,0
2017-08-14 00:00:00,2.9001,2.9096,2.8782,2.8929,9548,0,0
2017-08-15 00:00:00,2.8949,2.9044,2.8676,2.8701,8428,0,0
2017-08-16 00:00:00,2.8696,2.9698,2.8687,2.9557,13759,0,0
2017-08-17 00:00:00,2.954,2.9724,2.8703,2.902,13300,0,0
2017-08-18 00:00:00,2.9032,2.9519,2.9008,2.9292,13161,0,0
2017-08-21 00:00:00,2.9309,2.9927,2.9223,2.9707,16141,0,0
2017-08-22 00:00:00,2.97,3.1953,2.9571,2.9791,14999,0,0
2017-08-23 00:00:00,2.9804,2.9811,2.9554,2.9761,13413,0,0
2017-08-24 00:00:00,2.9756,3.0409,2.9724,3.0274,13495,0,0
2017-08-25 00:00:00,3.0286,3.0473,3.0109,3.0313,13811,0,0
2017-08-28 00:00:00,3.0313,3.079,3.0298,3.0602,6896,0,0
2017-08-29 00:00:00,3.0627,3.0914,3.0471,3.0728,9691,0,0
2017-08-30 00:00:00,3.0739,3.0878,3.0549,3.0572,8418,0,0
2017-08-31 00:00:00,3.0582,3.1047,3.0577,3.0738,8203,0,0
2017-09-01 00:00:00,3.0765,3.0988,3.0626,3.0909,7938,0,0
2017-09-04 00:00:00,3.0909,3.1427,3.0839,3.1263,10270,0,0
2017-09-05 00:00:00,3.1298,3.1489,3.0873,3.0985,8940,0,0
2017-09-06 00:00:00,3.1022,3.1322,3.0963,3.1297,9367,0,0
2017-09-07 00:00:00,3.13,3.1312,3.0848,3.1213,8813,0,0
2017-09-08 00:00:00,3.1196,3.1345,3.1977,3.0134,11953,0,0
2017-09-11 00:00:00,3.0161,3.0559,3.1977,3.0451,8325,0,0
2017-09-12 00:00:00,3.0459,3.0476,2.9932,3.0131,8121,0,0
2017-09-13 00:00:00,3.0139,3.0191,2.9463,2.9575,8890,0,0
2017-09-14 00:00:00,2.9518,2.9643,2.9118,2.9386,8917,0,0
2017-09-15 00:00:00,2.9384,2.9501,2.91,2.9255,9758,0,0
2017-09-18 00:00:00,2.9195,2.9684,2.9185,2.945,8774,0,0
2017-09-19 00:00:00,2.9435,2.959,2.9347,2.9522,7979,0,0
2017-09-20 00:00:00,2.9527,2.9686,2.9303,2.9343,7916,0,0
2017-09-21 00:00:00,2.935,2.939,2.8984,2.9136,10500,0,0
2017-09-22 00:00:00,2.9124,2.9327,2.8713,2.93,11065,0,0
2017-09-25 00:00:00,2.9198,2.9374,2.9025,2.9143,7892,0,0
2017-09-26 00:00:00,2.9173,2.9436,2.8861,2.8959,7873,0,0
2017-09-27 00:00:00,2.8971,2.9275,2.8907,2.905,8014,0,0
2017-09-28 00:00:00,2.9048,2.968,2.8835,2.9561,9742,0,0
2017-09-29 00:00:00,2.9527,2.9701,2.9245,2.9278,7201,0,0
2017-10-02 00:00:00,2.9384,2.968,2.9172,2.9257,4862,0,0
2017-10-03 00:00:00,2.9243,2.9512,2.9054,2.9379,4282,0,0
2017-10-04 00:00:00,2.9372,2.9514,2.9266,2.9361,3707,0,0
2017-10-05 00:00:00,2.9366,3.0292,2.9337,3.0218,4621,0,0
2017-10-06 00:00:00,3.0213,3.0348,2.9984,3.1939,4941,0,0
2017-10-09 00:00:00,2.9984,3.0161,2.9922,3.1978,7235,0,0
2017-10-10 00:00:00,3.1983,3.0512,3.1976,3.0396,7290,0,0
2017-10-11 00:00:00,3.0441,3.0798,3.0329,3.0746,7536,0,0
2017-10-12 00:00:00,3.0736,3.1163,3.064,3.1012,7414,0,0
2017-10-13 00:00:00,3.1025,3.123,3.0931,3.1129,7448,0,0
2017-10-16 00:00:00,3.1151,3.2401,3.0932,3.2227,12345,0,0
2017-10-17 00:00:00,3.223,3.2233,3.1695,3.1829,8805,0,0
2017-10-18 00:00:00,3.1817,3.1969,3.153,3.1566,10077,0,0
2017-10-19 00:00:00,3.1573,3.1669,3.1204,3.1533,9853,0,0
2017-10-20 00:00:00,3.1528,3.1917,3.1257,3.1516,9503,0,0
2017-10-23 00:00:00,3.1541,3.1722,3.1349,3.1677,8788,0,0
