Date,Close
2017-09-16 12:00:00,3630.06000000
2017-09-16 16:00:00,3567.11000000
2017-09-16 20:00:00,3664.00000000
2017-09-17 00:00:00,3714.95000000
2017-09-17 04:00:00,3580.00000000
2017-09-17 08:00:00,3559.00000000
2017-09-17 12:00:00,3499.03000000
2017-09-17 16:00:00,3637.33000000
2017-09-17 20:00:00,3720.00000000
2017-09-18 00:00:00,3699.99000000
2017-09-18 04:00:00,3830.00000000
2017-09-18 08:00:00,3950.32000000
2017-09-18 12:00:00,3929.33000000
2017-09-18 16:00:00,4030.33000000
2017-09-18 20:00:00,3969.48000000
2017-09-19 00:00:00,4035.01000000
2017-09-19 04:00:00,3971.02000000
2017-09-19 08:00:00,3936.28000000
2017-09-19 12:00:00,3969.01000000
2017-09-19 16:00:00,3965.01000000
2017-09-19 20:00:00,3890.01000000
2017-09-20 00:00:00,3910.04000000
2017-09-20 04:00:00,3875.93000000
2017-09-20 08:00:00,3913.89000000
2017-09-20 12:00:00,3927.77000000
2017-09-20 16:00:00,4005.00000000
2017-09-20 20:00:00,3962.93000000
2017-09-21 00:00:00,3900.00000000
2017-09-21 04:00:00,3827.66000000
2017-09-21 08:00:00,3885.23000000
2017-09-21 12:00:00,3864.95000000
2017-09-21 16:00:00,3727.44000000
2017-09-21 20:00:00,3605.03000000
2017-09-22 00:00:00,3609.99000000
2017-09-22 04:00:00,3697.51000000
2017-09-22 08:00:00,3658.46000000
2017-09-22 12:00:00,3539.97000000
2017-09-22 16:00:00,3514.07000000
2017-09-22 20:00:00,3590.00000000
2017-09-23 00:00:00,3595.87000000
2017-09-23 04:00:00,3605.00000000
2017-09-23 08:00:00,3689.38000000
2017-09-23 12:00:00,3798.00000000
2017-09-23 16:00:00,3746.36000000
2017-09-23 20:00:00,3779.50000000
2017-09-24 00:00:00,3780.00000000
2017-09-24 04:00:00,3782.90000000
2017-09-24 08:00:00,3669.00000000
2017-09-24 12:00:00,3683.36000000
2017-09-24 16:00:00,3691.31000000
2017-09-24 20:00:00,3687.36000000
2017-09-25 00:00:00,3660.02000000
2017-09-25 04:00:00,3751.00000000
2017-09-25 08:00:00,3780.60000000
2017-09-25 12:00:00,3781.05000000
2017-09-25 16:00:00,3910.01000000
2017-09-25 20:00:00,3930.36000000
2017-09-26 00:00:00,3920.75000000
2017-09-26 04:00:00,3896.02000000
2017-09-26 08:00:00,3925.00000000
2017-09-26 12:00:00,3949.45000000
2017-09-26 16:00:00,3920.00000000
2017-09-26 20:00:00,3906.13000000
2017-09-27 00:00:00,3882.35000000
2017-09-27 04:00:00,3947.00000000
2017-09-27 08:00:00,3968.00000000
2017-09-27 12:00:00,4073.00000000
2017-09-27 16:00:00,4090.00000000
2017-09-27 20:00:00,4190.00000000
2017-09-28 00:00:00,4193.00000000
2017-09-28 04:00:00,4200.00000000
2017-09-28 08:00:00,4246.00000000
2017-09-28 12:00:00,4180.00000000
2017-09-28 16:00:00,4168.00000000
2017-09-28 20:00:00,4149.99000000
2017-09-29 00:00:00,4174.50000000
2017-09-29 04:00:00,4032.87000000
2017-09-29 08:00:00,4090.10000000
2017-09-29 12:00:00,4220.01000000
2017-09-29 16:00:00,4143.02000000
2017-09-29 20:00:00,4179.99000000
2017-09-30 00:00:00,4174.69000000
2017-09-30 04:00:00,4214.00000000
2017-09-30 08:00:00,4300.00000000
2017-09-30 12:00:00,4324.99000000
2017-09-30 16:00:00,4353.98000000
2017-09-30 20:00:00,4368.98000000
2017-10-01 00:00:00,4378.51000000
2017-10-01 04:00:00,4312.58000000
2017-10-01 08:00:00,4335.82000000
2017-10-01 12:00:00,4337.01000000
2017-10-01 16:00:00,4299.99000000
2017-10-01 20:00:00,4329.52000000
2017-10-02 00:00:00,4378.48000000
2017-10-02 04:00:00,4419.85000000
2017-10-02 08:00:00,4424.01000000
2017-10-02 12:00:00,4410.01000000
2017-10-02 16:00:00,4409.09000000
2017-10-02 20:00:00,4419.94000000
2017-10-03 00:00:00,4380.00000000
2017-10-03 04:00:00,4405.00000000
2017-10-03 08:00:00,4271.00000000
2017-10-03 12:00:00,4297.99000000
2017-10-03 16:00:00,4258.57000000
2017-10-03 20:00:00,4235.01000000
2017-10-04 00:00:00,4310.00000000
2017-10-04 04:00:00,4290.01000000
2017-10-04 08:00:00,4310.01000000
2017-10-04 12:00:00,4228.00000000
2017-10-04 16:00:00,4211.01000000
2017-10-04 20:00:00,4173.11000000
2017-10-05 00:00:00,4208.59000000
2017-10-05 04:00:00,4143.04000000
2017-10-05 08:00:00,4154.10000000
2017-10-05 12:00:00,4226.05000000
2017-10-05 16:00:00,4314.49000000
2017-10-05 20:00:00,4327.63000000
2017-10-06 00:00:00,4292.43000000
2017-10-06 04:00:00,4316.98000000
2017-10-06 08:00:00,4392.36000000
2017-10-06 12:00:00,4405.00000000
2017-10-06 16:00:00,4382.07000000
2017-10-06 20:00:00,4379.73000000
2017-10-07 00:00:00,4369.00000000
2017-10-07 04:00:00,4381.00000000
2017-10-07 08:00:00,4334.00000000
2017-10-07 12:00:00,4335.90000000
2017-10-07 16:00:00,4343.01000000
2017-10-07 20:00:00,4335.38000000
2017-10-08 00:00:00,4423.00000000
2017-10-08 04:00:00,4457.62000000
2017-10-08 08:00:00,4455.99000000
2017-10-08 12:00:00,4487.99000000
2017-10-08 16:00:00,4590.00000000
2017-10-08 20:00:00,4575.01000000
2017-10-09 00:00:00,4640.00000000
2017-10-09 04:00:00,4659.00000000
2017-10-09 08:00:00,4584.06000000
2017-10-09 12:00:00,4615.00000000
2017-10-09 16:00:00,4664.31000000
2017-10-09 20:00:00,4787.49000000
2017-10-10 00:00:00,4786.95000000
2017-10-10 04:00:00,4788.02000000
2017-10-10 08:00:00,4785.78000000
2017-10-10 12:00:00,4790.00000000
2017-10-10 16:00:00,4831.99000000
2017-10-10 20:00:00,4911.00000000
2017-10-11 00:00:00,4783.06000000
2017-10-11 04:00:00,4753.16000000
2017-10-11 08:00:00,4829.99000000
2017-10-11 12:00:00,4818.99000000
2017-10-11 16:00:00,4825.01000000
2017-10-11 20:00:00,4872.10000000
2017-10-12 00:00:00,4821.43000000
2017-10-12 04:00:00,4843.37000000
2017-10-12 08:00:00,5010.20000000
2017-10-12 12:00:00,5184.00000000
2017-10-12 16:00:00,5305.01000000
2017-10-12 20:00:00,5312.43000000
2017-10-13 00:00:00,5430.00000000
2017-10-13 04:00:00,5748.00000000
2017-10-13 08:00:00,5628.02000000
2017-10-13 12:00:00,5649.00000000
2017-10-13 16:00:00,5762.25000000
2017-10-13 20:00:00,5558.99000000
2017-10-14 00:00:00,5649.98000000
2017-10-14 04:00:00,5700.51000000
2017-10-14 08:00:00,5653.41000000
2017-10-14 12:00:00,5720.02000000
2017-10-14 16:00:00,5752.04000000
2017-10-14 20:00:00,5750.00000000
2017-10-15 00:00:00,5869.99000000
2017-10-15 04:00:00,5771.07000000
2017-10-15 08:00:00,5786.11000000
2017-10-15 12:00:00,5400.01000000
2017-10-15 16:00:00,5544.14000000
2017-10-15 20:00:00,5533.56000000
2017-10-16 00:00:00,5709.99000000
2017-10-16 04:00:00,5600.05000000
2017-10-16 08:00:00,5628.32000000
2017-10-16 12:00:00,5728.99000000
2017-10-16 16:00:00,5681.22000000
2017-10-16 20:00:00,5703.27000000
2017-10-17 00:00:00,5760.02000000
2017-10-17 04:00:00,5620.01000000
2017-10-17 08:00:00,5650.02000000
2017-10-17 12:00:00,5579.98000000
2017-10-17 16:00:00,5603.01000000
2017-10-17 20:00:00,5622.06000000
2017-10-18 00:00:00,5595.00000000
2017-10-18 04:00:00,5484.86000000
2017-10-18 08:00:00,5277.22000000
2017-10-18 12:00:00,5273.25000000
2017-10-18 16:00:00,5322.28000000
2017-10-18 20:00:00,5382.98000000
2017-10-19 00:00:00,5512.06000000
2017-10-19 04:00:00,5585.00000000
2017-10-19 08:00:00,5577.98000000
2017-10-19 12:00:00,5690.12000000
2017-10-19 16:00:00,5625.01000000
2017-10-19 20:00:00,5609.00000000
2017-10-20 00:00:00,5683.90000000
2017-10-20 04:00:00,5669.08000000
2017-10-20 08:00:00,5639.95000000
2017-10-20 12:00:00,5662.75000000
2017-10-20 16:00:00,5889.99000000
2017-10-20 20:00:00,6060.54000000
2017-10-21 00:00:00,6010.01000000
2017-10-21 04:00:00,6110.01000000
2017-10-21 08:00:00,6091.92000000
2017-10-21 12:00:00,6116.98000000
2017-10-21 16:00:00,6149.99000000
2017-10-21 20:00:00,6024.07000000
2017-10-22 00:00:00,6024.97000000
2017-10-22 04:00:00,5950.24000000
2017-10-22 08:00:00,5907.11000000
2017-10-22 12:00:00,5819.98000000
2017-10-22 16:00:00,5970.27000000
2017-10-22 20:00:00,5866.99000000
2017-10-23 00:00:00,5950.02000000
2017-10-23 04:00:00,5950.25000000
2017-10-23 08:00:00,5865.05000000
2017-10-23 12:00:00,5881.99000000
2017-10-23 16:00:00,5762.04000000
2017-10-23 20:00:00,5880.82000000
2017-10-24 00:00:00,5915.93000000
2017-10-24 04:00:00,5625.03000000
2017-10-24 08:00:00,5721.83000000
2017-10-24 12:00:00,5676.04000000
2017-10-24 16:00:00,5637.96000000
2017-10-24 20:00:00,5635.07000000
2017-10-25 00:00:00,5477.03000000
2017-10-25 04:00:00,5515.96000000
2017-10-25 08:00:00,5541.51000000
2017-10-25 12:00:00,5469.98000000
2017-10-25 16:00:00,5456.11000000
2017-10-25 20:00:00,5580.07000000
2017-10-26 00:00:00,5689.99000000
2017-10-26 04:00:00,5719.99000000
2017-10-26 08:00:00,5669.13000000
2017-10-26 12:00:00,5853.99000000
2017-10-26 16:00:00,5918.99000000
2017-10-26 20:00:00,5834.38000000
2017-10-27 00:00:00,5861.77000000
2017-10-27 04:00:00,5905.00000000
2017-10-27 08:00:00,5874.49000000
2017-10-27 12:00:00,5843.18000000
2017-10-27 16:00:00,5771.01000000
2017-10-27 20:00:00,5740.00000000
2017-10-28 00:00:00,5768.83000000
2017-10-28 04:00:00,5726.92000000
2017-10-28 08:00:00,5781.01000000
2017-10-28 12:00:00,5680.28000000
2017-10-28 16:00:00,5669.97000000
2017-10-28 20:00:00,5726.02000000
2017-10-29 00:00:00,5719.64000000
2017-10-29 04:00:00,5715.01000000
2017-10-29 08:00:00,5799.99000000
2017-10-29 12:00:00,5784.97000000
2017-10-29 16:00:00,5949.01000000
2017-10-29 20:00:00,6085.00000000
2017-10-30 00:00:00,6169.98000000
2017-10-30 04:00:00,6155.88000000
2017-10-30 08:00:00,6116.19000000
2017-10-30 12:00:00,6181.98000000
2017-10-30 16:00:00,6070.98000000
2017-10-30 20:00:00,6111.58000000
2017-10-31 00:00:00,6120.50000000
2017-10-31 04:00:00,6139.88000000
2017-10-31 08:00:00,6117.94000000
2017-10-31 12:00:00,6223.33000000
2017-10-31 16:00:00,6371.28000000
2017-10-31 20:00:00,6329.98000000
2017-11-01 00:00:00,6463.00000000
2017-11-01 04:00:00,6458.88000000
2017-11-01 08:00:00,6415.00000000
2017-11-01 12:00:00,6614.97000000
2017-11-01 16:00:00,6596.99000000
2017-11-01 20:00:00,6622.99000000
2017-11-02 00:00:00,6753.98000000
2017-11-02 04:00:00,6831.00000000
2017-11-02 08:00:00,6934.00000000
2017-11-02 12:00:00,6887.81000000
2017-11-02 16:00:00,7019.98000000
2017-11-02 20:00:00,6981.90000000
2017-11-03 00:00:00,7019.98000000
2017-11-03 04:00:00,7172.41000000
2017-11-03 08:00:00,7251.01000000
2017-11-03 12:00:00,7230.95000000
2017-11-03 16:00:00,7284.98000000
2017-11-03 20:00:00,7234.00000000
2017-11-04 00:00:00,7115.04000000
2017-11-04 04:00:00,7125.12000000
2017-11-04 08:00:00,7174.99000000
2017-11-04 12:00:00,7085.02000000
2017-11-04 16:00:00,7300.00000000
2017-11-04 20:00:00,7360.04000000
2017-11-05 00:00:00,7357.09000000
2017-11-05 04:00:00,7409.93000000
2017-11-05 08:00:00,7398.69000000
2017-11-05 12:00:00,7513.82000000
2017-11-05 16:00:00,7499.87000000
2017-11-05 20:00:00,7536.01000000
2017-11-06 00:00:00,7345.01000000
2017-11-06 04:00:00,7215.54000000
2017-11-06 08:00:00,7275.00000000
2017-11-06 12:00:00,7304.11000000
2017-11-06 16:00:00,7232.03000000
2017-11-06 20:00:00,7028.95000000
2017-11-07 00:00:00,6960.12000000
2017-11-07 04:00:00,7120.17000000
2017-11-07 08:00:00,7159.98000000
2017-11-07 12:00:00,7160.55000000
2017-11-07 16:00:00,7038.20000000
2017-11-07 20:00:00,7059.78000000
2017-11-08 00:00:00,7064.04000000
2017-11-08 04:00:00,7331.71000000
2017-11-08 08:00:00,7303.01000000
2017-11-08 12:00:00,7396.00000000
2017-11-08 16:00:00,7442.38000000
2017-11-08 20:00:00,7070.00000000
2017-11-09 00:00:00,7303.00000000
2017-11-09 04:00:00,7276.00000000
2017-11-09 08:00:00,7345.05000000
2017-11-09 12:00:00,7076.00000000
2017-11-09 16:00:00,7134.99000000
2017-11-09 20:00:00,7130.00000000
2017-11-10 00:00:00,7079.99000000
2017-11-10 04:00:00,7213.41000000
2017-11-10 08:00:00,7149.18000000
2017-11-10 12:00:00,6831.20000000
2017-11-10 16:00:00,6760.02000000
2017-11-10 20:00:00,6526.31000000
2017-11-11 00:00:00,6506.98000000
2017-11-11 04:00:00,6730.00000000
2017-11-11 08:00:00,6578.74000000
2017-11-11 12:00:00,6410.02000000
2017-11-11 16:00:00,6285.84000000
2017-11-11 20:00:00,6240.03000000
2017-11-12 00:00:00,6245.05000000
2017-11-12 04:00:00,5956.02000000
2017-11-12 08:00:00,6060.00000000
2017-11-12 12:00:00,6241.71000000
2017-11-12 16:00:00,6200.02000000
2017-11-12 20:00:00,6020.06000000
2017-11-13 00:00:00,5811.03000000
2017-11-13 04:00:00,5983.99000000
2017-11-13 08:00:00,6196.66000000
2017-11-13 12:00:00,6426.02000000
2017-11-13 16:00:00,6589.99000000
2017-11-13 20:00:00,6366.97000000
2017-11-14 00:00:00,6465.99000000
2017-11-14 04:00:00,6590.90000000
2017-11-14 08:00:00,6545.33000000
2017-11-14 12:00:00,6410.00000000
2017-11-14 16:00:00,6436.00000000
2017-11-14 20:00:00,6532.06000000
2017-11-15 00:00:00,6574.99000000
2017-11-15 04:00:00,6815.09000000
2017-11-15 08:00:00,6850.23000000
2017-11-15 12:00:00,6998.00000000
2017-11-15 16:00:00,7245.00000000
2017-11-15 20:00:00,7182.00000000
2017-11-16 00:00:00,7240.06000000
2017-11-16 04:00:00,7239.00000000
2017-11-16 08:00:00,7369.99000000
2017-11-16 12:00:00,7380.54000000
2017-11-16 16:00:00,7427.00000000
2017-11-16 20:00:00,7735.96000000
2017-11-17 00:00:00,7864.50000000
2017-11-17 04:00:00,7890.00000000
2017-11-17 08:00:00,7498.00000000
2017-11-17 12:00:00,7765.08000000
2017-11-17 16:00:00,7928.96000000
2017-11-17 20:00:00,7799.37000000
2017-11-18 00:00:00,7699.19000000
2017-11-18 04:00:00,7588.72000000
2017-11-18 08:00:00,7674.97000000
2017-11-18 12:00:00,7747.96000000
2017-11-18 16:00:00,7676.09000000
2017-11-18 20:00:00,7726.14000000
2017-11-19 00:00:00,7761.94000000
2017-11-19 04:00:00,7779.99000000
2017-11-19 08:00:00,7690.01000000
2017-11-19 12:00:00,7753.83000000
2017-11-19 16:00:00,7750.02000000
2017-11-19 20:00:00,8024.98000000
2017-11-20 00:00:00,8038.00000000
2017-11-20 04:00:00,7972.55000000
2017-11-20 08:00:00,8014.01000000
2017-11-20 12:00:00,8057.01000000
2017-11-20 16:00:00,8217.31000000
2017-11-20 20:00:00,8237.77000000
2017-11-21 00:00:00,8212.00000000
2017-11-21 04:00:00,7894.41000000
2017-11-21 08:00:00,8165.55000000
2017-11-21 12:00:00,8241.06000000
2017-11-21 16:00:00,8370.01000000
2017-11-21 20:00:00,8109.83000000
2017-11-22 00:00:00,8119.51000000
2017-11-22 04:00:00,8189.89000000
2017-11-22 08:00:00,8289.88000000
2017-11-22 12:00:00,8270.02000000
2017-11-22 16:00:00,8205.02000000
2017-11-22 20:00:00,8199.98000000
2017-11-23 00:00:00,8205.92000000
2017-11-23 04:00:00,8181.73000000
2017-11-23 08:00:00,8140.00000000
2017-11-23 12:00:00,8099.97000000
2017-11-23 16:00:00,8168.12000000
2017-11-23 20:00:00,8148.43000000
2017-11-24 00:00:00,8019.99000000
2017-11-24 04:00:00,8115.88000000
2017-11-24 08:00:00,8280.00000000
2017-11-24 12:00:00,8130.73000000
2017-11-24 16:00:00,8110.02000000
2017-11-24 20:00:00,8224.98000000
2017-11-25 00:00:00,8138.00000000
2017-11-25 04:00:00,8174.99000000
2017-11-25 08:00:00,8280.89000000
2017-11-25 12:00:00,8419.54000000
2017-11-25 16:00:00,8542.99000000
2017-11-25 20:00:00,8545.97000000
2017-11-26 00:00:00,8700.01000000
2017-11-26 04:00:00,8805.88000000
2017-11-26 08:00:00,8864.00000000
2017-11-26 12:00:00,8903.01000000
2017-11-26 16:00:00,9075.01000000
2017-11-26 20:00:00,9099.99000000
2017-11-27 00:00:00,9128.02000000
2017-11-27 04:00:00,9459.02000000
2017-11-27 08:00:00,9645.55000000
2017-11-27 12:00:00,9498.99000000
2017-11-27 16:00:00,9568.94000000
2017-11-27 20:00:00,9499.99000000
2017-11-28 00:00:00,9650.00000000
2017-11-28 04:00:00,9712.06000000
2017-11-28 08:00:00,9817.00000000
2017-11-28 12:00:00,9915.00000000
2017-11-28 16:00:00,9822.33000000
2017-11-28 20:00:00,9899.99000000
2017-11-29 00:00:00,9896.80000000
2017-11-29 04:00:00,10249.03000000
2017-11-29 08:00:00,10429.98000000
2017-11-29 12:00:00,10776.30000000
2017-11-29 16:00:00,10770.89000000
2017-11-29 20:00:00,9306.00000000
2017-11-30 00:00:00,9687.88000000
2017-11-30 04:00:00,10404.98000000
2017-11-30 08:00:00,10070.00000000
2017-11-30 12:00:00,9600.00000000
2017-11-30 16:00:00,8980.00000000
2017-11-30 20:00:00,9761.00000000
2017-12-01 00:00:00,9838.96000000
2017-12-01 04:00:00,9698.23000000
2017-12-01 08:00:00,9540.00000000
2017-12-01 12:00:00,9956.24000000
2017-12-01 16:00:00,10460.00000000
2017-12-01 20:00:00,10529.10000000
2017-12-02 00:00:00,10782.99000000
2017-12-02 04:00:00,10900.46000000
2017-12-02 08:00:00,10931.04000000
2017-12-02 12:00:00,10940.98000000
2017-12-02 16:00:00,10709.73000000
2017-12-02 20:00:00,10882.12000000
2017-12-03 00:00:00,10890.01000000
2017-12-03 04:00:00,10980.00000000
2017-12-03 08:00:00,11146.02000000
2017-12-03 12:00:00,11615.99000000
2017-12-03 16:00:00,11710.00000000
2017-12-03 20:00:00,11735.00000000
2017-12-04 00:00:00,11165.41000000
2017-12-04 04:00:00,11369.96000000
2017-12-04 08:00:00,11544.76000000
2017-12-04 12:00:00,11120.82000000
2017-12-04 16:00:00,11301.07000000
2017-12-04 20:00:00,11149.25000000
2017-12-05 00:00:00,11579.00000000
2017-12-05 04:00:00,11609.99000000
2017-12-05 08:00:00,11780.00000000
2017-12-05 12:00:00,11664.00000000
2017-12-05 16:00:00,11800.00000000
2017-12-05 20:00:00,11694.00000000
2017-12-06 00:00:00,11699.99000000
2017-12-06 04:00:00,12217.96000000
2017-12-06 08:00:00,12426.93000000
2017-12-06 12:00:00,12593.96000000
2017-12-06 16:00:00,12322.40000000
2017-12-06 20:00:00,13054.99000000
2017-12-07 00:00:00,13550.05000000
2017-12-07 04:00:00,13634.99000000
2017-12-07 08:00:00,14302.84000000
2017-12-07 12:00:00,13799.98000000
2017-12-07 16:00:00,15310.01000000
2017-12-07 20:00:00,15007.01000000
2017-12-08 00:00:00,16599.00000000
2017-12-08 04:00:00,16398.85000000
2017-12-08 08:00:00,15880.00000000
2017-12-08 12:00:00,14834.98000000
2017-12-08 16:00:00,15265.70000000
2017-12-08 20:00:00,15199.96000000
2017-12-09 00:00:00,15880.00000000
2017-12-09 04:00:00,15502.56000000
2017-12-09 08:00:00,15340.01000000
2017-12-09 12:00:00,14700.01000000
2017-12-09 16:00:00,14405.48000000
2017-12-09 20:00:00,13908.00000000
2017-12-10 00:00:00,14656.07000000
2017-12-10 04:00:00,12647.07000000
2017-12-10 08:00:00,13419.98000000
2017-12-10 12:00:00,13560.55000000
2017-12-10 16:00:00,15400.00000000
2017-12-10 20:00:00,15465.68000000
2017-12-11 00:00:00,14899.98000000
2017-12-11 04:00:00,16160.01000000
2017-12-11 08:00:00,16431.00000000
2017-12-11 12:00:00,16052.02000000
2017-12-11 16:00:00,16359.80000000
2017-12-11 20:00:00,16999.00000000
