Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-30 09:30:00-04:00,42223.53125,42226.3203125,42104.26171875,42164.640625,0,0.0,0.0
2024-09-30 09:35:00-04:00,42164.80859375,42213.23046875,42122.21875,42122.21875,5959299,0.0,0.0
2024-09-30 09:40:00-04:00,42124.23828125,42138.44921875,42086.2109375,42092.0390625,4109416,0.0,0.0
2024-09-30 09:45:00-04:00,42091.828125,42121.3515625,42082.69140625,42106.73828125,4148639,0.0,0.0
2024-09-30 09:50:00-04:00,42106.19921875,42126.328125,42082.53125,42124.41015625,3484790,0.0,0.0
2024-09-30 09:55:00-04:00,42124.44140625,42142.76171875,42078.421875,42130.4609375,5017641,0.0,0.0
2024-09-30 10:00:00-04:00,42134.9609375,42176.83984375,42110.78125,42166.2890625,3645391,0.0,0.0
2024-09-30 10:05:00-04:00,42166.9296875,42222.359375,42165.0,42217.7890625,4155610,0.0,0.0
2024-09-30 10:10:00-04:00,42217.55859375,42218.5703125,42188.01171875,42207.98046875,2710734,0.0,0.0
2024-09-30 10:15:00-04:00,42207.69140625,42207.69140625,42183.83984375,42193.37890625,3035961,0.0,0.0
2024-09-30 10:20:00-04:00,42192.171875,42208.75,42186.55078125,42208.51171875,2499501,0.0,0.0
2024-09-30 10:25:00-04:00,42208.78125,42231.421875,42200.3203125,42213.69921875,3651686,0.0,0.0
2024-09-30 10:30:00-04:00,42213.23046875,42262.23046875,42209.3203125,42245.80859375,3097215,0.0,0.0
2024-09-30 10:35:00-04:00,42245.33984375,42263.48828125,42238.5390625,42261.0390625,2501686,0.0,0.0
2024-09-30 10:40:00-04:00,42260.91015625,42282.3515625,42258.9609375,42280.75,3079096,0.0,0.0
2024-09-30 10:45:00-04:00,42279.78125,42309.26953125,42279.78125,42299.76171875,2647761,0.0,0.0
2024-09-30 10:50:00-04:00,42299.5,42299.5,42252.30859375,42254.140625,2130299,0.0,0.0
2024-09-30 10:55:00-04:00,42253.87109375,42262.30078125,42239.12109375,42239.12109375,2279618,0.0,0.0
2024-09-30 11:00:00-04:00,42241.94921875,42264.48046875,42241.94921875,42260.109375,2785093,0.0,0.0
2024-09-30 11:05:00-04:00,42260.01953125,42260.01953125,42227.2890625,42230.01953125,2462191,0.0,0.0
2024-09-30 11:10:00-04:00,42230.140625,42258.46875,42229.80078125,42257.421875,2202543,0.0,0.0
2024-09-30 11:15:00-04:00,42256.8984375,42261.51953125,42238.5703125,42240.6796875,2407338,0.0,0.0
2024-09-30 11:20:00-04:00,42240.1484375,42251.41015625,42230.03125,42230.96875,1976465,0.0,0.0
2024-09-30 11:25:00-04:00,42231.0,42231.37890625,42195.25,42195.2890625,2359374,0.0,0.0
2024-09-30 11:30:00-04:00,42193.66015625,42203.4296875,42180.8203125,42186.76953125,2687237,0.0,0.0
2024-09-30 11:35:00-04:00,42187.05078125,42190.5703125,42171.6796875,42173.921875,2222879,0.0,0.0
2024-09-30 11:40:00-04:00,42173.7890625,42182.171875,42156.62109375,42176.44921875,2388816,0.0,0.0
2024-09-30 11:45:00-04:00,42176.171875,42189.0,42166.98828125,42172.5703125,2177676,0.0,0.0
2024-09-30 11:50:00-04:00,42172.921875,42183.5390625,42167.58984375,42182.75,2140281,0.0,0.0
2024-09-30 11:55:00-04:00,42182.83984375,42201.80859375,42182.83984375,42197.921875,1723207,0.0,0.0
2024-09-30 12:00:00-04:00,42196.609375,42208.390625,42194.75,42206.05078125,1720807,0.0,0.0
2024-09-30 12:05:00-04:00,42206.26171875,42229.62109375,42203.5,42209.2109375,2255986,0.0,0.0
2024-09-30 12:10:00-04:00,42209.5390625,42224.12109375,42191.19140625,42208.33984375,1891691,0.0,0.0
2024-09-30 12:15:00-04:00,42208.5,42214.05078125,42201.26953125,42201.71875,1951069,0.0,0.0
2024-09-30 12:20:00-04:00,42201.78125,42214.37109375,42196.3203125,42203.1484375,2077551,0.0,0.0
2024-09-30 12:25:00-04:00,42202.859375,42212.44921875,42200.75,42207.75,1571737,0.0,0.0
2024-09-30 12:30:00-04:00,42207.91015625,42207.91015625,42191.078125,42192.640625,1764477,0.0,0.0
2024-09-30 12:35:00-04:00,42192.640625,42213.76171875,42192.640625,42206.69921875,1985323,0.0,0.0
2024-09-30 12:40:00-04:00,42205.44140625,42206.23046875,42191.16015625,42194.8203125,1395003,0.0,0.0
2024-09-30 12:45:00-04:00,42194.8984375,42209.66015625,42185.9296875,42189.96875,1319295,0.0,0.0
2024-09-30 12:50:00-04:00,42189.7890625,42199.6015625,42184.3515625,42197.87109375,1268312,0.0,0.0
2024-09-30 12:55:00-04:00,42197.640625,42206.390625,42195.671875,42204.1015625,1287327,0.0,0.0
2024-09-30 13:00:00-04:00,42204.3203125,42205.26171875,42183.671875,42184.58984375,1380855,0.0,0.0
2024-09-30 13:05:00-04:00,42184.390625,42205.5703125,42184.390625,42201.30859375,1253127,0.0,0.0
2024-09-30 13:10:00-04:00,42201.37109375,42212.171875,42180.62890625,42183.890625,1859074,0.0,0.0
2024-09-30 13:15:00-04:00,42184.69140625,42205.23828125,42180.62109375,42200.7109375,1401919,0.0,0.0
2024-09-30 13:20:00-04:00,42200.75,42207.9609375,42194.01171875,42196.53125,1321034,0.0,0.0
2024-09-30 13:25:00-04:00,42196.51953125,42197.359375,42169.75,42170.3984375,1287014,0.0,0.0
2024-09-30 13:30:00-04:00,42170.91015625,42186.23046875,42163.46875,42180.3515625,1468303,0.0,0.0
2024-09-30 13:35:00-04:00,42179.83984375,42197.16015625,42176.671875,42191.140625,1474136,0.0,0.0
2024-09-30 13:40:00-04:00,42191.8984375,42205.53125,42191.8984375,42198.96875,1295524,0.0,0.0
2024-09-30 13:45:00-04:00,42198.9296875,42198.9296875,42183.66015625,42189.96875,1307754,0.0,0.0
2024-09-30 13:50:00-04:00,42189.73046875,42190.140625,42175.94921875,42176.421875,1512824,0.0,0.0
2024-09-30 13:55:00-04:00,42175.23828125,42192.421875,42153.03125,42189.37890625,2372957,0.0,0.0
2024-09-30 14:00:00-04:00,42187.94921875,42189.44140625,42169.1484375,42176.62109375,1346079,0.0,0.0
2024-09-30 14:05:00-04:00,42176.328125,42179.87109375,42147.87109375,42163.94140625,1673060,0.0,0.0
2024-09-30 14:10:00-04:00,42164.01171875,42164.01171875,42103.6796875,42107.51953125,2310756,0.0,0.0
2024-09-30 14:15:00-04:00,42107.7890625,42107.7890625,42043.62109375,42043.62109375,2592860,0.0,0.0
2024-09-30 14:20:00-04:00,42042.9609375,42042.9609375,41929.0703125,41954.578125,4521373,0.0,0.0
2024-09-30 14:25:00-04:00,41955.71875,42025.94921875,41941.890625,42025.6796875,2776232,0.0,0.0
2024-09-30 14:30:00-04:00,42029.6796875,42066.98046875,41991.8984375,42057.30078125,3215786,0.0,0.0
2024-09-30 14:35:00-04:00,42057.12109375,42114.73828125,42054.03125,42098.48046875,2616479,0.0,0.0
2024-09-30 14:40:00-04:00,42098.828125,42133.44921875,42096.44921875,42133.44921875,2319402,0.0,0.0
2024-09-30 14:45:00-04:00,42134.7109375,42161.5703125,42132.05859375,42134.78125,2120776,0.0,0.0
2024-09-30 14:50:00-04:00,42135.359375,42158.8515625,42118.05078125,42157.69921875,2143647,0.0,0.0
2024-09-30 14:55:00-04:00,42156.91015625,42156.91015625,42113.4296875,42113.75,1688973,0.0,0.0
2024-09-30 15:00:00-04:00,42113.41015625,42113.41015625,42073.48828125,42106.55078125,2264442,0.0,0.0
2024-09-30 15:05:00-04:00,42108.19140625,42130.109375,42106.76171875,42112.0,2016045,0.0,0.0
2024-09-30 15:10:00-04:00,42114.109375,42129.8203125,42099.0,42120.9296875,2895547,0.0,0.0
2024-09-30 15:15:00-04:00,42120.66015625,42160.26171875,42116.05859375,42155.859375,2785676,0.0,0.0
2024-09-30 15:20:00-04:00,42155.55859375,42165.26171875,42143.1796875,42150.58984375,2440715,0.0,0.0
2024-09-30 15:25:00-04:00,42150.8203125,42163.19921875,42142.23046875,42158.671875,2670551,0.0,0.0
2024-09-30 15:30:00-04:00,42158.359375,42192.12890625,42154.078125,42163.73828125,3116387,0.0,0.0
2024-09-30 15:35:00-04:00,42164.26171875,42219.33984375,42163.05078125,42215.578125,3602125,0.0,0.0
2024-09-30 15:40:00-04:00,42216.0390625,42251.5703125,42203.6484375,42246.44921875,4016924,0.0,0.0
2024-09-30 15:45:00-04:00,42247.5390625,42292.91015625,42242.390625,42275.53125,5901080,0.0,0.0
2024-09-30 15:50:00-04:00,42275.4609375,42337.1484375,42262.890625,42309.66015625,12191352,0.0,0.0
2024-09-30 15:55:00-04:00,42308.58984375,42347.66015625,42302.94921875,42319.2109375,27195392,0.0,0.0
2024-10-01 09:30:00-04:00,42262.96875,42268.0,42076.23828125,42076.23828125,0,0.0,0.0
2024-10-01 09:35:00-04:00,42079.171875,42098.30078125,42016.1484375,42095.44140625,7608974,0.0,0.0
2024-10-01 09:40:00-04:00,42096.73046875,42137.73046875,42054.25,42085.76171875,6306290,0.0,0.0
2024-10-01 09:45:00-04:00,42084.7890625,42084.7890625,42010.2890625,42043.5390625,5850185,0.0,0.0
2024-10-01 09:50:00-04:00,42043.5703125,42099.69921875,42031.359375,42083.73046875,5139925,0.0,0.0
2024-10-01 09:55:00-04:00,42083.30078125,42111.80859375,42049.921875,42106.578125,5857115,0.0,0.0
2024-10-01 10:00:00-04:00,42116.3984375,42141.859375,42052.19140625,42123.44921875,5799121,0.0,0.0
2024-10-01 10:05:00-04:00,42123.87109375,42123.87109375,42005.109375,42005.109375,5617023,0.0,0.0
