Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-26 18:00:00-05:00,936.5,938.7000122070312,934.4000244140625,935.4000244140625,346,0.0,0.0
2023-11-26 19:00:00-05:00,935.2000122070312,937.9000244140625,935.0999755859375,935.7999877929688,196,0.0,0.0
2023-11-26 20:00:00-05:00,935.7999877929688,942.2000122070312,935.7999877929688,938.2000122070312,467,0.0,0.0
2023-11-26 21:00:00-05:00,938.7999877929688,938.9000244140625,935.9000244140625,938.7999877929688,225,0.0,0.0
2023-11-26 22:00:00-05:00,938.7999877929688,939.0,936.0,937.4000244140625,132,0.0,0.0
2023-11-26 23:00:00-05:00,937.0,938.0,934.5999755859375,937.4000244140625,201,0.0,0.0
2023-11-27 00:00:00-05:00,937.7000122070312,940.5,937.4000244140625,939.5999755859375,167,0.0,0.0
2023-11-27 01:00:00-05:00,939.7999877929688,941.5,938.9000244140625,940.2000122070312,215,0.0,0.0
2023-11-27 02:00:00-05:00,940.4000244140625,944.2000122070312,940.4000244140625,941.4000244140625,436,0.0,0.0
2023-11-27 03:00:00-05:00,941.5,945.0999755859375,940.7999877929688,943.9000244140625,1073,0.0,0.0
2023-11-27 04:00:00-05:00,944.0,946.7000122070312,941.0,941.0999755859375,1026,0.0,0.0
2023-11-27 05:00:00-05:00,941.4000244140625,945.2999877929688,938.7999877929688,944.2999877929688,653,0.0,0.0
2023-11-27 06:00:00-05:00,944.4000244140625,945.4000244140625,939.5999755859375,941.2999877929688,736,0.0,0.0
2023-11-27 07:00:00-05:00,941.5,942.7999877929688,938.0,938.0999755859375,540,0.0,0.0
2023-11-27 08:00:00-05:00,938.2000122070312,938.2000122070312,928.0,929.0,3187,0.0,0.0
2023-11-27 09:00:00-05:00,929.2000122070312,931.0999755859375,924.2999877929688,925.9000244140625,2418,0.0,0.0
2023-11-27 10:00:00-05:00,926.2999877929688,928.5999755859375,921.5,922.2999877929688,2436,0.0,0.0
2023-11-27 11:00:00-05:00,922.2000122070312,924.0,918.2000122070312,923.5999755859375,2420,0.0,0.0
2023-11-27 12:00:00-05:00,923.5,923.7999877929688,920.0999755859375,923.0,1422,0.0,0.0
2023-11-27 13:00:00-05:00,923.0999755859375,923.7000122070312,921.4000244140625,923.0999755859375,1377,0.0,0.0
2023-11-27 14:00:00-05:00,923.0999755859375,926.2999877929688,923.0,925.7999877929688,583,0.0,0.0
2023-11-27 15:00:00-05:00,925.5999755859375,926.2999877929688,924.7999877929688,924.9000244140625,294,0.0,0.0
2023-11-27 16:00:00-05:00,924.7999877929688,925.7999877929688,924.7999877929688,924.9000244140625,153,0.0,0.0
2023-11-27 18:00:00-05:00,926.0,928.9000244140625,924.9000244140625,928.4000244140625,0,0.0,0.0
2023-11-27 19:00:00-05:00,928.4000244140625,929.4000244140625,927.9000244140625,928.7999877929688,245,0.0,0.0
2023-11-27 20:00:00-05:00,928.7000122070312,930.0,927.0999755859375,928.2999877929688,382,0.0,0.0
2023-11-27 21:00:00-05:00,928.2999877929688,929.5999755859375,925.9000244140625,926.2999877929688,326,0.0,0.0
2023-11-27 22:00:00-05:00,926.2999877929688,926.2999877929688,922.2999877929688,922.2999877929688,355,0.0,0.0
2023-11-27 23:00:00-05:00,922.2999877929688,924.2999877929688,921.0999755859375,924.0999755859375,270,0.0,0.0
2023-11-28 00:00:00-05:00,924.2999877929688,924.2999877929688,922.2999877929688,922.7000122070312,200,0.0,0.0
2023-11-28 01:00:00-05:00,922.7999877929688,930.5999755859375,921.9000244140625,929.7000122070312,653,0.0,0.0
2023-11-28 02:00:00-05:00,930.0,933.7000122070312,927.0,931.2000122070312,978,0.0,0.0
2023-11-28 03:00:00-05:00,931.0,931.2999877929688,925.5,929.5,835,0.0,0.0
2023-11-28 04:00:00-05:00,929.2999877929688,930.0999755859375,927.2000122070312,930.0,389,0.0,0.0
2023-11-28 05:00:00-05:00,929.9000244140625,934.0999755859375,929.7000122070312,932.7000122070312,799,0.0,0.0
2023-11-28 06:00:00-05:00,932.5,936.5,932.2999877929688,935.0,901,0.0,0.0
2023-11-28 07:00:00-05:00,934.7999877929688,937.0,932.7999877929688,933.7999877929688,608,0.0,0.0
2023-11-28 08:00:00-05:00,933.5999755859375,936.5999755859375,928.2999877929688,934.2999877929688,2813,0.0,0.0
2023-11-28 09:00:00-05:00,934.0,938.7000122070312,931.5,936.9000244140625,3138,0.0,0.0
2023-11-28 10:00:00-05:00,936.5999755859375,944.5,935.2999877929688,944.2000122070312,3479,0.0,0.0
2023-11-28 11:00:00-05:00,944.2999877929688,946.5999755859375,942.0999755859375,946.0999755859375,2646,0.0,0.0
2023-11-28 12:00:00-05:00,946.2000122070312,955.5,946.0,949.9000244140625,6346,0.0,0.0
2023-11-28 13:00:00-05:00,950.0,951.2000122070312,947.0,948.7000122070312,1840,0.0,0.0
2023-11-28 14:00:00-05:00,948.9000244140625,950.0999755859375,948.2000122070312,948.9000244140625,517,0.0,0.0
2023-11-28 15:00:00-05:00,949.0999755859375,949.2000122070312,947.2999877929688,949.0,284,0.0,0.0
2023-11-28 16:00:00-05:00,949.2000122070312,949.2000122070312,947.9000244140625,949.0,153,0.0,0.0
2023-11-28 18:00:00-05:00,949.2999877929688,950.5999755859375,948.9000244140625,949.5999755859375,0,0.0,0.0
2023-11-28 19:00:00-05:00,949.9000244140625,953.7000122070312,949.5999755859375,953.7000122070312,434,0.0,0.0
2023-11-28 20:00:00-05:00,953.7000122070312,954.7000122070312,949.2999877929688,949.4000244140625,668,0.0,0.0
2023-11-28 21:00:00-05:00,949.4000244140625,949.7999877929688,948.5,948.9000244140625,209,0.0,0.0
2023-11-28 22:00:00-05:00,949.0,949.2000122070312,946.0,946.4000244140625,378,0.0,0.0
2023-11-28 23:00:00-05:00,946.2000122070312,947.4000244140625,945.5999755859375,947.4000244140625,150,0.0,0.0
2023-11-29 00:00:00-05:00,947.7999877929688,948.5999755859375,943.5,945.2999877929688,427,0.0,0.0
2023-11-29 01:00:00-05:00,945.5,947.0,944.0,945.0999755859375,296,0.0,0.0
2023-11-29 02:00:00-05:00,945.4000244140625,945.4000244140625,942.2999877929688,942.7999877929688,563,0.0,0.0
2023-11-29 03:00:00-05:00,942.7999877929688,944.9000244140625,942.2999877929688,943.2000122070312,681,0.0,0.0
2023-11-29 04:00:00-05:00,943.5,944.7000122070312,941.7000122070312,943.2999877929688,844,0.0,0.0
2023-11-29 05:00:00-05:00,943.4000244140625,943.7000122070312,935.7999877929688,937.4000244140625,1134,0.0,0.0
2023-11-29 06:00:00-05:00,937.5,939.0999755859375,935.7999877929688,937.0999755859375,985,0.0,0.0
2023-11-29 07:00:00-05:00,937.0,941.2000122070312,935.7999877929688,939.2000122070312,951,0.0,0.0
2023-11-29 08:00:00-05:00,939.0999755859375,939.0999755859375,929.5999755859375,935.5999755859375,3553,0.0,0.0
2023-11-29 09:00:00-05:00,935.5999755859375,941.9000244140625,932.9000244140625,941.7000122070312,2243,0.0,0.0
2023-11-29 10:00:00-05:00,941.9000244140625,944.0999755859375,937.5999755859375,943.2000122070312,2772,0.0,0.0
2023-11-29 11:00:00-05:00,943.4000244140625,943.7999877929688,938.0999755859375,940.2999877929688,1776,0.0,0.0
2023-11-29 12:00:00-05:00,940.4000244140625,941.7999877929688,938.5999755859375,940.2999877929688,1534,0.0,0.0
2023-11-29 13:00:00-05:00,940.4000244140625,944.0,939.5999755859375,944.0,1517,0.0,0.0
2023-11-29 14:00:00-05:00,944.0,946.0,940.0999755859375,941.5,710,0.0,0.0
2023-11-29 15:00:00-05:00,941.5,941.7000122070312,938.0999755859375,938.0999755859375,412,0.0,0.0
2023-11-29 16:00:00-05:00,938.2999877929688,939.9000244140625,938.2000122070312,939.5,180,0.0,0.0
2023-11-29 18:00:00-05:00,939.5999755859375,939.5999755859375,936.9000244140625,938.0,0,0.0,0.0
2023-11-29 19:00:00-05:00,938.0999755859375,940.2000122070312,937.5999755859375,940.0999755859375,546,0.0,0.0
2023-11-29 20:00:00-05:00,940.0999755859375,940.0999755859375,937.2000122070312,938.0999755859375,207,0.0,0.0
2023-11-29 21:00:00-05:00,937.9000244140625,943.5,937.7999877929688,943.0,345,0.0,0.0
2023-11-29 22:00:00-05:00,942.9000244140625,943.2999877929688,940.4000244140625,941.9000244140625,176,0.0,0.0
2023-11-29 23:00:00-05:00,941.7999877929688,942.2000122070312,939.5999755859375,939.5999755859375,137,0.0,0.0
2023-11-30 00:00:00-05:00,939.2000122070312,939.5,937.4000244140625,938.0,188,0.0,0.0
2023-11-30 01:00:00-05:00,938.2000122070312,942.0,937.7000122070312,941.4000244140625,132,0.0,0.0
2023-11-30 02:00:00-05:00,941.5,942.4000244140625,937.2000122070312,939.2000122070312,321,0.0,0.0
2023-11-30 03:00:00-05:00,939.2000122070312,939.2000122070312,932.2000122070312,933.0999755859375,1344,0.0,0.0
2023-11-30 04:00:00-05:00,933.0999755859375,935.7000122070312,931.9000244140625,935.5999755859375,640,0.0,0.0
