Date,Open,High,Low,Close,Tickvol,Volume,Spread
2011-01-03 00:00:00,1.55431,1.55744,1.55319,1.55368,9729,0,18
2011-01-03 04:00:00,1.55367,1.5557,1.5531,1.5556,6996,0,15
2011-01-03 08:00:00,1.55559,1.55614,1.5447,1.54645,16157,0,15
2011-01-03 12:00:00,1.54646,1.55164,1.54533,1.54715,17283,0,15
2011-01-03 16:00:00,1.54716,1.55044,1.54329,1.54904,15103,0,18
2011-01-03 20:00:00,1.54905,1.54926,1.54715,1.54794,7734,0,17
2011-01-04 00:00:00,1.54793,1.55035,1.54728,1.54923,9804,0,21
2011-01-04 04:00:00,1.54927,1.55068,1.54535,1.54785,11644,0,19
2011-01-04 08:00:00,1.54782,1.56448,1.54583,1.56288,19747,0,17
2011-01-04 12:00:00,1.56287,1.56381,1.55903,1.55925,19107,0,17
2011-01-04 16:00:00,1.55925,1.56018,1.55718,1.55836,18658,0,15
2011-01-04 20:00:00,1.55837,1.55977,1.55751,1.5596,9499,0,19
2011-01-05 00:00:00,1.55958,1.56012,1.55521,1.5556,10342,0,19
2011-01-05 04:00:00,1.55559,1.55755,1.55449,1.55495,10953,0,15
2011-01-05 08:00:00,1.55494,1.56266,1.55361,1.55782,20089,0,17
2011-01-05 12:00:00,1.55783,1.55962,1.54768,1.54901,21271,0,17
2011-01-05 16:00:00,1.54897,1.55107,1.54502,1.54926,19363,0,16
2011-01-05 20:00:00,1.54926,1.55181,1.54732,1.5503,8826,0,20
2011-01-06 00:00:00,1.55035,1.55276,1.54893,1.54956,9209,0,18
2011-01-06 04:00:00,1.54952,1.5525,1.54932,1.55112,10652,0,15
2011-01-06 08:00:00,1.55111,1.55609,1.54655,1.54743,18763,0,17
2011-01-06 12:00:00,1.54745,1.55521,1.54675,1.55242,18120,0,17
2011-01-06 16:00:00,1.5524,1.55256,1.5448,1.54827,18092,0,17
2011-01-06 20:00:00,1.54826,1.54836,1.54454,1.54568,9707,0,19
2011-01-07 00:00:00,1.5458,1.54736,1.54348,1.54569,11508,0,19
2011-01-07 04:00:00,1.5455,1.54594,1.54293,1.54397,11429,0,15
2011-01-07 08:00:00,1.54398,1.5463,1.54057,1.54426,18383,0,17
2011-01-07 12:00:00,1.54426,1.55348,1.54246,1.55072,21592,0,15
2011-01-07 16:00:00,1.55071,1.55781,1.55057,1.55429,20734,0,18
2011-01-07 20:00:00,1.55431,1.55656,1.55418,1.55457,8337,0,19
2011-01-10 00:00:00,1.55354,1.5568,1.55312,1.55523,9820,0,19
2011-01-10 04:00:00,1.55526,1.5553,1.55344,1.55361,9168,0,15
2011-01-10 08:00:00,1.55363,1.55563,1.54746,1.55075,19860,0,15
2011-01-10 12:00:00,1.55072,1.55647,1.54947,1.55275,20387,0,16
2011-01-10 16:00:00,1.55272,1.56017,1.54994,1.55809,18657,0,18
2011-01-10 20:00:00,1.5581,1.55968,1.55662,1.55707,8969,0,20
2011-01-11 00:00:00,1.557,1.55877,1.55456,1.55557,10387,0,20
2011-01-11 04:00:00,1.55556,1.55757,1.55453,1.55694,8814,0,15
2011-01-11 08:00:00,1.55694,1.55782,1.55122,1.55377,18371,0,17
2011-01-11 12:00:00,1.55378,1.56025,1.55375,1.55526,19849,0,17
2011-01-11 16:00:00,1.55526,1.56384,1.55457,1.55991,19095,0,15
2011-01-11 20:00:00,1.55987,1.56232,1.55899,1.56016,10105,0,19
2011-01-12 00:00:00,1.56022,1.5658,1.55997,1.56376,10704,0,18
2011-01-12 04:00:00,1.56377,1.56495,1.56235,1.56406,9772,0,15
2011-01-12 08:00:00,1.56403,1.56793,1.5601,1.56057,19950,0,16
2011-01-12 12:00:00,1.56059,1.56779,1.55824,1.56701,20833,0,17
2011-01-12 16:00:00,1.56696,1.57761,1.56454,1.57708,20655,0,15
2011-01-12 20:00:00,1.57707,1.57795,1.57445,1.57449,10938,0,21
2011-01-13 00:00:00,1.57484,1.57586,1.57426,1.57456,10940,0,20
2011-01-13 04:00:00,1.57457,1.57529,1.57403,1.57418,10025,0,15
2011-01-13 08:00:00,1.57419,1.57824,1.57175,1.57507,20105,0,17
2011-01-13 12:00:00,1.57508,1.58579,1.57418,1.58438,22031,0,15
2011-01-13 16:00:00,1.58434,1.58827,1.58282,1.5853,19477,0,17
2011-01-13 20:00:00,1.58531,1.58578,1.58197,1.58291,11220,0,20
2011-01-14 00:00:00,1.58291,1.58492,1.5821,1.58312,10372,0,20
2011-01-14 04:00:00,1.5831,1.58462,1.58208,1.58421,10136,0,15
2011-01-14 08:00:00,1.58422,1.58656,1.58114,1.58558,22043,0,17
2011-01-14 12:00:00,1.5856,1.58781,1.58239,1.58731,21072,0,17
2011-01-14 16:00:00,1.58736,1.58868,1.58594,1.58763,17883,0,15
2011-01-14 20:00:00,1.58755,1.58876,1.58581,1.58667,8073,0,21
2011-01-17 00:00:00,1.58734,1.58816,1.58402,1.58484,8361,0,19
2011-01-17 04:00:00,1.58487,1.58654,1.58442,1.58465,8814,0,15
2011-01-17 08:00:00,1.58467,1.59022,1.58347,1.58936,19306,0,16
2011-01-17 12:00:00,1.58937,1.59531,1.58875,1.59105,19738,0,19
2011-01-17 16:00:00,1.59105,1.5922,1.58699,1.58798,15214,0,17
2011-01-17 20:00:00,1.58797,1.58914,1.5872,1.5884,7566,0,22
2011-01-18 00:00:00,1.5884,1.5923,1.58824,1.5911,10098,0,22
2011-01-18 04:00:00,1.59111,1.59546,1.59104,1.59546,12499,0,21
2011-01-18 08:00:00,1.59544,1.60577,1.59351,1.60013,23020,0,19
2011-01-18 12:00:00,1.60012,1.60351,1.59726,1.60045,21491,0,18
2011-01-18 16:00:00,1.60053,1.60156,1.59589,1.59644,18729,0,20
2011-01-18 20:00:00,1.59644,1.59762,1.59324,1.59603,10446,0,22
2011-01-19 00:00:00,1.59604,1.60169,1.59498,1.60028,11688,0,22
2011-01-19 04:00:00,1.60027,1.60363,1.60017,1.60272,12954,0,18
