Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-30 00:00:00+01:00,142.6699981689453,142.68299865722656,142.5780029296875,142.61599731445312,0,0.0,0.0
2024-09-30 00:05:00+01:00,142.61399841308594,142.74200439453125,142.61000061035156,142.73699951171875,0,0.0,0.0
2024-09-30 00:10:00+01:00,142.73399353027344,142.76400756835938,142.718994140625,142.7550048828125,0,0.0,0.0
2024-09-30 00:15:00+01:00,142.7550048828125,142.79299926757812,142.75,142.75999450683594,0,0.0,0.0
2024-09-30 00:20:00+01:00,142.75399780273438,142.83799743652344,142.75100708007812,142.82699584960938,0,0.0,0.0
2024-09-30 00:25:00+01:00,142.82200622558594,142.8300018310547,142.78799438476562,142.81100463867188,0,0.0,0.0
2024-09-30 00:30:00+01:00,142.80499267578125,142.91900634765625,142.79400634765625,142.8560028076172,0,0.0,0.0
2024-09-30 00:35:00+01:00,142.85699462890625,142.87600708007812,142.75799560546875,142.77000427246094,0,0.0,0.0
2024-09-30 00:40:00+01:00,142.7729949951172,142.8300018310547,142.73699951171875,142.7429962158203,0,0.0,0.0
2024-09-30 00:45:00+01:00,142.74000549316406,142.947998046875,142.73599243164062,142.9219970703125,0,0.0,0.0
2024-09-30 00:50:00+01:00,142.92300415039062,142.95199584960938,142.84800720214844,142.86900329589844,0,0.0,0.0
2024-09-30 00:55:00+01:00,142.87399291992188,142.8769989013672,142.76100158691406,142.7899932861328,0,0.0,0.0
2024-09-30 01:00:00+01:00,142.7899932861328,142.84100341796875,142.63800048828125,142.64500427246094,0,0.0,0.0
2024-09-30 01:05:00+01:00,142.64100646972656,142.79200744628906,142.61599731445312,142.76699829101562,0,0.0,0.0
2024-09-30 01:10:00+01:00,142.76300048828125,142.83299255371094,142.75399780273438,142.79800415039062,0,0.0,0.0
2024-09-30 01:15:00+01:00,142.79400634765625,142.80299377441406,142.58399963378906,142.62899780273438,0,0.0,0.0
2024-09-30 01:20:00+01:00,142.63099670410156,142.74099731445312,142.57000732421875,142.68899536132812,0,0.0,0.0
2024-09-30 01:25:00+01:00,142.69000244140625,142.76699829101562,142.63900756835938,142.64599609375,0,0.0,0.0
2024-09-30 01:30:00+01:00,142.64700317382812,142.7270050048828,142.60000610351562,142.60499572753906,0,0.0,0.0
2024-09-30 01:35:00+01:00,142.60699462890625,142.6929931640625,142.50399780273438,142.65899658203125,0,0.0,0.0
2024-09-30 01:40:00+01:00,142.66200256347656,142.67599487304688,142.58599853515625,142.5970001220703,0,0.0,0.0
2024-09-30 01:45:00+01:00,142.59300231933594,142.63800048828125,142.47000122070312,142.53500366210938,0,0.0,0.0
2024-09-30 01:50:00+01:00,142.53399658203125,142.62100219726562,142.45199584960938,142.61399841308594,0,0.0,0.0
2024-09-30 01:55:00+01:00,142.6179962158203,142.7550048828125,142.60699462890625,142.68499755859375,0,0.0,0.0
2024-09-30 02:00:00+01:00,142.68099975585938,142.718994140625,142.61900329589844,142.62600708007812,0,0.0,0.0
2024-09-30 02:05:00+01:00,142.6280059814453,142.84300231933594,142.6269989013672,142.802001953125,0,0.0,0.0
2024-09-30 02:10:00+01:00,142.802001953125,142.81300354003906,142.64999389648438,142.67799377441406,0,0.0,0.0
2024-09-30 02:15:00+01:00,142.6750030517578,142.67799377441406,142.59300231933594,142.63600158691406,0,0.0,0.0
2024-09-30 02:20:00+01:00,142.63600158691406,142.65199279785156,142.54800415039062,142.5709991455078,0,0.0,0.0
2024-09-30 02:25:00+01:00,142.5749969482422,142.61500549316406,142.5659942626953,142.57400512695312,0,0.0,0.0
2024-09-30 02:30:00+01:00,142.57400512695312,142.6490020751953,142.4980010986328,142.51100158691406,0,0.0,0.0
2024-09-30 02:35:00+01:00,142.51100158691406,142.5469970703125,142.43800354003906,142.5030059814453,0,0.0,0.0
2024-09-30 02:40:00+01:00,142.5030059814453,142.625,142.48800659179688,142.61099243164062,0,0.0,0.0
2024-09-30 02:45:00+01:00,142.61000061035156,142.6300048828125,142.5050048828125,142.55599975585938,0,0.0,0.0
2024-09-30 02:50:00+01:00,142.56199645996094,142.56900024414062,142.43499755859375,142.48599243164062,0,0.0,0.0
2024-09-30 02:55:00+01:00,142.48599243164062,142.4969940185547,142.4080047607422,142.46600341796875,0,0.0,0.0
2024-09-30 03:00:00+01:00,142.46499633789062,142.47300720214844,142.33799743652344,142.41299438476562,0,0.0,0.0
2024-09-30 03:05:00+01:00,142.41000366210938,142.43699645996094,142.36199951171875,142.37600708007812,0,0.0,0.0
2024-09-30 03:10:00+01:00,142.37100219726562,142.4149932861328,142.3000030517578,142.38299560546875,0,0.0,0.0
2024-09-30 03:15:00+01:00,142.3820037841797,142.406005859375,142.31700134277344,142.33700561523438,0,0.0,0.0
2024-09-30 03:20:00+01:00,142.33399963378906,142.40699768066406,142.2969970703125,142.40199279785156,0,0.0,0.0
2024-09-30 03:25:00+01:00,142.4029998779297,142.4340057373047,142.36000061035156,142.40199279785156,0,0.0,0.0
2024-09-30 03:30:00+01:00,142.39999389648438,142.40699768066406,142.2830047607422,142.2949981689453,0,0.0,0.0
2024-09-30 03:35:00+01:00,142.29299926757812,142.38400268554688,142.26400756835938,142.37100219726562,0,0.0,0.0
2024-09-30 03:40:00+01:00,142.36599731445312,142.4429931640625,142.35699462890625,142.41000366210938,0,0.0,0.0
2024-09-30 03:45:00+01:00,142.40899658203125,142.4320068359375,142.38800048828125,142.4219970703125,0,0.0,0.0
2024-09-30 03:50:00+01:00,142.42100524902344,142.4739990234375,142.40899658203125,142.4199981689453,0,0.0,0.0
2024-09-30 03:55:00+01:00,142.4250030517578,142.55299377441406,142.42300415039062,142.5260009765625,0,0.0,0.0
2024-09-30 04:00:00+01:00,142.52200317382812,142.5260009765625,142.46600341796875,142.49899291992188,0,0.0,0.0
2024-09-30 04:05:00+01:00,142.49600219726562,142.5050048828125,142.45199584960938,142.4759979248047,0,0.0,0.0
2024-09-30 04:10:00+01:00,142.47799682617188,142.49600219726562,142.41400146484375,142.4290008544922,0,0.0,0.0
2024-09-30 04:15:00+01:00,142.4290008544922,142.42999267578125,142.35499572753906,142.41799926757812,0,0.0,0.0
2024-09-30 04:20:00+01:00,142.41900634765625,142.41900634765625,142.32899475097656,142.34800720214844,0,0.0,0.0
2024-09-30 04:25:00+01:00,142.3509979248047,142.4010009765625,142.33999633789062,142.37100219726562,0,0.0,0.0
2024-09-30 04:30:00+01:00,142.36900329589844,142.42799377441406,142.343994140625,142.4199981689453,0,0.0,0.0
2024-09-30 04:35:00+01:00,142.4199981689453,142.43099975585938,142.3719940185547,142.39300537109375,0,0.0,0.0
2024-09-30 04:40:00+01:00,142.39500427246094,142.43600463867188,142.3800048828125,142.40699768066406,0,0.0,0.0
2024-09-30 04:45:00+01:00,142.406005859375,142.46200561523438,142.36199951171875,142.44000244140625,0,0.0,0.0
2024-09-30 04:50:00+01:00,142.43600463867188,142.49600219726562,142.41600036621094,142.44000244140625,0,0.0,0.0
2024-09-30 04:55:00+01:00,142.43499755859375,142.47799682617188,142.41900634765625,142.447998046875,0,0.0,0.0
2024-09-30 05:00:00+01:00,142.44700622558594,142.50100708007812,142.4239959716797,142.45399475097656,0,0.0,0.0
2024-09-30 05:05:00+01:00,142.4530029296875,142.4929962158203,142.33399963378906,142.34300231933594,0,0.0,0.0
2024-09-30 05:10:00+01:00,142.3459930419922,142.35000610351562,142.25799560546875,142.26499938964844,0,0.0,0.0
2024-09-30 05:15:00+01:00,142.26699829101562,142.31900024414062,142.24099731445312,142.25,0,0.0,0.0
2024-09-30 05:20:00+01:00,142.25,142.2760009765625,142.17599487304688,142.24099731445312,0,0.0,0.0
2024-09-30 05:25:00+01:00,142.2519989013672,142.2570037841797,142.18800354003906,142.21800231933594,0,0.0,0.0
2024-09-30 05:30:00+01:00,142.21800231933594,142.2550048828125,142.16099548339844,142.2030029296875,0,0.0,0.0
2024-09-30 05:35:00+01:00,142.2030029296875,142.20899963378906,142.1719970703125,142.20199584960938,0,0.0,0.0
2024-09-30 05:40:00+01:00,142.197998046875,142.24600219726562,142.1739959716797,142.22799682617188,0,0.0,0.0
2024-09-30 05:45:00+01:00,142.22999572753906,142.2550048828125,142.13299560546875,142.1479949951172,0,0.0,0.0
2024-09-30 05:50:00+01:00,142.1479949951172,142.26400756835938,142.13400268554688,142.2480010986328,0,0.0,0.0
2024-09-30 05:55:00+01:00,142.2469940185547,142.25,142.07699584960938,142.12600708007812,0,0.0,0.0
2024-09-30 06:00:00+01:00,142.125,142.125,142.0570068359375,142.06399536132812,0,0.0,0.0
2024-09-30 06:05:00+01:00,142.06399536132812,142.1580047607422,142.05999755859375,142.1320037841797,0,0.0,0.0
2024-09-30 06:10:00+01:00,142.13299560546875,142.1439971923828,141.968994140625,141.99200439453125,0,0.0,0.0
2024-09-30 06:15:00+01:00,141.99099731445312,142.06300354003906,141.90899658203125,141.91600036621094,0,0.0,0.0
2024-09-30 06:20:00+01:00,141.91600036621094,141.98899841308594,141.89100646972656,141.97999572753906,0,0.0,0.0
2024-09-30 06:25:00+01:00,141.97999572753906,142.02699279785156,141.95799255371094,142.02499389648438,0,0.0,0.0
2024-09-30 06:30:00+01:00,142.01800537109375,142.1060028076172,142.01800537109375,142.02499389648438,0,0.0,0.0
2024-09-30 06:35:00+01:00,142.02200317382812,142.052001953125,141.81199645996094,141.8159942626953,0,0.0,0.0
2024-09-30 06:40:00+01:00,141.81700134277344,141.86500549316406,141.74000549316406,141.7570037841797,0,0.0,0.0
2024-09-30 06:45:00+01:00,141.75399780273438,141.8159942626953,141.66799926757812,141.7259979248047,0,0.0,0.0
2024-09-30 06:50:00+01:00,141.72999572753906,141.8159942626953,141.6909942626953,141.76499938964844,0,0.0,0.0
2024-09-30 06:55:00+01:00,141.7689971923828,141.77499389648438,141.65199279785156,141.7030029296875,0,0.0,0.0
2024-09-30 07:00:00+01:00,141.70399475097656,141.81399536132812,141.64599609375,141.79299926757812,0,0.0,0.0
2024-09-30 07:05:00+01:00,141.7969970703125,141.8730010986328,141.75999450683594,141.86599731445312,0,0.0,0.0
2024-09-30 07:10:00+01:00,141.86900329589844,141.89999389648438,141.75999450683594,141.87899780273438,0,0.0,0.0
2024-09-30 07:15:00+01:00,141.8800048828125,141.91600036621094,141.78399658203125,141.8560028076172,0,0.0,0.0
2024-09-30 07:20:00+01:00,141.85400390625,141.85899353027344,141.68299865722656,141.74400329589844,0,0.0,0.0
2024-09-30 07:25:00+01:00,141.74099731445312,141.79800415039062,141.63800048828125,141.79400634765625,0,0.0,0.0
2024-09-30 07:30:00+01:00,141.7949981689453,141.81300354003906,141.7259979248047,141.7429962158203,0,0.0,0.0
2024-09-30 07:35:00+01:00,141.7480010986328,141.9980010986328,141.73399353027344,141.96299743652344,0,0.0,0.0
2024-09-30 07:40:00+01:00,141.96099853515625,142.03799438476562,141.9600067138672,142.00100708007812,0,0.0,0.0
2024-09-30 07:45:00+01:00,142.00100708007812,142.02499389648438,141.9040069580078,141.92599487304688,0,0.0,0.0
2024-09-30 07:50:00+01:00,141.92799377441406,141.96600341796875,141.90199279785156,141.93899536132812,0,0.0,0.0
2024-09-30 07:55:00+01:00,141.93499755859375,142.07899475097656,141.93499755859375,142.04800415039062,0,0.0,0.0
2024-09-30 08:00:00+01:00,142.05299377441406,142.17100524902344,142.01600646972656,142.08099365234375,0,0.0,0.0
2024-09-30 08:05:00+01:00,142.07699584960938,142.08999633789062,142.00399780273438,142.07000732421875,0,0.0,0.0
2024-09-30 08:10:00+01:00,142.06399536132812,142.2030029296875,142.03599548339844,142.0449981689453,0,0.0,0.0
2024-09-30 08:15:00+01:00,142.04400634765625,142.06700134277344,141.97999572753906,141.9980010986328,0,0.0,0.0
2024-09-30 08:20:00+01:00,142.0,142.0070037841797,141.93800354003906,141.96400451660156,0,0.0,0.0
2024-09-30 08:25:00+01:00,141.96200561523438,142.00799560546875,141.91400146484375,141.9770050048828,0,0.0,0.0
2024-09-30 08:30:00+01:00,141.9759979248047,142.1490020751953,141.96200561523438,142.13099670410156,0,0.0,0.0
2024-09-30 08:35:00+01:00,142.1280059814453,142.28399658203125,142.1280059814453,142.27499389648438,0,0.0,0.0
2024-09-30 08:40:00+01:00,142.26100158691406,142.322998046875,142.2270050048828,142.31399536132812,0,0.0,0.0
2024-09-30 08:45:00+01:00,142.31700134277344,142.3459930419922,142.23399353027344,142.26100158691406,0,0.0,0.0
2024-09-30 08:50:00+01:00,142.25999450683594,142.33599853515625,142.24099731445312,142.25900268554688,0,0.0,0.0
2024-09-30 08:55:00+01:00,142.25599670410156,142.42799377441406,142.25599670410156,142.36599731445312,0,0.0,0.0
2024-09-30 09:00:00+01:00,142.36300659179688,142.4429931640625,142.36300659179688,142.406005859375,0,0.0,0.0
2024-09-30 09:05:00+01:00,142.406005859375,142.47500610351562,142.38800048828125,142.4199981689453,0,0.0,0.0
2024-09-30 09:10:00+01:00,142.4199981689453,142.4409942626953,142.3419952392578,142.4040069580078,0,0.0,0.0
2024-09-30 09:15:00+01:00,142.40499877929688,142.45899963378906,142.36000061035156,142.40199279785156,0,0.0,0.0
2024-09-30 09:20:00+01:00,142.41000366210938,142.47999572753906,142.39300537109375,142.47500610351562,0,0.0,0.0
2024-09-30 09:25:00+01:00,142.4770050048828,142.5,142.4080047607422,142.41400146484375,0,0.0,0.0
2024-09-30 09:30:00+01:00,142.4149932861328,142.4290008544922,142.33700561523438,142.427001953125,0,0.0,0.0
2024-09-30 09:35:00+01:00,142.427001953125,142.45399475097656,142.38699340820312,142.406005859375,0,0.0,0.0
2024-09-30 09:40:00+01:00,142.406005859375,142.47500610351562,142.39599609375,142.41099548339844,0,0.0,0.0
2024-09-30 09:45:00+01:00,142.41400146484375,142.46800231933594,142.35899353027344,142.45399475097656,0,0.0,0.0
2024-09-30 09:50:00+01:00,142.45899963378906,142.55799865722656,142.4219970703125,142.54400634765625,0,0.0,0.0
2024-09-30 09:55:00+01:00,142.54299926757812,142.5800018310547,142.47999572753906,142.53500366210938,0,0.0,0.0
2024-09-30 10:00:00+01:00,142.53199768066406,142.57000732421875,142.4969940185547,142.5070037841797,0,0.0,0.0
2024-09-30 10:05:00+01:00,142.5050048828125,142.5189971923828,142.45799255371094,142.49400329589844,0,0.0,0.0
2024-09-30 10:10:00+01:00,142.48800659179688,142.52200317382812,142.46800231933594,142.4709930419922,0,0.0,0.0
2024-09-30 10:15:00+01:00,142.4709930419922,142.5489959716797,142.4459991455078,142.54400634765625,0,0.0,0.0
2024-09-30 10:20:00+01:00,142.5449981689453,142.57000732421875,142.46400451660156,142.49200439453125,0,0.0,0.0
2024-09-30 10:25:00+01:00,142.4949951171875,142.5469970703125,142.48599243164062,142.5279998779297,0,0.0,0.0
2024-09-30 10:30:00+01:00,142.5290069580078,142.5469970703125,142.50399780273438,142.5399932861328,0,0.0,0.0
2024-09-30 10:35:00+01:00,142.54200744628906,142.58299255371094,142.51800537109375,142.57200622558594,0,0.0,0.0
2024-09-30 10:40:00+01:00,142.57699584960938,142.6020050048828,142.50399780273438,142.51100158691406,0,0.0,0.0
2024-09-30 10:45:00+01:00,142.50900268554688,142.5279998779297,142.45399475097656,142.46200561523438,0,0.0,0.0
2024-09-30 10:50:00+01:00,142.4600067138672,142.51300048828125,142.4600067138672,142.4770050048828,0,0.0,0.0
2024-09-30 10:55:00+01:00,142.47900390625,142.57200622558594,142.4499969482422,142.5290069580078,0,0.0,0.0
2024-09-30 11:00:00+01:00,142.5279998779297,142.60499572753906,142.5279998779297,142.5850067138672,0,0.0,0.0
2024-09-30 11:05:00+01:00,142.58900451660156,142.60000610351562,142.55299377441406,142.5679931640625,0,0.0,0.0
2024-09-30 11:10:00+01:00,142.56199645996094,142.64700317382812,142.56199645996094,142.64199829101562,0,0.0,0.0
2024-09-30 11:15:00+01:00,142.63999938964844,142.73500061035156,142.63499450683594,142.70799255371094,0,0.0,0.0
2024-09-30 11:20:00+01:00,142.70700073242188,142.7469940185547,142.69200134277344,142.70899963378906,0,0.0,0.0
2024-09-30 11:25:00+01:00,142.70399475097656,142.74600219726562,142.70399475097656,142.71600341796875,0,0.0,0.0
2024-09-30 11:30:00+01:00,142.718994140625,142.79800415039062,142.70199584960938,142.77000427246094,0,0.0,0.0
2024-09-30 11:35:00+01:00,142.77099609375,142.7729949951172,142.65199279785156,142.67599487304688,0,0.0,0.0
2024-09-30 11:40:00+01:00,142.67300415039062,142.69500732421875,142.6439971923828,142.68699645996094,0,0.0,0.0
2024-09-30 11:45:00+01:00,142.69000244140625,142.69400024414062,142.65199279785156,142.66900634765625,0,0.0,0.0
2024-09-30 11:50:00+01:00,142.66700744628906,142.68099975585938,142.56700134277344,142.5760040283203,0,0.0,0.0
2024-09-30 11:55:00+01:00,142.57699584960938,142.61599731445312,142.57400512695312,142.593994140625,0,0.0,0.0
2024-09-30 12:00:00+01:00,142.6020050048828,142.61099243164062,142.5240020751953,142.5590057373047,0,0.0,0.0
2024-09-30 12:05:00+01:00,142.56300354003906,142.5679931640625,142.5019989013672,142.5500030517578,0,0.0,0.0
2024-09-30 12:10:00+01:00,142.55499267578125,142.56100463867188,142.4459991455078,142.48300170898438,0,0.0,0.0
2024-09-30 12:15:00+01:00,142.48399353027344,142.54600524902344,142.468994140625,142.5330047607422,0,0.0,0.0
2024-09-30 12:20:00+01:00,142.5290069580078,142.5500030517578,142.4600067138672,142.47300720214844,0,0.0,0.0
2024-09-30 12:25:00+01:00,142.47300720214844,142.49200439453125,142.4080047607422,142.43099975585938,0,0.0,0.0
2024-09-30 12:30:00+01:00,142.4320068359375,142.46299743652344,142.4080047607422,142.44400024414062,0,0.0,0.0
2024-09-30 12:35:00+01:00,142.4409942626953,142.4770050048828,142.3979949951172,142.46600341796875,0,0.0,0.0
2024-09-30 12:40:00+01:00,142.45599365234375,142.5449981689453,142.44000244140625,142.53399658203125,0,0.0,0.0
2024-09-30 12:45:00+01:00,142.53399658203125,142.5540008544922,142.4810028076172,142.48699951171875,0,0.0,0.0
2024-09-30 12:50:00+01:00,142.48300170898438,142.55099487304688,142.48300170898438,142.53500366210938,0,0.0,0.0
2024-09-30 12:55:00+01:00,142.53799438476562,142.56399536132812,142.47500610351562,142.56100463867188,0,0.0,0.0
2024-09-30 13:00:00+01:00,142.56100463867188,142.6739959716797,142.53799438476562,142.66299438476562,0,0.0,0.0
2024-09-30 13:05:00+01:00,142.66200256347656,142.75900268554688,142.64199829101562,142.74200439453125,0,0.0,0.0
2024-09-30 13:10:00+01:00,142.74200439453125,142.76699829101562,142.67599487304688,142.71400451660156,0,0.0,0.0
2024-09-30 13:15:00+01:00,142.71200561523438,142.843994140625,142.68099975585938,142.8249969482422,0,0.0,0.0
2024-09-30 13:20:00+01:00,142.82899475097656,142.83299255371094,142.7010040283203,142.70700073242188,0,0.0,0.0
2024-09-30 13:25:00+01:00,142.70599365234375,142.86099243164062,142.69500732421875,142.8090057373047,0,0.0,0.0
2024-09-30 13:30:00+01:00,142.81399536132812,142.88900756835938,142.8000030517578,142.84300231933594,0,0.0,0.0
2024-09-30 13:35:00+01:00,142.8470001220703,142.86900329589844,142.802001953125,142.85299682617188,0,0.0,0.0
2024-09-30 13:40:00+01:00,142.84300231933594,142.86000061035156,142.79100036621094,142.81199645996094,0,0.0,0.0
2024-09-30 13:45:00+01:00,142.8159942626953,142.91200256347656,142.81199645996094,142.89599609375,0,0.0,0.0
2024-09-30 13:50:00+01:00,142.8979949951172,142.99899291992188,142.88099670410156,142.95700073242188,0,0.0,0.0
