Date,Open,High,Low,Close,Tickvol,Volume,Spread
2011-01-04 00:00:00,5951.0,6009.75,5940.0,5982.75,22402,0,0
2011-01-05 00:00:00,5973.0,6010.25,5921.75,6007.25,28052,0,0
2011-01-06 00:00:00,5996.0,6049.25,5953.75,5977.75,35202,0,0
2011-01-07 00:00:00,5943.0,5981.25,5912.0,5946.25,23702,0,0
2011-01-10 00:00:00,5931.0,5944.75,5897.0,5939.75,18202,0,0
2011-01-11 00:00:00,5941.0,5996.25,5937.75,5966.25,18002,0,0
2011-01-12 00:00:00,5988.0,6015.75,5978.75,6008.75,10152,0,0
2011-01-13 00:00:00,6005.0,6015.75,5954.75,5970.75,17152,0,0
2011-01-14 00:00:00,5980.0,5994.0,5905.0,5980.75,33302,0,0
2011-01-17 00:00:00,5975.0,5976.75,5932.75,5943.25,11202,0,0
2011-01-18 00:00:00,5964.0,6032.75,5956.75,6028.25,15652,0,0
2011-01-19 00:00:00,6037.0,6039.75,5918.0,5933.75,27302,0,0
2011-01-20 00:00:00,5926.0,5929.25,5823.0,5848.75,26902,0,0
2011-01-21 00:00:00,5833.0,5902.25,5832.0,5860.25,24152,0,0
2011-01-24 00:00:00,5869.0,5922.25,5847.0,5906.75,20202,0,0
2011-01-25 00:00:00,5923.0,5924.25,5864.0,5897.75,19002,0,0
2011-01-26 00:00:00,5910.0,5967.75,5907.75,5941.25,17652,0,0
2011-01-27 00:00:00,5926.0,5960.75,5909.75,5938.25,18652,0,0
2011-01-28 00:00:00,5906.0,5912.75,5800.0,5816.25,23702,0,0
2011-01-31 00:00:00,5815.0,5846.75,5776.0,5840.25,23402,0,0
2011-02-01 00:00:00,5868.0,5943.75,5832.0,5939.75,29302,0,0
2011-02-02 00:00:00,5941.0,5988.25,5936.75,5966.75,14852,0,0
2011-02-03 00:00:00,5951.0,5973.25,5917.0,5970.25,18802,0,0
2011-02-04 00:00:00,5966.0,5991.75,5952.0,5979.25,12952,0,0
2011-02-07 00:00:00,5969.0,6023.25,5963.25,6014.75,14902,0,0
2011-02-08 00:00:00,6013.0,6076.25,5999.0,6075.75,18002,0,0
2011-02-09 00:00:00,6056.0,6066.25,6024.0,6041.25,13002,0,0
2011-02-10 00:00:00,6018.0,6027.25,5965.0,6015.25,23502,0,0
2011-02-11 00:00:00,5992.0,6059.25,5952.0,6055.75,29702,0,0
2011-02-14 00:00:00,6054.0,6072.75,6021.0,6049.75,19452,0,0
2011-02-15 00:00:00,6032.0,6053.75,6000.0,6008.75,16752,0,0
2011-02-16 00:00:00,6027.0,6074.25,6022.75,6070.25,11752,0,0
2011-02-17 00:00:00,6071.0,6079.25,6046.0,6066.75,12402,0,0
2011-02-18 00:00:00,6067.0,6076.25,6026.0,6048.75,16252,0,0
2011-02-21 00:00:00,6047.0,6086.25,5977.75,5987.25,31052,0,0
