Date,Open,High,Low,Close,Tickvol,Volume,Spread
2011-01-03 00:00:00,11587.5,11598.5,11587.5,11595.5,364,0,0
2011-01-04 00:00:00,11593.5,11635.5,11574.5,11612.5,30288,0,0
2011-01-05 00:00:00,11613.0,11680.5,11540.5,11662.5,36107,0,0
2011-01-06 00:00:00,11662.5,11706.5,11612.5,11639.5,29918,0,0
2011-01-07 00:00:00,11640.5,11673.5,11543.5,11602.5,41625,0,0
2011-01-09 00:00:00,11617.5,11620.5,11594.5,11600.5,559,0,0
2011-01-10 00:00:00,11601.5,11626.5,11518.5,11587.5,37252,0,0
2011-01-11 00:00:00,11587.5,11650.5,11573.5,11612.5,32667,0,0
2011-01-12 00:00:00,11612.5,11728.5,11611.5,11699.5,30255,0,0
2011-01-13 00:00:00,11700.5,11713.5,11644.5,11693.5,33659,0,0
2011-01-14 00:00:00,11693.5,11736.5,11625.5,11724.5,29614,0,0
2011-01-16 00:00:00,11726.5,11741.5,11719.5,11720.5,570,0,0
2011-01-17 00:00:00,11721.5,11721.5,11685.5,11706.5,11700,0,0
2011-01-18 00:00:00,11707.5,11827.5,11698.5,11804.5,29221,0,0
2011-01-19 00:00:00,11803.5,11832.5,11747.5,11776.0,37717,0,0
2011-01-20 00:00:00,11775.0,11798.5,11691.5,11767.5,42579,0,0
2011-01-21 00:00:00,11765.0,11854.5,11742.5,11823.5,30052,0,0
2011-01-23 00:00:00,11823.5,11823.5,11804.5,11815.5,505,0,0
2011-01-24 00:00:00,11816.5,11926.5,11805.5,11922.5,20473,0,0
2011-01-25 00:00:00,11921.5,11980.5,11849.5,11911.5,38336,0,0
2011-01-26 00:00:00,11910.5,11969.5,11909.5,11932.5,34792,0,0
2011-01-27 00:00:00,11930.5,11969.5,11910.5,11929.5,32784,0,0
2011-01-28 00:00:00,11927.5,11963.5,11760.5,11788.5,42535,0,0
2011-01-30 00:00:00,11759.5,11759.5,11687.5,11711.5,1799,0,0
2011-01-31 00:00:00,11709.5,11848.5,11709.5,11838.5,39815,0,0
2011-02-01 00:00:00,11838.5,11999.5,11836.5,11970.5,41626,0,0
2011-02-02 00:00:00,11970.5,12007.5,11943.5,11986.5,30661,0,0
2011-02-03 00:00:00,11985.5,12031.5,11931.5,12016.5,31544,0,0
2011-02-04 00:00:00,12016.5,12047.5,11978.5,12027.5,25752,0,0
2011-02-06 00:00:00,12043.5,12044.5,12032.5,12034.5,399,0,0
2011-02-07 00:00:00,12033.5,12138.5,12032.5,12111.5,30495,0,0
2011-02-08 00:00:00,12110.5,12197.5,12099.5,12195.5,23555,0,0
2011-02-09 00:00:00,12194.5,12215.5,12151.5,12195.5,27377,0,0
2011-02-10 00:00:00,12194.5,12212.5,12119.5,12162.5,36263,0,0
2011-02-11 00:00:00,12163.5,12250.5,12128.5,12241.5,28535,0,0
2011-02-13 00:00:00,12254.5,12256.5,12229.5,12245.5,1051,0,0
2011-02-14 00:00:00,12244.5,12264.5,12201.5,12210.5,24411,0,0
2011-02-15 00:00:00,12210.5,12235.5,12165.5,12204.5,23278,0,0
2011-02-16 00:00:00,12203.5,12280.5,12200.5,12248.5,27463,0,0
2011-02-17 00:00:00,12247.5,12307.5,12222.5,12284.5,22263,0,0
2011-02-18 00:00:00,12286.5,12352.5,12270.5,12347.5,18723,0,0
2011-02-20 00:00:00,12360.5,12372.5,12360.5,12360.5,357,0,0
2011-02-21 00:00:00,12361.5,12371.5,12276.5,12278.5,9337,0,0
2011-02-22 00:00:00,12279.5,12332.5,12154.5,12187.5,43921,0,0
2011-02-23 00:00:00,12188.5,12233.5,12042.5,12112.5,42172,0,0
2011-02-24 00:00:00,12113.5,12132.5,11962.5,12063.5,56364,0,0
2011-02-25 00:00:00,12063.5,12137.5,12052.5,12124.5,26235,0,0
2011-02-27 00:00:00,12117.5,12117.5,12074.5,12078.5,794,0,0
2011-02-28 00:00:00,12079.5,12233.5,12064.5,12223.5,28674,0,0
2011-03-01 00:00:00,12223.5,12290.5,11977.5,12012.5,47095,0,0
2011-03-02 00:00:00,12013.5,12102.5,11963.5,12045.5,47155,0,0
2011-03-03 00:00:00,12045.5,12270.5,12044.5,12256.5,36066,0,0
2011-03-04 00:00:00,12257.5,12285.5,12064.5,12104.5,37055,0,0
2011-03-06 00:00:00,12169.5,12176.5,12143.5,12156.5,1239,0,0
2011-03-07 00:00:00,12156.5,12230.5,12030.5,12098.5,43920,0,0
2011-03-08 00:00:00,12100.5,12243.5,12059.5,12208.5,42865,0,0
2011-03-09 00:00:00,12205.0,12250.5,12149.5,12170.5,58141,0,0
2011-03-10 00:00:00,12171.5,12180.5,11962.5,12001.5,68249,0,0
2011-03-11 00:00:00,12001.5,12045.5,11888.5,12039.5,48748,0,0
2011-03-13 00:00:00,12010.5,12054.5,11951.5,11982.5,5658,0,0
2011-03-14 00:00:00,11983.5,12038.5,11895.5,11941.5,70215,0,0
2011-03-15 00:00:00,11941.5,11964.5,11666.5,11845.5,144789,0,0
2011-03-16 00:00:00,11846.5,11909.5,11453.5,11550.5,177268,0,0
2011-03-17 00:00:00,11550.5,11735.5,11516.5,11699.5,119060,0,0
2011-03-18 00:00:00,11698.5,11862.5,11696.5,11770.5,67988,0,0
2011-03-20 00:00:00,11799.5,11853.5,11797.5,11850.5,4067,0,0
2011-03-21 00:00:00,11850.5,12012.5,11825.5,11961.5,46238,0,0
2011-03-22 00:00:00,11962.5,11992.5,11928.5,11943.5,43167,0,0
2011-03-23 00:00:00,11944.5,12052.5,11905.5,12020.5,50889,0,0
2011-03-24 00:00:00,12021.5,12176.5,12000.5,12133.5,55454,0,0
2011-03-25 00:00:00,12133.5,12193.5,12120.5,12168.5,36539,0,0
2011-03-27 00:00:00,12143.5,12186.5,12143.5,12176.5,1856,0,0
2011-03-28 00:00:00,12176.5,12206.5,12086.5,12108.5,43692,0,0
2011-03-29 00:00:00,12108.5,12237.5,12108.5,12217.5,40242,0,0
2011-03-30 00:00:00,12217.5,12318.5,12211.5,12281.5,34391,0,0
2011-03-31 00:00:00,12281.5,12354.5,12243.5,12274.5,36874,0,0
2011-04-01 00:00:00,12274.5,12355.5,12261.5,12310.5,36298,0,0
2011-04-03 00:00:00,12307.5,12317.5,12302.5,12309.5,790,0,0
2011-04-04 00:00:00,12309.5,12348.5,12283.5,12337.5,28406,0,0
2011-04-05 00:00:00,12337.5,12375.5,12286.5,12332.5,33520,0,0
2011-04-06 00:00:00,12332.5,12436.5,12324.5,12355.5,35461,0,0
2011-04-07 00:00:00,12356.5,12386.5,12271.5,12350.5,45073,0,0
2011-04-08 00:00:00,12350.5,12403.5,12264.5,12270.5,31175,0,0
2011-04-10 00:00:00,12334.5,12374.5,12332.5,12365.5,1540,0,0
2011-04-11 00:00:00,12366.5,12388.5,12294.5,12301.5,39855,0,0
2011-04-12 00:00:00,12301.5,12305.5,12161.5,12221.5,47214,0,0
2011-04-13 00:00:00,12221.5,12285.5,12166.5,12189.5,44291,0,0
2011-04-14 00:00:00,12189.5,12254.5,12105.5,12245.5,49654,0,0
2011-04-15 00:00:00,12245.5,12311.5,12184.5,12300.5,26330,0,0
2011-04-17 00:00:00,12294.0,12299.5,12282.5,12285.5,798,0,0
2011-04-18 00:00:00,12286.5,12295.5,12033.5,12118.5,50295,0,0
2011-04-19 00:00:00,12118.5,12253.5,12087.5,12242.5,40426,0,0
2011-04-20 00:00:00,12242.5,12457.5,12232.5,12443.5,37909,0,0
2011-04-21 00:00:00,12442.5,12465.5,12387.5,12431.5,30338,0,0
2011-04-24 00:00:00,12430.5,12446.5,12421.5,12446.5,941,0,0
2011-04-25 00:00:00,12446.5,12466.5,12388.5,12439.5,18833,0,0
2011-04-26 00:00:00,12439.5,12557.5,12394.5,12541.5,29147,0,0
2011-04-27 00:00:00,12540.5,12655.5,12525.5,12638.5,30096,0,0
2011-04-28 00:00:00,12637.5,12722.5,12607.5,12706.5,27648,0,0
2011-04-29 00:00:00,12707.5,12781.5,12686.5,12759.5,16188,0,0
2011-05-02 00:00:00,12779.5,12871.5,12730.5,12756.5,33429,0,0
2011-05-03 00:00:00,12756.5,12787.5,12695.5,12732.5,34054,0,0
2011-05-04 00:00:00,12730.5,12774.5,12619.5,12674.5,44489,0,0
2011-05-05 00:00:00,12675.5,12717.5,12465.5,12566.5,58148,0,0
2011-05-06 00:00:00,12566.5,12712.5,12545.5,12572.5,62397,0,0
2011-05-09 00:00:00,12570.5,12674.5,12570.5,12636.5,45213,0,0
2011-05-10 00:00:00,12636.5,12733.5,12599.5,12706.5,30849,0,0
2011-05-11 00:00:00,12706.5,12737.5,12539.5,12573.5,43308,0,0
2011-05-12 00:00:00,12573.5,12684.5,12501.5,12663.5,51566,0,0
2011-05-13 00:00:00,12664.5,12710.5,12504.5,12557.5,40578,0,0
2011-05-16 00:00:00,12533.5,12607.5,12468.5,12477.5,48976,0,0
2011-05-17 00:00:00,12476.5,12560.5,12348.5,12445.5,58330,0,0
2011-05-18 00:00:00,12445.5,12550.5,12420.5,12536.5,34482,0,0
2011-05-19 00:00:00,12535.5,12613.5,12502.5,12589.5,36811,0,0
2011-05-20 00:00:00,12588.5,12601.5,12464.5,12519.5,37890,0,0
2011-05-23 00:00:00,12442.5,12453.5,12309.5,12352.5,48322,0,0
2011-05-24 00:00:00,12352.5,12408.5,12303.5,12313.5,42034,0,0
2011-05-25 00:00:00,12316.5,12418.5,12223.5,12346.5,50617,0,0
2011-05-26 00:00:00,12346.5,12422.5,12298.5,12410.5,45041,0,0
2011-05-27 00:00:00,12410.5,12472.5,12379.5,12423.5,33515,0,0
2011-05-30 00:00:00,12418.5,12456.5,12414.5,12429.5,7938,0,0
2011-05-31 00:00:00,12437.5,12572.5,12431.5,12555.5,39430,0,0
2011-06-01 00:00:00,12558.5,12587.5,12260.5,12276.5,56863,0,0
2011-06-02 00:00:00,12276.5,12311.5,12176.5,12240.5,64599,0,0
2011-06-03 00:00:00,12241.5,12245.5,12080.5,12117.5,69596,0,0
2011-06-06 00:00:00,12131.5,12140.5,12054.5,12082.5,59552,0,0
2011-06-07 00:00:00,12081.5,12163.5,12045.5,12076.5,49619,0,0
2011-06-08 00:00:00,12075.5,12090.5,12003.5,12016.5,60704,0,0
2011-06-09 00:00:00,12016.5,12171.5,12015.5,12111.5,42098,0,0
2011-06-10 00:00:00,12110.5,12125.5,11911.5,11911.5,46426,0,0
2011-06-13 00:00:00,11945.5,12007.5,11913.5,11961.5,33703,0,0
2011-06-14 00:00:00,11962.5,12116.5,11943.5,12072.5,39413,0,0
2011-06-15 00:00:00,12072.5,12078.5,11858.5,11893.5,61159,0,0
2011-06-16 00:00:00,11891.5,11918.5,11764.5,11907.5,81215,0,0
2011-06-17 00:00:00,11907.5,12003.5,11856.5,11901.5,62837,0,0
2011-06-20 00:00:00,11922.5,12030.5,11848.5,12002.5,44866,0,0
2011-06-21 00:00:00,12003.5,12147.5,11997.5,12098.5,45473,0,0
2011-06-22 00:00:00,12099.5,12136.5,12015.5,12020.5,42153,0,0
2011-06-23 00:00:00,12020.5,12024.5,11801.5,11977.5,90826,0,0
2011-06-24 00:00:00,11985.5,12055.5,11848.5,11848.5,68981,0,0
2011-06-27 00:00:00,11880.5,12029.5,11815.5,11999.5,55615,0,0
2011-06-28 00:00:00,12000.5,12141.5,11952.5,12137.5,50543,0,0
2011-06-29 00:00:00,12137.5,12220.5,12105.5,12209.5,64762,0,0
2011-06-30 00:00:00,12209.5,12361.5,12195.5,12333.5,49054,0,0
2011-07-01 00:00:00,12333.5,12531.5,12327.5,12430.5,59673,0,0
2011-07-04 00:00:00,12513.5,12538.5,12478.5,12531.5,31521,0,0
2011-07-05 00:00:00,12531.5,12556.5,12474.5,12521.5,52495,0,0
2011-07-06 00:00:00,12521.5,12590.5,12476.5,12585.5,56797,0,0
2011-07-07 00:00:00,12585.5,12696.5,12576.5,12675.5,53055,0,0
2011-07-08 00:00:00,12674.5,12718.5,12507.5,12601.5,61525,0,0
2011-07-11 00:00:00,12589.5,12590.5,12412.5,12483.5,66844,0,0
2011-07-12 00:00:00,12483.5,12513.5,12316.5,12408.5,111872,0,0
2011-07-13 00:00:00,12409.5,12552.5,12382.5,12430.5,68428,0,0
2011-07-14 00:00:00,12430.5,12525.5,12331.5,12380.5,122090,0,0
2011-07-15 00:00:00,12381.5,12457.5,12326.5,12351.5,96921,0,0
2011-07-17 00:00:00,12382.5,12494.5,12382.5,12420.5,333,0,0
2011-07-18 00:00:00,12444.5,12444.5,12237.5,12353.5,81775,0,0
2011-07-19 00:00:00,12352.5,12550.5,12331.5,12517.5,75244,0,0
2011-07-20 00:00:00,12517.5,12576.5,12473.5,12480.5,64366,0,0
2011-07-21 00:00:00,12481.5,12705.5,12461.5,12694.5,95452,0,0
2011-07-22 00:00:00,12694.5,12747.5,12590.5,12598.5,51896,0,0
2011-07-24 00:00:00,12523.0,12523.0,12475.0,12517.0,568,0,0
2011-07-25 00:00:00,12522.5,12601.5,12431.5,12546.5,67539,0,0
2011-07-26 00:00:00,12546.5,12601.5,12421.5,12430.5,64291,0,0
2011-07-27 00:00:00,12431.5,12456.5,12229.5,12252.5,74833,0,0
2011-07-28 00:00:00,12252.5,12330.5,12170.5,12203.5,70035,0,0
2011-07-29 00:00:00,12204.5,12207.5,12026.5,12048.5,101434,0,0
2011-07-31 00:00:00,12239.0,12260.0,12210.0,12235.0,2187,0,0
2011-08-01 00:00:00,12282.0,12294.0,11939.5,12034.5,116910,0,0
2011-08-02 00:00:00,12034.5,12088.5,11781.5,11788.5,117366,0,0
2011-08-03 00:00:00,11789.5,11882.5,11646.5,11815.5,133636,0,0
2011-08-04 00:00:00,11815.5,11895.5,11309.5,11340.5,201381,0,0
2011-08-05 00:00:00,11340.5,11517.5,11084.5,11393.5,288092,0,0
2011-08-07 00:00:00,11159.0,11205.0,11077.0,11154.0,1701,0,0
2011-08-08 00:00:00,11155.5,11319.5,10703.5,10738.5,368827,0,0
2011-08-09 00:00:00,10739.5,11231.5,10398.5,11202.5,434523,0,0
2011-08-10 00:00:00,11202.5,11256.5,10644.5,10766.5,370213,0,0
2011-08-11 00:00:00,10766.5,11240.5,10575.5,11094.5,367595,0,0
2011-08-12 00:00:00,11097.5,11306.5,10888.5,11209.5,211668,0,0
2011-08-14 00:00:00,11257.0,11303.0,11239.0,11297.0,589,0,0
2011-08-15 00:00:00,11266.5,11444.5,11238.5,11404.5,136077,0,0
2011-08-16 00:00:00,11405.5,11447.5,11254.5,11378.5,172016,0,0
2011-08-17 00:00:00,11379.5,11505.5,11297.5,11349.5,143193,0,0
2011-08-18 00:00:00,11352.5,11364.5,10854.5,11007.5,255728,0,0
2011-08-19 00:00:00,11007.5,11062.5,10748.5,10748.5,243121,0,0
2011-08-21 00:00:00,10799.0,10799.0,10709.0,10763.0,1853,0,0
2011-08-22 00:00:00,10798.5,11030.5,10708.5,10845.5,76425,0,0
2011-08-23 00:00:00,10847.5,11151.5,10806.5,11151.5,184441,0,0
2011-08-24 00:00:00,11151.5,11306.5,10995.5,11259.5,180134,0,0
2011-08-25 00:00:00,11257.5,11377.5,11081.5,11112.5,196348,0,0
2011-08-26 00:00:00,11113.5,11308.5,10906.5,11236.5,224283,0,0
2011-08-28 00:00:00,11265.0,11300.0,11244.0,11287.0,990,0,0
2011-08-29 00:00:00,11252.5,11524.5,11243.5,11508.5,43466,0,0
2011-08-30 00:00:00,11508.5,11615.5,11413.5,11483.5,139971,0,0
2011-08-31 00:00:00,11483.5,11697.5,11466.5,11613.5,143041,0,0
2011-09-01 00:00:00,11606.5,11702.5,11449.5,11458.5,158732,0,0
2011-09-02 00:00:00,11458.5,11513.5,11179.5,11179.5,153018,0,0
2011-09-04 00:00:00,11170.0,11196.0,11130.0,11175.0,836,0,0
2011-09-05 00:00:00,11172.5,11195.5,10947.5,10998.5,30463,0,0
2011-09-06 00:00:00,10990.5,11147.5,10916.5,11130.5,211245,0,0
2011-09-07 00:00:00,11130.5,11424.5,11125.5,11411.5,131408,0,0
2011-09-08 00:00:00,11411.5,11470.5,11269.5,11287.5,135514,0,0
2011-09-09 00:00:00,11288.5,11366.5,10902.5,10902.5,212746,0,0
2011-09-11 00:00:00,10924.5,10943.5,10849.5,10930.5,3869,0,0
2011-09-12 00:00:00,10873.5,11082.5,10763.5,11063.5,73119,0,0
2011-09-13 00:00:00,11064.5,11137.5,10903.5,11077.5,209816,0,0
2011-09-14 00:00:00,11076.5,11386.5,10939.5,11238.5,173873,0,0
2011-09-15 00:00:00,11237.5,11378.5,11121.5,11357.5,181681,0,0
2011-09-16 00:00:00,11358.5,11437.5,11098.5,11098.5,98523,0,0
2011-09-18 00:00:00,11351.0,11351.0,11300.0,11318.0,1434,0,0
2011-09-19 00:00:00,11098.5,11369.5,11098.5,11317.5,63836,0,0
2011-09-20 00:00:00,11317.5,11473.5,11216.5,11356.5,160685,0,0
2011-09-21 00:00:00,11355.5,11404.5,10998.5,11019.5,206975,0,0
2011-09-22 00:00:00,11018.5,11034.5,10510.5,10684.5,278379,0,0
2011-09-23 00:00:00,10684.5,10773.5,10466.5,10638.5,250071,0,0
2011-09-25 00:00:00,10639.0,10819.0,10624.0,10803.0,2005,0,0
2011-09-26 00:00:00,10627.5,10978.5,10549.5,10970.5,233528,0,0
2011-09-27 00:00:00,10970.5,11287.5,10943.5,11120.5,185661,0,0
2011-09-28 00:00:00,11121.5,11239.5,10918.5,10956.5,205913,0,0
2011-09-29 00:00:00,10957.5,11196.5,10888.5,11106.5,205378,0,0
2011-09-30 00:00:00,11103.5,11123.5,10788.5,10788.5,203329,0,0
2011-10-02 00:00:00,10823.0,10845.0,10784.0,10836.0,1701,0,0
2011-10-03 00:00:00,10815.5,10904.5,10515.5,10527.5,226186,0,0
2011-10-04 00:00:00,10528.5,10747.5,10325.5,10674.5,270068,0,0
2011-10-05 00:00:00,10673.5,10879.5,10616.5,10838.5,223627,0,0
2011-10-06 00:00:00,10838.5,11062.5,10785.5,11041.5,188480,0,0
2011-10-07 00:00:00,11041.5,11174.5,10981.5,11021.5,201351,0,0
2011-10-09 00:00:00,11079.0,11142.0,11079.0,11138.0,1182,0,0
2011-10-10 00:00:00,11082.5,11373.5,11078.5,11356.5,147932,0,0
2011-10-11 00:00:00,11356.5,11380.5,11289.5,11292.5,149467,0,0
2011-10-12 00:00:00,11291.5,11557.5,11254.5,11424.5,152673,0,0
2011-10-13 00:00:00,11423.5,11474.5,11309.5,11392.5,157357,0,0
2011-10-14 00:00:00,11396.5,11586.5,11355.5,11554.5,119185,0,0
2011-10-16 00:00:00,11558.0,11596.0,11556.0,11585.0,842,0,0
2011-10-17 00:00:00,11553.5,11656.5,11261.5,11271.5,136279,0,0
2011-10-18 00:00:00,11272.5,11588.5,11216.5,11490.5,171127,0,0
2011-10-19 00:00:00,11488.5,11569.5,11402.5,11450.5,152437,0,0
2011-10-20 00:00:00,11450.5,11523.5,11327.5,11468.5,170382,0,0
2011-10-21 00:00:00,11468.5,11759.5,11462.5,11755.5,126686,0,0
2011-10-23 00:00:00,11716.0,11758.0,11686.0,11752.0,1199,0,0
2011-10-24 00:00:00,11704.0,11880.5,11700.0,11823.5,111823,0,0
2011-10-25 00:00:00,11823.5,11880.5,11620.5,11657.5,144476,0,0
2011-10-26 00:00:00,11657.5,11849.5,11630.5,11838.5,154007,0,0
2011-10-27 00:00:00,11838.5,12225.5,11803.5,12163.5,163386,0,0
2011-10-28 00:00:00,12163.5,12191.5,12090.5,12162.5,126411,0,0
2011-10-30 00:00:00,12151.0,12158.0,12106.0,12109.0,679,0,0
2011-10-31 00:00:00,12150.5,12157.5,11858.5,11874.5,141508,0,0
2011-11-01 00:00:00,11873.5,11913.5,11568.5,11668.5,226497,0,0
