Date,Open,High,Low,Close,Tickvol,Volume,Spread
2017-06-19 00:00:00,1254.27,1255.66,1243.06,1243.66,111624,0,0
2017-06-20 00:00:00,1243.94,1248.09,1241.34,1243.12,100304,0,0
2017-06-21 00:00:00,1242.43,1247.81,1240.84,1246.51,124462,0,0
2017-06-22 00:00:00,1245.08,1254.86,1245.08,1250.4,132810,0,0
2017-06-23 00:00:00,1249.92,1258.88,1249.84,1256.68,96857,0,0
2017-06-26 00:00:00,1257.17,1258.1,1235.94,1244.48,125114,0,0
2017-06-27 00:00:00,1244.15,1253.08,1241.4,1247.09,99166,0,0
2017-06-28 00:00:00,1246.62,1254.9,1246.25,1249.11,100857,0,0
2017-06-29 00:00:00,1249.29,1253.19,1239.79,1245.22,117450,0,0
2017-06-30 00:00:00,1244.88,1248.24,1239.2,1241.35,102255,0,0
2017-07-03 00:00:00,1241.67,1242.69,1218.5,1220.2,86056,0,0
2017-07-04 00:00:00,1220.68,1226.51,1220.31,1223.4,43995,0,0
2017-07-05 00:00:00,1223.91,1228.85,1217.44,1226.78,98046,0,0
2017-07-06 00:00:00,1226.77,1229.18,1222.5,1225.04,104719,0,0
2017-07-07 00:00:00,1224.96,1228.44,1207.3,1212.91,190760,0,0
2017-07-10 00:00:00,1212.72,1215.61,1204.83,1214.15,143768,0,0
2017-07-11 00:00:00,1214.22,1217.42,1208.21,1217.28,160479,0,0
2017-07-12 00:00:00,1216.75,1225.74,1213.49,1220.35,172774,0,0
2017-07-13 00:00:00,1218.6,1224.44,1216.53,1217.4,148103,0,0
2017-07-14 00:00:00,1216.59,1232.83,1214.78,1228.57,165180,0,0
2017-07-17 00:00:00,1229.07,1236.05,1228.21,1233.95,127680,0,0
2017-07-18 00:00:00,1233.97,1244.56,1232.84,1242.37,177422,0,0
2017-07-19 00:00:00,1242.38,1244.05,1235.88,1241.14,140665,0,0
2017-07-20 00:00:00,1241.16,1247.54,1235.31,1244.49,192663,0,0
2017-07-21 00:00:00,1244.21,1255.71,1243.38,1254.94,162322,0,0
2017-07-24 00:00:00,1255.17,1258.83,1251.94,1255.17,145901,0,0
2017-07-25 00:00:00,1254.46,1257.76,1249.13,1249.86,158251,0,0
2017-07-26 00:00:00,1249.51,1263.51,1243.77,1260.82,151673,0,0
2017-07-27 00:00:00,1260.52,1265.26,1254.55,1258.95,179037,0,0
2017-07-28 00:00:00,1259.17,1270.85,1257.37,1269.39,179737,0,0
2017-07-31 00:00:00,1270.12,1271.12,1265.77,1269.42,151071,0,0
2017-08-01 00:00:00,1269.15,1274.1,1262.53,1268.8,183626,0,0
2017-08-02 00:00:00,1268.63,1272.81,1262.88,1266.56,180001,0,0
2017-08-03 00:00:00,1266.61,1270.84,1256.66,1268.48,176462,0,0
2017-08-04 00:00:00,1268.55,1270.16,1254.2,1258.61,173158,0,0
2017-08-07 00:00:00,1258.55,1259.92,1255.78,1257.75,121214,0,0
2017-08-08 00:00:00,1257.11,1265.21,1251.52,1260.83,174278,0,0
2017-08-09 00:00:00,1260.1,1278.72,1260.09,1277.22,220740,0,0
2017-08-10 00:00:00,1277.47,1287.84,1274.66,1286.33,218028,0,0
2017-08-11 00:00:00,1286.46,1292.13,1281.31,1288.9,195226,0,0
2017-08-14 00:00:00,1290.41,1290.41,1278.62,1281.75,185868,0,0
2017-08-15 00:00:00,1281.65,1282.04,1267.31,1271.34,196121,0,0
2017-08-16 00:00:00,1271.18,1283.83,1267.77,1283.06,206526,0,0
2017-08-17 00:00:00,1284.1,1290.15,1281.77,1287.9,261162,0,0
2017-08-18 00:00:00,1287.97,1300.82,1283.47,1284.33,275977,0,0
2017-08-21 00:00:00,1283.53,1293.86,1280.59,1291.89,209154,0,0
2017-08-22 00:00:00,1291.11,1292.58,1282.02,1284.97,186836,0,0
2017-08-23 00:00:00,1284.68,1291.44,1282.8,1290.66,195727,0,0
2017-08-24 00:00:00,1290.38,1291.21,1284.5,1286.26,203919,0,0
2017-08-25 00:00:00,1286.07,1294.62,1276.06,1290.85,225600,0,0
2017-08-28 00:00:00,1291.81,1312.11,1291.81,1309.86,179733,0,0
2017-08-29 00:00:00,1314.75,1326.02,1305.0,1309.5,327251,0,0
2017-08-30 00:00:00,1309.15,1313.74,1305.15,1308.71,231255,0,0
2017-08-31 00:00:00,1308.8,1323.64,1297.84,1321.33,242596,0,0
2017-09-01 00:00:00,1321.47,1328.82,1316.43,1324.84,232186,0,0
2017-09-04 00:00:00,1334.56,1339.89,1331.83,1333.99,141372,0,0
2017-09-05 00:00:00,1333.77,1344.36,1326.15,1339.65,279877,0,0
2017-09-06 00:00:00,1339.41,1342.47,1331.57,1334.09,250714,0,0
2017-09-07 00:00:00,1334.16,1349.9,1332.59,1349.02,273852,0,0
2017-09-08 00:00:00,1348.86,1357.52,1342.77,1346.41,294732,0,0
2017-09-11 00:00:00,1336.67,1340.05,1326.4,1327.53,230032,0,0
2017-09-12 00:00:00,1326.85,1332.15,1322.66,1331.89,234669,0,0
2017-09-13 00:00:00,1332.15,1334.68,1320.85,1323.12,228509,0,0
2017-09-14 00:00:00,1323.54,1330.69,1315.66,1329.43,245065,0,0
2017-09-15 00:00:00,1329.23,1334.38,1319.71,1320.09,253218,0,0
2017-09-18 00:00:00,1319.46,1319.95,1304.66,1307.49,199539,0,0
2017-09-19 00:00:00,1306.02,1311.7,1305.16,1311.1,216610,0,0
