Date,Open,High,Low,Close,Tickvol,Volume,Spread
2015-03-30 00:00:00,56.55,57.19,55.79,57.03,19832,0,0
2015-03-31 00:00:00,56.91,56.93,55.42,55.91,22306,0,0
2015-04-01 00:00:00,55.89,58.4,55.44,57.41,23819,0,0
2015-04-02 00:00:00,57.44,58.05,54.84,55.99,28421,0,0
2015-04-06 00:00:00,56.49,59.18,56.42,58.71,18616,0,0
2015-04-07 00:00:00,58.81,60.14,58.0,59.27,21089,0,0
2015-04-08 00:00:00,59.21,59.62,56.48,57.11,22298,0,0
2015-04-09 00:00:00,57.13,59.08,57.01,57.88,21477,0,0
2015-04-10 00:00:00,57.91,59.17,57.3,58.97,18041,0,0
2015-04-13 00:00:00,58.94,60.61,58.57,59.17,22252,0,0
2015-04-14 00:00:00,59.28,60.49,59.03,60.16,18143,0,0
2015-04-15 00:00:00,60.12,63.56,60.12,62.95,23732,0,0
2015-04-16 00:00:00,62.96,64.99,62.15,63.9,22194,0,0
2015-04-17 00:00:00,64.02,64.65,63.11,63.84,19290,0,0
2015-04-20 00:00:00,64.39,64.59,62.31,63.69,19368,0,0
2015-04-21 00:00:00,63.71,63.72,61.91,62.02,18563,0,0
2015-04-22 00:00:00,62.26,63.57,61.67,62.95,18951,0,0
2015-04-23 00:00:00,63.12,65.83,62.52,65.01,20140,0,0
2015-04-24 00:00:00,65.07,66.06,64.77,65.69,16227,0,0
2015-04-27 00:00:00,65.73,65.94,64.8,64.89,13881,0,0
2015-04-28 00:00:00,65.1,65.87,64.34,65.0,14861,0,0
2015-04-29 00:00:00,64.97,67.11,64.57,65.99,18990,0,0
2015-04-30 00:00:00,65.95,67.33,65.81,67.23,18819,0,0
2015-05-01 00:00:00,67.14,67.4,66.05,67.01,13247,0,0
2015-05-04 00:00:00,67.0,67.63,66.53,67.05,12213,0,0
2015-05-05 00:00:00,66.98,68.97,66.75,68.2,18601,0,0
2015-05-06 00:00:00,68.3,70.22,67.96,68.07,21900,0,0
2015-05-07 00:00:00,67.92,69.07,65.8,66.23,20013,0,0
2015-05-08 00:00:00,66.32,66.79,64.95,66.2,21297,0,0
2015-05-11 00:00:00,66.13,66.5,65.0,65.59,17618,0,0
2015-05-12 00:00:00,65.51,67.78,65.39,67.78,21275,0,0
2015-05-13 00:00:00,67.81,68.53,66.89,67.0,19928,0,0
2015-05-14 00:00:00,67.03,67.86,66.32,66.77,16669,0,0
2015-05-15 00:00:00,66.78,67.06,65.44,66.99,18208,0,0
2015-05-18 00:00:00,66.93,67.95,66.01,66.43,16111,0,0
2015-05-19 00:00:00,66.32,66.49,64.08,64.46,15312,0,0
2015-05-20 00:00:00,64.62,65.29,64.24,64.93,14172,0,0
2015-05-21 00:00:00,65.0,67.02,65.0,66.64,14815,0,0
2015-05-22 00:00:00,66.72,66.79,65.32,65.74,12172,0,0
2015-05-25 00:00:00,65.79,66.45,64.96,65.76,4909,0,0
2015-05-26 00:00:00,65.93,65.93,63.57,64.22,12514,0,0
2015-05-27 00:00:00,64.19,64.95,62.28,62.65,14935,0,0
2015-05-28 00:00:00,62.61,63.23,61.62,63.19,15506,0,0
2015-05-29 00:00:00,63.31,66.17,63.03,65.86,19266,0,0
2015-06-01 00:00:00,65.61,66.12,64.65,65.33,17875,0,0
2015-06-02 00:00:00,65.27,66.29,65.06,65.81,20943,0,0
2015-06-03 00:00:00,65.82,65.88,64.07,64.27,20479,0,0
2015-06-04 00:00:00,64.36,64.6,62.34,62.63,20019,0,0
2015-06-05 00:00:00,62.62,63.98,61.55,63.76,23581,0,0
2015-06-08 00:00:00,63.56,63.96,62.96,63.24,18927,0,0
2015-06-09 00:00:00,63.27,65.73,63.25,65.62,18501,0,0
2015-06-10 00:00:00,65.65,66.92,65.41,66.15,23758,0,0
2015-06-11 00:00:00,66.13,66.72,65.22,65.51,22011,0,0
2015-06-12 00:00:00,65.59,65.65,64.54,64.7,18778,0,0
2015-06-15 00:00:00,64.42,64.81,63.45,63.9,14980,0,0
2015-06-16 00:00:00,63.88,64.5,63.54,63.87,16263,0,0
2015-06-17 00:00:00,63.8,65.6,62.76,63.91,21627,0,0
2015-06-18 00:00:00,63.92,65.14,63.63,64.4,16655,0,0
2015-06-19 00:00:00,64.32,64.75,62.57,63.07,14963,0,0
2015-06-22 00:00:00,62.8,63.98,62.37,63.6,15497,0,0
2015-06-23 00:00:00,63.49,65.14,63.05,64.7,16780,0,0
2015-06-24 00:00:00,64.9,65.31,63.29,63.86,17027,0,0
2015-06-25 00:00:00,63.8,64.22,63.0,63.58,13218,0,0
2015-06-26 00:00:00,63.54,63.87,62.79,63.46,11570,0,0
2015-06-29 00:00:00,62.93,63.3,61.71,62.31,16447,0,0
2015-06-30 00:00:00,62.27,64.14,62.05,63.56,13545,0,0
2015-07-01 00:00:00,63.36,63.65,62.11,62.3,13018,0,0
2015-07-02 00:00:00,62.27,63.49,62.1,62.13,12427,0,0
2015-07-03 00:00:00,62.11,62.39,60.48,60.65,6399,0,0
2015-07-06 00:00:00,59.85,60.32,56.74,57.13,19647,0,0
2015-07-07 00:00:00,57.22,58.21,55.49,57.76,22741,0,0
2015-07-08 00:00:00,57.61,58.08,56.26,57.52,19661,0,0
2015-07-09 00:00:00,57.49,59.45,57.26,58.73,19442,0,0
2015-07-10 00:00:00,58.76,59.86,58.11,58.97,14696,0,0
2015-07-13 00:00:00,58.36,59.12,57.14,58.13,16771,0,0
2015-07-14 00:00:00,57.86,58.94,56.76,58.84,19096,0,0
2015-07-15 00:00:00,58.74,58.98,56.95,57.35,17939,0,0
2015-07-16 00:00:00,57.36,58.02,56.9,57.04,14977,0,0
2015-07-17 00:00:00,57.06,57.41,56.45,57.14,13254,0,0
2015-07-20 00:00:00,57.16,57.5,56.4,56.56,12769,0,0
2015-07-21 00:00:00,56.59,57.52,56.42,57.02,11284,0,0
2015-07-22 00:00:00,56.93,57.0,56.02,56.12,12516,0,0
2015-07-23 00:00:00,56.16,56.64,55.24,55.6,11998,0,0
2015-07-24 00:00:00,55.53,55.72,54.45,54.76,11814,0,0
2015-07-27 00:00:00,54.81,55.04,53.02,53.06,11845,0,0
