Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-09-29 18:00:00-04:00,2680.5,2685.5,2679.300048828125,2682.300048828125,1734,0.0,0.0
2024-09-29 18:15:00-04:00,2682.60009765625,2684.199951171875,2681.800048828125,2683.699951171875,662,0.0,0.0
2024-09-29 18:30:00-04:00,2683.60009765625,2685.0,2682.699951171875,2684.60009765625,529,0.0,0.0
2024-09-29 18:45:00-04:00,2684.39990234375,2685.300048828125,2683.60009765625,2684.5,370,0.0,0.0
2024-09-29 19:00:00-04:00,2684.39990234375,2685.800048828125,2683.39990234375,2684.39990234375,747,0.0,0.0
2024-09-29 19:15:00-04:00,2684.300048828125,2686.39990234375,2683.800048828125,2686.0,497,0.0,0.0
2024-09-29 19:30:00-04:00,2686.0,2686.10009765625,2684.699951171875,2685.800048828125,367,0.0,0.0
2024-09-29 19:45:00-04:00,2685.800048828125,2686.800048828125,2685.199951171875,2685.300048828125,685,0.0,0.0
2024-09-29 20:00:00-04:00,2685.39990234375,2687.699951171875,2684.89990234375,2686.10009765625,1129,0.0,0.0
2024-09-29 20:15:00-04:00,2686.199951171875,2686.89990234375,2684.300048828125,2684.89990234375,1064,0.0,0.0
2024-09-29 20:30:00-04:00,2685.10009765625,2685.800048828125,2683.5,2684.5,785,0.0,0.0
2024-09-29 20:45:00-04:00,2684.39990234375,2685.199951171875,2682.800048828125,2683.10009765625,605,0.0,0.0
2024-09-29 21:00:00-04:00,2683.10009765625,2685.89990234375,2681.10009765625,2681.699951171875,2069,0.0,0.0
2024-09-29 21:15:00-04:00,2681.800048828125,2683.0,2679.39990234375,2680.699951171875,1630,0.0,0.0
2024-09-29 21:30:00-04:00,2680.800048828125,2681.5,2677.199951171875,2677.39990234375,1253,0.0,0.0
2024-09-29 21:45:00-04:00,2677.5,2677.5,2668.800048828125,2674.39990234375,3424,0.0,0.0
2024-09-29 22:00:00-04:00,2674.10009765625,2675.699951171875,2672.699951171875,2672.800048828125,1162,0.0,0.0
2024-09-29 22:15:00-04:00,2672.800048828125,2675.89990234375,2672.0,2675.0,853,0.0,0.0
2024-09-29 22:30:00-04:00,2674.89990234375,2678.10009765625,2674.199951171875,2675.39990234375,776,0.0,0.0
2024-09-29 22:45:00-04:00,2675.300048828125,2675.60009765625,2673.300048828125,2673.89990234375,891,0.0,0.0
2024-09-29 23:00:00-04:00,2674.0,2676.10009765625,2673.60009765625,2676.0,447,0.0,0.0
2024-09-29 23:15:00-04:00,2675.89990234375,2677.300048828125,2675.199951171875,2676.5,304,0.0,0.0
2024-09-29 23:30:00-04:00,2676.5,2676.60009765625,2675.199951171875,2675.39990234375,302,0.0,0.0
2024-09-29 23:45:00-04:00,2675.5,2675.89990234375,2674.10009765625,2675.0,326,0.0,0.0
2024-09-30 00:00:00-04:00,2675.0,2675.39990234375,2673.699951171875,2674.89990234375,610,0.0,0.0
2024-09-30 00:15:00-04:00,2674.89990234375,2677.10009765625,2674.89990234375,2676.699951171875,495,0.0,0.0
2024-09-30 00:30:00-04:00,2676.60009765625,2676.800048828125,2674.800048828125,2676.60009765625,403,0.0,0.0
2024-09-30 00:45:00-04:00,2676.60009765625,2677.60009765625,2675.39990234375,2677.5,412,0.0,0.0
2024-09-30 01:00:00-04:00,2677.39990234375,2678.199951171875,2676.199951171875,2676.300048828125,409,0.0,0.0
2024-09-30 01:15:00-04:00,2676.39990234375,2678.89990234375,2676.0,2678.89990234375,617,0.0,0.0
2024-09-30 01:30:00-04:00,2679.0,2680.300048828125,2677.89990234375,2680.300048828125,936,0.0,0.0
2024-09-30 01:45:00-04:00,2680.300048828125,2681.0,2679.10009765625,2679.39990234375,794,0.0,0.0
