,cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct,avg_cost_pct,sharpe_no_cost
SP500,-0.015286173824769378,0.554857835870695,0.26275640357761376,0.2776488936919491,0.796313765014409,0.20500893497482764,29.223214285714285,1.0366043050301834,31.02011920519203,0.783001808318264,0.03495275825498459,-0.05012157483094665,0.05323910979574681,0.021931580454252662,-0.02165059372808405,-0.40231736419058994,0.0015763575295958626,0.2958549465371074
DAX,0.04189875224740969,0.4459285829326757,0.3152922857900437,0.38413254382127543,0.4960727997025241,0.1941328685000443,26.691056910569106,1.0524334143125498,122.0087241545332,2.070478723404255,0.028090860307983374,-0.04423653289708073,0.04383274651331761,0.021031579099336027,-0.02009358956197686,-0.2226633364783518,0.0011211729317902911,0.33708595117768025
Portfolio,0.05613914219883709,0.24669668816343004,0.34585448704933225,0.3939338232939767,0.5867375141709957,0.1978937425283599,79.82978723404256,1.0410989779941937,37.716503978139265,0.5220547180346176,0.01554043062246875,,,,,,,
