cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.007266073731207134,0.22135009258693664,0.14396790935027742,0.16186529551941428,0.4638904037019959,0.13154180673634738,24.06923076923077,1.1923048458282628,122.60950626756227,0.2903225806451613,0.013943745182527527,-0.021900232726309674,0.021296295580999075,0.010116438327936725,-0.010484004803374788,-0.10352677594752058
