period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2018-08,2018-08-01,2018-08-31,23,0.135988873645978,0.01498388055824764,-0.04143472439666718,9.07567790048387
2019-06,2019-06-03,2019-06-28,19,0.12931863122802123,0.01838178142549739,-0.026412859984192072,7.035152264874785
2010-12,2010-12-01,2010-12-31,22,0.11854789389124698,0.010603789746203471,-0.011335199086755288,11.179766548435316
2017-02,2017-02-01,2017-02-28,19,0.11512756086034859,0.009669378480910228,-0.015551000239784951,11.906407540840313
2019-12,2019-12-02,2019-12-31,21,0.11177452241925234,0.01872814215337283,-0.025198242313283048,5.968265378588147
