period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2006-01,2006-01-04,2006-01-31,19,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,19,0.0,0.0,0.0,
2006-03,2006-03-01,2006-03-31,23,-0.01500124898441535,0.003475932647283528,-0.027176097368572183,-4.315747888883566
2006-04,2006-04-03,2006-04-28,19,-0.011525677328704464,0.009453202429177725,-0.027972058441779635,-1.219235218440891
2006-05,2006-05-01,2006-05-31,22,-0.10299426450822069,0.01675479331015537,-0.1329896162321984,-6.147152197084645
2006-06,2006-06-01,2006-06-30,22,-0.015980551859675174,0.011742433238227797,-0.050902442036660944,-1.3609233738412982
2006-07,2006-07-03,2006-07-31,20,0.019210677652819808,0.013090563018564028,-0.04094084727511105,1.4675211162099524
2006-08,2006-08-01,2006-08-31,23,-0.03607091306920007,0.007826946845796313,-0.051496451678128774,-4.608554750639835
2006-09,2006-09-01,2006-09-29,20,0.020622529930838684,0.005751676774975454,-0.014225766748698021,3.585481371373949
2006-10,2006-10-02,2006-10-31,22,0.09224356592298477,0.014218350087580428,-0.03006913664830191,6.4876420509267465
2006-11,2006-11-01,2006-11-30,21,0.061575535438385565,0.020948614725147433,-0.07002220970499351,2.9393607284432126
2006-12,2006-12-01,2006-12-29,20,0.01466042133655776,0.016517645072855434,-0.05203355097997309,0.8875612275172461
2007-01,2007-01-03,2007-01-31,20,0.04732418784732717,0.018598317023190106,-0.046963682103317805,2.5445414113717377
2007-02,2007-02-01,2007-02-28,19,-0.0695378419061422,0.02649769059128778,-0.11879279104541507,-2.6242982069164045
2007-03,2007-03-01,2007-03-30,22,-0.012189089792062902,0.010621269091140707,-0.0404931406173219,-1.1476114283019085
2007-04,2007-04-02,2007-04-30,20,0.02083835699612724,0.006067180930775885,-0.0183256204570017,3.4346028631558183
2007-05,2007-05-01,2007-05-31,22,0.0701995677050935,0.01639918585055904,-0.03916391988881429,4.280673952036493
2007-06,2007-06-01,2007-06-29,21,-0.029812460449301526,0.020583458146174956,-0.08063853667972465,-1.4483698627114123
2007-07,2007-07-02,2007-07-31,20,0.03292782766455149,0.0055808846749833925,0.0,5.900108958020975
2007-08,2007-08-01,2007-08-31,23,-0.004831302101736545,0.000940541734126504,-0.004831302101736545,-5.136722727379506
2007-09,2007-09-04,2007-09-28,19,6.852512494703866e-05,0.002358665238448872,-0.003982377490421296,0.029052501317271634
2007-10,2007-10-01,2007-10-31,23,0.05230425941186034,0.02200936316582924,-0.08552745469634593,2.3764549213793527
2007-11,2007-11-01,2007-11-30,21,-0.15036462979474008,0.021135503557178737,-0.12279224375510067,-7.11431499079038
