cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.013299315212215168,0.11945124050479232,0.17059778266190553,0.1996695513045783,0.44500548388439787,0.12931403031977423,95.0909090909091,1.0326276669419296,6.2081837591189,0.7882601594773754,0.007524720861282048,-0.011611978441765097,0.011933976761114832,0.004982706518073898,-0.004906862011180516,-0.09739588219304385
