name,cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,avg_cost_pct,sharpe_no_cost
SP500 (ewmac),-0.013565832890572227,0.30838319302594447,0.11366004039705138,0.1150241175217107,0.4535936188955798,0.13492903591463873,30.735849056603772,1.1086565513700062,95.15784886083027,0.24528301886792453,0.01942631517282565,-0.029381079361897267,0.0298172478623559,0.01263637685686542,-0.013089224038601872,-0.23780540107574988,0.003875946885146192,0.18625393148977845,-0.17850203771948606,-0.012758414824260595,0.020510308594552978,0.0015735558127100194,0.14982150180503662
SP500 (trend_breakout),-0.010133681378856174,0.2885006374223726,0.11321093547837095,0.1086105961342837,0.6278169442902082,0.1532962108489134,23.40650406504065,1.2333837860310146,288.65173253173833,0.34285714285714286,0.01817383189769553,-0.02789055906177007,0.026583502270054682,0.012553862807358308,-0.013441946673690404,-0.25468047126422433,0.0042934351695759244,0.17761088437582623,-0.16902401403667439,-0.011518698895451852,0.0201055692346037,0.0015673780699670783,0.13663566975893224
DAX (ewmac),0.001888931700231522,0.2848436419579768,0.1490425403722451,0.17580046889082757,0.40207655828901867,0.14139207471204351,28.448275862068964,1.1084984385087664,79.43346051278631,0.25333333333333335,0.017943462837112616,-0.027900265233007083,0.02633126740007485,0.012550867261589296,-0.012141437182787599,-0.136004786245164,0.004263658400383483,0.1765010921108253,-0.16797377531005833,-0.011374693081946316,0.019902009882713283,0.00036621629796159793,0.17814641859955274
DAX (trend_breakout),-0.005430841410462239,0.26702562764597776,0.11416030942846388,0.12786227667028321,0.5536466091422741,0.15380672234684448,24.084615384615386,1.105423384628857,81.01672031895349,0.35384615384615387,0.016821033438861686,-0.026032813072375684,0.02577650610423597,0.011850815296672703,-0.012317123819352462,-0.1494713057255923,0.003327935572290222,0.17691347603451651,-0.17025760488993608,-0.012441908801101877,0.019097779945682323,0.0003545314035366628,0.14045843317891696
Portfolio,0.015324751789475233,0.183056244979346,0.17538805369065574,0.19395942237770408,0.4793675287482936,0.18272623646900113,99.13157894736842,1.016400137208346,7.738638015452441,0.5307991120976693,0.011531459527444417,-0.01723651860552726,0.016679026476588896,0.007253175745990022,-0.00788523948427263,-0.12244043438284835,0.0031239255012312007,0.11717415830284458,-0.1109263073003822,-0.006763372159864112,0.013011223162326512,,
