period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2007-06,2007-06-01,2007-06-29,21,0.002531369634609648,0.020804397467303448,-0.10961501937799667,0.12167473913089732
2007-07,2007-07-02,2007-07-31,22,0.027425189606379297,0.0034860660547612696,-0.007485509546585001,7.867088338421461
2007-08,2007-08-01,2007-08-31,23,-0.020031429933598743,0.010548944068906687,-0.046375072407120244,-1.898903795749752
2007-09,2007-09-03,2007-09-28,20,0.00556449497429079,0.00785975901677923,-0.019947428926946564,0.7079727205899765
2007-10,2007-10-01,2007-10-31,23,0.010503032512205301,0.014150307547078265,-0.06838076258168269,0.7422476491950136
2007-11,2007-11-01,2007-11-30,22,-0.12633774296467715,0.013366738326482759,-0.096010875217028,-9.451650797589966
2007-12,2007-12-03,2007-12-31,20,-0.012055525076718254,0.007096159910858174,-0.03677142354549379,-1.6988801306846988
2008-01,2008-01-02,2008-01-31,22,-0.028184080397670064,0.02128343024458207,-0.11781407216950313,-1.3242264087032978
2008-02,2008-02-01,2008-02-29,21,0.02869265277514854,0.02341007168032256,-0.08394702003736398,1.225654204180258
2008-03,2008-03-03,2008-03-31,20,-0.07549388101802657,0.026892686058184286,-0.17437702909054187,-2.8072272459021033
2008-04,2008-04-01,2008-04-30,22,-0.07518619452380626,0.012434357818853046,-0.026629522916946424,-6.046648779063484
2008-05,2008-05-01,2008-05-30,22,-0.08029000903051686,0.012446047072077356,-0.083770914308261,-6.451044943470212
2008-06,2008-06-02,2008-06-30,21,0.08014854362791102,0.024067960830728118,-0.06463334545899702,3.3300928230522766
2008-07,2008-07-01,2008-07-31,23,7.976197970395493,1.9170874075218964,-0.39045439622239364,4.160581275063428
2008-08,2008-08-01,2008-08-29,21,-0.010706760410005067,0.02424027170313921,-0.08870822837011494,-0.4416930858336254
2008-09,2008-09-01,2008-09-30,22,0.16407509860466019,0.03591463033300838,-0.09426773214463124,4.568475217016565
2008-10,2008-10-01,2008-10-31,23,0.1494470618541297,0.0346476064975423,-0.09479793723127083,4.313344469111613
2008-11,2008-11-03,2008-11-28,20,0.08975244390185733,0.02145182991990167,-0.07289691604987081,4.1839061859515585
2008-12,2008-12-01,2008-12-31,22,0.01445012658417233,0.01563571355488926,-0.05899650931446421,0.9241744250075368
2009-01,2009-01-02,2009-01-30,21,0.040887475880994506,0.0024736482573214837,-0.0026397483147262424,16.529219851681052
2009-02,2009-02-02,2009-02-27,20,0.10701501816694492,0.006320366306367436,-0.0019070347112751795,16.93177467564387
2009-03,2009-03-02,2009-03-31,22,-0.027315243913034415,0.020238714663041037,-0.09486550776253766,-1.3496530964447162
2009-04,2009-04-01,2009-04-30,21,0.003569397505491567,0.003930202589531818,-0.012718575630521811,0.908196822982799
2009-05,2009-05-01,2009-05-29,21,0.045653771213961525,0.008930924213912499,-0.01796350632259569,5.111875335683911
2009-06,2009-06-01,2009-06-30,22,-0.018189229035936005,0.012332248106256612,-0.063349733953603,-1.4749321355858813
2009-07,2009-07-01,2009-07-31,23,-0.04292426333951904,0.008529780640139486,-0.07697128454750579,-5.032282206358956
2009-08,2009-08-03,2009-08-31,21,-3.2650270523514693,1.070200915225884,-3.2608496397355973,-3.0508542890400445
2009-09,2009-09-01,2009-09-30,22,1.1161240750281034,0.06966802426923016,-0.036262378629555725,16.02060754177372
2009-10,2009-10-01,2009-10-30,22,-0.027097606104767857,0.026404781314065012,-0.09558787570946325,-1.026238611199321
2009-11,2009-11-02,2009-11-30,21,0.05477914406463835,0.009334714990876519,-0.022145755630387454,5.868325290935814
2009-12,2009-12-01,2009-12-31,22,0.05615705406293614,0.009751513803176431,-0.020381360371855006,5.758803730005868
2010-01,2010-01-04,2010-01-29,20,-0.07722867331286654,0.021063939998873193,-0.1276444925499931,-3.6663925797831673
2010-02,2010-02-01,2010-02-26,20,0.02579805482520303,0.004723206490523121,-0.02222556810121612,5.461979034150962
2010-03,2010-03-01,2010-03-31,23,0.10580299678673,0.0077653625770805635,-0.012830351425228814,13.624991201184491
2010-04,2010-04-01,2010-04-30,21,0.09183210514522688,0.03808920331522004,-0.0985362608066288,2.4109746897365993
2010-05,2010-05-03,2010-05-31,21,-0.06675704947478533,0.019102604889184523,-0.12540547486823972,-3.4946568733451486
2010-06,2010-06-01,2010-06-30,22,0.05279042507152076,0.00459337180051416,-0.00985782805730595,11.49273940019653
2010-07,2010-07-01,2010-07-30,22,0.01672630662703911,0.0008443627291533583,-6.041118830846237e-06,19.809385290857833
2010-08,2010-08-02,2010-08-31,22,0.011003691501072943,0.0061387325634929745,-0.028321038418423816,1.7925021797678344
2010-09,2010-09-01,2010-09-30,22,0.054181010436775257,0.00681012545407996,-0.00931034377467399,7.955948947212904
2010-10,2010-10-01,2010-10-29,21,0.11057245166163865,0.016250177034074435,-0.03770957821699372,6.8043844340762005
2010-11,2010-11-01,2010-11-30,22,-0.006536234600947544,0.029096122422682533,-0.10849040490418382,-0.2246428065566591
2010-12,2010-12-01,2010-12-31,23,-0.1264193258181372,0.02335018570068845,-0.20440272948963123,-5.414060831833551
2011-01,2011-01-03,2011-01-31,21,0.5770929144635288,0.1211530430655787,-0.264347996107442,4.763338170145304
2011-02,2011-02-01,2011-02-28,20,0.6872377059717238,0.03592734192683315,-0.06559005465525103,19.128543029186492
2011-03,2011-03-01,2011-03-31,23,-0.010249618227526347,0.014715812209408088,-0.07614793143268606,-0.6965037390850625
2011-04,2011-04-01,2011-04-29,20,0.056543889991637286,0.004732717081922195,-0.010201289435327943,11.947447737288359
2011-05,2011-05-02,2011-05-31,22,0.009720875009516572,0.011729524630834015,-0.05430256097848496,0.8287526831192118
2011-06,2011-06-01,2011-06-30,22,-0.02732894141902209,0.006232665565378501,-0.027427785831677154,-4.384791889176625
2011-07,2011-07-01,2011-07-29,21,-0.007607663325331027,0.0029836609430554406,-0.009040505096644558,-2.54977474670441
2011-08,2011-08-01,2011-08-31,23,0.049879669529350856,0.018674392930068517,-0.055638161623621785,2.671019599734204
2011-09,2011-09-01,2011-09-30,22,0.04420461898870798,0.01304070262435454,-0.03438068230913571,3.3897421221884447
2011-10,2011-10-03,2011-10-31,21,-0.030922062611900114,0.00789439721505841,-0.056582290142365155,-3.916963103011447
2011-11,2011-11-01,2011-11-30,22,-0.035999870213822116,0.004657872771859964,-0.03974933272241188,-7.728822142011144
2011-12,2011-12-01,2011-12-30,21,0.01207640249730435,0.0010022533091358751,-0.0003202577967839071,12.049251808124643
2012-01,2012-01-02,2012-01-31,22,0.017592438478714945,0.002010582147686785,-0.00437522476476826,8.749922751952909
2012-02,2012-02-01,2012-02-29,21,0.055200970694534446,0.012550543161429912,-0.023196040766331305,4.398293363443983
2012-03,2012-03-01,2012-03-30,22,0.06037775171595805,0.027747033559149297,-0.10774957375717986,2.1760074491296066
2012-04,2012-04-02,2012-04-30,20,-0.056548026556503705,0.01581970415736514,-0.10116521350354091,-3.5745312297876812
2012-05,2012-05-01,2012-05-31,23,-0.12123238494267208,0.04494229421112425,-0.218043984094767,-2.6975121557693926
2012-06,2012-06-01,2012-06-29,21,0.1487138818899032,0.021745327529755377,-0.03195839231912767,6.8388890296735925
2012-07,2012-07-02,2012-07-31,22,0.031021159069118287,0.008201321465643896,-0.025252558594109575,3.7824586195125782
2012-08,2012-08-01,2012-08-31,23,0.08122860841164048,0.006797534253887375,-0.018532503567908587,11.949716673393363
2012-09,2012-09-03,2012-09-28,20,0.017858628529133114,0.016945501174114422,-0.07187975135109448,1.0538861226726988
2012-10,2012-10-01,2012-10-31,23,-0.0021755607768166874,0.014914043955273827,-0.07232499699729011,-0.1458732979023692
2012-11,2012-11-01,2012-11-30,22,-0.03976445006920826,0.007053072465487182,-0.05130614497542729,-5.6378904745113205
2012-12,2012-12-03,2012-12-31,20,0.02489306869054486,0.0038257193366351395,-0.010869644157227687,6.506768139567507
2013-01,2013-01-02,2013-01-31,22,0.14907447543534835,0.013661222359037554,-0.028119106455620657,10.912235487970698
2013-02,2013-02-01,2013-02-28,20,-0.004043356084485583,0.029544100241065914,-0.09220276943129024,-0.1368583254014746
2013-03,2013-03-01,2013-03-28,20,0.13843389443706489,0.014752505302804376,-0.02608706874855471,9.383754934882099
2013-04,2013-04-01,2013-04-30,22,-0.0005317412368691654,0.020801079886116337,-0.07485146611677018,-0.02556315536406721
2013-05,2013-05-01,2013-05-31,23,0.04245512804025586,0.018623382576477616,-0.0746895979307437,2.2796679317472157
2013-06,2013-06-03,2013-06-28,20,-0.03894708321562246,0.020030689209809334,-0.058185485923977986,-1.9443706009151935
2013-07,2013-07-01,2013-07-31,23,0.001284789001827269,0.0018290625277131809,-0.006798133244816373,0.7024303337697263
2013-08,2013-08-01,2013-08-30,22,-0.062452197031723555,0.014580822448668929,-0.07784869746772116,-4.283173823121669
2013-09,2013-09-02,2013-09-30,21,0.0029447064577128312,0.006346416740620379,-0.03958507300941838,0.46399512954533434
2013-10,2013-10-01,2013-10-31,23,0.026221263908418724,0.01042278057143496,-0.04632641142804794,2.515764745185334
2013-11,2013-11-01,2013-11-29,21,-0.06252539801552714,0.015464018753191935,-0.09906070841627757,-4.043282604182128
2013-12,2013-12-02,2013-12-31,21,0.0467121261884349,0.09094308297499844,-0.33295920299520276,0.5136413310430298
2014-01,2014-01-02,2014-01-31,22,-0.030595023302381064,0.033251229371802804,-0.1694122174425704,-0.9201170567343229
2014-02,2014-02-03,2014-02-28,20,-0.020926076331879928,0.008948309518774901,-0.019381114209654382,-2.3385507942001635
2014-03,2014-03-03,2014-03-31,21,-0.05166726893227869,0.019812523733252863,-0.08357134223739782,-2.60780855724915
2014-04,2014-04-01,2014-04-30,21,-0.010521281369127222,0.009882279375812158,-0.040405594079238605,-1.0646613973370438
2014-05,2014-05-01,2014-05-30,22,0.08454815017768591,0.019877333651622676,-0.06463422443788402,4.2534955472151
2014-06,2014-06-02,2014-06-30,21,-0.052353559639465086,0.04341685703754017,-0.18638146093121277,-1.2058348579722813
2014-07,2014-07-01,2014-07-31,23,-0.7002400369325404,0.1401180583709284,-0.7548954766696804,-4.997500287070962
2014-08,2014-08-01,2014-08-29,21,-1.3681483191140313,0.4114730171693569,-1.5720782962162574,-3.3250013051303418
2014-09,2014-09-01,2014-09-30,22,0.08466605928761539,0.023303514257932686,-0.05884137288852054,3.633188468936373
2014-10,2014-10-01,2014-10-31,23,-0.9498960969158363,0.20983387901321834,-0.9580151403093162,-4.52689575860149
2014-11,2014-11-03,2014-11-28,20,0.08924951959553629,0.010677065766638388,-0.009583972078843539,8.358993149073388
2014-12,2014-12-01,2014-12-31,22,7.111601749730966,1.7854981795073135,-0.3970946434637659,3.9829789978802026
2015-01,2015-01-02,2015-01-30,21,0.010078576652431614,0.0014810960728972884,-0.0016156247402229207,6.804809516992452
2015-02,2015-02-02,2015-02-27,20,0.03924199241056603,0.003775697375420751,-0.008197933257824919,10.393309767362654
2015-03,2015-03-02,2015-03-31,22,-0.04492059682612759,0.02048241786346288,-0.08047997006053575,-2.1931295965921205
2015-04,2015-04-01,2015-04-30,21,5.7495991003293465,0.7477530097417929,-0.4129698290554318,7.689168783572994
2015-05,2015-05-01,2015-05-29,20,0.36043383679189156,0.02133989533463035,-0.021784897959451932,16.890140796847305
2015-06,2015-06-01,2015-06-30,22,0.009438805204714296,0.00783064955272109,-0.03955204057323258,1.2053668270002436
2015-07,2015-07-01,2015-07-31,23,-0.04568594414079463,0.007103635212325346,-0.0616930384313209,-6.431347158920274
2015-08,2015-08-03,2015-08-31,21,0.052920661792698276,0.02304320482308618,-0.09768630396691835,2.2965842728472783
2015-09,2015-09-01,2015-09-30,22,0.08834606267076728,0.022219890806642904,-0.05997937900896666,3.9759899560062264
2015-10,2015-10-01,2015-10-30,22,-0.012196529579773352,0.010777402750791898,-0.05077585757423553,-1.1316761432968792
2015-11,2015-11-02,2015-11-30,21,-0.005473930966488072,0.01709497815752761,-0.09233788409068655,-0.3202069587949534
2015-12,2015-12-01,2015-12-31,22,-0.03766680099589215,0.02095295949884991,-0.07900989534494152,-1.7976840454428238
2016-01,2016-01-04,2016-01-29,20,-0.018543953824374904,0.02868174542231568,-0.10965331348271534,-0.6465420270395008
2016-02,2016-02-01,2016-02-29,21,0.004580465335547901,0.0283454655626284,-0.15353815564834028,0.16159428835019518
2016-03,2016-03-01,2016-03-31,22,-0.019055130168481926,0.011030920720894987,-0.020116510645321384,-1.7274288022383593
2016-04,2016-04-01,2016-04-29,21,-0.02780858218521365,0.028441188571851586,-0.12842409657439613,-0.9777573857351365
2016-05,2016-05-02,2016-05-31,22,-0.01907008199551352,0.029160615308674916,-0.1106314511555988,-0.6539670646058148
2016-06,2016-06-01,2016-06-30,22,-0.19469415481273855,0.03317583791694046,-0.22482661182271768,-5.868552749147673
2016-07,2016-07-01,2016-07-29,21,0.0013029692966679551,0.0008808421734465015,-0.003334330510582073,1.4792312810929367
2016-08,2016-08-01,2016-08-31,23,-0.041227333000260824,0.00997291075262014,-0.05122947165127312,-4.133931810171804
2016-09,2016-09-01,2016-09-30,22,-0.31298076236809247,0.06517457104301469,-0.35936735866667535,-4.802191366346357
2016-10,2016-10-03,2016-10-31,21,0.17009089387980025,0.017919263690520312,-0.02733024395718242,9.492069362748543
2016-11,2016-11-01,2016-11-30,22,0.07840693857098202,0.005189723955617508,-0.005321310330817952,15.108113503052907
2016-12,2016-12-01,2016-12-30,21,0.07068945826850359,0.01015231691470214,-0.030861655932322374,6.962889246112305
2017-01,2017-01-02,2017-01-31,22,0.06951047622328055,0.020296248044739,-0.05962816428040041,3.4247943792398807
2017-02,2017-02-01,2017-02-28,20,0.23152462666533635,0.013637247256421514,-0.012660739744188909,16.97737250868689
2017-03,2017-03-01,2017-03-31,23,0.0653483071484191,0.02505724924072017,-0.0643449272366694,2.6079601364311977
2017-04,2017-04-03,2017-04-28,19,0.031435076424427555,0.01530616543580105,-0.04557341819641203,2.0537525584886898
2017-05,2017-05-01,2017-05-31,23,0.03247176953290909,0.011378143305024534,-0.047836647732944715,2.853872434404101
2017-06,2017-06-01,2017-06-30,22,-0.0021130941400568926,0.011909409104664802,-0.050078078691808914,-0.1774306450879426
2017-07,2017-07-03,2017-07-31,21,0.046360753143202205,0.005905813973537764,-0.014188332515182034,7.850019210041371
2017-08,2017-08-01,2017-08-31,23,0.019839633859379813,0.00785828699018203,-0.0323784829521927,2.524676673703444
2017-09,2017-09-01,2017-09-29,21,0.023301850552238212,0.0028251653202047717,-0.008887449672986936,8.247959999222015
2017-10,2017-10-02,2017-10-31,22,0.10406122852398747,0.014761732194254508,-0.030514289522338034,7.049391436899912
2017-11,2017-11-01,2017-11-30,22,0.061923132540752324,0.01545794503076443,-0.073956711498402,4.005909738811517
2017-12,2017-12-01,2017-12-29,20,0.04420107093851566,0.005385926203057822,-0.006347330217050029,8.20677247924801
2018-01,2018-01-02,2018-01-31,22,0.009535066891540822,0.0005905055609112279,-0.0003297380486143586,16.147293984542596
2018-02,2018-02-01,2018-02-28,20,-0.014984637649778643,0.003292539142538708,-0.016083351536167023,-4.551088689024592
2018-03,2018-03-01,2018-03-29,21,-1.8852829769808066,0.41410211949867715,-1.8728436043499717,-4.552700621921906
2018-04,2018-04-02,2018-04-30,21,0.010274027425984267,0.013496713985361036,-0.05481453933583191,0.7612243570640826
2018-05,2018-05-01,2018-05-31,23,0.0498176243929882,0.011764432991430714,-0.0512165096027406,4.234596297949563
2018-06,2018-06-01,2018-06-29,21,-0.027757261338938077,0.016965365320225474,-0.09963940127669801,-1.63611338836582
2018-07,2018-07-02,2018-07-31,22,0.061789027776868455,0.009238802663574934,-0.037198221949974464,6.687990860599173
2018-08,2018-08-01,2018-08-31,23,0.09203191064362004,0.012214809796265984,-0.03758961586918008,7.534453026993004
2018-09,2018-09-03,2018-09-28,20,0.007734528747944447,0.011215997199298108,-0.03695475061390685,0.6895979564285617
2018-10,2018-10-01,2018-10-31,23,-0.09252638002651559,0.023908826384206744,-0.12862243036327425,-3.8699674563547366
2018-11,2018-11-01,2018-11-30,22,0.024291395214553146,0.01543175252764693,-0.0432855808572975,1.5741177271365403
2018-12,2018-12-03,2018-12-31,20,0.11299001286489596,0.024498648206912957,-0.07694750550664053,4.612091733004794
2019-01,2019-01-02,2019-01-31,22,-0.08499145329768565,0.01871994422800908,-0.1213925415246313,-4.540155262349558
2019-02,2019-02-01,2019-02-28,20,0.01290444683722436,0.007260413830903293,-0.018462586377874568,1.7773707033472048
2019-03,2019-03-01,2019-03-29,21,0.045022944799665066,0.029558867204558893,-0.0965929676831746,1.5231620511059751
2019-04,2019-04-01,2019-04-30,21,0.18284094500166237,0.01667519431328265,-0.030729588466652524,10.96484643996143
2019-05,2019-05-01,2019-05-31,23,-0.16023853927000853,0.03261605276469104,-0.1967484666121656,-4.912873437691914
2019-06,2019-06-03,2019-06-28,20,-0.019841010337303677,0.004097080838028539,-0.026232243202046313,-4.842718784833864
2019-07,2019-07-01,2019-07-31,23,0.019860843740550527,0.0017830391799381385,0.0,11.138759015513942
2019-08,2019-08-01,2019-08-30,22,-0.15420661720283824,0.05165930425572772,-0.23488499932349127,-2.985069571194246
2019-09,2019-09-02,2019-09-30,21,0.30498161578788574,0.015298627469160863,-0.0019745398798265423,19.93522728772048
2019-10,2019-10-01,2019-10-31,23,0.06899608595777718,0.002651721381233263,-0.0022285818316212236,26.01935725452742
2019-11,2019-11-01,2019-11-29,21,0.09204826416500933,0.011097856449180009,-0.02125268286403348,8.294238133870486
2019-12,2019-12-02,2019-12-31,21,0.06565066319251711,0.02453325139836496,-0.03227440736944065,2.675987056362715
2020-01,2020-01-02,2020-01-31,22,0.006952031637533551,0.029114496662757512,-0.11615183881207236,0.2387824772676357
2020-02,2020-02-03,2020-02-28,20,0.001708045699510441,0.019699953364135568,-0.1130162837784564,0.08670303263864552
2020-03,2020-03-02,2020-03-31,22,0.14481450992463007,0.02206033653604229,-0.05219004582901354,6.564474195034667
2020-04,2020-04-01,2020-04-30,21,0.012714804410933533,0.004788723684417767,-0.01755283314309586,2.655155162179597
2020-05,2020-05-01,2020-05-29,21,0.002563458279961184,0.0025980042768860142,-0.010406763033464661,0.9867028714185808
2020-06,2020-06-01,2020-06-30,22,-0.04918440160525006,0.014949317428724539,-0.07320883471904627,-3.2900767436206904
2020-07,2020-07-01,2020-07-31,23,0.018132496910024276,0.003910319707715676,-0.010649024212682545,4.63708808112186
2020-08,2020-08-03,2020-08-31,21,0.10586080486660632,0.009523223568829339,-0.011861087334171683,11.116068430137618
2020-09,2020-09-01,2020-09-30,22,-0.06334558839117355,0.02359176217707487,-0.13417528643894128,-2.685072353464515
2020-10,2020-10-01,2020-10-30,22,-0.0047113695286699064,0.002788725369818528,-0.010164176096551292,-1.6894347430763652
2020-11,2020-11-02,2020-11-30,21,-0.03710569421217835,0.006467502242337848,-0.04171000878467657,-5.737252624247337
2020-12,2020-12-01,2020-12-31,22,0.07499249062145519,0.009623134090151706,-0.03118036073336805,7.792938342010878
