date,equity,drawdown,delta_pos,pnl,sample,bundle
1956-02-03,96541.24935703278,0.03458750642967221,1.0,-235.0320810546875,OOS,1
1956-02-06,96513.30782820511,0.03486692171794886,1.0,-27.941528827667238,OOS,1
1956-02-07,96522.81210364151,0.0347718789635849,1.0,9.504275436401366,OOS,1
1956-02-08,96539.47956184387,0.034605204381561346,1.0,16.66745820236206,OOS,1
1956-02-09,96552.7810018463,0.03447218998153694,1.0,13.301440002441407,OOS,1
1956-02-10,96539.92646594238,0.034600735340576214,1.0,-12.854535903930664,OOS,1
1956-02-13,96539.25940101623,0.03460740598983772,1.0,-0.6670649261474609,OOS,1
1956-02-14,96567.36570643616,0.03432634293563839,1.0,28.106305419921874,OOS,1
1956-02-15,96329.5481576538,0.03670451842346199,1.0,-237.81754878234864,OOS,1
1956-02-16,96392.30469165802,0.036076953083419794,1.0,62.756534004211424,OOS,1
1956-02-17,96159.69146657943,0.03840308533420568,1.0,-232.61322507858276,OOS,1
1956-02-20,96159.0580146904,0.038409419853096045,1.0,-0.6334518890380859,OOS,1
1956-02-21,96133.37866753388,0.03866621332466122,1.0,-25.67934715652466,OOS,1
1956-02-23,96094.92969498443,0.03905070305015572,1.0,-38.44897254943848,OOS,1
1956-02-24,96088.10131624603,0.039118986837539706,1.0,-6.8283787384033205,OOS,1
1956-02-27,96058.99132738114,0.0394100867261886,1.0,-29.109988864898682,OOS,1
1956-02-28,96080.79182464982,0.03919208175350184,1.0,21.800497268676757,OOS,1
1956-02-29,96032.10234513856,0.03967897654861444,1.0,-48.689479511260984,OOS,1
1956-03-01,96098.00973225402,0.03901990267745976,1.0,65.90738711547851,OOS,1
1956-03-02,96231.2979854393,0.037687020145606945,1.0,133.28825318527223,OOS,1
1956-03-05,96373.05436540222,0.036269456345977814,1.0,141.75637996292113,OOS,1
1956-03-06,96322.23467229461,0.03677765327705391,1.0,-50.819693107604984,OOS,1
1956-03-07,96250.9917302475,0.037490082697525066,1.0,-71.24294204711914,OOS,1
1956-03-08,96361.96229048156,0.03638037709518438,1.0,110.97056023406982,OOS,1
1956-03-09,97070.30371590042,0.029296962840995838,1.0,708.3414254188538,OOS,1
1956-03-12,97648.27589464569,0.023517241053543112,1.0,577.9721787452697,OOS,1
1956-03-13,97521.28222153854,0.024787177784614613,1.0,-126.99367310714722,OOS,1
1956-03-14,98278.74282630539,0.01721257173694612,1.0,757.4606047668457,OOS,1
1956-03-15,99003.01554046631,0.009969844595336909,1.0,724.2727141609192,OOS,1
1956-03-16,99233.41571279908,0.007665842872009234,1.0,230.40017233276367,OOS,1
1956-03-19,99928.07677298355,0.0007192322701645025,1.0,694.6610601844787,OOS,1
1956-03-20,100351.92830141449,0.0,1.0,423.85152843093874,OOS,1
1956-03-21,99373.99869305038,0.009745000668316257,1.0,-977.9296083641052,OOS,1
1956-03-22,100078.56137520981,0.0027240824449690413,1.0,704.5626821594238,OOS,1
1956-03-23,100230.01691884994,0.0012148384652697188,1.0,151.4555436401367,OOS,1
1956-03-26,99915.030698555,0.004353654287013171,1.0,-314.9862202949524,OOS,1
1956-03-27,99347.45330072784,0.010009523660269259,1.0,-567.5773978271484,OOS,1
1956-03-28,99752.00217232131,0.005978222234965457,1.0,404.5488715934753,OOS,1
1956-03-29,99704.30559051514,0.006453515361998475,1.0,-47.69658180618286,OOS,1
1956-04-02,100042.26399480819,0.0030857833212352154,1.0,337.9584042930603,OOS,1
1956-04-03,99762.32555074691,0.005875350485509943,1.0,-279.9384440612793,OOS,1
1956-04-04,100196.43469919586,0.0015494829531485796,1.0,434.1091484489441,OOS,1
1956-04-05,99793.46120366668,0.005565085865320012,1.0,-402.9734955291748,OOS,1
1956-04-06,100286.25905522918,0.0006543894800712404,1.0,492.7978515625,OOS,1
1956-04-09,99855.47393498993,0.004947133302046971,1.0,-430.7851202392578,OOS,1
1956-04-10,98658.62723007966,0.01687362764220014,1.0,-1196.8467049102783,OOS,1
1956-04-11,99260.73230838013,0.010873692329626889,1.0,602.1050783004761,OOS,1
1956-04-12,98797.29076184463,0.015491855172930872,1.0,-463.44154653549197,OOS,1
1956-04-13,98688.44123639297,0.0165765331387067,1.0,-108.84952545166016,OOS,1
1956-04-16,98702.94066637802,0.016432047325325005,1.0,14.499429985046387,OOS,1
1956-04-17,98656.1425706749,0.016898387100705937,1.0,-46.798095703125,OOS,1
1956-04-18,98358.6969730072,0.019862411835480324,1.0,-297.4455976676941,OOS,1
1956-04-19,98089.50115860748,0.02254492944083384,1.0,-269.1958143997192,OOS,1
1956-04-20,98366.18711003494,0.019787773139896523,1.0,276.6859514274597,OOS,1
1956-04-23,98186.18410437393,0.02158149059712724,1.0,-180.00300566101075,OOS,1
1956-04-24,97610.13381846237,0.027321791712032986,1.0,-576.0502859115601,OOS,1
1956-04-25,97402.40344826126,0.02939181043232283,1.0,-207.73037020111084,OOS,1
1956-04-26,97852.88282063293,0.02490281475484443,1.0,450.4793723716736,OOS,1
1956-04-27,98391.35493061447,0.01953697755474405,1.0,538.4721099815368,OOS,1
1956-04-30,98780.03345277786,0.01566382305993488,1.0,388.6785221633911,OOS,1
1956-05-01,98512.51334728241,0.01832964234236995,1.0,-267.52010549545287,OOS,1
1956-05-02,98520.51861956024,0.018249870359774954,1.0,8.00527227783203,OOS,1
1956-05-03,98709.30593927384,0.016368617822737942,1.0,188.78731971359252,OOS,1
1956-05-04,98922.22582653046,0.014246885925199326,1.0,212.9198872566223,OOS,1
1956-05-07,98475.83868331146,0.01869510282321682,1.0,-446.38714321899414,OOS,1
1956-05-08,98141.02113404464,0.02203153646165348,1.0,-334.8175492668152,OOS,1
1956-05-09,97994.8427961998,0.023488193451898728,1.0,-146.17833784484864,OOS,1
1956-05-10,96641.65888154601,0.03697257723563025,1.0,-1353.1839146537782,OOS,1
1956-05-11,96568.63271329498,0.0377002779334354,1.0,-73.0261682510376,OOS,1
1956-05-14,96268.09431691741,0.04069512219267951,1.0,-300.53839637756346,OOS,1
1956-05-15,95796.84981706619,0.04539104092416421,1.0,-471.2444998512268,OOS,1
1956-05-16,95567.99353647613,0.0476715778751102,1.0,-228.85628059005737,OOS,1
1956-05-17,95714.38210218048,0.04621282597883718,1.0,146.3885657043457,OOS,1
1956-05-18,95653.85408246612,0.04681598349398285,1.0,-60.528019714355466,OOS,1
1956-05-21,95590.47456552123,0.04744755598110558,1.0,-63.37951694488525,OOS,1
1956-05-22,95596.62862057876,0.04738623124961616,1.0,6.1540550575256345,OOS,1
1956-05-23,95620.09215173339,0.04715241879028648,1.0,23.46353115463257,OOS,1
1956-05-24,95771.59554364014,0.04564269800593146,1.0,151.50339190673827,OOS,1
1956-05-25,95701.67494664,0.0463394519017821,1.0,-69.92059700012207,OOS,1
1956-05-28,96200.71142277526,0.04136658805569475,1.0,499.0364761352539,OOS,1
1956-05-29,94870.97063380432,0.05461736271920662,1.0,-1329.7407889709473,OOS,1
1956-05-31,94790.58010105132,0.055418448798106215,1.0,-80.39053275299072,OOS,1
1956-06-01,94443.91316243744,0.05887296077890884,1.0,-346.6669386138916,OOS,1
1956-06-04,94219.58628051757,0.061108362586496316,1.0,-224.32688191986085,OOS,1
1956-06-05,94200.23450787354,0.06130120165766901,1.0,-19.35177264404297,OOS,1
1956-06-06,94338.65170405578,0.059921883905383305,1.0,138.417196182251,OOS,1
1956-06-07,94104.86950781631,0.062251507263863116,1.0,-233.78219623947143,OOS,1
1956-06-08,94541.57554655838,0.05789976189998346,1.0,436.7060387420654,OOS,1
1956-06-11,94236.23576221084,0.06094245165707939,1.0,-305.3397843475342,OOS,1
1956-06-12,93929.30789081192,0.06400096659141168,1.0,-306.9278713989258,OOS,1
1956-06-13,93898.44452090835,0.06430851793024465,1.0,-30.863369903564454,OOS,1
1956-06-14,93921.97311163711,0.0640740571567746,1.0,23.528590728759767,OOS,1
1956-06-15,93897.55639199828,0.06431736807318761,1.0,-24.416719638824464,OOS,1
1956-06-18,93934.3718684082,0.06395050440616032,1.0,36.81547640991211,OOS,1
1956-06-19,93920.93642382813,0.06408438767883363,1.0,-13.435444580078125,OOS,1
1956-06-20,93882.26178042221,0.0644697778159295,1.0,-38.67464340591431,OOS,1
1956-06-21,93829.14779010009,0.0649990550427964,1.0,-53.11399032211304,OOS,1
1956-06-22,93832.32161432266,0.06496742810471669,1.0,3.173824222564697,OOS,1
1956-06-25,93837.42880652999,0.06491653528886573,1.0,5.107192207336426,OOS,1
1956-06-26,93820.80172532272,0.06508222299899459,1.0,-16.627081207275392,OOS,1
1956-06-27,93809.986877697,0.06518999220491593,1.0,-10.814847625732423,OOS,1
1956-06-28,93802.36853694916,0.06526590844167181,1.0,-7.618340747833252,OOS,1
1956-06-29,93775.83976525116,0.06553026581025484,1.0,-26.528771697998046,OOS,1
1956-07-02,93764.4049733429,0.06564421271792081,1.0,-11.43479190826416,OOS,1
1956-07-03,93823.08434348297,0.06505947686746634,1.0,58.67937014007568,OOS,1
1956-07-05,93919.11943592071,0.06410249383721212,1.0,96.03509243774414,OOS,1
1956-07-06,93972.71112461852,0.06356845637918897,1.0,53.591688697814945,OOS,1
1956-07-09,94025.27024009704,0.06304470844162412,1.0,52.55911547851562,OOS,1
1956-07-10,94170.15728023529,0.06160091914339494,1.0,144.88704013824463,OOS,1
1956-07-11,94241.75018377685,0.06088750082893538,1.0,71.59290354156494,OOS,1
1956-07-12,94129.72289959717,0.06200384493986468,1.0,-112.0272841796875,OOS,1
1956-07-13,94221.47351666259,0.06108955640930607,1.0,91.7506170654297,OOS,1
1956-07-16,94612.14880184937,0.05719650430956608,1.0,390.67528518676755,OOS,1
1956-07-17,94882.90336559295,0.05449845387519524,1.0,270.7545637435913,OOS,1
1956-07-18,94862.7527583084,0.054699253278112814,1.0,-20.1506072845459,OOS,1
1956-07-19,94894.00417759705,0.054387835054092455,1.0,31.251419288635255,OOS,1
1956-07-20,94942.60220005798,0.053903559133504565,1.0,48.5980224609375,OOS,1
1956-07-23,94903.91165827942,0.0542891076967803,1.0,-38.69054177856445,OOS,1
1956-07-24,94899.7143382721,0.0543309336993133,1.0,-4.197320007324219,OOS,1
1956-07-25,94986.86050714111,0.053462528175432705,1.0,87.14616886901855,OOS,1
1956-07-26,95038.479097229,0.05294815250810271,1.0,51.618590087890624,OOS,1
1956-07-27,94101.50273858642,0.0622850568855483,1.0,-936.9763586425781,OOS,1
1956-07-30,93906.10236236572,0.06423220807166004,1.0,-195.40037622070312,OOS,1
1956-07-31,94818.85762583923,0.05513666522636488,1.0,912.7552634735107,OOS,1
1956-08-01,95347.1080861206,0.04987268605603213,1.0,528.250460281372,OOS,1
1956-08-02,95377.26453669739,0.049572179119222584,1.0,30.156450576782227,OOS,1
1956-08-03,95376.214896698,0.049582638708959945,1.0,-1.0496399993896484,OOS,1
1956-08-06,93692.4890550232,0.0663608498522238,1.0,-1683.7258416748048,OOS,1
1956-08-07,94089.2939447174,0.062406716669029035,1.0,396.80488969421384,OOS,1
1956-08-08,94491.14740966796,0.05840227478383114,1.0,401.85346495056154,OOS,1
1956-08-09,94402.20030199432,0.05928862653789488,1.0,-88.94710767364502,OOS,1
1956-08-10,93921.80398185349,0.06407574252332893,1.0,-480.3963201408386,OOS,1
1956-08-13,92850.23583945846,0.07475384468372286,1.0,-1071.5681423950195,OOS,1
1956-08-14,91619.11225059128,0.08702190579331517,1.0,-1231.1235888671874,OOS,1
1956-08-15,93021.70366492843,0.07304517970466085,1.0,1402.5914143371583,OOS,1
1956-08-16,92896.66085184479,0.0742912226576977,1.0,-125.04281308364868,OOS,1
1956-08-17,92832.4617904892,0.0749309618479878,1.0,-64.19906135559081,OOS,1
1956-08-20,92214.66810329437,0.0810872330592318,1.0,-617.7936871948242,OOS,1
1956-08-21,91867.63931536103,0.08454535084338659,1.0,-347.02878793334963,OOS,1
1956-08-22,91496.99682704925,0.08823877751276278,1.0,-370.6424883117676,OOS,1
1956-08-23,91756.28971511078,0.08565494188099777,1.0,259.29288806152346,OOS,1
1956-08-24,91724.71460501861,0.0859695856614075,1.0,-31.575110092163087,OOS,1
1956-08-27,91613.0564320526,0.0870822516047129,1.0,-111.65817296600342,OOS,1
1956-08-28,91575.59527696228,0.08745554941497326,1.0,-37.46115509033203,OOS,1
1956-08-29,91525.2429342804,0.08795730701479385,1.0,-50.352342681884764,OOS,1
1956-08-30,91470.7284953003,0.08850053961533104,1.0,-54.51443898010254,OOS,1
1956-08-31,91421.9859897194,0.08898625530018064,1.0,-48.7425055809021,OOS,1
1956-09-04,91380.6464382515,0.08939820106114034,1.0,-41.33955146789551,OOS,1
1956-09-05,91364.21022348022,0.08956198680048273,1.0,-16.436214771270752,OOS,1
1956-09-06,91353.02549291991,0.08967344186417325,1.0,-11.184730560302734,OOS,1
1956-09-07,91350.52769741439,0.08969833222301139,0.0,-2.4977955055236816,OOS,1
1956-09-10,91344.24233740616,0.08976096539922056,1.0,-6.2853600082397465,OOS,1
1956-09-11,91339.16854655075,0.08981152537291807,1.0,-5.073790855407715,OOS,1
1956-09-12,91349.86294304657,0.08970495645414556,1.0,10.694396495819092,OOS,1
1956-09-13,91472.51055113602,0.08848278155262229,1.0,122.64760808944702,OOS,1
1956-09-14,91147.39154021835,0.09172256992959447,1.0,-325.11901091766356,OOS,1
1956-09-17,91169.00037755203,0.09150723936545445,1.0,21.608837333679197,OOS,1
1956-09-18,91237.11905160904,0.09082844150665882,1.0,68.11867405700684,OOS,1
1956-09-19,91373.06396559524,0.08947375987485325,1.0,135.94491398620605,OOS,1
1956-09-20,91367.27167162704,0.08953147968219771,1.0,-5.792293968200684,OOS,1
1956-09-21,91216.37397925949,0.09103516471268679,1.0,-150.8976923675537,OOS,1
1956-09-24,91284.94210437393,0.09035188810530072,1.0,68.56812511444092,OOS,1
1956-09-25,91556.18951813126,0.08764892645475207,1.0,271.24741375732424,OOS,1
1956-09-26,91512.47728767013,0.08808451579718934,1.0,-43.712230461120605,OOS,1
1956-09-27,91616.58514076614,0.08704708826731357,1.0,104.1078530960083,OOS,1
1956-09-28,91748.81419079208,0.08572943496195026,1.0,132.22905002593996,OOS,1
1956-10-01,92142.87232291412,0.08180267302730707,1.0,394.0581321220398,OOS,1
1956-10-02,91349.95252671432,0.0897040637591145,1.0,-792.9197961997986,OOS,1
1956-10-03,90723.01172434616,0.09595148533815079,1.0,-626.9408023681641,OOS,1
1956-10-04,90711.37890715408,0.09606740555402483,1.0,-11.632817192077637,OOS,1
1956-10-05,90602.514500988,0.09715223180508692,1.0,-108.86440616607666,OOS,1
1956-10-08,90607.53617962265,0.09710219112605223,1.0,5.021678634643555,OOS,1
1956-10-09,90728.49353471756,0.09589685947829744,1.0,120.95735509490967,OOS,1
1956-10-10,90356.6633873558,0.09960212108767023,1.0,-371.8301473617554,OOS,1
1956-10-11,90359.24475633621,0.09957639792495579,1.0,2.581368980407715,OOS,1
1956-10-12,90273.53128505325,0.10043052671683621,1.0,-85.71347128295898,OOS,1
1956-10-15,90311.70306668471,0.10005014756241866,1.0,38.17178163146973,OOS,1
1956-10-16,90380.25693344115,0.09936701303858038,1.0,68.5538667564392,OOS,1
1956-10-17,90476.57954740143,0.09840716487631124,1.0,96.32261396026611,OOS,1
1956-10-18,90449.2862906189,0.09867914028569805,1.0,-27.29325678253174,OOS,1
1956-10-19,90478.64707470321,0.09838656211025801,1.0,29.36078408432007,OOS,1
1956-10-22,90479.95534102249,0.09837352532719444,1.0,1.3082663192749022,OOS,1
1956-10-23,90514.2710746498,0.09803157142348623,1.0,34.31573362731934,OOS,1
1956-10-24,90578.2949865303,0.09739357758555829,1.0,64.02391188049316,OOS,1
1956-10-25,90605.0664689598,0.09712680162138249,1.0,26.771482429504395,OOS,1
1956-10-26,90420.28800590897,0.09896810618003375,1.0,-184.77846305084228,OOS,1
1956-10-29,90360.56638399123,0.09956322799710893,1.0,-59.72162191772461,OOS,1
1956-10-30,90349.55100240326,0.0996729955100449,1.0,-11.015381587982178,OOS,1
1956-10-31,90783.00382785796,0.09535366819076513,1.0,433.4528254547119,OOS,1
1956-11-01,90229.90899002075,0.10086521985896976,1.0,-553.0948378372192,OOS,1
1956-11-02,90026.85768081664,0.10288861206120256,1.0,-203.05130920410156,OOS,1
1956-11-05,89796.02522799681,0.1051888414312502,1.0,-230.83245281982423,OOS,1
1956-11-07,89875.15662278747,0.10440030257474728,1.0,79.13139479064941,OOS,1
1956-11-08,89922.46330164337,0.10392889480355025,1.0,47.306678855895996,OOS,1
1956-11-09,89961.93884840011,0.10353552372015486,1.0,39.475546756744386,OOS,1
1956-11-12,89937.6421218872,0.10377763891339693,1.0,-24.296726512908936,OOS,1
1956-11-13,89966.56469719695,0.1034894274579789,1.0,28.92257530975342,OOS,1
1956-11-14,90006.55101309584,0.10309096659553502,1.0,39.98631589889526,OOS,1
1956-11-15,90057.96881177138,0.10257859180069201,1.0,51.41779867553711,OOS,1
1956-11-16,90029.70812754058,0.10286020755745075,1.0,-28.260684230804443,OOS,1
1956-11-19,90187.34974794768,0.10128931975215007,1.0,157.64162040710448,OOS,1
1956-11-20,90391.31814771271,0.09925678880613382,1.0,203.96839976501465,OOS,1
1956-11-21,90513.81289394377,0.09803613716241907,1.0,122.4947462310791,OOS,1
1956-11-23,90124.23133296966,0.10191829037629628,1.0,-389.5815609741211,OOS,1
1956-11-26,90328.73812919235,0.09988039434695006,1.0,204.50679622268677,OOS,1
1956-11-27,90264.2349564209,0.1005231639863905,1.0,-64.50317277145386,OOS,1
1956-11-28,90732.74576865387,0.0958544862622738,1.0,468.5108122329712,OOS,1
1956-11-29,90766.69612373352,0.09551617333043179,1.0,33.950355079650876,OOS,1
1956-11-30,89924.43713009643,0.10390922574002083,1.0,-842.2589936370849,OOS,1
1956-12-03,89012.9563844986,0.1129920681031504,1.0,-911.4807455978394,OOS,1
1956-12-04,89095.6058894577,0.11216847152301436,1.0,82.64950495910645,OOS,1
1956-12-05,88724.26105249787,0.1158688970479178,1.0,-371.34483695983886,OOS,1
1956-12-06,88496.49624023055,0.11813855759278748,1.0,-227.76481226730345,OOS,1
1956-12-07,88393.16743584823,0.11916822195630596,1.0,-103.32880438232422,OOS,1
1956-12-10,88430.26580512237,0.11879853928152251,1.0,37.0983692741394,OOS,1
1956-12-11,88470.38688087463,0.11839873554649355,1.0,40.1210757522583,OOS,1
1956-12-12,88510.63670539856,0.11799764883889155,1.0,40.24982452392578,OOS,1
1956-12-13,88461.8078282318,0.11848422521059909,1.0,-48.82887716674805,OOS,1
1956-12-14,88453.1750504074,0.11857025024240986,1.0,-8.632777824401856,OOS,1
1956-12-17,88448.98889040374,0.118611965036281,1.0,-4.18616000366211,OOS,1
1956-12-18,88445.849270401,0.11864325113168424,1.0,-3.139620002746582,OOS,1
1956-12-19,88447.55285565948,0.11862627502283096,1.0,1.7035852584838866,OOS,1
1956-12-20,88447.43037786864,0.11862749550551534,1.0,-0.12247779083251953,OOS,1
1956-12-21,88430.93041983031,0.11879191644208939,1.0,-16.499958038330078,OOS,1
1956-12-26,88428.78400465392,0.11881330532033742,1.0,-2.1464151763916015,OOS,1
1956-12-27,88430.78405043029,0.11879337500300101,1.0,2.0000457763671875,OOS,1
1956-12-28,88414.00454546355,0.11896058160531298,1.0,-16.77950496673584,OOS,1
1956-12-31,88403.43124956512,0.11906594376503822,1.0,-10.5732958984375,OOS,1
1957-01-02,88386.70790143966,0.11923259076832485,1.0,-16.723348125457765,OOS,1
1957-01-03,88374.4283357811,0.11935495578777604,1.0,-12.279565658569336,OOS,1
1957-01-04,88370.09505638122,0.11939813661621866,1.0,-4.333279399871826,OOS,1
1957-01-07,88359.44856924438,0.11950422812155437,1.0,-10.64648713684082,OOS,1
1957-01-08,88347.22113333129,0.11962607367171031,1.0,-12.227435913085937,OOS,1
1957-01-09,88339.44801256942,0.11970353228056252,1.0,-7.773120761871338,OOS,1
1957-01-10,88333.0091842575,0.11976769475776554,1.0,-6.438828311920166,OOS,1
1957-01-11,88331.82829112242,0.11977946227588972,1.0,-1.1808931350708007,OOS,1
1957-01-14,88339.58622975159,0.11970215495593607,1.0,7.757938629150391,OOS,1
1957-01-15,88409.70195246887,0.11900345664585794,1.0,70.11572271728515,OOS,1
1957-01-16,88370.57140084456,0.11939338987670498,1.0,-39.13055162429809,OOS,1
1957-01-17,88356.6520146141,0.11953209559433364,1.0,-13.91938623046875,OOS,1
1957-01-18,88591.64583523177,0.117190398483025,1.0,234.9938206176758,OOS,1
1957-01-21,88659.91484655379,0.11651010252381866,1.0,68.26901132202148,OOS,1
1957-01-22,88494.70453542708,0.11815641180679014,1.0,-165.21031112670897,OOS,1
1957-01-23,88062.28260311126,0.12246546634749618,1.0,-432.42193231582644,OOS,1
1957-01-24,87833.31729454803,0.1247470897546271,1.0,-228.9653085632324,OOS,1
1957-01-25,88111.64888823699,0.12197353474277953,1.0,278.33159368896486,OOS,1
1957-01-28,88584.98410250091,0.1172567821872908,1.0,473.33521426391604,OOS,1
1957-01-29,88240.68816210174,0.12068766733545706,1.0,-344.2959403991699,OOS,1
1957-01-30,87922.46241810225,0.12385876478605784,1.0,-318.2257439994812,OOS,1
1957-01-31,88188.94230320357,0.12120331122764762,1.0,266.47988510131836,OOS,1
1957-02-01,88349.17839409255,0.11960656970407967,1.0,160.23609088897706,OOS,1
1957-02-04,88493.3724127388,0.11816968631691496,1.0,144.19401864624024,OOS,1
1957-02-05,89591.24467378616,0.10722946543994465,1.0,1097.8722610473633,OOS,1
1957-02-06,89680.31102262496,0.10634192545594676,1.0,89.06634883880615,OOS,1
1957-02-07,90023.52724356459,0.1029217996372504,1.0,343.21622093963623,OOS,1
1957-02-08,90582.049273983,0.09735616637168085,1.0,558.522030418396,OOS,1
1957-02-11,92019.10731399154,0.08303598275057258,1.0,1437.0580400085448,OOS,1
1957-02-12,92343.7230878868,0.07980120909559854,1.0,324.61577389526366,OOS,1
1957-02-13,91117.834783123,0.0920171009624867,1.0,-1225.888304763794,OOS,1
1957-02-14,91197.49755571363,0.09122326696309054,1.0,79.6627725906372,OOS,1
1957-02-15,90323.31989789962,0.09993438664569748,1.0,-874.1776578140259,OOS,1
1957-02-18,90388.54719153975,0.09928440119206262,1.0,65.22729364013672,OOS,1
1957-02-19,90340.09300223921,0.09976724382519071,1.0,-48.45418930053711,OOS,1
1957-02-20,90110.86309795378,0.1020515039103275,1.0,-229.2299042854309,OOS,1
1957-02-21,90349.8220593605,0.09967029444628035,1.0,238.95896140670777,OOS,1
1957-02-25,90509.27623032378,0.0980813447004981,1.0,159.45417096328737,OOS,1
