cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.04189875224740969,0.4459285829326757,0.3152922857900437,0.38413254382127543,0.4960727997025241,0.1941328685000443,26.691056910569106,1.0524334143125498,122.0087241545332,2.070478723404255,0.028090860307983374,-0.04423653289708073,0.04383274651331761,0.021031579099336027,-0.02009358956197686,-0.2226633364783518
