date,equity
2005-12-21,100000.0
2005-12-22,100000.0
2005-12-23,100000.0
2005-12-27,100000.0
2005-12-28,100000.0
2005-12-29,100000.0
2005-12-30,100000.0
2006-01-02,100000.0
2006-01-03,100000.0
2006-01-04,100000.0
2006-01-05,100000.0
2006-01-06,100000.0
2006-01-09,100000.0
2006-01-10,100000.0
2006-01-11,100000.0
2006-01-12,100000.0
2006-01-13,100000.0
2006-01-16,100000.0
2006-01-17,100000.0
2006-01-18,100000.0
2006-01-19,100000.0
2006-01-20,100000.0
2006-01-23,100000.0
2006-01-24,100000.0
2006-01-25,100000.0
2006-01-26,100000.0
2006-01-27,100000.0
2006-01-30,100000.0
2006-01-31,100000.0
2006-02-01,100000.0
2006-02-02,100000.0
2006-02-03,99973.37151953125
2006-02-06,100159.8980991211
2006-02-07,100313.40151708985
2006-02-08,100150.65737646485
2006-02-09,102082.4078647461
2006-02-10,101027.1588413086
2006-02-13,102398.65542333985
2006-02-14,102568.63762890625
2006-02-15,102597.74407421875
2006-02-16,103332.77254858399
2006-02-17,103524.84723852538
2006-02-20,103471.30475805663
2006-02-21,103632.96704052735
2006-02-22,106005.08275024414
2006-02-23,105676.54296704102
2006-02-24,106262.17101611328
2006-02-27,108289.9240847168
2006-02-28,102639.27473242188
2006-03-01,105688.8249230957
2006-03-02,102651.35023620605
2006-03-03,100349.41698425292
2006-03-06,100742.09355822754
2006-03-07,100146.86990234375
2006-03-08,97970.89045703124
2006-03-09,99319.82495849609
2006-03-10,101640.48970544434
2006-03-13,103025.13845153809
2006-03-14,104152.7631878662
2006-03-15,105435.05838952637
2006-03-16,105585.3396652832
2006-03-17,105144.4158400879
2006-03-20,105708.2992261963
2006-03-21,105132.89713781739
2006-03-22,107063.85346398926
2006-03-23,107255.74368847656
2006-03-24,108598.8105510254
2006-03-27,105333.49263513184
2006-03-28,102778.61795007324
2006-03-29,105529.4156459961
2006-03-30,108590.72118798828
2006-03-31,107049.03239709472
2006-04-03,110217.92888146972
2006-04-04,111004.83681860351
2006-04-05,112696.6693869629
2006-04-06,112362.85399926758
2006-04-07,105986.0013059082
2006-04-10,108434.50302575683
2006-04-11,102586.56819995117
2006-04-12,102492.40159387207
2006-04-13,103290.98687280274
2006-04-17,102833.89685534668
2006-04-18,104627.080303833
2006-04-19,108964.0485784912
2006-04-20,112238.5058001709
2006-04-21,113622.25601940918
2006-04-24,112442.99271374512
2006-04-25,111625.16257116699
2006-04-26,113632.12272167968
2006-04-27,111829.62150097656
2006-04-28,108465.07510595703
2006-05-01,107652.06851416016
2006-05-02,111332.0142944336
2006-05-03,106031.08804455567
2006-05-04,110138.58034680175
2006-05-05,115486.62818957519
2006-05-08,115892.80288781738
2006-05-09,116543.05983435058
2006-05-10,115123.21501171874
2006-05-11,109100.99051904297
2006-05-12,101409.47678393555
2006-05-15,100011.73192602539
2006-05-16,99610.9042701416
2006-05-17,92529.97234667969
2006-05-18,92286.74698242187
2006-05-19,92461.33842944336
2006-05-22,91815.54615551757
2006-05-23,91916.31964038085
2006-05-24,91821.09852124023
2006-05-25,90368.34461499023
2006-05-26,89520.04383374023
2006-05-29,89686.74305249023
2006-05-30,91564.83474499511
2006-05-31,90548.38821179199
2006-06-01,89452.58149694825
2006-06-02,89427.54181213379
2006-06-05,91017.93854064941
2006-06-06,91680.27478588867
2006-06-07,91726.55838427733
2006-06-08,93206.20230969238
2006-06-09,92818.19744616699
2006-06-12,94679.20090466308
2006-06-13,97529.92485437011
2006-06-14,96619.20256726074
2006-06-15,91727.81648596191
2006-06-16,92834.52124475097
2006-06-19,92970.17126916503
2006-06-20,92153.1838347168
2006-06-21,90795.93163476563
2006-06-22,90970.5372310791
2006-06-23,91135.73010217285
2006-06-26,90754.12895617676
2006-06-27,92663.29966833496
2006-06-28,92017.49156286621
2006-06-29,87440.5489609375
2006-06-30,86619.86048974609
2006-07-03,85674.43210644531
2006-07-04,85511.23386425781
2006-07-05,87099.55621594239
2006-07-06,86215.56356237792
2006-07-07,86670.66304968261
2006-07-10,86462.34773608399
2006-07-11,86707.87071618653
2006-07-12,87080.76592480468
2006-07-13,88283.97042211914
2006-07-14,89072.0284387207
2006-07-17,89214.20984936523
2006-07-18,89259.02193957519
2006-07-19,86223.59777844239
