date,equity,drawdown,delta_pos,pnl,sample,bundle
2006-05-10,115123.21501171874,0.012183006218044653,1.0,-1419.844822631836,OOS,1
2006-05-11,109100.99051904297,0.06385682104009847,1.0,-6022.224492675781,OOS,1
2006-05-12,101409.47678393555,0.1298540047938099,1.0,-7691.513735107423,OOS,1
2006-05-15,100011.73192602539,0.14184738183313647,1.0,-1397.7448579101563,OOS,1
2006-05-16,99610.9042701416,0.14528669135919065,1.0,-400.8276558837891,OOS,1
2006-05-17,92529.97234667969,0.2060447659586259,1.0,-7080.931923461914,OOS,1
2006-05-18,92286.74698242187,0.2081317659447557,1.0,-243.22536425781252,OOS,1
2006-05-19,92461.33842944336,0.20663368062530682,1.0,174.59144702148438,OOS,1
2006-05-22,91815.54615551757,0.21217491383853884,1.0,-645.7922739257813,OOS,1
2006-05-23,91916.31964038085,0.2113102249844233,1.0,100.77348486328125,OOS,1
2006-05-24,91821.09852124023,0.21212727165606526,1.0,-95.22111914062499,OOS,1
2006-05-25,90368.34461499023,0.22459265490852906,1.0,-1452.75390625,OOS,1
2006-05-26,89520.04383374023,0.23187151632211936,1.0,-848.30078125,OOS,1
2006-05-29,89686.74305249023,0.23044115042142188,1.0,166.69921875,OOS,1
2006-05-30,91564.83474499511,0.21432614799078104,1.0,1878.0916925048828,OOS,1
2006-05-31,90548.38821179199,0.2230477873114567,1.0,-1016.446533203125,OOS,1
2006-06-01,89452.58149694825,0.23245037821992667,1.0,-1095.80671484375,OOS,1
2006-06-02,89427.54181213379,0.2326652317242885,1.0,-25.039684814453125,OOS,1
2006-06-05,91017.93854064941,0.21901880154838485,1.0,1590.396728515625,OOS,1
2006-06-06,91680.27478588867,0.21333561246633503,1.0,662.3362452392579,OOS,1
2006-06-07,91726.55838427733,0.21293847514683745,1.0,46.28359838867186,OOS,1
2006-06-08,93206.20230969238,0.20024236155999536,1.0,1479.6439254150391,OOS,1
2006-06-09,92818.19744616699,0.20357164486589865,1.0,-388.00486352539065,OOS,1
2006-06-12,94679.20090466308,0.18760326836075758,1.0,1861.003458496094,OOS,1
2006-06-13,97529.92485437011,0.1631425758599864,1.0,2850.7239497070314,OOS,1
2006-06-14,96619.20256726074,0.1709570462231623,1.0,-910.722287109375,OOS,1
2006-06-15,91727.81648596191,0.21292767998077292,1.0,-4891.386081298828,OOS,1
2006-06-16,92834.52124475097,0.20343157819348434,1.0,1106.7047587890625,OOS,1
2006-06-19,92970.17126916503,0.20226763051091218,1.0,135.6500244140625,OOS,1
2006-06-20,92153.1838347168,0.2092778071409875,1.0,-816.9874344482422,OOS,1
2006-06-21,90795.93163476563,0.2209237361382209,1.0,-1357.2521999511719,OOS,1
2006-06-22,90970.5372310791,0.21942552941049598,1.0,174.60559631347655,OOS,1
2006-06-23,91135.73010217285,0.21800808875526906,1.0,165.19287109375,OOS,1
2006-06-26,90754.12895617676,0.2212824248379022,1.0,-381.6011459960938,OOS,1
2006-06-27,92663.29966833496,0.20490074827241803,1.0,1909.170712158203,OOS,1
2006-06-28,92017.49156286621,0.21044211732851348,1.0,-645.80810546875,OOS,1
2006-06-29,87440.5489609375,0.24971466267299114,1.0,-4576.942601928711,OOS,1
2006-06-30,86619.86048974609,0.256756596121091,1.0,-820.6884711914063,OOS,1
2006-07-03,85674.43210644531,0.26486886282015115,1.0,-945.4283833007812,OOS,1
2006-07-04,85511.23386425781,0.26626918852310993,1.0,-163.1982421875,OOS,1
2006-07-05,87099.55621594239,0.25264055757809994,1.0,1588.3223516845703,OOS,1
2006-07-06,86215.56356237792,0.26022567379884215,1.0,-883.9926535644531,OOS,1
2006-07-07,86670.66304968261,0.2563206837638152,1.0,455.0994873046875,OOS,1
2006-07-10,86462.34773608399,0.2581081373787685,1.0,-208.31531359863283,OOS,1
2006-07-11,86707.87071618653,0.2560014226550302,1.0,245.52298010253907,OOS,1
2006-07-12,87080.76592480468,0.25280178803802106,1.0,372.8952086181641,OOS,1
2006-07-13,88283.97042211914,0.24247766836049897,1.0,1203.204497314453,OOS,1
2006-07-14,89072.0284387207,0.23571572116500158,1.0,788.0580166015625,OOS,1
2006-07-17,89214.20984936523,0.2344957307953767,1.0,142.18141064453124,OOS,1
2006-07-18,89259.02193957519,0.23411121978053245,1.0,44.81209020996093,OOS,1
2006-07-19,86223.59777844239,0.2601567360510614,1.0,-3035.4241611328125,OOS,1
2006-07-20,86796.85401953125,0.2552378996835963,1.0,573.2562410888672,OOS,1
2006-07-21,88319.55238378907,0.2421723566437781,1.0,1522.6983642578125,OOS,1
2006-07-24,85704.33049047852,0.26461231915229394,1.0,-2615.221893310547,OOS,1
2006-07-25,85384.34473242187,0.26735796319589,1.0,-319.98575805664063,OOS,1
2006-07-26,85230.27213317872,0.26867998614141886,1.0,-154.07259924316406,OOS,1
2006-07-27,84678.57779724122,0.2734138101608127,1.0,-551.6943359375,OOS,1
2006-07-28,83589.81039440919,0.28275600011514856,1.0,-1088.7674028320312,OOS,1
2006-07-31,83761.48270898437,0.28128296246864093,1.0,171.67231457519532,OOS,1
2006-08-01,84331.1323671875,0.27639507245603273,1.0,569.649658203125,OOS,1
2006-08-02,83746.2072520752,0.2814140338248494,1.0,-584.9251151123046,OOS,1
2006-08-03,83888.39720031738,0.28019397019820114,1.0,142.18994824218748,OOS,1
2006-08-04,83480.21818212891,0.28369635823202005,1.0,-408.17901818847656,OOS,1
2006-08-07,83973.34065771484,0.2794651112037815,1.0,493.1224755859375,OOS,1
2006-08-08,83992.51937304687,0.2793005478624783,0.0,19.17871533203125,OOS,1
2006-08-09,83990.25342309571,0.27931999089026893,1.0,-2.265949951171875,OOS,1
2006-08-10,83958.68107592774,0.2795908980314822,0.0,-31.57234716796875,OOS,1
2006-08-11,83956.4143359375,0.27961034783821853,1.0,-2.266739990234375,OOS,1
2006-08-14,83949.06448242188,0.2796734133997893,1.0,-7.349853515625,OOS,1
2006-08-15,83857.64334692383,0.2804578542376049,1.0,-91.42113549804688,OOS,1
2006-08-16,83900.00754504395,0.28009434740862393,1.0,42.36419812011719,OOS,1
2006-08-17,83929.57761047363,0.27984062088495354,1.0,29.5700654296875,OOS,1
2006-08-18,83984.82403063965,0.2793665778982279,1.0,55.24642016601564,OOS,1
2006-08-21,83656.47548522949,0.2821839790019647,1.0,-328.34854541015625,OOS,1
2006-08-22,83834.77457385254,0.280654080191375,1.0,178.29908862304688,OOS,1
2006-08-23,83268.33363464355,0.2855144377280151,1.0,-566.4409392089844,OOS,1
2006-08-24,83651.47813317871,0.282226858878792,1.0,383.14449853515623,OOS,1
2006-08-25,83552.88282629395,0.2830728578342416,1.0,-98.59530688476562,OOS,1
2006-08-28,84516.38275964356,0.2748055278472043,1.0,963.4999333496094,OOS,1
2006-08-29,84669.57205114746,0.2734910841409755,1.0,153.18929150390625,OOS,1
2006-08-30,84977.63784875488,0.2708477195507092,1.0,308.06579760742187,OOS,1
2006-08-31,84677.67899951171,0.27342152231227657,1.0,-299.9588492431641,OOS,1
2006-09-01,85776.55175927734,0.26399262314550065,1.0,1098.872759765625,OOS,1
2006-09-04,86267.34467578125,0.2597813649444417,1.0,490.79291650390627,OOS,1
2006-09-05,86098.85580078125,0.261227087025529,1.0,-168.488875,OOS,1
2006-09-06,82196.84850366211,0.2947083368113617,1.0,-3902.0072971191407,OOS,1
2006-09-07,80098.52225854492,0.3127130661199937,1.0,-2098.3262451171877,OOS,1
2006-09-08,81558.31840112305,0.3001872568212417,1.0,1459.796142578125,OOS,1
2006-09-11,81752.52128198242,0.2985208952109029,1.0,194.202880859375,OOS,1
2006-09-12,86082.28981323242,0.2613692318050841,1.0,4329.76853125,OOS,1
2006-09-13,87718.49876220703,0.24732970897721043,1.0,1636.2089489746095,OOS,1
2006-09-14,87284.47958398437,0.2510538190086405,1.0,-434.01917822265625,OOS,1
2006-09-15,88907.24468322755,0.2371296513958311,1.0,1622.765099243164,OOS,1
2006-09-18,88987.28553759767,0.23644285928239347,1.0,80.04085437011719,OOS,1
2006-09-19,86336.852663208,0.25918495030142863,1.0,-2650.4328743896485,OOS,1
2006-09-20,91057.2078536377,0.21868185044169436,1.0,4720.355190429687,OOS,1
2006-09-21,89132.59889953614,0.23519599514355058,1.0,-1924.6089541015622,OOS,1
2006-09-22,85018.56714221192,0.27049652494920123,1.0,-4114.031757324219,OOS,1
2006-09-25,89072.6170201416,0.2357106708306297,1.0,4054.0498779296877,OOS,1
2006-09-26,94366.20334106445,0.19028895006538687,1.0,5293.586320922852,OOS,1
2006-09-27,95437.33048596191,0.18109812268862233,1.0,1071.127144897461,OOS,1
2006-09-28,96138.60603344727,0.17508081416349758,1.0,701.2755474853515,OOS,1
2006-09-29,95829.5185666504,0.17773294520618857,1.0,-309.0874667968751,OOS,1
2006-10-02,93678.73776269531,0.19618776188091908,1.0,-2150.780803955078,OOS,1
2006-10-03,94507.14092468262,0.18907963237784295,1.0,828.4031619873048,OOS,1
2006-10-04,104304.81942761231,0.10501046071840911,1.0,9797.678502929688,OOS,1
2006-10-05,107055.2054654541,0.08141071962914072,1.0,2750.3860378417967,OOS,1
2006-10-06,106212.1198897705,0.08864483186956001,1.0,-843.0855756835938,OOS,1
2006-10-09,106532.46551745606,0.08589609995758789,1.0,320.34562768554684,OOS,1
2006-10-10,109799.26981225586,0.0578652219332499,1.0,3266.8042947998047,OOS,1
2006-10-11,108541.69840112305,0.06865583797611227,1.0,-1257.5714111328125,OOS,1
2006-10-12,116273.77234985352,0.002310626517613478,1.0,7732.073948730469,OOS,1
2006-10-13,118191.06238891602,0.0,1.0,1917.2900390625,OOS,1
2006-10-16,120316.9773059082,0.0,1.0,2125.9149169921875,OOS,1
2006-10-17,113785.1483022461,0.054288506492768715,1.0,-6531.829003662109,OOS,1
2006-10-18,118491.06375219727,0.015175859588531048,1.0,4705.9154499511715,OOS,1
2006-10-19,118604.43899633789,0.014233554963869757,1.0,113.375244140625,OOS,1
2006-10-20,120717.28701049805,0.0,1.0,2112.8480141601563,OOS,1
2006-10-23,126815.09980981445,0.0,1.0,6097.812799316406,OOS,1
2006-10-24,127265.93477075195,0.0,1.0,450.8349609375,OOS,1
2006-10-25,130427.33184765626,0.0,1.0,3161.397076904297,OOS,1
2006-10-26,134507.54744836426,0.0,1.0,4080.2156007080075,OOS,1
2006-10-27,127809.81720141602,0.04979445669782517,1.0,-6697.730246948242,OOS,1
2006-10-30,127741.91803112793,0.050299254916037824,1.0,-67.89917028808594,OOS,1
2006-10-31,128497.07061901856,0.044685052574117055,1.0,755.152587890625,OOS,1
2006-11-01,125942.94605847169,0.06367376070982497,1.0,-2554.124560546875,OOS,1
2006-11-02,120957.35484155273,0.10073927347469684,1.0,-4985.591216918945,OOS,1
2006-11-03,120996.73417504883,0.10044650675458984,1.0,39.37933349609375,OOS,1
2006-11-06,133799.6460402832,0.005262912167458958,1.0,12802.911865234375,OOS,1
2006-11-07,136965.16928527833,0.0,1.0,3165.5232449951172,OOS,1
2006-11-08,137099.89933239747,0.0,1.0,134.73004711914064,OOS,1
2006-11-09,134887.3743079834,0.01613804995618425,1.0,-2212.5250244140625,OOS,1
2006-11-10,135834.28959118653,0.009231295919061749,1.0,946.915283203125,OOS,1
2006-11-13,139921.69437634278,0.0,1.0,4087.40478515625,OOS,1
2006-11-14,142916.62168151856,0.0,1.0,2994.9273051757814,OOS,1
2006-11-15,147467.23475512696,0.0,1.0,4550.613073608399,OOS,1
2006-11-16,149621.10072192384,0.0,1.0,2153.865966796875,OOS,1
2006-11-17,147863.95655200197,0.011743959651704378,1.0,-1757.144169921875,OOS,1
2006-11-20,150560.74366137697,0.0,1.0,2696.787109375,OOS,1
2006-11-21,152156.17044116213,0.0,1.0,1595.4267797851562,OOS,1
2006-11-22,154763.41104174807,0.0,1.0,2607.2406005859375,OOS,1
2006-11-23,154697.41983081057,0.0004264005974881143,1.0,-65.9912109375,OOS,1
2006-11-24,147702.54666918947,0.045623602665709556,1.0,-6994.8731616210935,OOS,1
2006-11-27,131625.70018579104,0.1495037535048613,1.0,-16076.846483398436,OOS,1
2006-11-28,132387.97215356445,0.1445783518053098,1.0,762.2719677734376,OOS,1
2006-11-29,142279.55629663088,0.08066412248919494,1.0,9891.584143066406,OOS,1
2006-11-30,139422.7234108887,0.09912347839581517,1.0,-2856.8328857421875,OOS,1
2006-12-01,133905.90714526369,0.13477025193543962,1.0,-5516.816265625,OOS,1
2006-12-04,141726.6939411621,0.08423642909414324,1.0,7820.786795898437,OOS,1
2006-12-05,147957.25184033206,0.04397783142412145,1.0,6230.557899169921,OOS,1
2006-12-06,147151.054940918,0.04918705299650323,1.0,-806.1968994140625,OOS,1
2006-12-07,147389.20368115237,0.04764826072880026,1.0,238.14874023437505,OOS,1
2006-12-08,149000.69660107425,0.037235638591083434,1.0,1611.492919921875,OOS,1
2006-12-11,152221.21051708987,0.01642636659108288,1.0,3220.513916015625,OOS,1
2006-12-12,152040.71735302737,0.01759261876171907,1.0,-180.4931640625,OOS,1
2006-12-13,154838.5352163086,0.0,1.0,2797.81786328125,OOS,1
2006-12-14,160965.37251586915,0.0,1.0,6126.837299560547,OOS,1
2006-12-15,163345.86384887696,0.0,1.0,2380.4913330078125,OOS,1
2006-12-18,162115.45045288088,0.007532565361645357,1.0,-1230.4133959960939,OOS,1
2006-12-19,160845.66285522463,0.015306178771477528,1.0,-1269.78759765625,OOS,1
2006-12-20,161935.27711303713,0.00863558282164325,1.0,1089.6142578125,OOS,1
2006-12-21,159275.83209716796,0.02491665020348774,1.0,-2659.4450158691407,OOS,1
2006-12-22,152397.04085058594,0.06702846794100996,1.0,-6878.791246582032,OOS,1
2006-12-26,154758.52959020998,0.052571482719707865,1.0,2361.4887396240233,OOS,1
2006-12-27,164343.24739050295,0.0,1.0,9584.717800292969,OOS,1
2006-12-28,163688.9627225342,0.003981208101687783,1.0,-654.28466796875,OOS,1
2006-12-29,160498.66356311034,0.023393622119790094,1.0,-3190.2991594238283,OOS,1
2007-01-02,164709.16160998534,0.0,1.0,4210.498046875,OOS,1
2007-01-03,164578.71461450195,0.0007919838472147441,1.0,-130.44699548339838,OOS,1
2007-01-04,164393.91480981445,0.001913960323089761,1.0,-184.7998046875,OOS,1
2007-01-05,157039.00722485353,0.0465678673254009,1.0,-7354.907584960938,OOS,1
2007-01-08,158862.84621594238,0.03549477962790222,1.0,1823.8389910888673,OOS,1
2007-01-09,158897.86574719238,0.03528216527841677,1.0,35.01953125,OOS,1
2007-01-10,157760.20949719238,0.042189226421098416,1.0,-1137.65625,OOS,1
2007-01-11,166497.42847192383,0.0,1.0,8737.218974731446,OOS,1
2007-01-12,169655.15939331055,0.0,1.0,3157.730921386719,OOS,1
2007-01-15,170843.09171557619,0.0,1.0,1187.932322265625,OOS,1
2007-01-16,170486.6723277588,0.0020862382215065425,1.0,-356.4193878173828,OOS,1
2007-01-17,169186.67843127443,0.009695523931745486,1.0,-1299.993896484375,OOS,1
2007-01-18,166764.2926750488,0.02387453305585139,1.0,-2422.385756225586,OOS,1
2007-01-19,171490.10743676758,0.0,1.0,4725.81476171875,OOS,1
2007-01-22,164827.93296777343,0.03884873925716468,1.0,-6662.174468994141,OOS,1
2007-01-23,166606.73713452148,0.028476104979097472,1.0,1778.804166748047,OOS,1
2007-01-24,176048.65157324218,0.0,1.0,9441.914438720703,OOS,1
2007-01-25,167527.29301599122,0.04840342985362651,1.0,-8521.358557250976,OOS,1
2007-01-26,165389.64836291503,0.06054578160681138,1.0,-2137.644653076172,OOS,1
2007-01-29,166546.70039916993,0.053973439098561456,1.0,1157.0520362548828,OOS,1
2007-01-30,172884.5477545166,0.017972894370106646,1.0,6337.847355346679,OOS,1
2007-01-31,176406.64343493653,0.0,1.0,3522.095680419922,OOS,1
2007-02-01,182248.62219470215,0.0,1.0,5841.978759765625,OOS,1
2007-02-02,184827.7068790283,0.0,1.0,2579.084684326172,OOS,1
2007-02-05,183703.71212805173,0.0060813109135862894,1.0,-1123.9947509765625,OOS,1
2007-02-06,184172.12472375488,0.0035469906884821,1.0,468.412595703125,OOS,1
2007-02-07,186952.92550500488,0.0,1.0,2780.80078125,OOS,1
2007-02-08,184344.53683312988,0.013952114762735666,1.0,-2608.388671875,OOS,1
2007-02-09,182061.15485363768,0.02616578819589665,1.0,-2283.3819794921874,OOS,1
2007-02-12,177685.654513916,0.04957007741952018,1.0,-4375.50033972168,OOS,1
2007-02-13,183847.3522976074,0.01661152506176931,1.0,6161.697783691407,OOS,1
2007-02-14,191606.12990771484,0.0,1.0,7758.777610107421,OOS,1
2007-02-15,192024.03029833984,0.0,1.0,417.900390625,OOS,1
2007-02-16,191466.401418457,0.0029039536302642266,1.0,-557.6288798828125,OOS,1
2007-02-19,193116.96538330076,0.0,1.0,1650.56396484375,OOS,1
2007-02-20,194432.14226318357,0.0,1.0,1315.1768798828125,OOS,1
2007-02-21,191188.3739526367,0.016683292550241546,1.0,-3243.768310546875,OOS,1
2007-02-22,192636.44426574704,0.009235602593967615,1.0,1448.0703131103514,OOS,1
2007-02-23,191740.87417932128,0.013841683029030187,1.0,-895.5700864257813,OOS,1
2007-02-26,193124.7256158447,0.006724282477786727,1.0,1383.8514365234373,OOS,1
2007-02-27,159033.46891467285,0.18206183883215687,1.0,-34091.25670117188,OOS,1
2007-02-28,154741.62383520504,0.2041355815246504,1.0,-4291.845079467774,OOS,1
2007-03-01,150951.90728210448,0.2236267855456954,1.0,-3789.7165531005858,OOS,1
2007-03-02,148200.15375659178,0.23777955624236305,1.0,-2751.753525512695,OOS,1
2007-03-05,145269.99541296385,0.25284989548525255,1.0,-2930.1583436279298,OOS,1
2007-03-06,147617.57013989254,0.24077589012994965,1.0,2347.574726928711,OOS,1
2007-03-07,147981.78461303707,0.2389026686095514,1.0,364.21447314453127,OOS,1
2007-03-08,150030.06976159665,0.22836796418919372,1.0,2048.28514855957,OOS,1
2007-03-09,150086.51701928707,0.22807764563880706,1.0,56.44725769042969,OOS,1
2007-03-12,150089.87029077145,0.22806039915144471,1.0,3.353271484375,OOS,1
2007-03-13,148569.3642687988,0.2358806391810716,1.0,-1520.5060219726563,OOS,1
2007-03-14,145869.07834875485,0.24976870258773215,1.0,-2700.285920043945,OOS,1
2007-03-15,147185.70094030758,0.24299707225836742,1.0,1316.6225915527343,OOS,1
2007-03-16,147235.26467395015,0.24274215692870202,1.0,49.56373364257813,OOS,1
2007-03-19,147390.76272082515,0.24194240208845283,1.0,155.498046875,OOS,1
2007-03-20,147355.15353869624,0.24212554661236962,1.0,-35.60918212890624,OOS,1
2007-03-21,147047.63209143063,0.24370718555172435,1.0,-307.521447265625,OOS,1
2007-03-22,147772.1970631103,0.2399806156376877,1.0,724.5649716796875,OOS,1
2007-03-23,147977.82533142087,0.238923031917645,1.0,205.62826831054687,OOS,1
2007-03-26,147638.08680603025,0.24067036917081766,1.0,-339.738525390625,OOS,1
2007-03-27,147644.47834411619,0.24063749632370737,1.0,6.391538085937498,OOS,1
2007-03-28,147059.2812005615,0.24364727205699413,1.0,-585.1971435546875,OOS,1
2007-03-29,147940.68134704587,0.23911407020968173,1.0,881.400146484375,OOS,1
2007-03-30,148115.12775817869,0.23821686047315224,1.0,174.4464111328125,OOS,1
2007-04-02,148369.4555274658,0.23690880632980568,1.0,254.3277692871094,OOS,1
2007-04-03,149717.7563087158,0.22997424928817756,1.0,1348.30078125,OOS,1
2007-04-04,150022.7435168457,0.2284056444033069,1.0,304.9872081298828,OOS,1
2007-04-05,150520.05012304685,0.22584790574748317,1.0,497.30660620117186,OOS,1
2007-04-09,150543.1047806396,0.22572933143500376,1.0,23.054657592773438,OOS,1
2007-04-10,151674.3539003906,0.2199111107098537,1.0,1131.2491197509767,OOS,1
2007-04-11,151085.9554628906,0.22293735128227685,1.0,-588.3984375,OOS,1
2007-04-12,151294.9593691406,0.2218624060401106,1.0,209.00390625,OOS,1
2007-04-13,152508.36885339353,0.21562161956247938,1.0,1213.4094842529296,OOS,1
2007-04-16,156175.89735607908,0.1967588509893637,1.0,3667.5285026855468,OOS,1
2007-04-17,156699.60812951656,0.19406531088153217,1.0,523.7107734374999,OOS,1
2007-04-18,154791.91295373533,0.2038769354080931,1.0,-1907.69517578125,OOS,1
2007-04-19,153392.65261926266,0.21107358673428497,1.0,-1399.2603344726563,OOS,1
2007-04-20,158145.1319924316,0.18663071778345086,1.0,4752.479373168945,OOS,1
2007-04-23,157394.148965332,0.1904931605789588,1.0,-750.9830270996094,OOS,1
