date,price,price_diff,pct_change,sigma_price,ewma_short,ewma_long,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,position_pnl,price_diff_pnl,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-01-03,1268.800048828125,0.0,0.0,7.734001131924078,1268.800048828125,1268.800048828125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,1.0,OOS
2006-01-04,1273.4599609375,4.659912109375,0.0036726922525569528,7.734001131924078,1269.647305575284,1268.9827904794731,0.08592125660131177,0.3522771520653782,0.3522771520653782,0.2282800741004961,0,0,4.659912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,1.0,OOS
2006-01-05,1273.47998046875,0.02001953125,1.572058161558587e-05,7.734001131924078,1270.344155555914,1269.1591508712095,0.1532201333425201,0.6282025467043324,0.6282025467043324,0.4070768390137793,0,0,0.02001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,1.0,OOS
2006-01-06,1285.449951171875,11.969970703125,0.009399418040885843,7.734001131924078,1273.0906638497252,1269.798005784961,0.4257379858884119,1.7455257421424886,1.7455257421424886,1.1205723672875632,1,1,11.969970703125,0.0,0.0,1.0,1.0,0.0,1.285449951171875,-2.2854499511718753,99997.71455004883,2.2854499511740867e-05,1.0,OOS
2006-01-09,1290.1500244140625,4.7000732421875,0.0036563642465448076,7.734001131924078,1276.1923657705138,1270.596124162573,0.7235894477492196,2.9667167357718003,2.9667167357718003,1.897600078094489,2,2,4.7000732421875,1.0,23.5003662109375,1.0,1.0,0.0,1.2901500244140625,21.21021618652344,100018.92476623534,0.0,1.0,OOS
2006-01-10,1289.68994140625,-0.4600830078125,-0.0003566120211651036,7.734001131924078,1278.6464704315567,1271.3449013093839,0.9440868959837291,3.870756273533289,3.870756273533289,2.476733831928784,2,2,-0.4600830078125,2.0,-4.600830078125,0.0,0.0,0.0,0.0,-4.600830078125,100014.32393615722,4.599959546533898e-05,1.0,OOS
2006-01-11,1294.1800537109375,4.4901123046875,0.003481544021186611,7.734001131924078,1281.470758300535,1272.2403974819938,1.193478079598472,4.893260126353735,4.893260126353735,3.1201280973419347,3,3,4.4901123046875,2.0,44.901123046875,1.0,1.0,0.0,1.2941800537109376,42.60694299316406,100056.93087915039,0.0,1.0,OOS
2006-01-12,1286.06005859375,-8.1199951171875,-0.006274239116809244,7.734001131924078,1282.305176535665,1272.7823449765724,1.2312943063564605,5.048306656061488,5.048306656061488,3.2393158829348563,3,3,-8.1199951171875,3.0,-121.7999267578125,0.0,0.0,0.0,0.0,-121.7999267578125,99935.13095239257,0.0012173062444312177,1.0,OOS
2006-01-13,1287.6099853515625,1.5499267578125,0.0012051744764605132,7.734001131924078,1283.2696872294644,1273.3638210697093,1.2808203659120334,5.251363500239337,5.251363500239337,3.365554039431985,3,3,1.5499267578125,3.0,23.2489013671875,0.0,0.0,0.0,0.0,23.2489013671875,99958.37985375976,0.0009849495134890331,1.0,OOS
2006-01-17,1282.9300537109375,-4.679931640625,-0.0036345878751066207,7.734001131924078,1283.2079356806412,1273.7389674477968,1.224329822471685,5.019752272133908,5.019752272133908,3.228851926533821,3,3,-4.679931640625,3.0,-70.198974609375,0.0,0.0,0.0,0.0,-70.198974609375,99888.18087915039,0.0016865398380429806,1.0,OOS
2006-01-18,1277.9300537109375,-5.0,-0.0038973286076955382,7.734001131924078,1282.2483207770586,1273.9033237718415,1.0790012650464829,4.423905186690579,4.423905186690579,2.856719174097916,3,3,-5.0,3.0,-75.0,0.0,0.0,0.0,0.0,-75.0,99813.18087915039,0.0024361130993954165,1.0,OOS
2006-01-19,1285.0400390625,7.1099853515625,0.005563673325403196,7.734001131924078,1282.755905919866,1274.3400577048085,1.0881622683398693,4.461465300193463,4.461465300193463,2.865033358290124,3,3,7.1099853515625,3.0,106.6497802734375,0.0,0.0,0.0,0.0,106.6497802734375,99919.83065942382,0.0013702221177676669,1.0,OOS
2006-01-20,1261.489990234375,-23.550048828125,-0.01832631522151318,7.734001131924078,1278.8893757952312,1273.8361334902818,0.653380083446184,2.678858342129354,2.678858342129354,1.75240612681353,2,2,-23.550048828125,3.0,-353.250732421875,1.0,1.0,0.0,1.261489990234375,-355.5122224121094,99564.31843701172,0.004923321531155543,1.0,OOS
2006-01-23,1263.8199462890625,2.3299560546875,0.0018469873504542988,7.734001131924078,1276.1494795213823,1273.4433418353321,0.34990138220692657,1.4345956670483988,1.4345956670483988,0.9367272026864938,1,1,2.3299560546875,2.0,23.299560546875,1.0,1.0,0.0,1.2638199462890625,21.03574060058594,99585.3541776123,0.004713083815329681,1.0,OOS
2006-01-24,1266.8599853515625,3.0400390625,0.002405436843615494,7.734001131924078,1274.460480581415,1273.1851709928314,0.16489648331176213,0.6760755815782247,0.6760755815782247,0.4403879776880193,0,0,3.0400390625,1.0,15.2001953125,1.0,1.0,0.0,1.2668599853515625,12.933335327148438,99598.28751293945,0.004583824050778524,1.0,OOS
2006-01-25,1264.6800537109375,-2.179931640625,-0.0017207360448914244,7.734001131924078,1272.6822211504189,1272.851636981777,-0.021905327975545542,-0.08981184469973671,-0.08981184469973671,-0.058603259312573125,0,0,-2.179931640625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,99598.28751293945,0.004583824050778524,1.0,OOS
2006-01-26,1273.8299560546875,9.14990234375,0.0072349542612786255,7.734001131924078,1272.8909002239222,1272.8900024356165,0.00011608329123285156,0.0004759414940546914,0.0004759414940546914,0.0003083265580461991,0,0,9.14990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99598.28751293945,0.004583824050778524,1.0,OOS
2006-01-27,1283.719970703125,9.8900146484375,0.007763999112620157,7.734001131924078,1274.8598221292318,1273.314707073558,0.19978210880986882,0.8191066461204621,0.8191066461204621,0.5265492217024522,1,1,9.8900146484375,0.0,0.0,1.0,1.0,0.0,1.283719970703125,-2.283719970703125,99596.00379296875,0.004606648256464559,1.0,OOS
2006-01-30,1285.18994140625,1.469970703125,0.0011450867297171374,7.734001131924078,1276.7380256341442,1273.7804025375854,0.3824182394220815,1.5679147816305339,1.5679147816305339,1.0067553810254597,1,1,1.469970703125,1.0,7.349853515625,0.0,0.0,0.0,0.0,7.349853515625,99603.35364648438,0.004533191540862297,1.0,OOS
2006-01-31,1280.0799560546875,-5.1099853515625,-0.003976054579116317,7.734001131924078,1277.34564934697,1274.0274438519816,0.42904124765274304,1.7590691153762463,1.7590691153762463,1.1340041117592914,1,1,-5.1099853515625,1.0,-25.5499267578125,0.0,0.0,0.0,0.0,-25.5499267578125,99577.80371972657,0.004788545433224555,1.0,OOS
2006-02-01,1282.4599609375,2.3800048828125,0.0018592626746127827,7.734001131924078,1278.275524181612,1274.358130796512,0.5065157501632582,2.0767145756693584,2.0767145756693584,1.336293386134449,1,1,2.3800048828125,1.0,11.9000244140625,0.0,0.0,0.0,0.0,11.9000244140625,99589.70374414063,0.004669612898421589,1.0,OOS
