cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-1.0,3.2935033784570975,6.291533346038197,-9.68368120220332,2.4900856057161467,0.6910196708129382,0.3998593644910556,-6.658879269284859,0.1540224350730796,6.000350181685117,-5.692305311538958,-0.38969654908431356,0.6977414192304727,19.801966507131745,6.649048067238775,313.5,0.0,-15611.122157718846,0.0,0.15686064895206095,-0.012083047670799207,0.05520777196836497,0.02658898900749794,-0.05388331165420452,-4.2452442531995995
