date,raw_forecast,scaled_forecast,capped_forecast,position,price_diff,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2008-05-13,6.77899165118076,10.617864131252462,10.617864131252462,0,-0.5399169921875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-05-14,7.037575990470599,11.022882092968194,11.022882092968194,0,5.6199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-15,7.550361746509901,11.826053090400906,11.826053090400906,0,14.909912109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-16,8.036941776566275,12.588178331729303,12.588178331729303,0,1.780029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-19,8.498953552493214,13.311822572090101,13.311822572090101,0,1.280029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-20,8.538282686797864,13.373423386183715,13.373423386183715,0,-13.22998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-05-21,7.785375444962253,12.194152602474443,12.194152602474443,0,-22.6900634765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-05-22,7.216395275685702,11.3029648799312,11.3029648799312,0,3.6400146484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-23,6.31354075082375,9.888833226058908,9.888833226058908,0,-18.419921875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-05-27,5.737663885721631,8.986843280560025,8.986843280560025,0,9.419921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-28,5.367424977583442,8.40694192870782,8.40694192870782,0,5.489990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-29,5.244463327351014,8.214348374577227,8.214348374577227,0,7.4200439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-05-30,5.197156464944748,8.140252127915218,8.140252127915218,0,2.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-02,4.730092222628708,7.408694261987726,7.408694261987726,0,-14.7099609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-03,4.066663278899439,6.369572406153789,6.369572406153789,0,-8.02001953125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-04,3.4404003637613276,5.388663314427686,5.388663314427686,0,-0.4500732421875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-05,3.643160503842163,5.706244413415622,5.706244413415622,0,26.85009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-06,2.894129945174807,4.533045638240725,4.533045638240725,0,-43.3699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-09,2.2229779773713205,3.4818272901079452,3.4818272901079452,0,1.0799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-10,1.5264951691469395,2.3909335100290807,2.3909335100290807,0,-3.320068359375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-11,0.6752008317503274,1.0575600416302187,1.0575600416302187,0,-22.949951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-12,-0.036250294603324,-0.05677845948503666,-0.05677845948503666,0,4.3800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-13,-0.29724505103433313,-0.465571832504031,-0.465571832504031,0,20.1600341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-16,-0.5422865626437119,-0.8493778040502452,-0.8493778040502452,0,0.1099853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-17,-0.9303602301342774,-1.457213554019632,-1.457213554019632,0,-9.2099609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-18,-1.5845294118843658,-2.4818319409540974,-2.4818319409540974,0,-13.1199951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-19,-2.079172844774099,-3.256586806292319,-3.256586806292319,0,5.0198974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-20,-2.7586548488705263,-4.320852403650055,-4.320852403650055,0,-24.89990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-23,-3.3980071508786973,-5.322263265919494,-5.322263265919494,0,0.0699462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-24,-4.010053974060058,-6.280905840641127,-6.280905840641127,0,-3.7099609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-25,-4.440510567299435,-6.955125526487977,-6.955125526487977,0,7.679931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-06-26,-5.059754850655502,-7.925041408237779,-7.925041408237779,0,-38.8199462890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-27,-5.656682219930478,-8.860002539526928,-8.860002539526928,0,-4.77001953125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-06-30,-6.199719431066048,-9.710556076504279,-9.710556076504279,0,1.6199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-01,-6.644355057142723,-10.406984234042163,-10.406984234042163,0,4.9100341796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-02,-7.173142402269153,-11.23521835406799,-11.23521835406799,0,-23.3900146484375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-03,-7.653708827790974,-11.987924549146959,-11.987924549146959,0,1.3800048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-07,-8.133561160955567,-12.739512268792357,-12.739512268792357,0,-10.5899658203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-08,-8.26750478517198,-12.949306774576957,-12.949306774576957,0,21.389892578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-09,-8.72354739218675,-13.663601567741601,-13.663601567741601,0,-29.010009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-10,-9.033836023769963,-14.149603424824424,-14.149603424824424,0,8.7000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-11,-9.45513948324051,-14.80948665242889,-14.80948665242889,0,-13.9000244140625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-14,-9.856315390547612,-15.437844304378027,-15.437844304378027,0,-11.18994140625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-15,-10.238527939469579,-16.03649984528082,-16.03649984528082,0,-13.3900146484375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-16,-10.21292685541732,-15.996401133545083,-15.996401133545083,0,30.449951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-17,-9.997603146157134,-15.659141846795004,-15.659141846795004,0,14.9599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-18,-9.72370951448663,-15.230145099618575,-15.230145099618575,0,0.360107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-21,-9.48472439043894,-14.855825184932309,-14.855825184932309,0,-0.6800537109375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-22,-9.020170972068344,-14.128199996441523,-14.128199996441523,0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-23,-8.516870050408484,-13.339884996468374,-13.339884996468374,0,5.18994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-24,-8.286360054705144,-12.978839587178433,-12.978839587178433,0,-29.64990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-25,-7.975296554591445,-12.491624061573853,-12.491624061573853,0,5.219970703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-28,-8.156965650611772,-12.77617047756705,-12.77617047756705,0,-23.3900146484375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-07-29,-7.759696587874409,-12.1539320756418,-12.1539320756418,0,28.8299560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-30,-6.968278671965905,-10.914342423589074,-10.914342423589074,0,21.06005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-07-31,-6.575631000698164,-10.299342459066713,-10.299342459066713,0,-16.8800048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-01,-6.31612436435823,-9.892879913072012,-9.892879913072012,0,-7.0699462890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-04,-6.314754407545934,-9.890734163962538,-9.890734163962538,0,-11.300048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-05,-5.574057106324034,-8.730587683270286,-8.730587683270286,0,35.8699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-06,-4.864074792835688,-7.618549768472369,-7.618549768472369,0,4.3099365234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-07,-4.666148083283174,-7.3085392214600535,-7.3085392214600535,0,-23.1199951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-08,-3.9839731408417003,-6.240055702775249,-6.240055702775249,0,30.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-11,-3.2996017045177446,-5.168131838562763,-5.168131838562763,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-12,-2.964838530254157,-4.643795759780538,-4.643795759780538,0,-15.72998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-13,-2.710496516468977,-4.245422508388526,-4.245422508388526,0,-3.760009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-14,-2.3215033860827172,-3.636146613246736,-3.636146613246736,0,7.10009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-15,-1.770613473296029,-2.773293471330305,-2.773293471330305,0,5.2698974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-18,-1.685900193229451,-2.6406079416611554,-2.6406079416611554,0,-19.5999755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-19,-1.8664269127430106,-2.9233650652109135,-2.9233650652109135,0,-11.9100341796875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-20,-1.8587863147986627,-2.911397676102169,-2.911397676102169,0,7.85009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-21,-1.7148511090282084,-2.6859534600278865,-2.6859534600278865,0,3.179931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-22,-1.2425901939902173,-1.946256099654099,-1.946256099654099,0,14.47998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-25,-1.5334871891641246,-2.40188503827481,-2.40188503827481,0,-25.3599853515625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-08-26,-1.673496559806732,-2.621180259611517,-2.621180259611517,0,4.6700439453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-27,-1.5254731563592763,-2.3893327420272614,-2.3893327420272614,0,10.1500244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-28,-0.8701002330305764,-1.362828947175439,-1.362828947175439,0,19.02001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-08-29,-0.7369406597622129,-1.1542624922377382,-1.1542624922377382,0,-17.85009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-02,-0.9788265838421596,-1.5331258998502812,-1.5331258998502812,0,-5.25,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-03,-1.2891905559424481,-2.019245762001565,-2.019245762001565,0,-2.5999755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-04,-2.1207334880571023,-3.32168280969417,-3.32168280969417,0,-38.1500244140625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-05,-2.7658714746536046,-4.332155729571318,-4.332155729571318,0,5.4801025390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-08,-2.7652406772988587,-4.331167718233987,-4.331167718233987,0,25.47998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-09,-3.593753359806239,-5.628858517477059,-5.628858517477059,0,-43.280029296875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-10,-4.259965998465137,-6.672340445732755,-6.672340445732755,0,7.530029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-11,-4.493421131802935,-7.037998793474253,-7.037998793474253,0,17.010009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-12,-4.6501570773986565,-7.283492675227136,-7.283492675227136,0,2.64990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-15,-5.43980277805088,-8.520306524952497,-8.520306524952497,0,-59.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-16,-5.8334851158514285,-9.136927076906117,-9.136927076906117,0,20.9000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-17,-6.551591002331392,-10.261688859607057,-10.261688859607057,0,-57.2099609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-18,-6.5926409629726,-10.325984986097446,-10.325984986097446,0,50.1199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-19,-6.019207956075545,-9.427822830292463,-9.427822830292463,0,48.5699462890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-22,-6.090370150344408,-9.539283435188912,-9.539283435188912,0,-47.989990234375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-23,-6.397059910503901,-10.019648417383971,-10.019648417383971,0,-18.8699951171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-24,-6.715579100427483,-10.518541712409068,-10.518541712409068,0,-2.3499755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-25,-6.720945345699782,-10.526946806577657,-10.526946806577657,0,23.31005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-26,-6.616545077296298,-10.363425751793438,-10.363425751793438,0,4.0899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-09-29,-7.299515784203904,-11.433155668086714,-11.433155668086714,0,-106.8499755859375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-09-30,-7.309204103400821,-11.448330381699932,-11.448330381699932,0,59.93994140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-01,-7.360034251151909,-11.527945113560317,-11.527945113560317,0,-5.2999267578125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-02,-7.91597851005734,-12.398714825244435,-12.398714825244435,0,-46.780029296875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-03,-8.523402096032582,-13.350116071605298,-13.350116071605298,0,-15.050048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-06,-9.094081228511467,-14.243964862545527,-14.243964862545527,0,-42.3399658203125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-07,-9.630525748702764,-15.084192336251592,-15.084192336251592,0,-60.6600341796875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-08,-10.135061528344663,-15.874441481441218,-15.874441481441218,0,-11.28997802734375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-09,-10.60984449346516,-16.618089102633455,-16.618089102633455,0,-75.02001953125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-10,-11.056873555814425,-17.31826607451672,-17.31826607451672,0,-10.70001220703125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-13,-10.934898603764566,-17.127217975489213,-17.127217975489213,0,104.13000488281261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-14,-10.850214038365104,-16.994577421304577,-16.994577421304577,0,-5.339965820312614,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-15,-11.242789871405593,-17.609464866358607,-17.609464866358607,0,-90.16998291015625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-16,-11.411380837737871,-17.873527143815597,-17.873527143815597,0,38.5899658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-17,-11.584142265322564,-18.1441215713653,-18.1441215713653,0,-5.8800048828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-20,-11.494953839141559,-18.004426666872355,-18.004426666872355,0,44.850036621093636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-21,-11.584793049897806,-18.145140888478256,-18.145140888478256,0,-30.350036621093636,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-22,-11.986068725640635,-18.773654806690818,-18.773654806690818,0,-58.26995849609375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-23,-12.300431910483729,-19.26603859417496,-19.26603859417496,0,11.329956054687386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-24,-12.660464151086517,-19.829953348801478,-19.829953348801478,0,-31.339965820312386,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-27,-12.99982809566319,-20.36149556628354,-20.0,0,-27.85003662109375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-28,-12.816556437847524,-20.074439074414695,-20.0,0,91.59002685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-29,-12.65386286127581,-19.81961381721511,-19.81961381721511,0,-10.41998291015625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-10-30,-12.33220449374155,-19.315803660941448,-19.315803660941448,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-10-31,-11.837243634726414,-18.540551614363793,-18.540551614363793,0,14.65997314453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-03,-11.182650613067574,-17.51526937138759,-17.51526937138759,0,-2.45001220703125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-04,-10.236958076059482,-16.034040984545957,-16.034040984545957,0,39.45001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-05,-9.834622340752057,-15.4038667060605,-15.4038667060605,0,-52.97998046875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-06,-9.891664732088222,-15.49321161044958,-15.49321161044958,0,-47.890014648437614,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-07,-9.71358896084054,-15.214293381682246,-15.214293381682246,0,26.109985351562614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-10,-9.655762529271696,-15.123720443229637,-15.123720443229637,0,-11.77996826171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-11,-9.785493285422854,-15.326916377571541,-15.326916377571541,0,-20.260009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-12,-10.325691522210034,-16.173023258548355,-16.173023258548355,0,-46.6500244140625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-13,-10.30238357382436,-16.136516261361802,-16.136516261361802,0,58.989990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-14,-10.618804507060329,-16.632123078756013,-16.632123078756013,0,-38.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-17,-11.120533031782529,-17.417975249756424,-17.417975249756424,0,-22.53997802734375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-18,-11.512992768233488,-18.032680853929516,-18.032680853929516,0,8.3699951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-19,-11.973136603717762,-18.753399358598926,-18.753399358598926,0,-52.53997802734375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-20,-12.403348700659642,-19.427236092437425,-19.427236092437425,0,-54.1400146484375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-11-21,-12.510250110059708,-19.594674658356237,-19.594674658356237,0,47.59002685546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-24,-12.289508867167811,-19.24892994501355,-19.24892994501355,0,51.77996826171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-25,-12.04791729293156,-18.87052757450036,-18.87052757450036,0,5.58001708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-26,-11.6092735167405,-18.183484389131493,-18.183484389131493,0,30.28997802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-11-28,-11.13488327283885,-17.44045188310059,-17.44045188310059,0,8.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-01,-11.195849693529981,-17.53594295386396,-17.53594295386396,0,-80.02996826171875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-02,-10.995384234502131,-17.221955989947855,-17.221955989947855,0,32.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-03,-10.518446533422662,-16.474933428229306,-16.474933428229306,0,21.92999267578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-04,-10.22310743734893,-16.01234687316081,-16.01234687316081,0,-25.52001953125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-05,-9.674008333743082,-15.152298657042428,-15.152298657042428,0,30.85003662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-08,-8.796970985889025,-13.778604179055224,-13.778604179055224,0,33.6300048828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-09,-8.132108283449584,-12.737236641862621,-12.737236641862621,0,-21.030029296875,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-10,-7.411240831254368,-11.608149447498286,-11.608149447498286,0,10.57000732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-11,-6.986606904062728,-10.943049742934457,-10.943049742934457,0,-25.64996337890625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-12,-6.523139361210904,-10.217125349977144,-10.217125349977144,0,6.13995361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-15,-6.199384370156534,-9.710031274085871,-9.710031274085871,0,-11.15997314453125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-16,-5.4886268353453564,-8.596779138191215,-8.596779138191215,0,44.6099853515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-17,-4.909346699473036,-7.689458685074204,-7.689458685074204,0,-8.760009765625,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-18,-4.551501828616064,-7.128969984934986,-7.128969984934986,0,-19.13995361328125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-19,-4.26294333214694,-6.677003812518475,-6.677003812518475,0,2.5999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
2008-12-22,-4.2558104686228875,-6.665831682552514,-6.665831682552514,0,-16.25,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-23,-4.363323791377877,-6.834228681996102,-6.834228681996102,0,-8.47003173828125,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,25000.0,0.0,2,OOS
2008-12-24,-4.3901656358759125,-6.876270783915891,-6.876270783915891,0,4.99005126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,2,OOS
