period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2006-01,2006-01-03,2006-01-31,20,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,19,-0.000998268043456929,0.0003499561627097634,-0.0014460507645061016,-2.852551690266543
2006-03,2006-03-01,2006-03-31,23,-0.005950977586523742,0.0031541902072065985,-0.016376458973122676,-1.886689513183805
2006-04,2006-04-03,2006-04-28,19,-0.006617667423223783,0.00932029654843771,-0.030238128102965667,-0.7100275606931253
2006-05,2006-05-01,2006-05-31,22,-0.06912938412404712,0.011746092419317705,-0.09567993714725831,-5.8853090590668655
2006-06,2006-06-01,2006-06-30,22,-0.01626886725029253,0.013331818551016943,-0.05614589340628473,-1.2203036808546686
2006-07,2006-07-03,2006-07-31,20,0.012998839993621614,0.01102120050692904,-0.035296494111795695,1.179439570621116
2006-08,2006-08-01,2006-08-31,23,-0.026597813919636337,0.006047756994070242,-0.03888794278138674,-4.397963401260202
2006-09,2006-09-01,2006-09-29,20,0.03184717048716856,0.008335045461426289,-0.019502464108353657,3.820875439078756
2006-10,2006-10-02,2006-10-31,22,0.11163304366303062,0.016929212354842762,-0.035065813740439045,6.594107352613893
2006-11,2006-11-01,2006-11-30,21,0.06469998687750222,0.02302265290953181,-0.07513130069345131,2.8102750422265723
2006-12,2006-12-01,2006-12-29,20,0.01695739563106624,0.01658149313396711,-0.05063101269993453,1.022670002879843
2007-01,2007-01-03,2007-01-31,20,0.03447976583152168,0.018153880990715725,-0.047519328054057564,1.8993054900577653
2007-02,2007-02-01,2007-02-28,19,-0.07214650025679525,0.025620083548336493,-0.1159011444470931,-2.816013465400261
2007-03,2007-03-01,2007-03-30,22,-0.017497852492479038,0.005824516174760863,-0.026577572291431206,-3.004172701640312
2007-04,2007-04-02,2007-04-30,20,0.008486490800989399,0.006925648050287142,-0.023615171410959368,1.2253713644367972
2007-05,2007-05-01,2007-05-31,22,0.0656467760734547,0.018530672303215878,-0.05077221565006074,3.5426008835125824
2007-06,2007-06-01,2007-06-29,21,-0.0373638311767327,0.018657572404511623,-0.08111010580586564,-2.002609469584461
2007-07,2007-07-02,2007-07-31,21,0.025422262668008733,0.004234902391327456,0.0,6.003033911730837
2007-08,2007-08-01,2007-08-31,23,-0.01491992544669285,0.003791305199402931,-0.01599197303951949,-3.935300552707415
2007-09,2007-09-04,2007-09-28,19,-0.007246340029226195,0.0028232666424726637,-0.011581223216046599,-2.5666509568078664
2007-10,2007-10-01,2007-10-31,23,0.034687954056051185,0.01740762687933113,-0.06855622269892248,1.9926871305610172
2007-11,2007-11-01,2007-11-30,21,-0.11831903739926752,0.014783733583470253,-0.0956228984861488,-8.00332586698941
2007-12,2007-12-03,2007-12-31,20,-0.0014753515533711958,0.0029205046496838458,-0.011092268093760849,-0.505170075154959
2008-01,2008-01-02,2008-01-31,21,0.020305370229917408,0.013271553127424769,-0.0572396600004802,1.5299920088446717
2008-02,2008-02-01,2008-02-29,20,0.056667961509079934,0.017263762213348466,-0.046859668655924724,3.282480423952078
2008-03,2008-03-03,2008-03-31,20,-0.008321074195116074,0.025403404617068533,-0.08931051386004596,-0.3275574404513145
2008-04,2008-04-01,2008-04-30,22,-0.03232979711376338,0.007011381005131258,-0.013686709087287863,-4.611045540115837
2008-05,2008-05-01,2008-05-30,21,0.005744924071864332,0.009611665997696701,-0.04751298871835419,0.5977032569838592
2008-06,2008-06-02,2008-06-30,21,-0.05386381964053122,0.01318663055013008,-0.07010877615146505,-4.084729562700904
2008-07,2008-07-01,2008-07-31,22,-0.013310421275691708,0.015888052716182877,-0.06466352070240877,-0.8377629098709054
2008-08,2008-08-01,2008-08-29,21,-0.028425021662144445,0.010077916782969685,-0.04930130390708898,-2.820525538589372
2008-09,2008-09-02,2008-09-30,21,0.02720476408831707,0.016143267492465595,-0.04565390757152876,1.6852080349293665
2008-10,2008-10-01,2008-10-31,23,0.057392539151662314,0.0245688443801453,-0.0673865455708117,2.3359885497114656
2008-11,2008-11-03,2008-11-28,19,0.029039753087394926,0.018235778475461654,-0.07179893768095647,1.592460290437903
2008-12,2008-12-01,2008-12-31,22,-0.0033700162893121055,0.014777845023426299,-0.05618189636179727,-0.2280451773563636
2009-01,2009-01-02,2009-01-30,20,0.0,0.0,0.0,
2009-02,2009-02-02,2009-02-27,19,0.009727092197667764,0.0029057430989136643,-0.008945971105240313,3.347540324987545
