cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.007642470374964683,0.0841104816432516,0.13269743795306574,0.09961350389884682,0.20641665373519966,0.058590287865557214,62.043010752688176,1.1424421575011383,230.48148530796593,5.586734693877551,0.005298462311473979,-0.007960781581889075,0.008322151032966891,0.00651076725378326,-0.006466560206048128,-0.07219756151422918
