,equity
3515,199726.18577549254
3516,199726.18577549254
3517,199726.18577549254
3518,199723.74196579453
3519,199723.74196579453
3520,199901.14672587768
3521,199878.40772641767
3522,200005.8905462217
3523,199816.4843330901
3524,199704.58758969678
3525,199897.4017351866
3526,199745.18005897757
3527,200095.35287305727
3528,200211.6582969147
3529,200809.20602563128
3530,200971.0594223044
3531,201263.96301286697
3532,200554.67057749824
3533,200284.52402379285
3534,200714.33382998646
3535,200245.66635051867
3536,200078.65970481068
3537,200208.51055956975
3538,199750.85557226057
3539,199498.12087539874
3540,199716.57277892518
3541,200378.33261889065
3542,200531.47271354424
3543,200374.15452477455
3544,200458.6121575275
3545,200340.74300744978
3546,200194.54464370798
3547,199916.6577556082
3548,200100.08104506007
3549,200088.77534162847
3550,200100.88032173825
3551,199988.32357655728
3552,200163.31335968673
3553,200057.4274067314
3554,199870.4731058719
3555,199775.63466397618
3556,199785.94326182117
3557,199847.57705460192
3558,200032.68611680332
3559,200026.80401099112
3560,200072.70982066894
3561,200003.18504246502
3562,200294.48519495773
3563,200459.2770425517
3564,200757.68736758715
3565,199806.17499189544
3566,199984.20236698445
3567,199883.56090303446
3568,200293.42163226934
3569,200466.7761754892
3570,199650.44443092952
3571,199973.0790129593
3572,199662.2212033845
3573,199456.51936852784
3574,199441.01169719012
3575,199500.14588412084
3576,199576.80379082376
3577,199629.3924735219
3578,199592.06187460464
3579,199355.14558550992
3580,199365.99308911333
3581,199365.99308911333
3582,199365.99308911333
3583,199365.99308911333
3584,199365.99308911333
3585,199365.99308911333
3586,199365.99308911333
3587,199365.99308911333
3588,199365.99308911333
3589,199365.99308911333
3590,199365.99308911333
3591,199365.99308911333
3592,199365.99308911333
3593,199365.99308911333
3594,199365.99308911333
3595,199363.6207035201
3596,199407.9287328211
3597,199452.8953181175
3598,199445.56557029823
3599,199418.49056696185
3600,199391.8184655639
3601,199510.20735777784
3602,199530.54382519584
3603,199466.5939449053
3604,199571.5950900991
3605,199184.68212414763
3606,199235.57488026994
3607,199141.9339168687
3608,199294.27676703554
3609,199288.89664871193
3610,199344.89678001567
3611,199491.09189303388
3612,199515.30521356224
3613,199540.84375714706
3614,199276.85161058456
3615,198822.30910356855
3616,198874.2075614318
3617,198691.04519312008
3618,198784.62789926914
3619,198839.19418256468
3620,198912.96396050893
3621,198934.04868612604
3622,198785.3601268571
3623,198745.5035650885
3624,198743.26731425954
3625,198876.6742176573
3626,198658.69478692385
3627,198658.69478692385
3628,198656.3521639214
3629,198770.33100347503
3630,198748.5656279662
3631,198648.3961810606
3632,198647.84997071832
3633,198691.253408179
3634,198821.59482190615
3635,198771.69162095484
3636,199019.16140645806
3637,199016.15874178772
3638,199071.53440490246
3639,198956.87022171565
3640,199536.13234790417
3641,199605.24359586995
3642,199572.9076438709
3643,199472.63663338768
3644,200055.84511998986
3645,200021.33536460227
3646,200283.86020237993
3647,199638.97573713496
3648,200362.91681660165
3649,200145.02031018632
3650,200492.7728937694
3651,200770.97690112347
3652,201174.22584937655
3653,200253.10550346953
3654,199878.6331739764
3655,199867.3766433705
3656,199880.96869848866
3657,199541.1710517012
3658,199437.61035311193
3659,200028.940920176
3660,199924.52639903795
3661,200392.15015914346
3662,199812.15283334194
3663,199496.54865986094
3664,199746.84969109474
3665,199817.45966603103
3666,199930.35701857795
3667,199571.78197207625
3668,199528.7748864678
3669,199757.16937072252
3670,199606.10301138592
3671,199561.19163820834
3672,199639.66897937807
3673,199658.43515700227
3674,199622.99529731454
3675,199594.40161162277
3676,199594.40161162277
3677,199592.1395185103
3678,199552.9690738443
3679,199537.10495383583
3680,199464.87261927276
3681,199591.33327546713
3682,199568.03076802962
3683,199517.39025841557
3684,199420.22451352642
3685,199420.22451352642
3686,199420.22451352642
3687,199417.95612843407
3688,199608.15112580665
3689,199580.80429741155
3690,199453.67142252566
3691,199669.48044108908
3692,199631.89251515374
3693,199546.9990041234
3694,199533.7795026147
3695,199825.90423883818
3696,199617.08592498046
3697,200188.09020939172
3698,199686.418904201
3699,199199.22942795558
3700,199438.21865482914
3701,199532.30361013405
3702,199544.0260111863
3703,199427.74143772747
3704,199407.35012157488
3705,199940.01688387853
3706,199640.40706145894
3707,199666.85904984205
3708,199900.3695877412
3709,199975.58234581762
3710,200185.19968996057
3711,200792.36174273357
3712,200905.70881034026
3713,201659.3063202848
3714,201765.27919534006
3715,200187.52169991986
3716,200240.97142609642
3717,201143.75767466665
3718,200755.6511379849
3719,200814.67334843212
3720,200364.3460757456
3721,200668.3993377936
3722,201253.04630283813
3723,201139.036894314
3724,201454.2214213839
3725,201734.7467935869
3726,200808.9449082843
3727,200861.25555263806
3728,200740.7387993065
3729,200667.16745331118
3730,200679.45837855645
3731,200481.5382014881
3732,200747.07590094456
3733,200987.42041108277
3734,200856.22594601323
3735,200915.37794518354
3736,201017.1416331644
3737,201251.5779972852
3738,200954.7822817674
3739,201145.68932493508
3740,201259.03481037705
3741,201216.92138191074
3742,201481.2196976141
3743,201752.15918351378
3744,201272.08964982914
3745,200749.13294078805
3746,200721.1283509735
3747,200569.13238678916
3748,200526.21060470014
3749,200927.4132614586
3750,200763.65754228688
3751,200653.58890380024
3752,200781.60599149624
3753,200626.75299405423
3754,200458.07602698394
3755,200563.467007275
3756,200510.46807439404
3757,200639.04522847396
3758,200608.2473677061
3759,200664.21693403594
3760,200440.42623958568
3761,200484.32274186777
3762,200580.2542578045
3763,200567.21666370225
3764,200648.69709547187
3765,200691.18461628794
3766,200666.14813377347
3767,200642.82087776827
3768,200659.775220625
3769,200553.32505065552
5278,200553.32505065552
5279,200553.32505065552
5280,200553.32505065552
5281,200553.32505065552
5282,200553.32505065552
5283,200553.32505065552
5284,200553.32505065552
5285,200553.32505065552
5286,200553.32505065552
5287,200551.4773328214
5288,200545.86191593748
5289,200513.8748264812
5290,200737.1419151017
5291,200385.65098357602
5292,200513.296545408
5293,200468.68221454305
5294,200422.37399789406
5295,200330.7808261833
5296,200046.51139928206
5297,200336.07884663125
5298,200529.00258838088
5299,200533.41425091648
5300,200402.365591266
5301,200465.29222761976
5302,200328.7754125545
5303,200099.0297587985
5304,200092.57636967962
5305,200306.32547200212
5306,200273.37499588187
5307,200266.11502491968
5308,200307.92045419844
5309,200494.76873375793
5310,200502.2872875854
5311,200595.54176825954
5312,200729.2890661144
5313,201131.55012034735
5314,200681.87029399408
5315,200805.89154285198
5316,200987.6711864771
5317,201253.34147726398
5318,201943.03707157949
5319,202031.99648783702
5320,201612.56561727167
5321,202222.15894778958
5322,202201.17796680564
5323,202372.6171266366
5324,201063.45046439604
5325,201017.48574696438
5326,200426.89627568674
5327,200308.68799857187
5328,200348.64917837377
5329,199984.56588913384
5330,199739.34075774683
5331,199842.30636352522
5332,199997.18415095695
5333,199451.5688641055
5334,199535.33846216064
5335,199494.81889198074
5336,199494.81889198074
5337,199494.81889198074
5338,199494.81889198074
5339,199494.81889198074
5340,199494.81889198074
5341,199494.81889198074
5342,199494.81889198074
5343,199492.98804824933
5344,199393.59070348254
5345,199441.49494062894
5346,199598.05663588675
5347,199608.88474518177
5348,199522.90331554305
5349,199575.57734984046
5350,199641.63681721876
5351,199663.09823225084
5352,199477.3618301038
5353,199565.58070554832
5354,199533.00147833192
5355,199574.7537345342
5356,199644.28932855785
5357,199557.24471085827
5358,199533.79636920453
5359,199718.16601112124
5360,199709.87753657417
5361,199756.90943214187
5362,200053.74790694538
5363,200019.3386378848
5364,200176.65426280268
5365,200053.23781229384
5366,200378.9947594782
5367,199976.52448668663
5368,199961.26770799828
5369,199470.8789223034
5370,199607.76617820593
5371,199455.21590635495
5372,199856.56992021188
5373,199832.8866605125
5374,199763.04455435774
5375,199536.2143122427
5376,199516.31031911183
5377,199865.4142388204
5378,199606.53826825597
5379,199812.6822130449
5380,199997.15923531132
5381,200353.10388649575
5382,200381.20333594436
5383,200186.13252802394
5384,200344.83781485664
5385,200297.3561861191
5386,200278.32769277785
5387,200344.2188225241
5388,200278.50655460838
5389,200393.46622178625
5390,200419.9183061001
5391,199969.17288228613
5392,199732.29742888134
5393,199713.42349478792
5394,199828.1584543308
5395,199871.02137478153
5396,199446.55221207286
5397,199467.0951826042
5398,199525.3398422366
5399,199718.08139359258
5400,199704.5007103357
5401,199787.6771960777
5402,199708.66143801625
5403,199748.70312214855
5404,199479.9409007303
5405,199500.98718944326
5406,199412.7581700965
5407,199403.555551792
5408,199403.555551792
5409,199401.6820257704
5410,199290.51462638797
5411,199290.51462638797
5412,199290.51462638797
5413,199288.58077103092
5414,199284.853768899
5415,199391.9693777998
5416,199424.41597642208
5417,199416.7878464482
5418,199749.11548522263
5419,199791.63329899264
5420,199849.97211447518
5421,199796.83243540127
5422,199685.19668695584
5423,199974.73961276107
5424,199990.99959057325
5425,200445.47986953173
5426,200536.28225915524
5427,200448.1449474536
5428,200274.56410170044
5429,200811.29846663828
5430,200675.54983277005
5431,200163.82718069648
5432,200622.60355222083
5433,200900.2645498153
5434,200551.09764541115
5435,199694.16150303686
5436,199989.91894357355
5437,200225.56197248696
5438,200551.22066415544
5439,201209.63066433478
5440,201189.91005734497
5441,201273.4278919761
5442,201276.21722437147
5443,201405.73780676938
5444,201310.79953849816
5445,200892.5734035683
5446,199752.51309750523
5447,199637.50635618067
5448,199932.1178308906
5449,200326.78485653136
5450,200594.8965331144
5451,200875.0266204958
5452,201253.62651350335
5453,201203.9659773736
5454,201434.64647259246
5455,201567.1920436796
5456,202217.44800205546
5457,202083.10861057672
5458,202210.87832017738
5459,202045.26694436665
5460,202363.48823980402
5461,201872.19850264452
5462,201411.82971911205
5463,201154.02159361535
5464,201902.31357174623
5465,201806.61207228346
5466,201662.05976001633
5467,200699.04360038412
5468,200559.3566250491
5469,201016.08998664396
5470,201374.40141242612
5471,201446.39239220353
5472,201645.32131945645
5473,201794.71908192334
5474,201936.98288088743
5475,201846.11123859102
5476,202416.22794516853
5477,202551.95269353816
5478,202235.07246761594
5479,202648.84463590392
5480,202371.21670824903
5481,201980.2341341717
5482,202445.1930276412
5483,201904.17652630463
5484,201455.12366375275
5485,201346.07507882162
5486,200821.02153378143
5487,201290.47430852486
5488,200836.72849254817
5489,200903.9090156502
5490,200927.26900007646
5491,200932.74409646593
5492,201033.8635244604
5493,201047.28275571304
5494,201164.70085882637
5495,201163.9973226106
5496,201219.31742187432
5497,201103.8301749732
5498,201197.94662020224
5499,201436.66901539956
5500,201449.951892342
5501,201439.47856049254
5502,201139.33324564178
5503,201068.53180748905
5504,201367.319351221
5505,201355.4393676465
5506,201455.7139831792
5507,201068.0207384679
5508,201130.45257980714
5509,201330.02397675478
5510,201335.7619561674
5511,201195.029069605
5512,201286.47125247947
5513,201245.25814234375
5514,201074.55096774595
5515,201135.02428622093
5516,201231.56946616754
5517,201292.84536338842
5518,201409.09124442938
5519,201315.73916325255
5520,201330.3664023837
5521,200998.5754470259
5522,201127.0138311681
5523,201359.92048448935
5524,201439.8597830001
5525,201489.4928882851
5526,201635.69757949785
5527,201675.01801734985
5528,201625.0746676333
5529,201632.84050646197
5530,201231.2710692269
5531,201769.12950586513
5532,201893.77342007827
5533,201915.67872197766
5534,202074.28928923883
5535,202205.0885237711
5536,202293.91016222173
5537,201747.5783285495
5538,202177.0018170125
5539,202299.1156194673
5540,201605.44988555805
5541,202321.14677164773
5542,201700.25033342437
5543,200826.24754489298
5544,200075.28349683085
5545,200148.5145648525
5546,200100.2867552059
5547,200126.94989857927
5548,200059.97302846838
5549,200057.89853659194
5550,199979.18683533827
5551,199835.7983899535
5552,199865.97318081206
5553,200034.64718055603
5554,200003.8422844195
5555,200096.2868321051
5556,199889.48687999943
5557,199925.3172901278
5558,199770.27571907316
5559,199814.62413501833
5560,199522.40059199376
5561,199476.11124892186
5562,199401.79976256334
5563,199389.73573460834
5564,199393.41662952775
5565,199393.41662952775
5566,199393.41662952775
5567,199393.41662952775
5568,199393.41662952775
5569,199393.41662952775
5570,199391.30474412744
5571,199393.69734242532
5572,199414.5336430369
5573,199490.8208717548
5574,199488.82645058422
5575,199506.14114488568
5576,199583.35053293806
5577,199650.5101639917
5578,199645.5189012376
5579,199655.9008581531
5580,199832.43616991947
5581,199998.8803928691
5582,199987.48031020313
5583,199807.43373230204
5584,200014.08576577692
5585,200293.65992151166
5586,199873.78956916882
5587,199742.35746683812
5588,199802.4788923659
5589,200266.12088609496
5590,200267.45280394494
5591,199979.07023881187
5592,200627.06846012393
5593,201376.60844494277
5594,201537.70973169873
5595,200974.21108254557
5596,201294.9651383778
5597,201929.05993617655
5598,202120.79024751057
5599,202195.37903669482
5600,203407.83063877493
5601,203493.76026677212
5602,201697.74478404233
5603,202105.4274586459
5604,202834.5679193663
5605,202745.00315403938
5606,202952.57114699928
5607,203607.85314623837
5608,203208.52873552378
5609,201037.82968663156
5610,201420.1130316672
5611,202116.71965599663
5612,201300.19145760723
5613,201770.33011886975
5614,200898.53275537552
5615,200741.06298141475
5616,200168.89488434093
5617,200080.35920364686
5618,200080.35920364686
5619,200080.35920364686
5620,200080.35920364686
5621,200080.35920364686
5622,200078.2226654854
5623,200071.9207632145
5624,200152.64924593992
5625,200181.42118926905
5626,200396.84524968933
5627,200235.5260338884
5628,200376.0905421085
5629,200370.20541732357
5630,200461.57540503805
5631,199931.6004328933
5632,200068.05399424589
5633,200253.0469428402
5634,199835.37011221025
5635,199790.90723023962
5636,200170.00998893823
5637,200314.23282322267
5638,200198.751374571
5639,200261.91466714945
5640,199950.00649059506
5641,199902.41829141843
5642,199922.1083867943
5643,199664.09392591767
5644,199667.18869500046
5645,199660.0503248968
5646,199652.71296428275
5647,199674.2258365647
5648,199763.52959783562
5649,199779.86036392103
5650,199871.50986260676
5651,199856.16938264752
5652,199865.0387470629
5653,200198.1133949783
5654,200303.51799493967
7163,200303.51799493967
7164,200303.51799493967
7165,200303.51799493967
7166,200301.45459827504
7167,200351.42971339388
7168,200387.96564457013
7169,200395.88136059584
7170,200560.00991421504
7171,200557.45394924493
7172,200575.0554408574
7173,199939.1679382422
7174,200034.68880250482
7175,200218.17032778935
7176,200009.59282888414
7177,200370.8113254643
7178,200503.8046397596
7179,200751.42634897842
7180,200727.9375498872
7181,200573.17709412973
7182,200480.91392234704
7183,200482.31621194273
7184,200968.68650685638
7185,200858.03219523077
7186,201028.2601130803
7187,200992.32802935588
7188,200887.55967428672
7189,201041.99259884653
7190,200872.8665133979
7191,200077.56898578536
7192,199960.32382344204
7193,199871.0625776491
7194,199870.93335424882
7195,200002.44876997222
7196,200018.64891949386
7197,199833.33134827387
7198,199791.89358424905
7199,199770.2663312665
7200,199690.85583132476
7201,199690.85583132476
7202,199688.81177578465
7203,199602.0969336471
7204,199680.29066527297
7205,199678.2443810443
7206,199523.69300552201
7207,199472.67501410996
7208,199472.67501410996
7209,199470.58868954156
7210,199505.64579160034
7211,199532.13045832375
7212,199556.8130074031
7213,199680.03909583556
7214,199672.05140677164
7215,199709.56443110976
7216,199703.42467844838
7217,199715.23053047142
7218,200057.1429076224
7219,199998.52753232856
7220,199888.52834218577
7221,199699.6322188751
7222,200175.71789725745
7223,200043.25926730878
7224,200181.78714870723
7225,200107.47039331583
7226,200019.17223918936
7227,200145.18529435614
7228,199914.76912705743
7229,200507.5156854094
7230,200487.9654683496
7231,200440.10116922064
7232,200615.57043805966
7233,200620.68378414214
7234,200754.60029465272
7235,201003.2555264373
7236,200850.17053770454
7237,200945.7705114546
7238,201281.5977659539
7239,200236.0623365175
7240,200788.86492555664
7241,200881.09548547224
7242,201022.71396041155
7243,201150.3653468888
7244,201151.37208089506
7245,200990.9506695611
7246,201057.78408626324
7247,201029.45078550634
7248,201080.10998624674
7249,201495.89073271232
7250,201692.70456339294
7251,202855.24499833377
7252,203071.61082324182
7253,202937.35812086365
7254,202385.4070067811
7255,202707.80310612393
7256,202393.4080544705
7257,201521.0885216537
7258,201437.9655045281
7259,200456.09805193677
7260,200463.93729862032
7261,201098.90596353938
7262,201205.89195621153
7263,201139.34259166042
7264,200532.6953247749
7265,200974.36846383224
7266,200747.32954932743
7267,200714.40669321787
7268,200567.50405098614
7269,200951.38871128944
7270,201184.39309754033
7271,201230.1366592146
7272,201195.90496158195
7273,201211.7492618979
7274,201325.68615177687
7275,201442.2197680439
7276,201665.8213696899
7277,201667.63444192422
7278,201701.81725366795
7279,201509.39416320043
7280,201740.3243716811
7281,201771.79704435528
7282,201865.47018253247
7283,202128.85020184182
7284,202300.25507203004
7285,202216.50493957748
7286,202247.64707124638
7287,202286.88192973338
7288,202335.9779686468
7289,202249.47822660048
7290,202238.55719917206
7291,202881.4790138413
7292,202788.30324278947
7293,203140.67767697596
7294,202975.5192473456
7295,202832.4229929133
7296,202723.6340763816
7297,203032.9642418092
7298,203848.74930421214
7299,203691.78925099116
7300,204367.6372153016
7301,204483.23465338448
7302,203210.84009708036
7303,203048.28818270325
7304,203328.3055528448
7305,204049.36692570944
7306,204080.59454916092
