date,price,price_diff,sigma_price,ewma_short,ewma_long,raw_forecast,scaled_forecast,capped_forecast,N_unrounded,position,forecast_scale,buffer_contracts,prev_pos,pnl_price,delta_pos,cost_usd,cost_pct,slip_cost,pnl,equity,drawdown,bundle,sample
2006-06-30,6.085000038146973,0.0,,6.085000038146973,6.085000038146973,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-05,5.764999866485596,-0.32000017166137695,,6.026818188753994,6.0770987993405186,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-06,5.664000034332275,-0.10099983215332031,,5.9608512515864085,6.066898829834142,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-07,5.5229997634887695,-0.14100027084350586,,5.881241890114111,6.053469223257713,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-10,5.607999801635742,0.08500003814697266,,5.83156151039077,6.042469978279393,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-11,5.632999897003174,0.02500009536743164,,5.795459398865752,6.032359605902203,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-12,5.7820000648498535,0.1490001678466797,,5.793012247226498,6.0261778888391815,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-13,6.129000186920166,0.3470001220703125,,5.854100963534437,6.02871671101402,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-14,6.3470001220703125,0.21799993515014648,,5.943718992359141,6.036575560669731,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-17,5.7829999923706055,-0.564000129699707,,5.914497355997589,6.030314435526543,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-18,5.554999828338623,-0.22800016403198242,,5.849134169150504,6.0185782723861,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-19,5.861999988555908,0.30700016021728516,,5.851473409042395,6.014712141921157,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-20,6.091000080108643,0.22900009155273438,,5.8950237128726215,6.01659579471591,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-21,6.138999938964844,0.04799985885620117,,5.939383026707571,6.0196181192652665,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-24,6.605000019073486,0.4660000801086426,,6.060404298046827,6.034071993334606,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-25,6.408999919891357,-0.1960000991821289,,6.123785320200378,6.043329473002673,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-07-26,6.88700008392334,0.4780001640319824,,6.2625516408772794,6.064160846111825,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-27,7.041999816894531,0.1549997329711914,,6.404269491062234,6.088305018229917,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-28,7.184000015258789,0.1420001983642578,,6.546038677279789,6.115359215687421,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-07-31,8.211000442504883,1.0270004272460938,,6.848758998229806,6.167103443510074,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-01,7.573999881744385,-0.637000560760498,,6.980620977050638,6.201841627170181,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-02,7.798999786376953,0.22499990463256836,,7.129417124200876,6.241277631101212,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-03,7.291999816894531,-0.5069999694824219,,7.15897761378154,6.267221388775122,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-04,7.245999813079834,-0.046000003814697266,,7.1747998318357755,6.291388757276472,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-07,6.9070000648498535,-0.33899974822998047,,7.126108965111062,6.306589036475815,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-08,7.1579999923706055,0.25099992752075195,,7.1319073337037056,6.327611529213958,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-09,7.651000022888184,0.4930000305175781,,7.226287822646338,6.3602877883170255,,,,,0,4.904067362586906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.333333333332,0.0,1,OOS
2006-08-10,7.52899980545044,-0.12200021743774325,,7.2813263649743565,6.389144875159825,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-11,7.269000053405762,-0.2599997520446786,,7.27908521741643,6.410869694375775,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-14,6.913000106811523,-0.3559999465942383,,7.212524288215538,6.423267976164311,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
2006-08-15,6.861000061035156,-0.05200004577636719,,7.148610792364559,6.434076175790752,,,,,0,4.904067362586906,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,8333.333333333332,0.0,1,OOS
