cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-1.0,-7.506369468504908,6.730311487294515,-20.60375883557276,17.62627166354934,0.25816549880340167,0.25963680899449254,29.01439156346084,0.22182016189043408,63.07887817567811,-62.635237851897244,-5.62414419167256,6.067784515453429,21.846045094390814,7.736810870087948,333.2,0.0,-16768.22752754668,0.0,1.1103507467384834,-0.01819139053774532,0.05402660241991855,0.0571315583697046,-0.09147257588402052,-29.46167562410563
