cagr,cagr_geom,cagr_equity,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy_usd,expectancy_pct,expectancy,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.025235402614930603,-0.025235402614930603,0.02845927113831715,0.0026288530047349806,-0.025310901534492378,0.5229348977773438,0.24694614764092607,0.021240247744014357,0.022255029100222475,-1.1206799425639347,0.6755763695251618,0.23505778828396606,29.3302752293578,1.0318394987011812,25.821006502432112,-0.002213834389864592,25.821006502432112,0.0008489502974181061,0.1448800019901249,-0.1431821013952887,-0.012292215931774453,0.013990116526610667,0.2641509433962264,0.01555614509246024,-0.025022725348223945,0.022937892799158477,0.009893171318556885,-0.01113828565222803,-0.14947183969549982
