cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.019507198090339406,0.032620335579117955,0.019976264016698334,0.3461208288260924,0.17545166145836782,0.19848064668986629,0.22194622043808734,,0.0034978971379232204,0.11110712048053871,-0.10411132620469228,-0.005833304059253401,0.01282909833509984,0.4670836645398843,0.17937200128080827,85.45454545454545,1.422251862183672,2163.255180163079,0.5,0.011052415793617557,-0.016997596162620997,0.016412910041150565,0.007036995403002788,-0.007716210748241824,-0.12094796826189314
