period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2006-01,2006-01-03,2006-01-31,20,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,19,-0.0015666667863768469,0.00040555606745695626,-0.0017156424093505152,-3.8630091178283883
2006-03,2006-03-01,2006-03-31,23,-0.007036441412864525,0.0031899918810041066,-0.017706854169759145,-2.205786621202835
2006-04,2006-04-03,2006-04-28,19,-0.008575803310118979,0.009357714236337328,-0.030119109854254922,-0.9164421025829066
2006-05,2006-05-01,2006-05-31,22,-0.07196178763618388,0.011813130692540228,-0.09809626379076786,-6.091677939500526
2006-06,2006-06-01,2006-06-30,22,-0.01725362048879775,0.013582150420607536,-0.05706116598451627,-1.2703158155736274
2006-07,2006-07-03,2006-07-31,20,0.012693139509957652,0.010972412968249079,-0.03520788195977309,1.1568229838493909
2006-08,2006-08-01,2006-08-31,23,-0.02728423017553938,0.005977179654230684,-0.03914379733489426,-4.564733160768798
2006-09,2006-09-01,2006-09-29,20,0.02957944759901987,0.008443909751761687,-0.0199242092232208,3.5030511301768223
2006-10,2006-10-02,2006-10-31,22,0.11079914547553038,0.017130687168882816,-0.035575802250144006,6.467875128605024
2006-11,2006-11-01,2006-11-30,21,0.0642297643285108,0.02332924518983275,-0.0763373453638505,2.753186560725211
2006-12,2006-12-01,2006-12-29,20,0.016736053079163593,0.016757655083677166,-0.05129766566773586,0.9987109172252499
2007-01,2007-01-03,2007-01-31,20,0.03217279213416013,0.018506412354811957,-0.04957518129523564,1.7384672683895268
2007-02,2007-02-01,2007-02-28,19,-0.07621771679750955,0.026534802837336127,-0.12026366528663923,-2.8723679337185977
2007-03,2007-03-01,2007-03-30,22,-0.019761470939880565,0.006056132247992752,-0.027378264783847417,-3.263051421380423
2007-04,2007-04-02,2007-04-30,20,0.007090734698575574,0.007018543288044865,-0.024755308595525105,1.0102858111103592
2007-05,2007-05-01,2007-05-31,22,0.06717436187086112,0.019085069771748227,-0.05226285417263066,3.5197336281316525
2007-06,2007-06-01,2007-06-29,21,-0.039289260349384514,0.01906452360271872,-0.08318824859295237,-2.06085717997074
2007-07,2007-07-02,2007-07-31,21,0.025420355425338714,0.004212180353527321,0.0,6.0349636748225794
2007-08,2007-08-01,2007-08-31,23,-0.016241674556926156,0.003896755623386797,-0.016646897886941958,-4.167999260577185
2007-09,2007-09-04,2007-09-28,19,-0.00813655056600926,0.002790717114364823,-0.01178332231950141,-2.9155769763002892
2007-10,2007-10-01,2007-10-31,23,0.03410411361498222,0.017777697233589955,-0.07027234416462158,1.918365082207859
2007-11,2007-11-01,2007-11-30,21,-0.12050441473929685,0.015316277097984351,-0.09670944874550413,-7.867735349026523
2007-12,2007-12-03,2007-12-31,20,-0.002041702693406977,0.0032340586927689925,-0.012638184041812384,-0.631312813824933
2008-01,2008-01-02,2008-01-31,21,0.02003899450334501,0.0137668352512981,-0.05942289960093372,1.455599209081513
2008-02,2008-02-01,2008-02-29,20,0.058056527396377344,0.017929810815122068,-0.04834623240111957,3.2379888441105167
2008-03,2008-03-03,2008-03-31,20,-0.010701629323065287,0.026108262875214987,-0.09305405349967288,-0.40989434548801496
2008-04,2008-04-01,2008-04-30,22,-0.035012857563600175,0.007162080723324011,-0.014068317001572295,-4.888643247147076
2008-05,2008-05-01,2008-05-30,21,0.0051724096794416585,0.009900176363356326,-0.048270670392478676,0.5224563168981896
2008-06,2008-06-02,2008-06-30,21,-0.05776391620583132,0.013785547850255772,-0.07331187461776179,-4.190179224887286
2008-07,2008-07-01,2008-07-31,22,-0.017063042197006384,0.016990894200873793,-0.06894370727484178,-1.0042462742266314
2008-08,2008-08-01,2008-08-29,21,-0.03057190089746953,0.010521530765012738,-0.052990229994920424,-2.9056514285098434
2008-09,2008-09-02,2008-09-30,21,0.028455194574708464,0.01606890290135568,-0.043507955321574365,1.7708237301196084
2008-10,2008-10-01,2008-10-31,23,0.06313651727938807,0.02478329437007058,-0.06618208995817465,2.5475433708133077
2008-11,2008-11-03,2008-11-28,19,0.0288926661389437,0.018878285257552103,-0.0736258153324928,1.5304708952517512
2008-12,2008-12-01,2008-12-31,22,-0.003836251450212824,0.01488337726606507,-0.056492782396640906,-0.25775409583681597
2009-01,2009-01-02,2009-01-30,20,0.0,0.0,0.0,
2009-02,2009-02-02,2009-02-27,19,0.010148303784727197,0.002924698145275093,-0.008694712042938146,3.469863651099167
2009-03,2009-03-02,2009-03-31,22,-0.057176686355543516,0.01121858748241093,-0.0838592036679664,-5.096602976550125
2009-04,2009-04-01,2009-04-30,21,0.015693642624049486,0.003969467907713171,-0.009869342907016132,3.9535884881585215
2009-05,2009-05-01,2009-05-29,20,0.01704551234143592,0.010718668411219833,-0.03139190986154017,1.5902639849921492
2009-06,2009-06-01,2009-06-30,22,-0.003242652754156361,0.011668988062409728,-0.055102079643404855,-0.2778863717070879
2009-07,2009-07-01,2009-07-31,22,0.029829025197842363,0.00881776035114569,-0.040344091311249164,3.3828346439429695
2009-08,2009-08-03,2009-08-31,21,0.021298508389234305,0.0150685526077328,-0.0519265334570137,1.4134408886958691
2009-09,2009-09-01,2009-09-30,21,0.05673754796138741,0.01628684953384649,-0.04635671834003574,3.4836416854885512
2009-10,2009-10-01,2009-10-30,22,-0.05353020569037781,0.0201149010525311,-0.08602785183562656,-2.6612214273677472
2009-11,2009-11-02,2009-11-30,20,0.028498809167267547,0.007766156021690399,-0.02073557567082318,3.6696158418234344
2009-12,2009-12-01,2009-12-31,22,0.03195394264924567,0.008551316813780768,-0.01992483054322247,3.7367277280325637
2010-01,2010-01-04,2010-01-29,19,-0.07714912374370231,0.021641825514569137,-0.12242263742600179,-3.564815902048837
2010-02,2010-02-01,2010-02-26,19,-0.00670926602120836,0.004512995143153249,-0.02405235059104438,-1.486654828642374
2010-03,2010-03-01,2010-03-31,23,0.034745780128996095,0.007319997716132496,-0.02011910693350849,4.7466927554389935
2010-04,2010-04-01,2010-04-30,21,0.06936141098510662,0.028816572271788327,-0.08008564371426385,2.4069972768070005
2010-05,2010-05-03,2010-05-28,20,-0.0832544623244793,0.0173933546699285,-0.11036019939275821,-4.78656727838814
2010-06,2010-06-01,2010-06-30,22,6.095778775883076e-05,0.0037956263233411822,-0.019317093589538814,0.016060007641945994
2010-07,2010-07-01,2010-07-30,21,0.0,0.0,0.0,
2010-08,2010-08-02,2010-08-31,22,-0.001706346760096511,0.0015603848911955316,-0.00858414143939401,-1.093542221361261
2010-09,2010-09-01,2010-09-30,21,-0.014589335230184908,0.0046053266306352696,-0.01385700913270993,-3.1679262732711795
2010-10,2010-10-01,2010-10-29,21,0.06498615650654838,0.011421859232346891,-0.03211246387231892,5.689630311894103
2010-11,2010-11-01,2010-11-30,21,-0.012589613857545312,0.02535288759396855,-0.1115186419128309,-0.49657514596248126
2010-12,2010-12-01,2010-12-31,22,0.1165108358669551,0.010587256781271131,-0.011293597470609318,11.004818176608591
2011-01,2011-01-03,2011-01-31,20,0.029595016432756527,0.027288114448101645,-0.08569026909938549,1.0845387096657888
2011-02,2011-02-01,2011-02-28,19,0.08052935438044484,0.02211453514408014,-0.08054622360434205,3.6414672004535356
2011-03,2011-03-01,2011-03-31,23,-0.03805541179908101,0.01294205690283438,-0.06807209891166854,-2.9404454087005805
2011-04,2011-04-01,2011-04-29,20,0.03049768445436052,0.005698266351982457,-0.021084331547268742,5.352098791196417
2011-05,2011-05-02,2011-05-31,21,-0.05131393917677074,0.014230744059049153,-0.0724945406587123,-3.605850752697702
2011-06,2011-06-01,2011-06-30,22,-0.06568284869832286,0.006400600849793724,-0.042359014148187435,-10.261981685741215
2011-07,2011-07-01,2011-07-29,20,-0.0243539739654407,0.0032564457118502378,-0.018481278127912115,-7.478697979461581
2011-08,2011-08-01,2011-08-31,23,-0.044281873720838694,0.006220080423951162,-0.04239740718272145,-7.119180252127618
2011-09,2011-09-01,2011-09-30,21,0.00964987166713982,0.003989726725026364,-0.013081777533937244,2.418679857597528
2011-10,2011-10-03,2011-10-31,21,-0.03164155717425299,0.003939679201616198,-0.03790341102027439,-8.03150600720802
2011-11,2011-11-01,2011-11-30,21,-0.022032209959798488,0.0033087608675071425,-0.024964266471384722,-6.65874955671783
2011-12,2011-12-01,2011-12-30,21,-0.0010042402696252006,0.00033388880653618263,-0.0020654957071133406,-3.0077087041142656
2012-01,2012-01-03,2012-01-31,20,0.0,0.0,0.0,
2012-02,2012-02-01,2012-02-29,20,0.02804855485883473,0.012445051282432576,-0.02096928806816767,2.2537918263485217
2012-03,2012-03-01,2012-03-30,22,0.10525576387442825,0.022931375384948792,-0.07185150015377717,4.5900327436754536
2012-04,2012-04-02,2012-04-30,20,-0.06697222788356483,0.02049213964268304,-0.11673103892498682,-3.268191074789891
2012-05,2012-05-01,2012-05-31,22,-0.028178900984069832,0.0054313831517879985,-0.04271379748079429,-5.188162977379602
2012-06,2012-06-01,2012-06-29,21,-0.034212219392520615,0.010297542947056088,-0.05718670932179437,-3.322367245120485
2012-07,2012-07-02,2012-07-31,21,-0.002720636600191839,0.001262569512677078,-0.005864831776514201,-2.1548410387505412
2012-08,2012-08-01,2012-08-31,23,0.011664855488098702,0.005917925624623561,-0.019523626574975306,1.9711054562029415
2012-09,2012-09-04,2012-09-28,19,0.019259517110341795,0.01949551287870444,-0.07866582371267417,0.9878948674071341
