cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
0.007372901470305004,0.05896647085618428,0.15411796469883843,0.18082829830944397,0.22271919276081048,0.06835435009726228,95.0909090909091,1.0326276669419296,6.2081837591189,0.7882601594773754,0.0037145385137286077,-0.005833873204909285,0.006025414498004892,0.0024674385552722142,-0.0024384391025215526,-0.04761841287187818
