Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-18 00:00:00,12103.509765625,12178.08984375,12080.740234375,12165.1904296875,87826700,0.0,0.0
2017-08-21 00:00:00,12105.7197265625,12149.580078125,12021.7001953125,12065.990234375,69988000,0.0,0.0
2017-08-22 00:00:00,12151.759765625,12234.7900390625,12124.150390625,12229.33984375,66555500,0.0,0.0
2017-08-23 00:00:00,12227.23046875,12269.919921875,12155.740234375,12174.2998046875,63958300,0.0,0.0
2017-08-24 00:00:00,12196.1796875,12254.75,12169.5400390625,12180.830078125,62852100,0.0,0.0
2017-08-25 00:00:00,12194.73046875,12249.4404296875,12132.5,12167.9404296875,57519600,0.0,0.0
2017-08-28 00:00:00,12105.490234375,12173.5302734375,12064.3603515625,12123.4697265625,34804100,0.0,0.0
2017-08-29 00:00:00,12031.1201171875,12032.3203125,11868.83984375,11945.8798828125,97873800,0.0,0.0
2017-08-30 00:00:00,12026.4501953125,12040.8203125,11989.6103515625,12002.4697265625,57255200,0.0,0.0
2017-08-31 00:00:00,12098.5703125,12115.5498046875,12034.1796875,12055.83984375,78301400,0.0,0.0
2017-09-01 00:00:00,12101.150390625,12191.23046875,12085.3095703125,12142.6396484375,73532600,0.0,0.0
2017-09-04 00:00:00,12051.7998046875,12138.41015625,12050.5302734375,12102.2099609375,43695300,0.0,0.0
2017-09-05 00:00:00,12125.419921875,12210.25,12100.259765625,12123.7099609375,65653200,0.0,0.0
2017-09-06 00:00:00,12071.900390625,12260.759765625,12066.83984375,12214.5400390625,83032800,0.0,0.0
2017-09-07 00:00:00,12284.1396484375,12363.599609375,12265.509765625,12296.6298828125,93698400,0.0,0.0
2017-09-08 00:00:00,12261.8095703125,12321.6103515625,12245.330078125,12303.98046875,61395700,0.0,0.0
2017-09-11 00:00:00,12381.51953125,12481.76953125,12381.330078125,12475.240234375,76820300,0.0,0.0
2017-09-12 00:00:00,12527.4404296875,12558.0302734375,12512.58984375,12524.76953125,85086300,0.0,0.0
2017-09-13 00:00:00,12489.25,12565.849609375,12489.25,12553.5703125,79884400,0.0,0.0
2017-09-14 00:00:00,12524.1201171875,12552.16015625,12499.5498046875,12540.4501953125,83038500,0.0,0.0
2017-09-15 00:00:00,12525.3603515625,12561.349609375,12506.9404296875,12518.8095703125,192005900,0.0,0.0
2017-09-18 00:00:00,12593.5498046875,12613.5595703125,12537.0703125,12559.3896484375,58346600,0.0,0.0
