Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-08-18 00:00:00,59.03969955444336,59.47700119018555,58.98899841308594,59.039798736572266,0,0.0,0.0
2017-08-21 00:00:00,58.89500045776367,59.19200134277344,58.76399993896485,58.89500045776367,0,0.0,0.0
2017-08-22 00:00:00,59.072601318359375,59.11249923706055,58.7859992980957,59.072601318359375,0,0.0,0.0
2017-08-23 00:00:00,58.97700119018555,59.20800018310547,58.84099960327149,58.97700119018555,0,0.0,0.0
2017-08-24 00:00:00,58.972599029541016,59.24150085449219,58.97249984741211,58.972599029541016,0,0.0,0.0
2017-08-25 00:00:00,59.13460159301758,59.17599868774414,58.733299255371094,59.13050079345703,0,0.0,0.0
2017-08-28 00:00:00,58.56700134277344,58.69269943237305,58.31050109863281,58.56330108642578,0,0.0,0.0
2017-08-29 00:00:00,58.43000030517578,58.862998962402344,58.255001068115234,58.43000030517578,0,0.0,0.0
2017-08-30 00:00:00,58.76520156860352,58.882999420166016,58.3031005859375,58.76279830932617,0,0.0,0.0
2017-08-31 00:00:00,58.456600189208984,58.625999450683594,58.04059982299805,58.455101013183594,0,0.0,0.0
2017-09-01 00:00:00,57.97669982910156,58.165000915527344,57.375,57.97669982910156,0,0.0,0.0
2017-09-04 00:00:00,57.46549987792969,57.93000030517578,57.41999816894531,57.46549987792969,0,0.0,0.0
2017-09-05 00:00:00,57.73809814453125,58.0890007019043,57.201698303222656,57.737998962402344,0,0.0,0.0
2017-09-06 00:00:00,57.55160140991211,57.562801361083984,57.20199966430664,57.55160140991211,0,0.0,0.0
2017-09-07 00:00:00,57.33359909057617,57.35390090942383,56.76570129394531,57.34099960327149,0,0.0,0.0
2017-09-08 00:00:00,56.90589904785156,57.28070068359375,56.555999755859375,56.91180038452149,0,0.0,0.0
2017-09-11 00:00:00,57.31639862060547,57.3671989440918,57.019901275634766,57.31729888916016,0,0.0,0.0
2017-09-12 00:00:00,57.201698303222656,57.70970153808594,56.99399948120117,57.215599060058594,0,0.0,0.0
2017-09-13 00:00:00,57.61840057373047,57.95500183105469,57.3390007019043,57.62779998779297,0,0.0,0.0
2017-09-14 00:00:00,57.9093017578125,57.929100036621094,57.36040115356445,57.90769958496094,0,0.0,0.0
2017-09-15 00:00:00,57.56639862060547,57.74800109863281,57.25299835205078,57.52949905395508,0,0.0,0.0
2017-09-18 00:00:00,57.67250061035156,58.055999755859375,57.41999816894531,57.67259979248047,0,0.0,0.0
2017-09-19 00:00:00,58.073299407958984,58.25,57.73400115966797,58.07109832763672,0,0.0,0.0
2017-09-20 00:00:00,58.081600189208984,58.154998779296875,57.69219970703125,58.080299377441406,0,0.0,0.0
2017-09-21 00:00:00,58.11759948730469,58.34859848022461,57.875,58.11470031738281,0,0.0,0.0
2017-09-22 00:00:00,57.871700286865234,57.91120147705078,57.40060043334961,57.86349868774414,0,0.0,0.0
2017-09-25 00:00:00,57.57360076904297,57.65700149536133,57.22079849243164,57.596900939941406,0,0.0,0.0
2017-09-26 00:00:00,57.55419921875,57.85879898071289,57.07899856567383,57.55379867553711,0,0.0,0.0
2017-09-27 00:00:00,57.87020111083984,58.35319900512695,57.62099838256836,57.8588981628418,0,0.0,0.0
2017-09-28 00:00:00,58.167701721191406,58.55500030517578,57.890899658203125,58.16899871826172,0,0.0,0.0
2017-09-29 00:00:00,57.889801025390625,58.05899810791016,57.43610000610352,57.889801025390625,0,0.0,0.0
2017-10-02 00:00:00,57.32529830932617,57.952999114990234,57.31629943847656,57.52109909057617,0,0.0,0.0
2017-10-03 00:00:00,57.87649917602539,58.125999450683594,57.709999084472656,57.87689971923828,0,0.0,0.0
2017-10-04 00:00:00,57.89509963989258,57.928001403808594,57.4901008605957,57.9098014831543,0,0.0,0.0
2017-10-05 00:00:00,57.6510009765625,57.70769882202149,57.36949920654297,57.645999908447266,0,0.0,0.0
2017-10-06 00:00:00,57.70349884033203,58.24300003051758,57.49399948120117,57.70719909667969,0,0.0,0.0
2017-10-09 00:00:00,58.1151008605957,58.48600006103515,57.970001220703125,58.17599868774414,0,0.0,0.0
2017-10-10 00:00:00,58.23270034790039,58.277099609375,57.78329849243164,58.25170135498047,0,0.0,0.0
2017-10-11 00:00:00,57.93989944458008,58.01319885253906,57.71200180053711,57.93830108642578,0,0.0,0.0
2017-10-12 00:00:00,57.8036994934082,57.80619812011719,57.53900146484375,57.80110168457031,0,0.0,0.0
2017-10-13 00:00:00,57.476200103759766,57.752498626708984,57.06669998168945,57.63740158081055,0,0.0,0.0
2017-10-16 00:00:00,57.23099899291992,57.339698791503906,56.9640007019043,57.20399856567383,0,0.0,0.0
2017-10-17 00:00:00,57.1869010925293,57.50590133666992,57.07559967041016,57.19409942626953,0,0.0,0.0
2017-10-18 00:00:00,57.287601470947266,57.45909881591797,56.88959884643555,57.274898529052734,0,0.0,0.0
2017-10-19 00:00:00,57.37540054321289,57.698001861572266,57.26689910888672,57.375301361083984,0,0.0,0.0
2017-10-20 00:00:00,57.24580001831055,57.619998931884766,57.13600158691406,57.23820114135742,0,0.0,0.0
2017-10-23 00:00:00,57.51750183105469,57.57379913330078,57.257999420166016,57.5447998046875,0,0.0,0.0
2017-10-24 00:00:00,57.489898681640625,57.68299865722656,57.21599960327149,57.488399505615234,0,0.0,0.0
2017-10-25 00:00:00,57.61539840698242,57.77450180053711,57.314998626708984,57.61520004272461,0,0.0,0.0
2017-10-26 00:00:00,57.71879959106445,57.801998138427734,57.391998291015625,57.715301513671875,0,0.0,0.0
2017-10-27 00:00:00,57.84099960327149,58.722999572753906,57.569000244140625,57.84090042114258,0,0.0,0.0
2017-10-30 00:00:00,58.18259811401367,58.21670150756836,57.636600494384766,58.09640121459961,0,0.0,0.0
2017-10-31 00:00:00,57.89619827270508,58.57899856567383,57.698001861572266,57.90019989013672,0,0.0,0.0
2017-11-01 00:00:00,58.22949981689453,58.37799835205078,57.88199996948242,58.229698181152344,0,0.0,0.0
2017-11-02 00:00:00,58.209598541259766,58.41619873046875,57.75899887084961,58.20980072021485,0,0.0,0.0
2017-11-03 00:00:00,58.28030014038086,59.24599838256836,57.983001708984375,58.261600494384766,0,0.0,0.0
2017-11-06 00:00:00,58.974700927734375,59.15119934082031,58.51399993896485,58.93330001831055,0,0.0,0.0
2017-11-07 00:00:00,58.255001068115234,59.37820053100586,58.08599853515625,58.25590133666992,0,0.0,0.0
2017-11-08 00:00:00,59.3385009765625,59.55099868774414,58.89400100708008,59.34090042114258,0,0.0,0.0
2017-11-09 00:00:00,59.1859016418457,59.40399932861328,58.93000030517578,59.11100006103515,0,0.0,0.0
