period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2005-12,2005-12-21,2005-12-30,7,0.0,0.0,0.0,
2006-01,2006-01-02,2006-01-31,22,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,20,0.0053078488355227105,0.0044448675748316934,-0.01606228969734591,1.194152299514501
2006-03,2006-03-01,2006-03-31,23,0.015736364607341402,0.008198977366776185,-0.025930535671152444,1.9193082141082791
2006-04,2006-04-03,2006-04-28,19,0.012286103325966469,0.011277012044857248,-0.0307459682700858,1.0894821498013214
2006-05,2006-05-01,2006-05-31,23,-0.09182230602476738,0.017026738558386573,-0.13449788447203703,-5.392829972099385
2006-06,2006-06-01,2006-06-30,22,-0.023837792403185176,0.008838613746699482,-0.04881340955108471,-2.697005784655619
2006-07,2006-07-03,2006-07-31,21,-7.769989622641305e-05,0.006820836606561805,-0.025700642373230442,-0.011391549264156822
2006-08,2006-08-01,2006-08-31,23,-0.010926133647637948,0.0036320329491473786,-0.019337073756796053,-3.0082694184266314
2006-09,2006-09-01,2006-09-29,21,0.03509541678319339,0.009728420393054374,-0.02216738196741752,3.6075144129513395
2006-10,2006-10-02,2006-10-31,22,0.12262821023037906,0.015381514643217206,-0.030847356602598297,7.972440495933506
2006-11,2006-11-01,2006-11-30,22,0.03238785224095775,0.025190203939031458,-0.0957992934776738,1.2857320377138255
2006-12,2006-12-01,2006-12-29,20,0.05481070924277209,0.015655896954428688,-0.04403718078888608,3.500962570353877
2007-01,2007-01-02,2007-01-31,22,0.039118474394176594,0.016838316931012676,-0.04213573031753137,2.3231819756360865
2007-02,2007-02-01,2007-02-28,20,-0.0894790502180366,0.029142857065205897,-0.1412649801915078,-3.070359574486161
2007-03,2007-03-01,2007-03-30,22,-0.03042554787234908,0.007221826059582886,-0.028988613384884343,-4.212999263804808
2007-04,2007-04-02,2007-04-30,20,0.023369667142344452,0.005820902967594749,-0.014287980355489616,4.014783835505338
2007-05,2007-05-01,2007-05-31,22,0.12169884267184417,0.017371752127104494,-0.04548002730876011,7.005559472723653
2007-06,2007-06-01,2007-06-29,21,-0.03522962102459437,0.021563164865712182,-0.10977396304734066,-1.633787120025844
2007-07,2007-07-02,2007-07-31,22,0.019220800054213782,0.002864470788637832,0.0,6.710070191832546
2007-08,2007-08-01,2007-08-31,23,-0.026804491394386343,0.006376688528246762,-0.03563189719866189,-4.2035127285346805
2007-09,2007-09-03,2007-09-28,20,-0.014555612295480858,0.004764094115607402,-0.02602493801589234,-3.055273876264528
2007-10,2007-10-01,2007-10-31,23,0.02107298861471163,0.01515650052875318,-0.07379283296956496,1.390359771685711
2007-11,2007-11-01,2007-11-30,22,-0.1368821795141918,0.013556143288219752,-0.09550965928806798,-10.097427904376167
2007-12,2007-12-03,2007-12-31,20,-0.009829457021782506,0.004251594437652976,-0.024402626177959963,-2.3119460630418684
2008-01,2008-01-02,2008-01-31,22,0.011515022640800732,0.01281291107003104,-0.05591096062541823,0.8987046408004794
