date,position,equity,drawdown,delta_pos,pnl,sample,bundle
2006-03-03,1,100358.40355034245,0.017749459398586083,636.6537497696007,-368.1282232730067,OOS,1
2006-03-06,1,100659.23276615037,0.01480511543333163,1055.7814856629514,300.82921580791344,OOS,1
2006-03-07,1,99938.92020550556,0.021855121980520576,1343.7232593628737,-720.3125606448041,OOS,1
2006-03-08,1,99021.91087640125,0.030830283774494534,532.4061258813882,-917.0093291043172,OOS,1
2006-03-09,1,99621.79080482163,0.024959002814038782,1826.3347679739277,599.8799284203917,OOS,1
2006-03-10,1,100653.32775149691,0.014862910332716495,431.6624632744133,1031.5369466752736,OOS,1
2006-03-13,1,101366.23032386962,0.007885428504221989,344.87952234944777,712.902572372701,OOS,1
2006-03-14,1,101497.99809534337,0.006595761070452873,883.5027945512844,131.76777147376032,OOS,1
2006-03-15,1,101855.9792038099,0.0030920471324371685,363.95332722714375,357.9811084665291,OOS,1
2006-03-16,1,102250.96641033325,0.0,428.9146954558229,394.987206523337,OOS,1
2006-03-17,1,102279.05759454724,0.0,398.3733326608955,28.09118421400404,OOS,1
2006-03-20,1,102257.14015563422,0.00021429058331672368,437.23124631668543,-21.917438913025407,OOS,1
2006-03-21,1,102009.96420847696,0.0026309724825292584,422.32677408024085,-247.17594715725863,OOS,1
2006-03-22,1,102686.12559595853,0.0,923.3373346388222,676.1613874815636,OOS,1
2006-03-23,1,102363.80443577546,0.003138896889062836,1014.8515329895249,-322.32116018306533,OOS,1
2006-03-24,1,103419.05875910226,0.0,1377.575483509867,1055.2543233268016,OOS,1
2006-03-27,1,101916.08621000593,0.014532839180032184,2558.226872423124,-1502.9725490963224,OOS,1
2006-03-28,1,100737.34716687237,0.025930535671152312,1111.305409820178,-1178.7390431335662,OOS,1
2006-03-29,1,101942.26527268914,0.014279703413788286,2383.657148950334,1204.9181058167678,OOS,1
2006-03-30,1,103194.09768192159,0.00217523810291763,1648.1345623023935,1251.8324092324428,OOS,1
2006-03-31,1,102112.7739687421,0.012630987035019737,2427.6365911619255,-1081.3237131794826,OOS,1
2006-04-03,1,103495.68585704076,0.0,2530.0992466929874,1382.9118882986609,OOS,1
2006-04-04,1,103536.72649243871,0.0,2004.4478829788359,41.04063539795018,OOS,1
2006-04-05,1,104624.66251446548,0.0,1214.4310311600682,1087.9360220267683,OOS,1
2006-04-06,1,104598.63637281454,0.00024875723395855403,1113.9621636777083,-26.026141650940104,OOS,1
2006-04-07,1,102828.08427891426,0.017171651428771147,1744.5259522493343,-1770.5520939002745,OOS,1
2006-04-10,1,103686.72234416194,0.008964809517773687,2629.1901591479545,858.6380652476801,OOS,1
2006-04-11,1,101480.26949867273,0.03005403257915415,3065.0909107369016,-2206.4528454892215,OOS,1
2006-04-12,1,101407.87596052728,0.03074596827008592,2134.0593073437753,-72.3935381454464,OOS,1
2006-04-13,1,102216.71939449297,0.023015062243470403,1028.3751557048924,808.843433965696,OOS,1
2006-04-17,1,101703.22427730547,0.027923036184284825,1322.338551153196,-513.4951171875,OOS,1
2006-04-18,1,103495.38779680536,0.01079358050501708,2542.953905050939,1792.1635194998867,OOS,1
2006-04-19,1,105183.75123506936,0.0,2586.1411937641146,1688.3634382640012,OOS,1
2006-04-20,1,105546.31934949348,0.0,1542.2757925898768,362.56811442412436,OOS,1
2006-04-21,1,106078.4486470033,0.0,1532.6395399951973,532.129297509823,OOS,1
2006-04-24,1,105167.22418396981,0.008590099823817813,1872.1618660120628,-911.2244630334899,OOS,1
2006-04-25,1,104492.12388833953,0.014954260539222044,887.2892064657062,-675.1002956302837,OOS,1
2006-04-26,1,105556.52406212976,0.004920175507188555,1739.500469420503,1064.4001737902192,OOS,1
2006-04-27,1,105018.96340218137,0.009987752067788767,1950.3485290511064,-537.5606599483872,OOS,1
2006-04-28,1,103367.3420606231,0.02555756254884479,1338.073464143072,-1651.6213415582715,OOS,1
2006-05-01,1,102570.33105378716,0.03307097377423087,1464.1581530817093,-797.0110068359375,OOS,1
2006-05-02,1,104857.16498173011,0.011513023435488318,3083.844934778883,2286.8339279429456,OOS,1
2006-05-03,1,102692.98022108283,0.03191476184937689,4451.018688590207,-2164.184760647261,OOS,1
2006-05-04,1,104353.40235420733,0.01626198643361011,3824.6068937717528,1660.4221331244917,OOS,1
2006-05-05,1,107559.35625710155,0.0,1583.324738519732,3205.9539028942236,OOS,1
2006-05-08,1,107375.92488310992,0.0017053967258149538,3389.385276885848,-183.431373991624,OOS,1
2006-05-09,1,108288.73804119689,0.0,1399.782905019673,912.8131580869667,OOS,1
2006-05-10,1,107456.15307790918,0.0076885646499173545,1745.398121374686,-832.5849632877193,OOS,1
2006-05-11,1,103788.58084334832,0.04155701949483014,2834.987271273141,-3667.5722345608606,OOS,1
2006-05-12,1,99647.03825737297,0.07980238702695296,2195.6521349594004,-4141.5425859753395,OOS,1
2006-05-15,1,99060.7862334631,0.0852161727494058,3555.2905620654665,-586.2520239098725,OOS,1
2006-05-16,1,98852.78330659926,0.08713699046901681,1608.725741137826,-208.00292686384344,OOS,1
2006-05-17,1,94937.54683476611,0.12329251820583148,3936.338333836492,-3915.236471833148,OOS,1
2006-05-18,1,94337.45851025177,0.12883407622349013,3396.0146695844373,-600.0883245143358,OOS,1
2006-05-19,1,94425.17758956319,0.1280240281898891,1151.3284834789383,87.7190793114136,OOS,1
2006-05-22,1,94238.22634285544,0.1297504426821941,1343.516102867829,-186.95124670775073,OOS,1
2006-05-23,1,94191.9356045986,0.13017791777419513,1310.6066290736553,-46.29073825683594,OOS,1
2006-05-24,1,94130.94874023926,0.1307411052806942,1467.2850589248628,-60.986864359354115,OOS,1
2006-05-25,1,93877.70606816548,0.1330796926227817,1078.135192889808,-253.24267207377125,OOS,1
2006-05-26,1,93724.1318625093,0.13449788447203714,408.52977576991543,-153.57420565618668,OOS,1
2006-05-29,0,93724.1318625093,0.13449788447203714,631.7377798749367,0.0,OOS,1
2006-05-30,1,94005.02423969512,0.13190396397516183,1597.396492176056,280.8923771858215,OOS,1
2006-05-31,1,93875.91434496574,0.13309623841722118,2254.925470889808,-129.10989472937683,OOS,1
2006-06-01,1,93400.35063338425,0.13748786510143435,627.079747454535,-475.5637115814824,OOS,1
2006-06-02,1,93324.48381437908,0.13818846260009857,1025.9820488263056,-75.86681900517681,OOS,1
2006-06-05,1,93474.30786809021,0.13680490179385732,1384.772800241441,149.82405371113128,OOS,1
2006-06-06,1,93999.18542450228,0.13195788292646232,1706.644567154067,524.8775564120732,OOS,1
2006-06-07,1,93928.42705716006,0.1326113060674292,759.0112877191343,-70.75836734221727,OOS,1
2006-06-08,1,94673.12214342419,0.1257343666946496,1030.4368263114116,744.6950862641161,OOS,1
2006-06-09,1,94472.50586480014,0.1275869718893627,1254.1091639115994,-200.61627862404566,OOS,1
2006-06-12,1,95448.70929459383,0.11857215236655776,1292.0156466989865,976.2034297936908,OOS,1
2006-06-13,1,96340.84490604769,0.11033366305001913,712.1795251171957,892.1356114538551,OOS,1
2006-06-14,1,95972.98094738908,0.11373072875890806,1259.9995701124576,-367.86395865860254,OOS,1
2006-06-15,1,93836.92092397131,0.1334563259175446,1768.1960647591673,-2136.06002341777,OOS,1
2006-06-16,1,94322.99823852423,0.1289676106241038,2632.2760493495716,486.0773145529264,OOS,1
2006-06-19,1,94618.47797651419,0.1262389821135606,643.4217953129727,295.4797379899537,OOS,1
2006-06-20,1,94420.53171051962,0.12806693088806073,537.714354061638,-197.94626599457115,OOS,1
2006-06-21,1,93545.2175135349,0.13615008166456827,1088.078881021565,-875.3141969847251,OOS,1
2006-06-22,1,93823.35752572441,0.13358157807665408,1344.3949465874807,278.1400121895131,OOS,1
2006-06-23,1,93849.60605808669,0.13333918415059046,502.8272701727692,26.248532362282276,OOS,1
2006-06-26,1,93607.57563078795,0.13557423122636914,463.6946254952304,-242.03042729873732,OOS,1
2006-06-27,1,94580.79112721463,0.12658700398528303,1215.2459237254184,973.215496426681,OOS,1
2006-06-28,1,94181.03746534041,0.13027855741092306,1372.969158300897,-399.75366187421605,OOS,1
2006-06-29,1,91969.75107417908,0.15069883777581278,1811.5327292871204,-2211.2863911613367,OOS,1
2006-06-30,1,91638.11978715123,0.15376131031937204,1879.6551041334876,-331.63128702784894,OOS,1
2006-07-03,1,90929.04056791749,0.16030935245246977,746.717065422126,-709.079219233739,OOS,1
2006-07-04,1,90890.61502492704,0.1606641958432555,670.6536762432947,-38.42554299044423,OOS,1
2006-07-05,1,91937.1427298203,0.15099996183495884,1084.9532478836986,1046.5277048932544,OOS,1
2006-07-06,1,91659.62224839054,0.15356274432231393,1324.048186323012,-277.52048142975775,OOS,1
2006-07-07,1,92083.45532331298,0.14964882785612332,701.3535563521983,423.8330749224406,OOS,1
2006-07-10,1,92148.88157227643,0.14904464453893893,358.406825958994,65.42624896344657,OOS,1
2006-07-11,1,92056.56283946092,0.14989716839770237,490.4847545491748,-92.31873281550361,OOS,1
2006-07-12,1,92661.14889849508,0.14431407573294017,982.8066339315847,604.5860590341617,OOS,1
2006-07-13,1,93440.3052207117,0.1371189016427204,236.17706347542162,779.1563222166146,OOS,1
2006-07-14,1,93862.07061557197,0.13322407931410657,357.3909273563483,421.7653948602663,OOS,1
2006-07-17,1,93886.08733213843,0.13300229524864518,397.74867829380923,24.016716566457134,OOS,1
2006-07-18,1,93795.27017545744,0.1338409526965364,151.94713534630733,-90.81715668098555,OOS,1
2006-07-19,1,92709.20827886494,0.1438702679904252,995.2447399115094,-1086.061896592495,OOS,1
2006-07-20,1,93480.5087871117,0.1367476389691753,1857.3624048392521,771.3005082467571,OOS,1
2006-07-21,1,94010.44658276156,0.1318538909651284,498.7920629402047,529.9377956498523,OOS,1
2006-07-24,1,92694.89981923843,0.14400240047146923,1845.484559172985,-1315.5467635231325,OOS,1
2006-07-25,1,92341.78407445217,0.14726327275767065,962.4310187368773,-353.1157447862553,OOS,1
2006-07-26,1,92379.73843372484,0.146912780546207,466.09099887076275,37.954359272669535,OOS,1
2006-07-27,1,92603.21834187127,0.1448490395497849,334.3384647981147,223.4799081464298,OOS,1
2006-07-28,1,91594.31771579036,0.15416580364114488,1307.0804285885486,-1008.9006260809208,OOS,1
2006-07-31,1,91630.99951475345,0.15382706297774237,1219.6733732434604,36.681798963100206,OOS,1
2006-08-01,1,92116.37863421152,0.14934479521621935,620.5884236245281,485.37911945806945,OOS,1
2006-08-02,1,91902.04384554204,0.15132408496090122,1441.543741417859,-214.33478866948283,OOS,1
2006-08-03,1,91273.4044532704,0.1571292998303596,678.4039688365301,-628.6393922716379,OOS,1
2006-08-04,1,91581.67935831966,0.15428251344586982,945.8625650917921,308.27490504926106,OOS,1
2006-08-07,1,91477.81331293621,0.15524167177814194,677.2781574639565,-103.86604538344545,OOS,1
2006-08-08,1,91738.39930687014,0.15283527201166952,391.19836841893425,260.5859939339263,OOS,1
2006-08-09,1,92126.2644418789,0.14925350402706894,471.8719233013964,387.86513500876026,OOS,1
2006-08-10,1,91626.55599825202,0.15386809694472553,887.5735786356381,-499.70844362687785,OOS,1
2006-08-11,1,91894.2428773034,0.15139612355309226,767.3953226782614,267.6868790513836,OOS,1
2006-08-14,1,91983.9094938225,0.15056809084959002,755.2229015302146,89.66661651909817,OOS,1
2006-08-15,1,91245.01530283435,0.15739146144521976,883.583376069786,-738.8941909881542,OOS,1
2006-08-16,1,90597.42920633696,0.16337164099307835,429.8873598060967,-647.5860964973759,OOS,1
2006-08-17,1,90514.17908800405,0.16414042009087562,604.3755238925738,-83.25011833292861,OOS,1
2006-08-18,1,90344.81207142818,0.16570445176803336,156.40172275464553,-169.3670165758554,OOS,1
2006-08-21,1,90547.38022024646,0.1638338218901488,386.75901625343647,202.56814881827523,OOS,1
2006-08-22,1,90499.81651365642,0.16427305229813402,367.6835110350606,-47.56370659004598,OOS,1
2006-08-23,1,90368.07318234499,0.16548964539631297,371.7021734518454,-131.74333131142265,OOS,1
2006-08-24,1,90488.55530820505,0.16437704469526668,543.1950795347607,120.48212586005684,OOS,1
2006-08-25,1,90497.38614192225,0.16429549573757316,155.06908391944788,8.830833717200878,OOS,1
2006-08-28,1,90550.22042196844,0.16380759384674048,388.91831824709783,52.83428004619266,OOS,1
2006-08-29,1,90532.65974013311,0.16396975920348003,366.8929620581145,-17.560681835335302,OOS,1
2006-08-30,1,90763.12074444149,0.16184155078146753,280.6546429308212,230.46100430837646,OOS,1
2006-08-31,1,90629.82696778858,0.1630724615766621,444.9210758831566,-133.29377665290514,OOS,1
2006-09-01,1,90980.95599948808,0.15982993573278426,598.5674414578825,351.1290316995086,OOS,1
2006-09-04,1,91246.19131598275,0.15738060146873767,308.75115823715197,265.2353164946687,OOS,1
2006-09-05,1,91157.02638616848,0.1582040013109295,469.19127101597945,-89.16492981427953,OOS,1
2006-09-06,1,90083.62986344718,0.1681163573152348,1015.257995250767,-1073.3965227212966,OOS,1
2006-09-07,1,89246.23701022034,0.17584932076438184,496.4949190098155,-837.3928532268424,OOS,1
2006-09-08,1,89718.01387274396,0.17149266400526308,1309.1697157504643,471.77686252362207,OOS,1
2006-09-11,1,89632.9723786689,0.17227798568887814,572.5245163643003,-85.04149407505321,OOS,1
2006-09-12,1,91024.923025081,0.15942391912950463,1476.99214048715,1391.9506464120968,OOS,1
2006-09-13,1,91449.38986073171,0.15550415015510563,967.4838107613879,424.4668356507089,OOS,1
2006-09-14,1,91276.4916486569,0.1571007909065108,597.3650477255153,-172.89821207480642,OOS,1
2006-09-15,1,91717.17894255265,0.1530312329647782,613.58550597055,440.6872938957436,OOS,1
2006-09-18,1,91737.08321925395,0.15284742551571798,573.1550120120701,19.904276701303026,OOS,1
2006-09-19,1,90704.13598636161,0.16238624969611773,1052.8515095936477,-1032.9472328923448,OOS,1
2006-09-20,1,92423.07924906276,0.14651254672575706,2751.8904955935004,1718.9432627011556,OOS,1
2006-09-21,1,91841.93218886187,0.1518791903002699,2300.0903229020532,-581.1470602008978,OOS,1
2006-09-22,1,90374.30154874388,0.1654321291068857,1598.118101401454,-1467.6306401179768,OOS,1
2006-09-25,1,91583.50259252552,0.15426567666081867,2676.8316838996047,1209.2010437816282,OOS,1
2006-09-26,1,93268.75688611572,0.13870307685520386,1196.3362087929488,1685.254293590202,OOS,1
2006-09-27,1,93797.17998455024,0.1338233164295769,1156.8311951556766,528.4230984345254,OOS,1
2006-09-28,1,94292.30742006162,0.1292510271549247,462.27720032548604,495.12743551138317,OOS,1
2006-09-29,1,93810.51851821179,0.13370014079836331,1263.2568238923702,-481.7889018498458,OOS,1
2006-10-02,1,92993.51562627596,0.14124481170980208,691.0051543724097,-817.0028919358328,OOS,1
2006-10-03,1,93485.44089904857,0.13670209303313352,1484.6363306528829,491.9252727726125,OOS,1
2006-10-04,1,96787.25821699254,0.10621122779941138,2809.8920451713702,3301.8173179439827,OOS,1
2006-10-05,1,97788.1128292717,0.0969687651908029,2364.670580983183,1000.8546122791595,OOS,1
2006-10-06,1,97425.98621720276,0.10031284896737415,1362.9812243481065,-362.1266120689471,OOS,1
2006-10-09,1,97853.6882461035,0.09636320437240231,995.3732945663256,427.70202890074563,OOS,1
2006-10-10,1,98822.42312664274,0.08741735369519987,876.7551154080213,968.7348805392359,OOS,1
2006-10-11,1,98338.26917357105,0.0918883075711929,1452.8888336109194,-484.15395307168365,OOS,1
2006-10-12,1,101589.16891823956,0.06186764426425002,3735.0536977401935,3250.89974466851,OOS,1
2006-10-13,1,102524.70450024311,0.0532283748542802,2315.3641626649683,935.5355820035413,OOS,1
2006-10-16,1,103343.33010112059,0.045668718922505964,347.70430771078304,818.6256008774825,OOS,1
2006-10-17,1,100813.63402860957,0.06902937597946271,3348.3216733885083,-2529.6960725110257,OOS,1
2006-10-18,1,102286.2892614803,0.055430037216178916,4002.351305381759,1472.6552328707335,OOS,1
2006-10-19,1,102616.56166718536,0.05238011335817423,1745.067397478168,330.27240570506547,OOS,1
2006-10-20,1,102959.26938821666,0.04921535470246877,808.7560464315059,342.7077210313018,OOS,1
2006-10-23,1,105639.82205315592,0.024461601787558275,2337.8449439079473,2680.552664939249,OOS,1
2006-10-24,1,105716.92142793862,0.02374962216550958,2799.175719308208,77.09937478270149,OOS,1
2006-10-25,1,107129.91951654798,0.01070119151456045,1421.811179451656,1412.9980886093574,OOS,1
2006-10-26,1,108439.4279904684,0.0,1529.7023098654852,1309.5084739204303,OOS,1
2006-10-27,1,105175.34296963282,0.030100537058554717,4727.668214406322,-3264.0850208355696,OOS,1
2006-10-30,1,105094.35828546464,0.030847356602598283,3455.3743126207264,-80.9846841681865,OOS,1
2006-10-31,1,105314.33450488397,0.028818793528301474,1093.2277492906433,219.97621941933176,OOS,1
2006-11-01,1,103504.13653562975,0.04551196503242759,2854.205522849874,-1810.1979692542318,OOS,1
2006-11-02,1,102355.04921863652,0.056108547274582476,3797.2795430514952,-1149.087316993227,OOS,1
2006-11-03,1,101919.43360780072,0.06012568033133456,1703.4306017671229,-435.6156108357973,OOS,1
2006-11-06,1,107891.44105359027,0.005053391990653887,6407.62305662535,5972.007445789553,OOS,1
2006-11-07,1,109659.24293301677,0.0,4204.205566363058,1767.801879426495,OOS,1
2006-11-08,1,110061.5026958992,0.0,1365.5421165440694,402.25976288242566,OOS,1
2006-11-09,1,108495.28023670308,0.014230429540141734,2647.5428362015477,-1566.222459196113,OOS,1
2006-11-10,1,108738.18804051154,0.012023410756474829,2664.9991315266816,242.9078038084554,OOS,1
2006-11-13,1,110042.07263762882,0.0001765381881442968,1060.9767933088342,1303.8845971172896,OOS,1
2006-11-14,1,112066.24337969458,0.0,2022.5023244655608,2024.1707420657526,OOS,1
2006-11-15,1,114512.80223958877,0.0,3032.792417144841,2446.5588598941868,OOS,1
2006-11-16,1,116171.24869077497,0.0,1196.3155337079845,1658.4464511862025,OOS,1
2006-11-17,1,114866.39151442303,0.011232186888385924,2963.3036275381487,-1304.8571763519462,OOS,1
2006-11-20,1,115645.63723606821,0.004524453861263296,3679.8586035635403,779.2457216451876,OOS,1
2006-11-21,1,116052.57052549304,0.0010215794925113662,1496.5951910094218,406.9332894248283,OOS,1
2006-11-22,1,116231.54493022288,0.0,1330.3510430254717,178.9744047298493,OOS,1
2006-11-23,1,115867.81914282366,0.003129320767590031,1473.0874699109067,-363.72578739922034,OOS,1
2006-11-24,1,113426.48645587507,0.024133366514501438,2155.2584841445787,-2441.33268694859,OOS,1
2006-11-27,1,105096.64504608903,0.09579929347767377,5888.508722837456,-8329.841409786044,OOS,1
2006-11-28,1,105296.66117344251,0.09407845145089394,8529.857537139527,200.0161273534815,OOS,1
2006-11-29,1,109699.88874184845,0.05619521096700185,4203.211441052453,4403.227568405934,OOS,1
2006-11-30,1,108725.23960968296,0.06458062073463937,5377.876700571425,-974.6491321654912,OOS,1
2006-12-01,1,106623.47509114599,0.08266318618448111,1476.366770989277,-2101.7645185369765,OOS,1
2006-12-04,1,110385.90689101278,0.050293042587702,5864.1963184037795,3762.431799866803,OOS,1
2006-12-05,1,112185.90591222305,0.03480672153526428,2058.9003087752008,1799.9990212102712,OOS,1
2006-12-06,1,111635.58786959063,0.039541391826042896,2350.3170638426964,-550.3180426324252,OOS,1
2006-12-07,1,110873.5860556283,0.046097286909600285,1270.4357421466575,-762.0018139623301,OOS,1
2006-12-08,1,111848.25095316312,0.037711741504349576,2361.2091496356607,974.6648975348216,OOS,1
2006-12-11,1,112780.01640822458,0.029695282154860426,510.98285893787397,931.7654550614534,OOS,1
2006-12-12,1,112228.95797185534,0.03443632243527697,1482.8238914306921,-551.0584363692386,OOS,1
2006-12-13,1,112909.5917432276,0.028580478638475817,1231.6922077414993,680.6337713722605,OOS,1
2006-12-14,1,115825.32717494572,0.0034949011089977773,2414.3973630916444,2915.735431718116,OOS,1
2006-12-15,1,116728.8543269111,0.0,2068.535815228457,903.5271519653797,OOS,1
2006-12-18,1,115646.78106658216,0.009269972420859023,1985.6004122943175,-1082.0732603289377,OOS,1
2006-12-19,1,115299.43815438644,0.01224561125667717,2016.8643784292783,-347.34291219571605,OOS,1
2006-12-20,1,115236.33761931615,0.012786184840082447,1773.6740177504253,-63.10053507029079,OOS,1
2006-12-21,1,113869.49378342828,0.024495747516504265,1303.7433008175883,-1366.843835887879,OOS,1
2006-12-22,1,111588.44466563736,0.044037180788886104,1246.8110196609073,-2281.049117790917,OOS,1
2006-12-26,1,113028.31410050063,0.03170201787508958,3819.593908153809,1439.8694348632812,OOS,1
2006-12-27,1,116521.37843699746,0.001777417341324866,2053.1949016335407,3493.064336496822,OOS,1
2006-12-28,1,116109.63202864437,0.0053047920485241335,3904.810744849916,-411.746408353094,OOS,1
2006-12-29,1,114684.54710528003,0.017513298090854015,1013.3385150112445,-1425.0849233643385,OOS,1
2007-01-02,1,116066.54266467066,0.005673932688361376,2807.0804827549728,1381.9955593906343,OOS,1
2007-01-03,1,116364.88533058569,0.0031180722060894514,1681.791077069356,298.3426659150282,OOS,1
2007-01-04,1,116939.96035575862,0.0,1421.104384003816,575.075025172931,OOS,1
2007-01-05,1,113843.90158284611,0.02647562700973712,3671.1337980854432,-3096.058772912512,OOS,1
2007-01-08,1,114326.9072734955,0.02234525370381185,3579.064463561897,483.00569064938463,OOS,1
2007-01-09,1,114399.18489782984,0.02172717906008481,919.5222071414906,72.27762433433907,OOS,1
2007-01-10,1,114546.40527271369,0.020468239220906036,1499.812133483691,147.22037488385104,OOS,1
2007-01-11,1,117930.73384583367,0.0,3237.1081982361397,3384.328573119991,OOS,1
2007-01-12,1,119417.38148827419,0.0,1897.680930679479,1486.6476424405118,OOS,1
2007-01-15,1,119777.00754487359,0.0,1475.895162205768,359.62605659940493,OOS,1
2007-01-16,1,119451.45687286965,0.0027179729956266934,1289.2016296287425,-325.5506720039466,OOS,1
2007-01-17,1,118538.30435234997,0.010341744362410718,1160.9957220443123,-913.1525205196813,OOS,1
2007-01-18,1,116939.2294233063,0.02369217748660263,1000.9858017787494,-1599.0749290436663,OOS,1
2007-01-19,1,118178.13686107301,0.013348727911753592,2837.9823668103813,1238.9074377667152,OOS,1
2007-01-22,1,115247.9556953234,0.03781236434591516,4169.088603516333,-2930.1811657496182,OOS,1
2007-01-23,1,116360.99138094715,0.02851979886579363,4043.216851373364,1113.0356856237463,OOS,1
2007-01-24,1,120599.07975023681,0.0,3125.052683665913,4238.088369289659,OOS,1
2007-01-25,1,116349.48520433034,0.0352373712528111,8487.682915196128,-4249.59454590647,OOS,1
2007-01-26,1,115517.54944933837,0.042135730317531345,3424.2619858646526,-831.935754991965,OOS,1
2007-01-29,1,115886.2571887137,0.039078428884229126,1200.6434943672898,368.70773937532493,OOS,1
2007-01-30,1,117492.93258790906,0.025755977315586834,1391.7633246646094,1606.6753991953653,OOS,1
2007-01-31,1,119170.83162462569,0.011842943814903497,1669.5411266388867,1677.8990367166352,OOS,1
2007-02-01,1,121429.51160889227,0.0,2232.532354385865,2258.6799842665623,OOS,1
2007-02-02,1,122045.4753564175,0.0,1740.3177992413239,615.9637475252384,OOS,1
2007-02-05,1,121889.92208463428,0.0012745517302378661,1283.4271755584507,-155.5532717832122,OOS,1
2007-02-06,1,122262.76584590049,0.0,594.6489861744215,372.8437612662092,OOS,1
2007-02-07,1,123227.98280017459,0.0,746.4333337494172,965.216954274103,OOS,1
2007-02-08,1,122310.45225349636,0.007445797016462483,1882.7475009523328,-917.5305466782298,OOS,1
2007-02-09,1,121045.80622766548,0.01770845000398739,2430.70008803485,-1264.6460258308798,OOS,1
2007-02-12,1,119620.79778267743,0.029272450425051114,2223.232536344667,-1425.0084449880471,OOS,1
2007-02-13,1,122118.36768719173,0.00900457094053229,3922.5783495023434,2497.5699045142965,OOS,1
2007-02-14,1,125155.93527985827,0.0,815.2008131522462,3037.5675926665426,OOS,1
2007-02-15,1,125679.66116923276,0.0,2513.8417032920665,523.7258893744762,OOS,1
2007-02-16,1,125410.70237263986,0.0021400343865562387,816.8295410447558,-268.95879659289494,OOS,1
