cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.03533759813199436,0.04463670724129608,-0.03532447716989214,-0.41758227376941726,0.2913127093238496,0.027186224887342614,0.029737426834442353,-0.9505482960254352,-0.0005348826073886242,0.18639055918695596,-0.1874603244017332,-0.016732989482424007,0.015663224267646762,0.8268239125662378,0.36275677747323626,102.05405405405405,0.6650903311482005,-2319.9015209412128,0.3888888888888889,0.018350975776746502,-0.02806564961723851,0.027359945544087376,0.010964722662871613,-0.011916627034803494,-0.20078667546865003
