period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2017-02,2017-02-01,2017-02-28,20,0.49848533747072077,0.03521305757496788,-0.041077668620123964,14.15626394866324
2017-10,2017-10-02,2017-10-31,22,0.20854405918464503,0.025480100246813166,-0.049281416600244765,8.184585506516127
2020-08,2020-08-03,2020-08-31,21,0.18853941870897128,0.01569563783471418,-0.011592381241089966,12.012217706245552
2019-04,2019-04-01,2019-04-30,21,0.1763743758260825,0.016938077411374305,-0.033541603981643076,10.4128922983693
2006-10,2006-10-02,2006-10-31,22,0.12262821023037906,0.015381514643217206,-0.030847356602598297,7.972440495933506
