name,cagr,cagr_geom,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,cagr_equity,mean_annual_return,expectancy_usd,expectancy_pct,win_rate,avg_cost_pct,cost_sharp
SP500 (ewmac),-0.046522238839050566,-0.046522238839050566,-0.04665988139865846,0.25768555196093756,0.2716533762900453,-0.03717348531602058,-0.03825696803513664,-1.6303466609232105,0.6192766119102185,0.28536826367646034,32.76,0.8190846726890484,-174.88777622044879,0.017112554201774047,-0.025790758761268517,0.02578700032180653,0.010477745716420182,-0.010875068123837138,-0.18604746852083076,-0.0012449345230392545,0.15521697402862228,-0.1577068430747008,-0.015519494832382064,0.013029625786303557,0.01541291947583066,-0.013794396858470741,-174.88777622044879,-0.007212635595104276,0.20833333333333334,0.0019088404074315984,0.16759054267160076
SP500 (trend_breakout),-0.015261087849726657,-0.015261087849726657,-0.015306980264270985,0.20534775607812517,0.24296044814161724,0.06083717840916537,0.05964115461923051,-2.000093641831342,0.6133005991726299,0.23645876605066787,21.85496183206107,1.1122436582103428,125.90023671796277,0.015305069623988673,-0.024001336996603284,0.022450643683898597,0.010378477755671108,-0.011063572682356295,-0.20503470288997927,0.0019490929757374083,0.14728533913559658,-0.14338715318412174,-0.011309938859506109,0.015208124810980926,0.012537682100597664,0.011995189336161208,125.90023671796277,0.0031286582265183825,0.3548387096774194,0.0019388053034513487,0.09781933714732097
NASDAQ (ewmac),-0.025235402614930603,-0.025235402614930603,-0.025310901534492378,0.5229348977773438,0.24694614764092607,0.021240247744014357,0.022255029100222475,-1.1206799425639347,0.6755763695251618,0.23505778828396606,29.3302752293578,1.0318394987011812,25.821006502432112,0.01555614509246024,-0.025022725348223945,0.022937892799158477,0.009893171318556885,-0.01113828565222803,-0.14947183969549982,0.0008489502974181061,0.1448800019901249,-0.1431821013952887,-0.012292215931774453,0.013990116526610667,0.02845927113831715,0.0026288530047349806,25.821006502432112,-0.002213834389864592,0.2641509433962264,0.0010475739435947826,0.08861157697126344
NASDAQ (trend_breakout),-0.019053452214135506,-0.019053452214135506,-0.01911063775806756,0.41687102154296873,0.23209343120176423,0.0343142723679299,0.036140694776962426,-1.142798783498687,0.6488161536404101,0.18863570299292828,26.62608695652174,1.1126139569087077,91.03013349374615,0.014620511902179691,-0.024359409972568496,0.02262359757620952,0.009978221368660252,-0.010777999672114477,-0.14228311627155932,0.0012762394170053883,0.14372801850383884,-0.14117553966982807,-0.011716653208006089,0.014269132042016866,0.023518266745011247,0.008993429619947136,91.03013349374615,0.0003594993450656473,0.28846153846153844,0.0011433091185943114,0.06855716443709531
Portfolio,0.0010661330215309213,0.0010663278528082304,0.0010670097427066777,0.016103743659790837,0.2679639890345814,0.14110235147566497,0.14686334160083545,-1.766287290304008,0.760677763198306,0.2889606726506742,168.36363636363637,1.001005980661603,0.46950706502065925,0.016880144650150985,-0.02489933152621917,0.024838275610549472,0.010269027996310886,-0.01085157340215484,-0.23465698472852003,0.0033258309609471093,0.1762131472058868,-0.1695614852839926,-0.01186313723395975,0.01851479915585397,0.0010663278528082304,0.0726040712087037,146.397669634457,0.06721366329497368,0.5217013888888888,,
