period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2005-12,2005-12-22,2005-12-30,6,0.0,0.0,0.0,
2006-01,2006-01-02,2006-01-31,22,0.0,0.0,0.0,
2006-02,2006-02-01,2006-02-28,20,0.01299733183209506,0.003597549586619777,-0.010238104618013555,3.6128290991277843
2006-03,2006-03-01,2006-03-31,23,0.012480419902573203,0.008082550634325746,-0.03013342548925213,1.5441189875842123
2006-04,2006-04-03,2006-04-28,19,0.008431343780028966,0.010506520591546196,-0.02730611590129206,0.802486770626332
2006-05,2006-05-01,2006-05-31,23,-0.12086823778267408,0.02219346836524296,-0.174442460856709,-5.446117560063979
2006-06,2006-06-01,2006-06-30,22,-0.029780304657123002,0.007926105330032957,-0.04471931178328081,-3.7572431121097876
2006-07,2006-07-03,2006-07-31,21,3.059427943474802e-05,0.007958802558891325,-0.030214274468135405,0.003844080715454996
2006-08,2006-08-01,2006-08-31,23,-0.019091101734284965,0.005136930834180503,-0.029995558461365923,-3.7164412663014916
2006-09,2006-09-01,2006-09-29,21,0.023925482109854235,0.009062935379050773,-0.02150078210586792,2.639926371444582
2006-10,2006-10-02,2006-10-31,22,0.1057710148652895,0.013478328730910727,-0.027741552485538,7.8474873982497515
2006-11,2006-11-01,2006-11-30,22,0.030241331396203552,0.023217367409118072,-0.08865380833302894,1.3025305954510151
2006-12,2006-12-01,2006-12-29,20,0.05572168029961544,0.015757864099076542,-0.04568580631485586,3.536118851468004
2007-01,2007-01-02,2007-01-31,22,0.04810242624505978,0.017278668389080962,-0.04327401796893238,2.7839197536459177
2007-02,2007-02-01,2007-02-28,20,-0.09170597272655079,0.03052105837541903,-0.14875726731119554,-3.004678658208285
2007-03,2007-03-01,2007-03-30,22,-0.026458303526755156,0.012465592163912713,-0.0428606993125098,-2.122506751291821
2007-04,2007-04-02,2007-04-30,20,0.033944779849501616,0.005753825995392545,-0.01275414032379607,5.899514492910172
2007-05,2007-05-01,2007-05-31,22,0.10734368635230696,0.015825858835116093,-0.03976380464990403,6.782803225447798
