name,cagr,total_return,mean_annual_return,annualised_return_log,annual_vol,sharpe,sortino,skew,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,avg_cost_pct,cost_sharp
SP500 (ewmac),-0.010018082966829552,0.28424690858398427,0.019825110127725344,-0.010008615421983925,0.2627912550703025,0.09547060175513986,0.09632139268613973,-1.5271780357330296,0.4001095853421001,0.11765193591376073,29.236363636363638,1.107358548100211,94.27521679817352,0.23404255319148937,0.01655429303901338,-0.024701609389507467,0.025134703469388175,0.01090137469142592,-0.01139438908085032,-0.1881290302305888,0.0029886982491804824,0.15706504592638426,-0.15108764942802327,-0.011067251045160233,0.0170446475435212,0.002711155267295034,0.04771164565667685
SP500 (trend_breakout),-0.0007420898449043159,0.2784110819140624,0.02778708379460315,-0.0007413852584284697,0.24040214391747894,0.11984164147024232,0.11563155486925407,-1.9710583058525546,0.5369337867295059,0.13060244636676324,21.118518518518517,1.309229549349915,342.44295028483066,0.3333333333333333,0.015143911606009721,-0.02340764814239693,0.022134650651868593,0.010641499999430185,-0.011422448359133511,-0.20104570011587475,0.003811163605982609,0.14609455345409242,-0.1384722262421272,-0.009171853952074347,0.016794181164039565,0.002742541406208192,0.027656350040055816
NASDAQ (ewmac),-0.025235402614930603,0.5229348977773438,0.0026288530047349806,-0.02521173838176426,0.24694614764092607,0.021240247744014357,0.022255029100222475,-1.1206799425639347,0.5522694508964123,0.11913749897568231,29.3302752293578,1.0318394987011812,25.821006502432112,0.2641509433962264,0.01555614509246024,-0.025022725348223945,0.022937892799158477,0.009893171318556885,-0.01113828565222803,-0.14947183969549982,0.0008489502974181061,0.1448800019901249,-0.1431821013952887,-0.012292215931774453,0.013990116526610667,0.0010475739435947826,0.08861157697126344
NASDAQ (trend_breakout),-0.019053452214135506,0.41687102154296873,0.008993429619947136,-0.019035528314994006,0.23209343120176423,0.0343142723679299,0.036140694776962426,-1.142798783498687,0.5673809631110097,0.12201906628963967,26.62608695652174,1.1126139569087077,91.03013349374615,0.28846153846153844,0.014620511902179691,-0.024359409972568496,0.02262359757620952,0.009978221368660252,-0.010777999672114477,-0.14228311627155932,0.0012762394170053883,0.14372801850383884,-0.14117553966982807,-0.011716653208006089,0.014269132042016866,0.0011433091185943114,0.06855716443709531
Portfolio,0.012687357293337127,0.2080630398436274,0.05732027128560561,0.012697850948424547,0.2320874784659931,0.17229828041619275,0.1799023914804512,-1.5057908305832857,0.6728925357436618,0.24266096548638566,142.23076923076923,1.012981321215121,6.1388361606140025,0.5293423768799764,0.014620136915073242,-0.022536444211990414,0.022192532891514367,0.00914757492647913,-0.00993090037689357,-0.17475818006196775,0.003761156553468105,0.14954556160279536,-0.14202324849585918,-0.009046979852551856,0.016569292959488065,,
