cagr,mean_annual_return,annualised_return_log,total_return,annual_vol,sharpe,sortino,skew,avg_30d_ret,avg_30d_ret_plus_2std,avg_30d_ret_minus_2std,avg_30d_ret_ci_low,avg_30d_ret_ci_high,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.07211239945581811,0.010782571203750597,-0.07204643490936355,-0.182804268046875,0.42107454162492486,0.037916873522478065,0.03630372019156242,-1.05842780397746,0.0014901849948615075,0.25899315955679547,-0.2560127895670724,-0.02200958613614936,0.024989956125872376,0.8232585853498575,0.21183503608659646,27.309734513274336,1.0170063186573153,8.924224351562462,0.28,0.02652520287047777,-0.04204597121618045,0.03814147869247603,0.02001491660054862,-0.021728926693628206,-0.3197719406923938
