cagr,annual_vol,sharpe,sortino,max_drawdown,avg_drawdown,avg_dd_duration,profit_factor,expectancy,win_rate,std_daily,ret_5pct,ret_95pct,avg_win,avg_loss,max_loss_pct
-0.009823857307071693,0.2607184498087093,0.09511237572359331,0.09548974036830604,0.4453013895369335,0.11920769473071845,29.916666666666668,1.1299614955584063,100.75175364450307,0.2692307692307692,0.016423718580955243,-0.02460597063581621,0.02477881762820694,0.010735149084401539,-0.01122328382207463,-0.2011420057799217
