period_label,start,end,bars,cum_return,vol,max_drawdown,ret_over_vol
2019-04,2019-04-01,2019-04-30,21,0.21448365102699252,0.014986730796505532,-0.03680899646337488,14.311570277688837
2006-10,2006-10-02,2006-10-31,22,0.14587467379049945,0.01719103020310226,-0.03216738554088061,8.485510877886492
2017-02,2017-02-01,2017-02-28,20,0.14576714780689204,0.01449780676063342,-0.024655880867265778,10.054427556773655
2013-11,2013-11-01,2013-11-29,21,0.142914547662643,0.011671998303871308,-0.013980141863989104,12.244222792188193
2017-10,2017-10-02,2017-10-31,22,0.13843197423794318,0.020266696287149225,-0.040638386263043724,6.8305150615850785
